Time_Index,NG,None,Biomass
3902,2.23,0,8
3903,2.23,0,8
3904,2.23,0,8
3905,2.23,0,8
3906,2.23,0,8
3907,2.23,0,8
3908,2.23,0,8
3909,2.23,0,8
3910,2.23,0,8
3911,2.23,0,8
3912,2.23,0,8
3913,2.23,0,8
3914,2.23,0,8
3915,2.23,0,8
3916,2.23,0,8
3917,2.23,0,8
3918,2.23,0,8
3919,2.23,0,8
3920,2.23,0,8
3921,2.23,0,8
3922,2.23,0,8
3923,2.23,0,8
3924,2.23,0,8
3925,2.23,0,8
3926,2.23,0,8
3927,2.23,0,8
3928,2.23,0,8
3929,2.23,0,8
3930,2.23,0,8
3931,2.23,0,8
3932,2.23,0,8
3933,2.23,0,8
3934,2.23,0,8
3935,2.23,0,8
3936,2.23,0,8
3937,2.23,0,8
3938,2.23,0,8
3939,2.23,0,8
3940,2.23,0,8
3941,2.23,0,8
3942,2.23,0,8
3943,2.23,0,8
3944,2.23,0,8
3945,2.23,0,8
3946,2.23,0,8
3947,2.23,0,8
3948,2.23,0,8
3949,2.23,0,8
3950,2.23,0,8
3951,2.23,0,8
3952,2.23,0,8
3953,2.23,0,8
3954,2.23,0,8
3955,2.23,0,8
3956,2.23,0,8
3957,2.23,0,8
3958,2.23,0,8
3959,2.23,0,8
3960,2.23,0,8
3961,2.23,0,8
3962,2.23,0,8
3963,2.23,0,8
3964,2.23,0,8
3965,2.23,0,8
3966,2.23,0,8
3967,2.23,0,8
3968,2.23,0,8
3969,2.23,0,8
3970,2.23,0,8
3971,2.23,0,8
3972,2.23,0,8
3973,2.23,0,8
3974,2.23,0,8
3975,2.23,0,8
3976,2.23,0,8
3977,2.23,0,8
3978,2.23,0,8
3979,2.23,0,8
3980,2.23,0,8
3981,2.23,0,8
3982,2.23,0,8
3983,2.23,0,8
3984,2.23,0,8
3985,2.23,0,8
3986,2.23,0,8
3987,2.23,0,8
3988,2.23,0,8
3989,2.23,0,8
3990,2.23,0,8
3991,2.23,0,8
3992,2.23,0,8
3993,2.23,0,8
3994,2.23,0,8
3995,2.23,0,8
3996,2.23,0,8
3997,2.23,0,8
3998,2.23,0,8
3999,2.23,0,8
4000,2.23,0,8
4001,2.23,0,8
4002,2.23,0,8
4003,2.23,0,8
4004,2.23,0,8
4005,2.23,0,8
4006,2.23,0,8
4007,2.23,0,8
4008,2.23,0,8
4009,2.23,0,8
4010,2.23,0,8
4011,2.23,0,8
4012,2.23,0,8
4013,2.23,0,8
4014,2.23,0,8
4015,2.23,0,8
4016,2.23,0,8
4017,2.23,0,8
4018,2.23,0,8
4019,2.23,0,8
4020,2.23,0,8
4021,2.23,0,8
4022,2.23,0,8
4023,2.23,0,8
4024,2.23,0,8
4025,2.23,0,8
4026,2.23,0,8
4027,2.23,0,8
4028,2.23,0,8
4029,2.23,0,8
4030,2.23,0,8
4031,2.23,0,8
4032,2.23,0,8
4033,2.23,0,8
4034,2.23,0,8
4035,2.23,0,8
4036,2.23,0,8
4037,2.23,0,8
4038,2.23,0,8
4039,2.23,0,8
4040,2.23,0,8
4041,2.23,0,8
4042,2.23,0,8
4043,2.23,0,8
4044,2.23,0,8
4045,2.23,0,8
4046,2.23,0,8
4047,2.23,0,8
4048,2.23,0,8
4049,2.23,0,8
4050,2.23,0,8
4051,2.23,0,8
4052,2.23,0,8
4053,2.23,0,8
4054,2.23,0,8
4055,2.23,0,8
4056,2.23,0,8
4057,2.23,0,8
4058,2.23,0,8
4059,2.23,0,8
4060,2.23,0,8
4061,2.23,0,8
4062,2.23,0,8
4063,2.23,0,8
4064,2.23,0,8
4065,2.23,0,8
4066,2.23,0,8
4067,2.23,0,8
4068,2.23,0,8
4069,2.23,0,8
4070,2.23,0,8
4071,2.23,0,8
4072,2.23,0,8
4073,2.23,0,8
4074,2.23,0,8
4075,2.23,0,8
4076,2.23,0,8
4077,2.23,0,8
4078,2.23,0,8
4079,2.23,0,8
4080,2.23,0,8
4081,2.23,0,8
4082,2.23,0,8
4083,2.23,0,8
4084,2.23,0,8
4085,2.23,0,8
4086,2.23,0,8
4087,2.23,0,8
4088,2.23,0,8
4089,2.23,0,8
4090,2.23,0,8
4091,2.23,0,8
4092,2.23,0,8
4093,2.23,0,8
4094,2.23,0,8
4095,2.23,0,8
4096,2.23,0,8
4097,2.23,0,8
4098,2.23,0,8
4099,2.23,0,8
4100,2.23,0,8
4101,2.23,0,8
4102,2.23,0,8
4103,2.23,0,8
4104,2.23,0,8
4105,2.23,0,8
4106,2.23,0,8
4107,2.23,0,8
4108,2.23,0,8
4109,2.23,0,8
4110,2.23,0,8
4111,2.23,0,8
4112,2.23,0,8
4113,2.23,0,8
4114,2.23,0,8
4115,2.23,0,8
4116,2.23,0,8
4117,2.23,0,8
4118,2.23,0,8
4119,2.23,0,8
4120,2.23,0,8
4121,2.23,0,8
4122,2.23,0,8
4123,2.23,0,8
4124,2.23,0,8
4125,2.23,0,8
4126,2.23,0,8
4127,2.23,0,8
4128,2.23,0,8
4129,2.23,0,8
4130,2.23,0,8
4131,2.23,0,8
4132,2.23,0,8
4133,2.23,0,8
4134,2.23,0,8
4135,2.23,0,8
4136,2.23,0,8
4137,2.23,0,8
4138,2.23,0,8
4139,2.23,0,8
4140,2.23,0,8
4141,2.23,0,8
4142,2.23,0,8
4143,2.23,0,8
4144,2.23,0,8
4145,2.23,0,8
4146,2.23,0,8
4147,2.23,0,8
4148,2.23,0,8
4149,2.23,0,8
4150,2.23,0,8
4151,2.23,0,8
4152,2.23,0,8
4153,2.23,0,8
4154,2.23,0,8
4155,2.23,0,8
4156,2.23,0,8
4157,2.23,0,8
4158,2.23,0,8
4159,2.23,0,8
4160,2.23,0,8
4161,2.23,0,8
4162,2.23,0,8
4163,2.23,0,8
4164,2.23,0,8
4165,2.23,0,8
4166,2.23,0,8
4167,2.23,0,8
4168,2.23,0,8
4169,2.23,0,8
4170,2.23,0,8
4171,2.23,0,8
4172,2.23,0,8
4173,2.23,0,8
4174,2.23,0,8
4175,2.23,0,8
4176,2.23,0,8
4177,2.23,0,8
4178,2.23,0,8
4179,2.23,0,8
4180,2.23,0,8
4181,2.23,0,8
4182,2.23,0,8
4183,2.23,0,8
4184,2.23,0,8
4185,2.23,0,8
4186,2.23,0,8
4187,2.23,0,8
4188,2.23,0,8
4189,2.23,0,8
4190,2.23,0,8
4191,2.23,0,8
4192,2.23,0,8
4193,2.23,0,8
4194,2.23,0,8
4195,2.23,0,8
4196,2.23,0,8
4197,2.23,0,8
4198,2.23,0,8
4199,2.23,0,8
4200,2.23,0,8
4201,2.23,0,8
4202,2.23,0,8
4203,2.23,0,8
4204,2.23,0,8
4205,2.23,0,8
4206,2.23,0,8
4207,2.23,0,8
4208,2.23,0,8
4209,2.23,0,8
4210,2.23,0,8
4211,2.23,0,8
4212,2.23,0,8
4213,2.23,0,8
4214,2.23,0,8
4215,2.23,0,8
4216,2.23,0,8
4217,2.23,0,8
4218,2.23,0,8
4219,2.23,0,8
4220,2.23,0,8
4221,2.23,0,8
4222,2.23,0,8
4223,2.23,0,8
4224,2.23,0,8
4225,2.23,0,8
4226,2.23,0,8
4227,2.23,0,8
4228,2.23,0,8
4229,2.23,0,8
4230,2.23,0,8
4231,2.23,0,8
4232,2.23,0,8
4233,2.23,0,8
4234,2.23,0,8
4235,2.23,0,8
4236,2.23,0,8
4237,2.23,0,8
4238,2.23,0,8
4239,2.23,0,8
4240,2.23,0,8
4241,2.23,0,8
4242,2.23,0,8
4243,2.23,0,8
4244,2.23,0,8
4245,2.23,0,8
4246,2.23,0,8
4247,2.23,0,8
4248,2.23,0,8
4249,2.23,0,8
4250,2.23,0,8
4251,2.23,0,8
4252,2.23,0,8
4253,2.23,0,8
4254,2.23,0,8
4255,2.23,0,8
4256,2.23,0,8
4257,2.23,0,8
4258,2.23,0,8
4259,2.23,0,8
4260,2.23,0,8
4261,2.23,0,8
4262,2.23,0,8
4263,2.23,0,8
4264,2.23,0,8
4265,2.23,0,8
4266,2.23,0,8
4267,2.23,0,8
4268,2.23,0,8
4269,2.23,0,8
4270,2.23,0,8
4271,2.23,0,8
4272,2.23,0,8
4273,2.23,0,8
4274,2.23,0,8
4275,2.23,0,8
4276,2.23,0,8
4277,2.23,0,8
4278,2.23,0,8
4279,2.23,0,8
4280,2.23,0,8
4281,2.23,0,8
4282,2.23,0,8
4283,2.23,0,8
4284,2.23,0,8
4285,2.23,0,8
4286,2.23,0,8
4287,2.23,0,8
4288,2.23,0,8
4289,2.23,0,8
4290,2.23,0,8
4291,2.23,0,8
4292,2.23,0,8
4293,2.23,0,8
4294,2.23,0,8
4295,2.23,0,8
4296,2.23,0,8
4297,2.23,0,8
4298,2.23,0,8
4299,2.23,0,8
4300,2.23,0,8
4301,2.23,0,8
4302,2.23,0,8
4303,2.23,0,8
4304,2.23,0,8
4305,2.23,0,8
4306,2.23,0,8
4307,2.23,0,8
4308,2.23,0,8
4309,2.23,0,8
4310,2.23,0,8
4311,2.23,0,8
4312,2.23,0,8
4313,2.23,0,8
4314,2.23,0,8
4315,2.23,0,8
4316,2.23,0,8
4317,2.23,0,8
4318,2.23,0,8
4319,2.23,0,8
4320,2.23,0,8
4321,2.23,0,8
4322,2.23,0,8
4323,2.23,0,8
4324,2.23,0,8
4325,2.23,0,8
4326,2.23,0,8
4327,2.23,0,8
4328,2.23,0,8
4329,2.23,0,8
4330,2.23,0,8
4331,2.23,0,8
4332,2.23,0,8
4333,2.23,0,8
4334,2.23,0,8
4335,2.23,0,8
4336,2.23,0,8
4337,2.23,0,8
4338,2.23,0,8
4339,2.23,0,8
4340,2.23,0,8
4341,2.23,0,8
4342,2.23,0,8
4343,2.23,0,8
4344,2.23,0,8
4345,2.23,0,8
4346,2.23,0,8
4347,2.23,0,8
4348,2.23,0,8
4349,2.23,0,8
4350,2.23,0,8
4351,2.23,0,8
4352,2.23,0,8
4353,2.23,0,8
4354,2.23,0,8
4355,2.23,0,8
4356,2.23,0,8
4357,2.23,0,8
4358,2.23,0,8
4359,2.23,0,8
4360,2.23,0,8
4361,2.23,0,8
4362,2.23,0,8
4363,2.23,0,8
4364,2.23,0,8
4365,2.23,0,8
4366,2.23,0,8
4367,2.23,0,8
4368,2.23,0,8
4369,2.34,0,8
4370,2.34,0,8
4371,2.34,0,8
4372,2.34,0,8
4373,2.34,0,8
4374,2.34,0,8
4375,2.34,0,8
4376,2.34,0,8
4377,2.34,0,8
4378,2.34,0,8
4379,2.34,0,8
4380,2.34,0,8
4381,2.34,0,8
4382,2.34,0,8
4383,2.34,0,8
4384,2.34,0,8
4385,2.34,0,8
4386,2.34,0,8
4387,2.34,0,8
4388,2.34,0,8
4389,2.34,0,8
4390,2.34,0,8
4391,2.34,0,8
4392,2.34,0,8
4393,2.34,0,8
4394,2.34,0,8
4395,2.34,0,8
4396,2.34,0,8
4397,2.34,0,8
4398,2.34,0,8
4399,2.34,0,8
4400,2.34,0,8
4401,2.34,0,8
4402,2.34,0,8
4403,2.34,0,8
4404,2.34,0,8
4405,2.34,0,8
4406,2.34,0,8
4407,2.34,0,8
4408,2.34,0,8
4409,2.34,0,8
4410,2.34,0,8
4411,2.34,0,8
4412,2.34,0,8
4413,2.34,0,8
4414,2.34,0,8
4415,2.34,0,8
4416,2.34,0,8
4417,2.34,0,8
4418,2.34,0,8
4419,2.34,0,8
4420,2.34,0,8
4421,2.34,0,8
4422,2.34,0,8
4423,2.34,0,8
4424,2.34,0,8
4425,2.34,0,8
4426,2.34,0,8
4427,2.34,0,8
4428,2.34,0,8
4429,2.34,0,8
4430,2.34,0,8
4431,2.34,0,8
4432,2.34,0,8
4433,2.34,0,8
4434,2.34,0,8
4435,2.34,0,8
4436,2.34,0,8
4437,2.34,0,8
4438,2.34,0,8
4439,2.34,0,8
4440,2.34,0,8
4441,2.34,0,8
4442,2.34,0,8
4443,2.34,0,8
4444,2.34,0,8
4445,2.34,0,8
4446,2.34,0,8
4447,2.34,0,8
4448,2.34,0,8
4449,2.34,0,8
4450,2.34,0,8
4451,2.34,0,8
4452,2.34,0,8
4453,2.34,0,8
4454,2.34,0,8
4455,2.34,0,8
4456,2.34,0,8
4457,2.34,0,8
4458,2.34,0,8
4459,2.34,0,8
4460,2.34,0,8
4461,2.34,0,8
4462,2.34,0,8
4463,2.34,0,8
4464,2.34,0,8
4465,2.34,0,8
4466,2.34,0,8
4467,2.34,0,8
4468,2.34,0,8
4469,2.34,0,8
4470,2.34,0,8
4471,2.34,0,8
4472,2.34,0,8
4473,2.34,0,8
4474,2.34,0,8
4475,2.34,0,8
4476,2.34,0,8
4477,2.34,0,8
4478,2.34,0,8
4479,2.34,0,8
4480,2.34,0,8
4481,2.34,0,8
4482,2.34,0,8
4483,2.34,0,8
4484,2.34,0,8
4485,2.34,0,8
4486,2.34,0,8
4487,2.34,0,8
4488,2.34,0,8
4489,2.34,0,8
4490,2.34,0,8
4491,2.34,0,8
4492,2.34,0,8
4493,2.34,0,8
4494,2.34,0,8
4495,2.34,0,8
4496,2.34,0,8
4497,2.34,0,8
4498,2.34,0,8
4499,2.34,0,8
4500,2.34,0,8
4501,2.34,0,8
4502,2.34,0,8
4503,2.34,0,8
4504,2.34,0,8
4505,2.34,0,8
4506,2.34,0,8
4507,2.34,0,8
4508,2.34,0,8
4509,2.34,0,8
4510,2.34,0,8
4511,2.34,0,8
4512,2.34,0,8
4513,2.34,0,8
4514,2.34,0,8
4515,2.34,0,8
4516,2.34,0,8
4517,2.34,0,8
4518,2.34,0,8
4519,2.34,0,8
4520,2.34,0,8
4521,2.34,0,8
4522,2.34,0,8
4523,2.34,0,8
4524,2.34,0,8
4525,2.34,0,8
4526,2.34,0,8
4527,2.34,0,8
4528,2.34,0,8
4529,2.34,0,8
4530,2.34,0,8
4531,2.34,0,8
4532,2.34,0,8
4533,2.34,0,8
4534,2.34,0,8
4535,2.34,0,8
4536,2.34,0,8
4537,2.34,0,8
4538,2.34,0,8
4539,2.34,0,8
4540,2.34,0,8
4541,2.34,0,8
4542,2.34,0,8
4543,2.34,0,8
4544,2.34,0,8
4545,2.34,0,8
4546,2.34,0,8
4547,2.34,0,8
4548,2.34,0,8
4549,2.34,0,8
4550,2.34,0,8
4551,2.34,0,8
4552,2.34,0,8
4553,2.34,0,8
4554,2.34,0,8
4555,2.34,0,8
4556,2.34,0,8
4557,2.34,0,8
4558,2.34,0,8
4559,2.34,0,8
4560,2.34,0,8
4561,2.34,0,8
4562,2.34,0,8
4563,2.34,0,8
4564,2.34,0,8
4565,2.34,0,8
4566,2.34,0,8
4567,2.34,0,8
4568,2.34,0,8
4569,2.34,0,8
4570,2.34,0,8
4571,2.34,0,8
4572,2.34,0,8
4573,2.34,0,8
4574,2.34,0,8
4575,2.34,0,8
4576,2.34,0,8
4577,2.34,0,8
4578,2.34,0,8
4579,2.34,0,8
4580,2.34,0,8
4581,2.34,0,8
4582,2.34,0,8
4583,2.34,0,8
4584,2.34,0,8
4585,2.34,0,8
4586,2.34,0,8
4587,2.34,0,8
4588,2.34,0,8
4589,2.34,0,8
4590,2.34,0,8
4591,2.34,0,8
4592,2.34,0,8
4593,2.34,0,8
4594,2.34,0,8
4595,2.34,0,8
4596,2.34,0,8
4597,2.34,0,8
4598,2.34,0,8
4599,2.34,0,8
4600,2.34,0,8
4601,2.34,0,8
4602,2.34,0,8
4603,2.34,0,8
4604,2.34,0,8
4605,2.34,0,8
4606,2.34,0,8
4607,2.34,0,8
4608,2.34,0,8
4609,2.34,0,8
4610,2.34,0,8
4611,2.34,0,8
4612,2.34,0,8
4613,2.34,0,8
4614,2.34,0,8
4615,2.34,0,8
4616,2.34,0,8
4617,2.34,0,8
4618,2.34,0,8
4619,2.34,0,8
4620,2.34,0,8
4621,2.34,0,8
4622,2.34,0,8
4623,2.34,0,8
4624,2.34,0,8
4625,2.34,0,8
4626,2.34,0,8
4627,2.34,0,8
4628,2.34,0,8
4629,2.34,0,8
4630,2.34,0,8
4631,2.34,0,8
4632,2.34,0,8
4633,2.34,0,8
4634,2.34,0,8
4635,2.34,0,8
4636,2.34,0,8
4637,2.34,0,8
4638,2.34,0,8
4639,2.34,0,8
4640,2.34,0,8
4641,2.34,0,8
4642,2.34,0,8
4643,2.34,0,8
4644,2.34,0,8
4645,2.34,0,8
4646,2.34,0,8
4647,2.34,0,8
4648,2.34,0,8
4649,2.34,0,8
4650,2.34,0,8
4651,2.34,0,8
4652,2.34,0,8
4653,2.34,0,8
4654,2.34,0,8
4655,2.34,0,8
4656,2.34,0,8
4657,2.34,0,8
4658,2.34,0,8
4659,2.34,0,8
4660,2.34,0,8
4661,2.34,0,8
4662,2.34,0,8
4663,2.34,0,8
4664,2.34,0,8
4665,2.34,0,8
4666,2.34,0,8
4667,2.34,0,8
4668,2.34,0,8
4669,2.34,0,8
4670,2.34,0,8
4671,2.34,0,8
4672,2.34,0,8
4673,2.34,0,8
4674,2.34,0,8
4675,2.34,0,8
4676,2.34,0,8
4677,2.34,0,8
4678,2.34,0,8
4679,2.34,0,8
4680,2.34,0,8
4681,2.34,0,8
4682,2.34,0,8
4683,2.34,0,8
4684,2.34,0,8
4685,2.34,0,8
4686,2.34,0,8
4687,2.34,0,8
4688,2.34,0,8
4689,2.34,0,8
4690,2.34,0,8
4691,2.34,0,8
4692,2.34,0,8
4693,2.34,0,8
4694,2.34,0,8
4695,2.34,0,8
4696,2.34,0,8
4697,2.34,0,8
4698,2.34,0,8
4699,2.34,0,8
4700,2.34,0,8
4701,2.34,0,8
4702,2.34,0,8
4703,2.34,0,8
4704,2.34,0,8
4705,2.34,0,8
4706,2.34,0,8
4707,2.34,0,8
4708,2.34,0,8
4709,2.34,0,8
4710,2.34,0,8
4711,2.34,0,8
4712,2.34,0,8
4713,2.34,0,8
4714,2.34,0,8
4715,2.34,0,8
4716,2.34,0,8
4717,2.34,0,8
4718,2.34,0,8
4719,2.34,0,8
4720,2.34,0,8
4721,2.34,0,8
4722,2.34,0,8
4723,2.34,0,8
4724,2.34,0,8
4725,2.34,0,8
4726,2.34,0,8
4727,2.34,0,8
4728,2.34,0,8
4729,2.34,0,8
4730,2.34,0,8
4731,2.34,0,8
4732,2.34,0,8
4733,2.34,0,8
4734,2.34,0,8
4735,2.34,0,8
4736,2.34,0,8
4737,2.34,0,8
4738,2.34,0,8
4739,2.34,0,8
4740,2.34,0,8
4741,2.34,0,8
4742,2.34,0,8
4743,2.34,0,8
4744,2.34,0,8
4745,2.34,0,8
4746,2.34,0,8
4747,2.34,0,8
4748,2.34,0,8
4749,2.34,0,8
4750,2.34,0,8
4751,2.34,0,8
4752,2.34,0,8
4753,2.34,0,8
4754,2.34,0,8
4755,2.34,0,8
4756,2.34,0,8
4757,2.34,0,8
4758,2.34,0,8
4759,2.34,0,8
4760,2.34,0,8
4761,2.34,0,8
4762,2.34,0,8
4763,2.34,0,8
4764,2.34,0,8
4765,2.34,0,8
4766,2.34,0,8
4767,2.34,0,8
4768,2.34,0,8
4769,2.34,0,8
4770,2.34,0,8
4771,2.34,0,8
4772,2.34,0,8
4773,2.34,0,8
4774,2.34,0,8
4775,2.34,0,8
4776,2.34,0,8
4777,2.34,0,8
4778,2.34,0,8
4779,2.34,0,8
4780,2.34,0,8
4781,2.34,0,8
4782,2.34,0,8
4783,2.34,0,8
4784,2.34,0,8
4785,2.34,0,8
4786,2.34,0,8
4787,2.34,0,8
4788,2.34,0,8
4789,2.34,0,8
4790,2.34,0,8
4791,2.34,0,8
4792,2.34,0,8
4793,2.34,0,8
4794,2.34,0,8
4795,2.34,0,8
4796,2.34,0,8
4797,2.34,0,8
4798,2.34,0,8
4799,2.34,0,8
4800,2.34,0,8
4801,2.34,0,8
4802,2.34,0,8
4803,2.34,0,8
4804,2.34,0,8
4805,2.34,0,8
4806,2.34,0,8
4807,2.34,0,8
4808,2.34,0,8
4809,2.34,0,8
4810,2.34,0,8
4811,2.34,0,8
4812,2.34,0,8
4813,2.34,0,8
4814,2.34,0,8
4815,2.34,0,8
4816,2.34,0,8
4817,2.34,0,8
4818,2.34,0,8
4819,2.34,0,8
4820,2.34,0,8
4821,2.34,0,8
4822,2.34,0,8
4823,2.34,0,8
4824,2.34,0,8
4825,2.34,0,8
4826,2.34,0,8
4827,2.34,0,8
4828,2.34,0,8
4829,2.34,0,8
4830,2.34,0,8
4831,2.34,0,8
4832,2.34,0,8
4833,2.34,0,8
4834,2.34,0,8
4835,2.34,0,8
4836,2.34,0,8
4837,2.34,0,8
4838,2.34,0,8
4839,2.34,0,8
4840,2.34,0,8
4841,2.34,0,8
4842,2.34,0,8
4843,2.34,0,8
4844,2.34,0,8
4845,2.34,0,8
4846,2.34,0,8
4847,2.34,0,8
4848,2.34,0,8
4849,2.34,0,8
4850,2.34,0,8
4851,2.34,0,8
4852,2.34,0,8
4853,2.34,0,8
4854,2.34,0,8
4855,2.34,0,8
4856,2.34,0,8
4857,2.34,0,8
4858,2.34,0,8
4859,2.34,0,8
4860,2.34,0,8
4861,2.34,0,8
4862,2.34,0,8
4863,2.34,0,8
4864,2.34,0,8
4865,2.34,0,8
4866,2.34,0,8
4867,2.34,0,8
4868,2.34,0,8
4869,2.34,0,8
4870,2.34,0,8
4871,2.34,0,8
4872,2.34,0,8
4873,2.34,0,8
4874,2.34,0,8
4875,2.34,0,8
4876,2.34,0,8
4877,2.34,0,8
4878,2.34,0,8
4879,2.34,0,8
4880,2.34,0,8
4881,2.34,0,8
4882,2.34,0,8
4883,2.34,0,8
4884,2.34,0,8
4885,2.34,0,8
4886,2.34,0,8
4887,2.34,0,8
4888,2.34,0,8
4889,2.34,0,8
4890,2.34,0,8
4891,2.34,0,8
4892,2.34,0,8
4893,2.34,0,8
4894,2.34,0,8
4895,2.34,0,8
4896,2.34,0,8
4897,2.34,0,8
4898,2.34,0,8
4899,2.34,0,8
4900,2.34,0,8
4901,2.34,0,8
4902,2.34,0,8
4903,2.34,0,8
4904,2.34,0,8
4905,2.34,0,8
4906,2.34,0,8
4907,2.34,0,8
4908,2.34,0,8
4909,2.34,0,8
4910,2.34,0,8
4911,2.34,0,8
4912,2.34,0,8
4913,2.34,0,8
4914,2.34,0,8
4915,2.34,0,8
4916,2.34,0,8
4917,2.34,0,8
4918,2.34,0,8
4919,2.34,0,8
4920,2.34,0,8
4921,2.34,0,8
4922,2.34,0,8
4923,2.34,0,8
4924,2.34,0,8
4925,2.34,0,8
4926,2.34,0,8
4927,2.34,0,8
4928,2.34,0,8
4929,2.34,0,8
4930,2.34,0,8
4931,2.34,0,8
4932,2.34,0,8
4933,2.34,0,8
4934,2.34,0,8
4935,2.34,0,8
4936,2.34,0,8
4937,2.34,0,8
4938,2.34,0,8
4939,2.34,0,8
4940,2.34,0,8
4941,2.34,0,8
4942,2.34,0,8
4943,2.34,0,8
4944,2.34,0,8
4945,2.34,0,8
4946,2.34,0,8
4947,2.34,0,8
4948,2.34,0,8
4949,2.34,0,8
4950,2.34,0,8
4951,2.34,0,8
4952,2.34,0,8
4953,2.34,0,8
4954,2.34,0,8
4955,2.34,0,8
4956,2.34,0,8
4957,2.34,0,8
4958,2.34,0,8
4959,2.34,0,8
4960,2.34,0,8
4961,2.34,0,8
4962,2.34,0,8
4963,2.34,0,8
4964,2.34,0,8
4965,2.34,0,8
4966,2.34,0,8
4967,2.34,0,8
4968,2.34,0,8
4969,2.34,0,8
4970,2.34,0,8
4971,2.34,0,8
4972,2.34,0,8
4973,2.34,0,8
4974,2.34,0,8
4975,2.34,0,8
4976,2.34,0,8
4977,2.34,0,8
4978,2.34,0,8
4979,2.34,0,8
4980,2.34,0,8
4981,2.34,0,8
4982,2.34,0,8
4983,2.34,0,8
4984,2.34,0,8
4985,2.34,0,8
4986,2.34,0,8
4987,2.34,0,8
4988,2.34,0,8
4989,2.34,0,8
4990,2.34,0,8
4991,2.34,0,8
4992,2.34,0,8
4993,2.34,0,8
4994,2.34,0,8
4995,2.34,0,8
4996,2.34,0,8
4997,2.34,0,8
4998,2.34,0,8
4999,2.34,0,8
5000,2.34,0,8
5001,2.34,0,8
5002,2.34,0,8
5003,2.34,0,8
5004,2.34,0,8
5005,2.34,0,8
5006,2.34,0,8
5007,2.34,0,8
5008,2.34,0,8
5009,2.34,0,8
5010,2.34,0,8
5011,2.34,0,8
5012,2.34,0,8
5013,2.34,0,8
5014,2.34,0,8
5015,2.34,0,8
5016,2.34,0,8
5017,2.34,0,8
5018,2.34,0,8
5019,2.34,0,8
5020,2.34,0,8
5021,2.34,0,8
5022,2.34,0,8
5023,2.34,0,8
5024,2.34,0,8
5025,2.34,0,8
5026,2.34,0,8
5027,2.34,0,8
5028,2.34,0,8
5029,2.34,0,8
5030,2.34,0,8
5031,2.34,0,8
5032,2.34,0,8
5033,2.34,0,8
5034,2.34,0,8
5035,2.34,0,8
5036,2.34,0,8
5037,2.34,0,8
5038,2.34,0,8
5039,2.34,0,8
5040,2.34,0,8
5041,2.34,0,8
5042,2.34,0,8
5043,2.34,0,8
5044,2.34,0,8
5045,2.34,0,8
5046,2.34,0,8
5047,2.34,0,8
5048,2.34,0,8
5049,2.34,0,8
5050,2.34,0,8
5051,2.34,0,8
5052,2.34,0,8
5053,2.34,0,8
5054,2.34,0,8
5055,2.34,0,8
5056,2.34,0,8
5057,2.34,0,8
5058,2.34,0,8
5059,2.34,0,8
5060,2.34,0,8
5061,2.34,0,8
5062,2.34,0,8
5063,2.34,0,8
5064,2.34,0,8
5065,2.34,0,8
5066,2.34,0,8
5067,2.34,0,8
5068,2.34,0,8
5069,2.34,0,8
5070,2.34,0,8
5071,2.34,0,8
5072,2.34,0,8
5073,2.34,0,8
5074,2.34,0,8
5075,2.34,0,8
5076,2.34,0,8
5077,2.34,0,8
5078,2.34,0,8
5079,2.34,0,8
5080,2.34,0,8
5081,2.34,0,8
5082,2.34,0,8
5083,2.34,0,8
5084,2.34,0,8
5085,2.34,0,8
5086,2.34,0,8
5087,2.34,0,8
5088,2.34,0,8
5089,2.34,0,8
5090,2.34,0,8
5091,2.34,0,8
5092,2.34,0,8
5093,2.34,0,8
5094,2.34,0,8
5095,2.34,0,8
5096,2.34,0,8
5097,2.34,0,8
5098,2.34,0,8
5099,2.34,0,8
5100,2.34,0,8
5101,2.34,0,8
5102,2.34,0,8
5103,2.34,0,8
5104,2.34,0,8
5105,2.34,0,8
5106,2.34,0,8
5107,2.34,0,8
5108,2.34,0,8
5109,2.34,0,8
5110,2.34,0,8
5111,2.34,0,8
5112,2.34,0,8
5113,2.11,0,8
5114,2.11,0,8
5115,2.11,0,8
5116,2.11,0,8
5117,2.11,0,8
5118,2.11,0,8
5119,2.11,0,8
5120,2.11,0,8
5121,2.11,0,8
5122,2.11,0,8
5123,2.11,0,8
5124,2.11,0,8
5125,2.11,0,8
5126,2.11,0,8
5127,2.11,0,8
5128,2.11,0,8
5129,2.11,0,8
5130,2.11,0,8
5131,2.11,0,8
5132,2.11,0,8
5133,2.11,0,8
5134,2.11,0,8
5135,2.11,0,8
5136,2.11,0,8
5137,2.11,0,8
5138,2.11,0,8
5139,2.11,0,8
5140,2.11,0,8
5141,2.11,0,8
5142,2.11,0,8
5143,2.11,0,8
5144,2.11,0,8
5145,2.11,0,8
5146,2.11,0,8
5147,2.11,0,8
5148,2.11,0,8
5149,2.11,0,8
5150,2.11,0,8
5151,2.11,0,8
5152,2.11,0,8
5153,2.11,0,8
5154,2.11,0,8
5155,2.11,0,8
5156,2.11,0,8
5157,2.11,0,8
5158,2.11,0,8
5159,2.11,0,8
5160,2.11,0,8
5161,2.11,0,8
5162,2.11,0,8
5163,2.11,0,8
5164,2.11,0,8
5165,2.11,0,8
5166,2.11,0,8
5167,2.11,0,8
5168,2.11,0,8
5169,2.11,0,8
5170,2.11,0,8
5171,2.11,0,8
5172,2.11,0,8
