Time_Index,NG,None,coal,blue_ammonia
6654,1.81,0,1.8729355,1.8729355
6655,1.81,0,1.8729355,1.8729355
6656,1.81,0,1.8729355,1.8729355
6657,1.81,0,1.8729355,1.8729355
6658,1.81,0,1.8729355,1.8729355
6659,1.81,0,1.8729355,1.8729355
6660,1.81,0,1.8729355,1.8729355
6661,1.81,0,1.8729355,1.8729355
6662,1.81,0,1.8729355,1.8729355
6663,1.81,0,1.8729355,1.8729355
6664,1.81,0,1.8729355,1.8729355
6665,1.81,0,1.8729355,1.8729355
6666,1.81,0,1.8729355,1.8729355
6667,1.81,0,1.8729355,1.8729355
6668,1.81,0,1.8729355,1.8729355
6669,1.81,0,1.8729355,1.8729355
6670,1.81,0,1.8729355,1.8729355
6671,1.81,0,1.8729355,1.8729355
6672,1.81,0,1.8729355,1.8729355
6673,1.81,0,1.8729355,1.8729355
6674,1.81,0,1.8729355,1.8729355
6675,1.81,0,1.8729355,1.8729355
6676,1.81,0,1.8729355,1.8729355
6677,1.81,0,1.8729355,1.8729355
6678,1.81,0,1.8729355,1.8729355
6679,1.81,0,1.8729355,1.8729355
6680,1.81,0,1.8729355,1.8729355
6681,1.81,0,1.8729355,1.8729355
6682,1.81,0,1.8729355,1.8729355
6683,1.81,0,1.8729355,1.8729355
6684,1.81,0,1.8729355,1.8729355
6685,1.81,0,1.8729355,1.8729355
6686,1.81,0,1.8729355,1.8729355
6687,1.81,0,1.8729355,1.8729355
6688,1.81,0,1.8729355,1.8729355
6689,1.81,0,1.8729355,1.8729355
6690,1.81,0,1.8729355,1.8729355
6691,1.81,0,1.8729355,1.8729355
6692,1.81,0,1.8729355,1.8729355
6693,1.81,0,1.8729355,1.8729355
6694,1.81,0,1.8729355,1.8729355
6695,1.81,0,1.8729355,1.8729355
6696,1.81,0,1.8729355,1.8729355
6697,1.81,0,1.8729355,1.8729355
6698,1.81,0,1.8729355,1.8729355
6699,1.81,0,1.8729355,1.8729355
6700,1.81,0,1.8729355,1.8729355
6701,1.81,0,1.8729355,1.8729355
6702,1.81,0,1.8729355,1.8729355
6703,1.81,0,1.8729355,1.8729355
6704,1.81,0,1.8729355,1.8729355
6705,1.81,0,1.8729355,1.8729355
6706,1.81,0,1.8729355,1.8729355
6707,1.81,0,1.8729355,1.8729355
6708,1.81,0,1.8729355,1.8729355
6709,1.81,0,1.8729355,1.8729355
6710,1.81,0,1.8729355,1.8729355
6711,1.81,0,1.8729355,1.8729355
6712,1.81,0,1.8729355,1.8729355
6713,1.81,0,1.8729355,1.8729355
6714,1.81,0,1.8729355,1.8729355
6715,1.81,0,1.8729355,1.8729355
6716,1.81,0,1.8729355,1.8729355
6717,1.81,0,1.8729355,1.8729355
6718,1.81,0,1.8729355,1.8729355
6719,1.81,0,1.8729355,1.8729355
6720,1.81,0,1.8729355,1.8729355
6721,1.81,0,1.8729355,1.8729355
6722,1.81,0,1.8729355,1.8729355
6723,1.81,0,1.8729355,1.8729355
6724,1.81,0,1.8729355,1.8729355
6725,1.81,0,1.8729355,1.8729355
6726,1.81,0,1.8729355,1.8729355
6727,1.81,0,1.8729355,1.8729355
6728,1.81,0,1.8729355,1.8729355
6729,1.81,0,1.8729355,1.8729355
6730,1.81,0,1.8729355,1.8729355
6731,1.81,0,1.8729355,1.8729355
6732,1.81,0,1.8729355,1.8729355
6733,1.81,0,1.8729355,1.8729355
6734,1.81,0,1.8729355,1.8729355
6735,1.81,0,1.8729355,1.8729355
6736,1.81,0,1.8729355,1.8729355
6737,1.81,0,1.8729355,1.8729355
6738,1.81,0,1.8729355,1.8729355
6739,1.81,0,1.8729355,1.8729355
6740,1.81,0,1.8729355,1.8729355
6741,1.81,0,1.8729355,1.8729355
6742,1.81,0,1.8729355,1.8729355
6743,1.81,0,1.8729355,1.8729355
6744,1.81,0,1.8729355,1.8729355
6745,1.81,0,1.8729355,1.8729355
6746,1.81,0,1.8729355,1.8729355
6747,1.81,0,1.8729355,1.8729355
6748,1.81,0,1.8729355,1.8729355
6749,1.81,0,1.8729355,1.8729355
6750,1.81,0,1.8729355,1.8729355
6751,1.81,0,1.8729355,1.8729355
6752,1.81,0,1.8729355,1.8729355
6753,1.81,0,1.8729355,1.8729355
6754,1.81,0,1.8729355,1.8729355
6755,1.81,0,1.8729355,1.8729355
6756,1.81,0,1.8729355,1.8729355
6757,1.81,0,1.8729355,1.8729355
6758,1.81,0,1.8729355,1.8729355
6759,1.81,0,1.8729355,1.8729355
6760,1.81,0,1.8729355,1.8729355
6761,1.81,0,1.8729355,1.8729355
6762,1.81,0,1.8729355,1.8729355
6763,1.81,0,1.8729355,1.8729355
6764,1.81,0,1.8729355,1.8729355
6765,1.81,0,1.8729355,1.8729355
6766,1.81,0,1.8729355,1.8729355
6767,1.81,0,1.8729355,1.8729355
6768,1.81,0,1.8729355,1.8729355
6769,1.81,0,1.8729355,1.8729355
6770,1.81,0,1.8729355,1.8729355
6771,1.81,0,1.8729355,1.8729355
6772,1.81,0,1.8729355,1.8729355
6773,1.81,0,1.8729355,1.8729355
6774,1.81,0,1.8729355,1.8729355
6775,1.81,0,1.8729355,1.8729355
6776,1.81,0,1.8729355,1.8729355
6777,1.81,0,1.8729355,1.8729355
6778,1.81,0,1.8729355,1.8729355
6779,1.81,0,1.8729355,1.8729355
6780,1.81,0,1.8729355,1.8729355
6781,1.81,0,1.8729355,1.8729355
6782,1.81,0,1.8729355,1.8729355
6783,1.81,0,1.8729355,1.8729355
6784,1.81,0,1.8729355,1.8729355
6785,1.81,0,1.8729355,1.8729355
6786,1.81,0,1.8729355,1.8729355
6787,1.81,0,1.8729355,1.8729355
6788,1.81,0,1.8729355,1.8729355
6789,1.81,0,1.8729355,1.8729355
6790,1.81,0,1.8729355,1.8729355
6791,1.81,0,1.8729355,1.8729355
6792,1.81,0,1.8729355,1.8729355
6793,1.81,0,1.8729355,1.8729355
6794,1.81,0,1.8729355,1.8729355
6795,1.81,0,1.8729355,1.8729355
6796,1.81,0,1.8729355,1.8729355
6797,1.81,0,1.8729355,1.8729355
6798,1.81,0,1.8729355,1.8729355
6799,1.81,0,1.8729355,1.8729355
6800,1.81,0,1.8729355,1.8729355
6801,1.81,0,1.8729355,1.8729355
6802,1.81,0,1.8729355,1.8729355
6803,1.81,0,1.8729355,1.8729355
6804,1.81,0,1.8729355,1.8729355
6805,1.81,0,1.8729355,1.8729355
6806,1.81,0,1.8729355,1.8729355
6807,1.81,0,1.8729355,1.8729355
6808,1.81,0,1.8729355,1.8729355
6809,1.81,0,1.8729355,1.8729355
6810,1.81,0,1.8729355,1.8729355
6811,1.81,0,1.8729355,1.8729355
6812,1.81,0,1.8729355,1.8729355
6813,1.81,0,1.8729355,1.8729355
6814,1.81,0,1.8729355,1.8729355
6815,1.81,0,1.8729355,1.8729355
6816,1.81,0,1.8729355,1.8729355
6817,1.81,0,1.8729355,1.8729355
6818,1.81,0,1.8729355,1.8729355
6819,1.81,0,1.8729355,1.8729355
6820,1.81,0,1.8729355,1.8729355
6821,1.81,0,1.8729355,1.8729355
6822,1.81,0,1.8729355,1.8729355
6823,1.81,0,1.8729355,1.8729355
6824,1.81,0,1.8729355,1.8729355
6825,1.81,0,1.8729355,1.8729355
6826,1.81,0,1.8729355,1.8729355
6827,1.81,0,1.8729355,1.8729355
6828,1.81,0,1.8729355,1.8729355
6829,1.81,0,1.8729355,1.8729355
6830,1.81,0,1.8729355,1.8729355
6831,1.81,0,1.8729355,1.8729355
6832,1.81,0,1.8729355,1.8729355
6833,1.81,0,1.8729355,1.8729355
6834,1.81,0,1.8729355,1.8729355
6835,1.81,0,1.8729355,1.8729355
6836,1.81,0,1.8729355,1.8729355
6837,1.81,0,1.8729355,1.8729355
6838,1.81,0,1.8729355,1.8729355
6839,1.81,0,1.8729355,1.8729355
6840,1.81,0,1.8729355,1.8729355
6841,1.81,0,1.8729355,1.8729355
6842,1.81,0,1.8729355,1.8729355
6843,1.81,0,1.8729355,1.8729355
6844,1.81,0,1.8729355,1.8729355
6845,1.81,0,1.8729355,1.8729355
6846,1.81,0,1.8729355,1.8729355
6847,1.81,0,1.8729355,1.8729355
6848,1.81,0,1.8729355,1.8729355
6849,1.81,0,1.8729355,1.8729355
6850,1.81,0,1.8729355,1.8729355
6851,1.81,0,1.8729355,1.8729355
6852,1.81,0,1.8729355,1.8729355
6853,1.81,0,1.8729355,1.8729355
6854,1.81,0,1.8729355,1.8729355
6855,1.81,0,1.8729355,1.8729355
6856,1.81,0,1.8729355,1.8729355
6857,1.81,0,1.8729355,1.8729355
6858,1.81,0,1.8729355,1.8729355
6859,1.81,0,1.8729355,1.8729355
6860,1.81,0,1.8729355,1.8729355
6861,1.81,0,1.8729355,1.8729355
6862,1.81,0,1.8729355,1.8729355
6863,1.81,0,1.8729355,1.8729355
6864,1.81,0,1.8729355,1.8729355
6865,1.81,0,1.8729355,1.8729355
6866,1.81,0,1.8729355,1.8729355
6867,1.81,0,1.8729355,1.8729355
6868,1.81,0,1.8729355,1.8729355
6869,1.81,0,1.8729355,1.8729355
6870,1.81,0,1.8729355,1.8729355
6871,1.81,0,1.8729355,1.8729355
6872,1.81,0,1.8729355,1.8729355
6873,1.81,0,1.8729355,1.8729355
6874,1.81,0,1.8729355,1.8729355
6875,1.81,0,1.8729355,1.8729355
6876,1.81,0,1.8729355,1.8729355
6877,1.81,0,1.8729355,1.8729355
6878,1.81,0,1.8729355,1.8729355
6879,1.81,0,1.8729355,1.8729355
6880,1.81,0,1.8729355,1.8729355
6881,1.81,0,1.8729355,1.8729355
6882,1.81,0,1.8729355,1.8729355
6883,1.81,0,1.8729355,1.8729355
6884,1.81,0,1.8729355,1.8729355
6885,1.81,0,1.8729355,1.8729355
6886,1.81,0,1.8729355,1.8729355
6887,1.81,0,1.8729355,1.8729355
6888,1.81,0,1.8729355,1.8729355
6889,1.81,0,1.8729355,1.8729355
6890,1.81,0,1.8729355,1.8729355
6891,1.81,0,1.8729355,1.8729355
6892,1.81,0,1.8729355,1.8729355
6893,1.81,0,1.8729355,1.8729355
6894,1.81,0,1.8729355,1.8729355
6895,1.81,0,1.8729355,1.8729355
6896,1.81,0,1.8729355,1.8729355
6897,1.81,0,1.8729355,1.8729355
6898,1.81,0,1.8729355,1.8729355
6899,1.81,0,1.8729355,1.8729355
6900,1.81,0,1.8729355,1.8729355
6901,1.81,0,1.8729355,1.8729355
6902,1.81,0,1.8729355,1.8729355
6903,1.81,0,1.8729355,1.8729355
6904,1.81,0,1.8729355,1.8729355
6905,1.81,0,1.8729355,1.8729355
6906,1.81,0,1.8729355,1.8729355
6907,1.81,0,1.8729355,1.8729355
6908,1.81,0,1.8729355,1.8729355
6909,1.81,0,1.8729355,1.8729355
6910,1.81,0,1.8729355,1.8729355
6911,1.81,0,1.8729355,1.8729355
6912,1.81,0,1.8729355,1.8729355
6913,1.81,0,1.8729355,1.8729355
6914,1.81,0,1.8729355,1.8729355
6915,1.81,0,1.8729355,1.8729355
6916,1.81,0,1.8729355,1.8729355
6917,1.81,0,1.8729355,1.8729355
6918,1.81,0,1.8729355,1.8729355
6919,1.81,0,1.8729355,1.8729355
6920,1.81,0,1.8729355,1.8729355
6921,1.81,0,1.8729355,1.8729355
6922,1.81,0,1.8729355,1.8729355
6923,1.81,0,1.8729355,1.8729355
6924,1.81,0,1.8729355,1.8729355
6925,1.81,0,1.8729355,1.8729355
6926,1.81,0,1.8729355,1.8729355
6927,1.81,0,1.8729355,1.8729355
6928,1.81,0,1.8729355,1.8729355
6929,1.81,0,1.8729355,1.8729355
6930,1.81,0,1.8729355,1.8729355
6931,1.81,0,1.8729355,1.8729355
6932,1.81,0,1.8729355,1.8729355
6933,1.81,0,1.8729355,1.8729355
6934,1.81,0,1.8729355,1.8729355
6935,1.81,0,1.8729355,1.8729355
6936,1.81,0,1.8729355,1.8729355
6937,1.81,0,1.8729355,1.8729355
6938,1.81,0,1.8729355,1.8729355
6939,1.81,0,1.8729355,1.8729355
6940,1.81,0,1.8729355,1.8729355
6941,1.81,0,1.8729355,1.8729355
6942,1.81,0,1.8729355,1.8729355
6943,1.81,0,1.8729355,1.8729355
6944,1.81,0,1.8729355,1.8729355
6945,1.81,0,1.8729355,1.8729355
6946,1.81,0,1.8729355,1.8729355
6947,1.81,0,1.8729355,1.8729355
6948,1.81,0,1.8729355,1.8729355
6949,1.81,0,1.8729355,1.8729355
6950,1.81,0,1.8729355,1.8729355
6951,1.81,0,1.8729355,1.8729355
6952,1.81,0,1.8729355,1.8729355
6953,1.81,0,1.8729355,1.8729355
6954,1.81,0,1.8729355,1.8729355
6955,1.81,0,1.8729355,1.8729355
6956,1.81,0,1.8729355,1.8729355
6957,1.81,0,1.8729355,1.8729355
6958,1.81,0,1.8729355,1.8729355
6959,1.81,0,1.8729355,1.8729355
6960,1.81,0,1.8729355,1.8729355
6961,1.81,0,1.8729355,1.8729355
6962,1.81,0,1.8729355,1.8729355
6963,1.81,0,1.8729355,1.8729355
6964,1.81,0,1.8729355,1.8729355
6965,1.81,0,1.8729355,1.8729355
6966,1.81,0,1.8729355,1.8729355
6967,1.81,0,1.8729355,1.8729355
6968,1.81,0,1.8729355,1.8729355
6969,1.81,0,1.8729355,1.8729355
6970,1.81,0,1.8729355,1.8729355
6971,1.81,0,1.8729355,1.8729355
6972,1.81,0,1.8729355,1.8729355
6973,1.81,0,1.8729355,1.8729355
6974,1.81,0,1.8729355,1.8729355
6975,1.81,0,1.8729355,1.8729355
6976,1.81,0,1.8729355,1.8729355
6977,1.81,0,1.8729355,1.8729355
6978,1.81,0,1.8729355,1.8729355
6979,1.81,0,1.8729355,1.8729355
6980,1.81,0,1.8729355,1.8729355
6981,1.81,0,1.8729355,1.8729355
6982,1.81,0,1.8729355,1.8729355
6983,1.81,0,1.8729355,1.8729355
6984,1.81,0,1.8729355,1.8729355
6985,1.81,0,1.8729355,1.8729355
6986,1.81,0,1.8729355,1.8729355
6987,1.81,0,1.8729355,1.8729355
6988,1.81,0,1.8729355,1.8729355
6989,1.81,0,1.8729355,1.8729355
6990,1.81,0,1.8729355,1.8729355
6991,1.81,0,1.8729355,1.8729355
6992,1.81,0,1.8729355,1.8729355
6993,1.81,0,1.8729355,1.8729355
6994,1.81,0,1.8729355,1.8729355
6995,1.81,0,1.8729355,1.8729355
6996,1.81,0,1.8729355,1.8729355
6997,1.81,0,1.8729355,1.8729355
6998,1.81,0,1.8729355,1.8729355
6999,1.81,0,1.8729355,1.8729355
7000,1.81,0,1.8729355,1.8729355
7001,1.81,0,1.8729355,1.8729355
7002,1.81,0,1.8729355,1.8729355
7003,1.81,0,1.8729355,1.8729355
7004,1.81,0,1.8729355,1.8729355
7005,1.81,0,1.8729355,1.8729355
7006,1.81,0,1.8729355,1.8729355
7007,1.81,0,1.8729355,1.8729355
7008,1.81,0,1.8729355,1.8729355
7009,1.81,0,1.8729355,1.8729355
7010,1.81,0,1.8729355,1.8729355
7011,1.81,0,1.8729355,1.8729355
7012,1.81,0,1.8729355,1.8729355
7013,1.81,0,1.8729355,1.8729355
7014,1.81,0,1.8729355,1.8729355
7015,1.81,0,1.8729355,1.8729355
7016,1.81,0,1.8729355,1.8729355
7017,1.81,0,1.8729355,1.8729355
7018,1.81,0,1.8729355,1.8729355
7019,1.81,0,1.8729355,1.8729355
7020,1.81,0,1.8729355,1.8729355
7021,1.81,0,1.8729355,1.8729355
7022,1.81,0,1.8729355,1.8729355
7023,1.81,0,1.8729355,1.8729355
7024,1.81,0,1.8729355,1.8729355
7025,1.81,0,1.8729355,1.8729355
7026,1.81,0,1.8729355,1.8729355
7027,1.81,0,1.8729355,1.8729355
7028,1.81,0,1.8729355,1.8729355
7029,1.81,0,1.8729355,1.8729355
7030,1.81,0,1.8729355,1.8729355
7031,1.81,0,1.8729355,1.8729355
7032,1.81,0,1.8729355,1.8729355
7033,1.81,0,1.8729355,1.8729355
7034,1.81,0,1.8729355,1.8729355
7035,1.81,0,1.8729355,1.8729355
7036,1.81,0,1.8729355,1.8729355
7037,1.81,0,1.8729355,1.8729355
7038,1.81,0,1.8729355,1.8729355
7039,1.81,0,1.8729355,1.8729355
7040,1.81,0,1.8729355,1.8729355
7041,1.81,0,1.8729355,1.8729355
7042,1.81,0,1.8729355,1.8729355
7043,1.81,0,1.8729355,1.8729355
7044,1.81,0,1.8729355,1.8729355
7045,1.81,0,1.8729355,1.8729355
7046,1.81,0,1.8729355,1.8729355
7047,1.81,0,1.8729355,1.8729355
7048,1.81,0,1.8729355,1.8729355
7049,1.81,0,1.8729355,1.8729355
7050,1.81,0,1.8729355,1.8729355
7051,1.81,0,1.8729355,1.8729355
7052,1.81,0,1.8729355,1.8729355
7053,1.81,0,1.8729355,1.8729355
7054,1.81,0,1.8729355,1.8729355
7055,1.81,0,1.8729355,1.8729355
7056,1.81,0,1.8729355,1.8729355
7057,1.81,0,1.8729355,1.8729355
7058,1.81,0,1.8729355,1.8729355
7059,1.81,0,1.8729355,1.8729355
7060,1.81,0,1.8729355,1.8729355
7061,1.81,0,1.8729355,1.8729355
7062,1.81,0,1.8729355,1.8729355
7063,1.81,0,1.8729355,1.8729355
7064,1.81,0,1.8729355,1.8729355
7065,1.81,0,1.8729355,1.8729355
7066,1.81,0,1.8729355,1.8729355
7067,1.81,0,1.8729355,1.8729355
7068,1.81,0,1.8729355,1.8729355
7069,1.81,0,1.8729355,1.8729355
7070,1.81,0,1.8729355,1.8729355
7071,1.81,0,1.8729355,1.8729355
7072,1.81,0,1.8729355,1.8729355
7073,1.81,0,1.8729355,1.8729355
7074,1.81,0,1.8729355,1.8729355
7075,1.81,0,1.8729355,1.8729355
7076,1.81,0,1.8729355,1.8729355
7077,1.81,0,1.8729355,1.8729355
7078,1.81,0,1.8729355,1.8729355
7079,1.81,0,1.8729355,1.8729355
7080,1.81,0,1.8729355,1.8729355
7081,1.81,0,1.8729355,1.8729355
7082,1.81,0,1.8729355,1.8729355
7083,1.81,0,1.8729355,1.8729355
7084,1.81,0,1.8729355,1.8729355
7085,1.81,0,1.8729355,1.8729355
7086,1.81,0,1.8729355,1.8729355
7087,1.81,0,1.8729355,1.8729355
7088,1.81,0,1.8729355,1.8729355
7089,1.81,0,1.8729355,1.8729355
7090,1.81,0,1.8729355,1.8729355
7091,1.81,0,1.8729355,1.8729355
7092,1.81,0,1.8729355,1.8729355
7093,1.81,0,1.8729355,1.8729355
7094,1.81,0,1.8729355,1.8729355
7095,1.81,0,1.8729355,1.8729355
7096,1.81,0,1.8729355,1.8729355
7097,1.81,0,1.8729355,1.8729355
7098,1.81,0,1.8729355,1.8729355
7099,1.81,0,1.8729355,1.8729355
7100,1.81,0,1.8729355,1.8729355
7101,1.81,0,1.8729355,1.8729355
7102,1.81,0,1.8729355,1.8729355
7103,1.81,0,1.8729355,1.8729355
7104,1.81,0,1.8729355,1.8729355
7105,1.81,0,1.8729355,1.8729355
7106,1.81,0,1.8729355,1.8729355
7107,1.81,0,1.8729355,1.8729355
7108,1.81,0,1.8729355,1.8729355
7109,1.81,0,1.8729355,1.8729355
7110,1.81,0,1.8729355,1.8729355
7111,1.81,0,1.8729355,1.8729355
7112,1.81,0,1.8729355,1.8729355
7113,1.81,0,1.8729355,1.8729355
7114,1.81,0,1.8729355,1.8729355
7115,1.81,0,1.8729355,1.8729355
7116,1.81,0,1.8729355,1.8729355
7117,1.81,0,1.8729355,1.8729355
7118,1.81,0,1.8729355,1.8729355
7119,1.81,0,1.8729355,1.8729355
7120,1.81,0,1.8729355,1.8729355
7121,1.81,0,1.8729355,1.8729355
7122,1.81,0,1.8729355,1.8729355
7123,1.81,0,1.8729355,1.8729355
7124,1.81,0,1.8729355,1.8729355
7125,1.81,0,1.8729355,1.8729355
7126,1.81,0,1.8729355,1.8729355
7127,1.81,0,1.8729355,1.8729355
7128,1.81,0,1.8729355,1.8729355
7129,1.81,0,1.8729355,1.8729355
7130,1.81,0,1.8729355,1.8729355
7131,1.81,0,1.8729355,1.8729355
7132,1.81,0,1.8729355,1.8729355
7133,1.81,0,1.8729355,1.8729355
7134,1.81,0,1.8729355,1.8729355
7135,1.81,0,1.8729355,1.8729355
7136,1.81,0,1.8729355,1.8729355
7137,1.81,0,1.8729355,1.8729355
7138,1.81,0,1.8729355,1.8729355
7139,1.81,0,1.8729355,1.8729355
7140,1.81,0,1.8729355,1.8729355
7141,1.81,0,1.8729355,1.8729355
7142,1.81,0,1.8729355,1.8729355
7143,1.81,0,1.8729355,1.8729355
7144,1.81,0,1.8729355,1.8729355
7145,1.81,0,1.8729355,1.8729355
7146,1.81,0,1.8729355,1.8729355
7147,1.81,0,1.8729355,1.8729355
7148,1.81,0,1.8729355,1.8729355
7149,1.81,0,1.8729355,1.8729355
7150,1.81,0,1.8729355,1.8729355
7151,1.81,0,1.8729355,1.8729355
7152,1.81,0,1.8729355,1.8729355
7153,1.81,0,1.8729355,1.8729355
7154,1.81,0,1.8729355,1.8729355
7155,1.81,0,1.8729355,1.8729355
7156,1.81,0,1.8729355,1.8729355
7157,1.81,0,1.8729355,1.8729355
7158,1.81,0,1.8729355,1.8729355
7159,1.81,0,1.8729355,1.8729355
7160,1.81,0,1.8729355,1.8729355
7161,1.81,0,1.8729355,1.8729355
7162,1.81,0,1.8729355,1.8729355
7163,1.81,0,1.8729355,1.8729355
7164,1.81,0,1.8729355,1.8729355
7165,1.81,0,1.8729355,1.8729355
7166,1.81,0,1.8729355,1.8729355
7167,1.81,0,1.8729355,1.8729355
7168,1.81,0,1.8729355,1.8729355
7169,1.81,0,1.8729355,1.8729355
7170,1.81,0,1.8729355,1.8729355
7171,1.81,0,1.8729355,1.8729355
7172,1.81,0,1.8729355,1.8729355
7173,1.81,0,1.8729355,1.8729355
7174,1.81,0,1.8729355,1.8729355
7175,1.81,0,1.8729355,1.8729355
7176,1.81,0,1.8729355,1.8729355
7177,1.81,0,1.8729355,1.8729355
7178,1.81,0,1.8729355,1.8729355
7179,1.81,0,1.8729355,1.8729355
7180,1.81,0,1.8729355,1.8729355
7181,1.81,0,1.8729355,1.8729355
7182,1.81,0,1.8729355,1.8729355
7183,1.81,0,1.8729355,1.8729355
7184,1.81,0,1.8729355,1.8729355
7185,1.81,0,1.8729355,1.8729355
7186,1.81,0,1.8729355,1.8729355
7187,1.81,0,1.8729355,1.8729355
7188,1.81,0,1.8729355,1.8729355
7189,1.81,0,1.8729355,1.8729355
7190,1.81,0,1.8729355,1.8729355
7191,1.81,0,1.8729355,1.8729355
7192,1.81,0,1.8729355,1.8729355
7193,1.81,0,1.8729355,1.8729355
7194,1.81,0,1.8729355,1.8729355
7195,1.81,0,1.8729355,1.8729355
7196,1.81,0,1.8729355,1.8729355
7197,1.81,0,1.8729355,1.8729355
7198,1.81,0,1.8729355,1.8729355
7199,1.81,0,1.8729355,1.8729355
7200,1.81,0,1.8729355,1.8729355
7201,1.81,0,1.8729355,1.8729355
7202,1.81,0,1.8729355,1.8729355
7203,1.81,0,1.8729355,1.8729355
7204,1.81,0,1.8729355,1.8729355
7205,1.81,0,1.8729355,1.8729355
7206,1.81,0,1.8729355,1.8729355
7207,1.81,0,1.8729355,1.8729355
7208,1.81,0,1.8729355,1.8729355
7209,1.81,0,1.8729355,1.8729355
7210,1.81,0,1.8729355,1.8729355
7211,1.81,0,1.8729355,1.8729355
7212,1.81,0,1.8729355,1.8729355
7213,1.81,0,1.8729355,1.8729355
7214,1.81,0,1.8729355,1.8729355
7215,1.81,0,1.8729355,1.8729355
7216,1.81,0,1.8729355,1.8729355
7217,1.81,0,1.8729355,1.8729355
7218,1.81,0,1.8729355,1.8729355
7219,1.81,0,1.8729355,1.8729355
7220,1.81,0,1.8729355,1.8729355
7221,1.81,0,1.8729355,1.8729355
7222,1.81,0,1.8729355,1.8729355
7223,1.81,0,1.8729355,1.8729355
7224,1.81,0,1.8729355,1.8729355
7225,1.81,0,1.8729355,1.8729355
7226,1.81,0,1.8729355,1.8729355
7227,1.81,0,1.8729355,1.8729355
7228,1.81,0,1.8729355,1.8729355
7229,1.81,0,1.8729355,1.8729355
7230,1.81,0,1.8729355,1.8729355
7231,1.81,0,1.8729355,1.8729355
7232,1.81,0,1.8729355,1.8729355
7233,1.81,0,1.8729355,1.8729355
7234,1.81,0,1.8729355,1.8729355
7235,1.81,0,1.8729355,1.8729355
7236,1.81,0,1.8729355,1.8729355
7237,1.81,0,1.8729355,1.8729355
7238,1.81,0,1.8729355,1.8729355
7239,1.81,0,1.8729355,1.8729355
7240,1.81,0,1.8729355,1.8729355
7241,1.81,0,1.8729355,1.8729355
7242,1.81,0,1.8729355,1.8729355
7243,1.81,0,1.8729355,1.8729355
7244,1.81,0,1.8729355,1.8729355
7245,1.81,0,1.8729355,1.8729355
7246,1.81,0,1.8729355,1.8729355
7247,1.81,0,1.8729355,1.8729355
7248,1.81,0,1.8729355,1.8729355
7249,1.81,0,1.8729355,1.8729355
7250,1.81,0,1.8729355,1.8729355
7251,1.81,0,1.8729355,1.8729355
7252,1.81,0,1.8729355,1.8729355
7253,1.81,0,1.8729355,1.8729355
7254,1.81,0,1.8729355,1.8729355
7255,1.81,0,1.8729355,1.8729355
7256,1.81,0,1.8729355,1.8729355
7257,1.81,0,1.8729355,1.8729355
7258,1.81,0,1.8729355,1.8729355
7259,1.81,0,1.8729355,1.8729355
7260,1.81,0,1.8729355,1.8729355
7261,1.81,0,1.8729355,1.8729355
7262,1.81,0,1.8729355,1.8729355
7263,1.81,0,1.8729355,1.8729355
7264,1.81,0,1.8729355,1.8729355
7265,1.81,0,1.8729355,1.8729355
7266,1.81,0,1.8729355,1.8729355
7267,1.81,0,1.8729355,1.8729355
7268,1.81,0,1.8729355,1.8729355
7269,1.81,0,1.8729355,1.8729355
7270,1.81,0,1.8729355,1.8729355
7271,1.81,0,1.8729355,1.8729355
7272,1.81,0,1.8729355,1.8729355
7273,1.81,0,1.8729355,1.8729355
7274,1.81,0,1.8729355,1.8729355
7275,1.81,0,1.8729355,1.8729355
7276,1.81,0,1.8729355,1.8729355
7277,1.81,0,1.8729355,1.8729355
7278,1.81,0,1.8729355,1.8729355
7279,1.81,0,1.8729355,1.8729355
7280,1.81,0,1.8729355,1.8729355
7281,1.81,0,1.8729355,1.8729355
7282,1.81,0,1.8729355,1.8729355
7283,1.81,0,1.8729355,1.8729355
7284,1.81,0,1.8729355,1.8729355
7285,1.81,0,1.8729355,1.8729355
7286,1.81,0,1.8729355,1.8729355
7287,1.81,0,1.8729355,1.8729355
7288,1.81,0,1.8729355,1.8729355
7289,1.81,0,1.8729355,1.8729355
7290,1.81,0,1.8729355,1.8729355
7291,1.81,0,1.8729355,1.8729355
7292,1.81,0,1.8729355,1.8729355
7293,1.81,0,1.8729355,1.8729355
7294,1.81,0,1.8729355,1.8729355
7295,1.81,0,1.8729355,1.8729355
7296,1.81,0,1.8729355,1.8729355
7297,1.81,0,1.8729355,1.8729355
7298,1.81,0,1.8729355,1.8729355
7299,1.81,0,1.8729355,1.8729355
7300,1.81,0,1.8729355,1.8729355
7301,1.81,0,1.8729355,1.8729355
7302,1.81,0,1.8729355,1.8729355
7303,1.81,0,1.8729355,1.8729355
7304,1.81,0,1.8729355,1.8729355
7305,1.81,0,1.8729355,1.8729355
7306,1.81,0,1.8729355,1.8729355
7307,1.81,0,1.8729355,1.8729355
7308,1.81,0,1.8729355,1.8729355
7309,1.81,0,1.8729355,1.8729355
7310,1.81,0,1.8729355,1.8729355
7311,1.81,0,1.8729355,1.8729355
7312,1.81,0,1.8729355,1.8729355
7313,1.81,0,1.8729355,1.8729355
7314,1.81,0,1.8729355,1.8729355
7315,1.81,0,1.8729355,1.8729355
7316,1.81,0,1.8729355,1.8729355
7317,1.81,0,1.8729355,1.8729355
7318,1.81,0,1.8729355,1.8729355
