Time_Index,CA_N_utilitypv_losangeles_low_90_0_2_1,CA_N_utilitypv_losangeles_low_90_0_2_2,CA_N_utilitypv_losangeles_low_90_0_2_3,CA_N_utilitypv_losangeles_low_90_0_2_4,CA_S_utilitypv_losangeles_low_90_0_2_1,CA_S_utilitypv_losangeles_low_90_0_2_2,CA_S_utilitypv_losangeles_low_90_0_2_3,CA_S_utilitypv_losangeles_low_90_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_1,WECC_N_utilitypv_losangeles_low_70_0_2_2,WECC_N_utilitypv_losangeles_low_70_0_2_3,WECC_N_utilitypv_losangeles_low_70_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_5,WECC_N_utilitypv_losangeles_low_70_0_2_6,WECC_N_utilitypv_losangeles_low_70_0_2_7,WECC_N_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_1,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_2,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_3,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_4,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_5,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_6,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_7,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_9,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_10,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_11,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_12,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_13,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_14,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_15,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_16,WECC_PNW_utilitypv_losangeles_low_70_0_2_1,WECC_PNW_utilitypv_losangeles_low_70_0_2_2,WECC_PNW_utilitypv_losangeles_low_70_0_2_3,WECC_PNW_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_1,WECC_WYCO_utilitypv_losangeles_low_70_0_2_2,WECC_WYCO_utilitypv_losangeles_low_70_0_2_3,WECC_WYCO_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_5,CA_N_battery_low_0,CA_S_battery_low_0,WECC_N_battery_low_0,WECC_NMAZ_battery_low_0,WECC_PNW_battery_low_0,WECC_WYCO_battery_low_0,CA_N_landbasedwind_ltrg1_low_110_1,CA_N_landbasedwind_ltrg1_low_110_2,CA_N_landbasedwind_ltrg1_low_110_3,CA_N_landbasedwind_ltrg1_low_110_4,CA_N_landbasedwind_ltrg1_low_110_5,CA_S_landbasedwind_ltrg1_low_90_1,CA_S_landbasedwind_ltrg1_low_90_2,CA_S_landbasedwind_ltrg1_low_90_3,CA_S_landbasedwind_ltrg1_low_90_4,CA_S_landbasedwind_ltrg1_low_90_5,CA_S_landbasedwind_ltrg1_low_90_6,CA_S_landbasedwind_ltrg1_low_90_7,CA_S_landbasedwind_ltrg1_low_90_8,CA_S_landbasedwind_ltrg1_low_90_9,CA_S_landbasedwind_ltrg1_low_90_10,WECC_N_landbasedwind_ltrg1_low_70_1,WECC_N_landbasedwind_ltrg1_low_70_2,WECC_N_landbasedwind_ltrg1_low_70_3,WECC_N_landbasedwind_ltrg1_low_70_4,WECC_N_landbasedwind_ltrg1_low_70_5,WECC_N_landbasedwind_ltrg1_low_70_6,WECC_N_landbasedwind_ltrg1_low_70_7,WECC_N_landbasedwind_ltrg1_low_70_8,WECC_N_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_1,WECC_NMAZ_landbasedwind_ltrg1_low_70_2,WECC_NMAZ_landbasedwind_ltrg1_low_70_3,WECC_NMAZ_landbasedwind_ltrg1_low_70_4,WECC_NMAZ_landbasedwind_ltrg1_low_70_5,WECC_NMAZ_landbasedwind_ltrg1_low_70_6,WECC_NMAZ_landbasedwind_ltrg1_low_70_7,WECC_NMAZ_landbasedwind_ltrg1_low_70_8,WECC_NMAZ_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_10,WECC_PNW_landbasedwind_ltrg1_low_70_1,WECC_PNW_landbasedwind_ltrg1_low_70_2,WECC_PNW_landbasedwind_ltrg1_low_70_3,WECC_PNW_landbasedwind_ltrg1_low_70_4,WECC_PNW_landbasedwind_ltrg1_low_70_5,WECC_PNW_landbasedwind_ltrg1_low_70_6,WECC_PNW_landbasedwind_ltrg1_low_70_7,WECC_PNW_landbasedwind_ltrg1_low_70_8,WECC_WYCO_landbasedwind_ltrg1_low_70_1,WECC_WYCO_landbasedwind_ltrg1_low_70_2,WECC_WYCO_landbasedwind_ltrg1_low_70_3,WECC_WYCO_landbasedwind_ltrg1_low_70_4,WECC_WYCO_landbasedwind_ltrg1_low_70_5,WECC_WYCO_landbasedwind_ltrg1_low_70_6,WECC_WYCO_landbasedwind_ltrg1_low_70_7,WECC_WYCO_landbasedwind_ltrg1_low_70_8
3228,0.653438653,0.719635344,0.684636891,0.7295653,0.737491828,0.734078845,0.719785789,0.742577152,0.763050162,0.74293048,0.753926944,0.749087749,0.754179053,0.789602795,0.746802904,0.787178873,0.769410462,0.747229774,0.771140578,0.717081883,0.767320246,0.74514717,0.768155403,0.718128918,0.725891657,0.713003809,0.763487065,0.746735787,0.765538137,0.721307783,0.714380103,0.758739154,0.784619926,0.793059963,0.755995117,0.791667607,0.800464679,0.774515505,0.799916079,0.768206606,0.801708765,1,1,1,1,1,1,0.05725411,0.089733332,0.120943278,0.079368487,0.088207044,0.149997845,0.081022181,0.031401161,0.13820827,0.013751656,0.127222672,0.018334646,0.024521355,0.028295482,0.082699999,0.003806586,0.135144323,0.032793827,0.079325661,0.443457305,0.006854638,0.041873161,0.378447145,0.060207516,0.06243702,0.127202868,0.046923831,0.060938351,0.187131494,0.073741928,0.074468061,0.080127597,0.04849463,0.139575094,0.170873016,0.08593148,0.018757798,0.064989671,0.027414236,0.048854448,0.043203987,0.058199771,0.435455948,0.320695937,0.246860564,0.189205766,0.156069577,0.098263614,0.069278061,0.076336265
3229,0.669871594,0.729960688,0.651042556,0.736124727,0.741290611,0.722147833,0.725892745,0.753953583,0.772416641,0.76443125,0.746256479,0.750964257,0.748789726,0.786410438,0.738372059,0.778637814,0.724398428,0.740180413,0.740040149,0.726009285,0.738631434,0.720022428,0.733884413,0.727315744,0.740072719,0.717768523,0.725717143,0.731309057,0.730017623,0.728991247,0.716241932,0.732081397,0.789069566,0.796562305,0.76226937,0.795884463,0.791644526,0.767316688,0.751377635,0.752385477,0.764269339,1,1,1,1,1,1,0.068998232,0.044191927,0.185737982,0.045454554,0.088620029,0.338916779,0.121518031,0.047966786,0.257697403,0.195114583,0.204317868,0.043026194,0.14918074,0.057226729,0.150700003,0.121944621,0.19017528,0.095865287,0.146688551,0.399609089,0.026065864,0.067060001,0.346734345,0.074518941,0.249817729,0.224122822,0.118311033,0.150881678,0.38222003,0.171883687,0.123155385,0.172757208,0.092801645,0.305469632,0.252603948,0.139862791,0.02406661,0.137647986,0.053965539,0.124175712,0.053492863,0.139758199,0.420559227,0.320679754,0.273007274,0.275038928,0.151851326,0.185730904,0.132820621,0.144745111
3230,0.615609918,0.727601856,0.659536465,0.74649554,0.747819346,0.710652539,0.729951198,0.750849891,0.792864197,0.777517336,0.766541827,0.752248377,0.758539681,0.790251329,0.722960354,0.785086483,0.689734472,0.721364966,0.692176977,0.725307473,0.682109921,0.673741745,0.693964177,0.725871542,0.734165731,0.67780603,0.697207589,0.709294284,0.689440402,0.72662436,0.64772239,0.698978776,0.796779323,0.809231307,0.777377517,0.810805541,0.796245402,0.769717282,0.77555063,0.73979239,0.775022194,1,1,1,1,1,1,0.042655148,0.049463242,0.194486082,0.048779309,0.054559819,0.32235828,0.122132309,0.10270758,0.179672867,0.414204806,0.180663735,0.053014316,0.172977924,0.111789383,0.159199983,0.424774259,0.243932948,0.088299654,0.25211814,0.438104659,0.15227735,0.110488743,0.412060678,0.183600426,0.087614924,0.23198761,0.153286904,0.189024836,0.329359114,0.18525961,0.160428375,0.182844698,0.148173526,0.329590082,0.218757004,0.114953443,0.067179121,0.20654057,0.098092385,0.191096723,0.076464534,0.224920601,0.48746258,0.429955304,0.347167939,0.368724048,0.162285268,0.282631218,0.196549222,0.193958402
3231,0.642113326,0.696292366,0.651468191,0.728036782,0.733994331,0.662307933,0.699348908,0.719928079,0.754263023,0.706303476,0.748687864,0.667632812,0.74425315,0.764895336,0.674071695,0.751988904,0.594989726,0.634426501,0.591279658,0.520244167,0.61921847,0.65199717,0.597412462,0.594817139,0.702650393,0.480117737,0.603595084,0.690939711,0.613048302,0.69915591,0.481078874,0.61477402,0.776288126,0.787538181,0.757879088,0.785627768,0.770769408,0.736885798,0.767182849,0.701776834,0.758531378,1,1,1,1,1,1,0.07500422,0.169983655,0.246470153,0.175239325,0.03865651,0.100129053,0.209421992,0.074876197,0.356216252,0.475834131,0.246398926,0.017602753,0.138848945,0.137857735,0.554999948,0.209997535,0.293905407,0.140361771,0.289469153,0.490211725,0.138744861,0.155218154,0.481590867,0.225039601,0.199235797,0.127211019,0.213352427,0.222118691,0.206158787,0.178856373,0.251992643,0.216030627,0.116031311,0.235961884,0.220800549,0.124056354,0.080848165,0.257552534,0.08806619,0.233144522,0.059066065,0.254836023,0.408898354,0.429161966,0.338910162,0.337291479,0.14555639,0.275886327,0.231820926,0.204412147
3232,0.670188003,0.650121353,0.586587497,0.709000413,0.715890235,0.642176291,0.656790895,0.671372831,0.712361106,0.683244979,0.733129025,0.593002805,0.719459693,0.742035422,0.624988951,0.727677424,0.521831499,0.529508389,0.46553422,0.208744066,0.545994757,0.648174713,0.438671009,0.237859452,0.670691825,0.273013145,0.473982956,0.6808345,0.545063224,0.668179732,0.312986856,0.50255508,0.751051539,0.765523903,0.746182739,0.766467593,0.723711145,0.616726937,0.709912571,0.594820549,0.709287415,1,1,1,1,1,1,0.050401837,0.132158443,0.374741137,0.300724119,0.058488876,0.063474201,0.258936226,0.191546023,0.223391086,0.373650193,0.096870482,0.003131898,0.067739576,0.183329493,0.344399989,0.501918375,0.234804675,0.104669698,0.252077758,0.460776657,0.301462531,0.10964638,0.43757993,0.218728006,0.312871039,0.089043871,0.301097631,0.228933707,0.130948052,0.259982586,0.164873794,0.246252418,0.18799594,0.153175533,0.300361365,0.251272172,0.115436256,0.34388876,0.150310904,0.317366302,0.090258412,0.32191357,0.520489693,0.533769786,0.424342513,0.344190389,0.121495418,0.260746479,0.235198945,0.205145985
3233,0.61605117,0.529483084,0.428298467,0.667361428,0.646753493,0.5948419,0.513649007,0.61911394,0.646865931,0.636736848,0.65899434,0.477513369,0.658395476,0.699653258,0.531810532,0.682397268,0.301436677,0.462300198,0.253388488,0.172702098,0.404873199,0.577405911,0.216119226,0.219659895,0.550889059,0.198670436,0.242311563,0.610304561,0.35158074,0.558803775,0.212080591,0.294993074,0.708348073,0.724690965,0.712194846,0.727890192,0.587328552,0.432163971,0.577468135,0.43450679,0.585270017,1,1,1,1,1,1,0.042905714,0.41740036,0.357738316,0.221132055,0.091314904,0.006826237,0.284587562,0.164997786,0.241743743,0.34123385,0.004909091,0,0.036655728,0.214585751,0.269400001,0.318388969,0.181947112,0.101589635,0.261854261,0.329654545,0.193874925,0.108831614,0.333946705,0.288312316,0.024039892,0.040183555,0.35676831,0.341193408,0.059807934,0.399670362,0.054155588,0.296832204,0.281508625,0.105885893,0.330569685,0.400819331,0.182987034,0.393905342,0.192529321,0.419492573,0.109287947,0.407847285,0.455552101,0.448059022,0.364233553,0.243360847,0.128931597,0.175078869,0.114191771,0.112620026
3234,0.462752225,0.395848433,0.230149398,0.53720154,0.465914039,0.439170779,0.242262115,0.481956634,0.438146824,0.424584791,0.490148763,0.336685633,0.492185552,0.566913022,0.342254417,0.564993466,0.144038084,0.394651348,0.097451135,0.00026483,0.096113478,0.43708091,0.084204744,0.000870415,0.287940401,0.002347763,0.081708318,0.444310567,0.101799111,0.300657962,0.003771509,0.102321035,0.604240752,0.620692128,0.625791736,0.625990121,0.353779267,0.193392707,0.339859556,0.216692538,0.340654779,1,1,1,1,1,1,0.029655861,0.751924455,0.245759174,0.156976044,0.252577841,0.075602621,0.274763823,0.418904632,0.289304525,0.52065587,0.03830171,0.078288756,0.0841842,0.318201184,0.187000006,0.252709776,0.144731879,0.169836387,0.203582361,0.23386696,0.117676899,0.149625212,0.311335623,0.292747855,0.023638159,0.082946897,0.313925803,0.28026554,0.104121014,0.33197999,0.012458927,0.246269792,0.271021426,0.162919939,0.343970358,0.465989828,0.267771274,0.394941807,0.247248977,0.433837682,0.14709264,0.413988829,0.504798651,0.437773228,0.34147346,0.196564078,0.165894628,0.159041598,0.083546191,0.086233869
3235,0.235187622,0.179036191,0.059396239,0.303818515,0.181164809,0.181734611,0.022752674,0.238203735,0.187977345,0.186515104,0.214966351,0.126110282,0.216599548,0.320954826,0.122283315,0.322836301,0,0.157966135,0,0,0,0.168615634,0,0,0.000183408,0,0,0.181151959,0,0.000614844,0,0,0.399907529,0.416632908,0.439365161,0.422247211,0,0,0,0,0,1,1,1,1,1,1,0.032300249,0.864382565,0.261723042,0.096088633,0.313552558,0.357428282,0.265138835,0.537316382,0.255159795,0.588513076,0.164131641,0.235924006,0.542581081,0.477982938,0.020500001,0.209798187,0.131245077,0.121544182,0.187181816,0.351713002,0.198775709,0.120606199,0.395562917,0.300765425,0.037788581,0.097523205,0.215806767,0.230457246,0.14504689,0.323830068,0.002823636,0.26432392,0.253721446,0.19496645,0.359375268,0.47805959,0.407752723,0.411875367,0.347123116,0.469988734,0.221142903,0.432575703,0.477317393,0.396735013,0.267095774,0.147577256,0.288579226,0.130473852,0.093331717,0.112080924
3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004084888,0.03852332,0.009114771,0,0,0,0,0,1,1,1,1,1,1,0.028231367,0.873831213,0.2929295,0.058033224,0.430978626,0.731278658,0.338914126,0.575246871,0.129091546,0.428454816,0.760208309,0.29474321,0.693302214,0.489076763,0.053599995,0.096796848,0.085108414,0.146499068,0.112740025,0.51131922,0.298507094,0.190800622,0.539521635,0.242922604,0.091168791,0.103811204,0.137168854,0.201106191,0.18567431,0.28893888,0.016472293,0.255119443,0.194912225,0.253421396,0.453493267,0.6249578,0.675837457,0.559407949,0.549685597,0.677125812,0.43607229,0.602941215,0.666626334,0.600342751,0.476579726,0.311962485,0.484838098,0.29117766,0.237249449,0.241642535
3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.020039389,0.85675925,0.319924653,0.152269989,0.484950811,0.809828281,0.53720504,0.611444116,0.104770608,0.365021199,0.881310642,0.374975264,0.564986825,0.38956964,0,0.210124403,0.137351856,0.111229509,0.131758451,0.556403697,0.501262188,0.202042431,0.571044743,0.271025896,0.055841502,0.16871652,0.189938724,0.220472604,0.239042372,0.259614676,0.064744592,0.235014856,0.159361154,0.293963879,0.571473598,0.664266944,0.676493287,0.687856793,0.567624629,0.746781468,0.603013098,0.643654108,0.714613914,0.673732042,0.543454289,0.459826231,0.525173128,0.443733752,0.359626949,0.366220027
3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.002662769,0.88581109,0.352512419,0.111472502,0.480564564,0.81720531,0.571022689,0.626114547,0.058541596,0.205808744,0.890741765,0.377976716,0.48224774,0.361301839,0,0.668569565,0.227321118,0.132369906,0.207609147,0.650879264,0.549488664,0.222732395,0.678944945,0.299751759,0.159687519,0.297283828,0.148855537,0.135161579,0.362589598,0.169105425,0.036183305,0.14899458,0.105494827,0.379823327,0.460559309,0.454727143,0.644786,0.540369391,0.468991995,0.575849295,0.662013173,0.410618186,0.730712533,0.684162796,0.565424562,0.512469053,0.531423867,0.493139952,0.408178866,0.43776679
3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.001679704,0.891070008,0.334025174,0.04784153,0.480606556,0.789045691,0.570459545,0.649741828,0.113589481,0.141073376,0.872031629,0.329758465,0.605849147,0.425159633,0.111499995,0.678024292,0.192124069,0.244992808,0.285694063,0.573268592,0.516905844,0.256427854,0.641285717,0.360586703,0.174167097,0.459985614,0.129582018,0.098060802,0.510213315,0.129635409,0.121063404,0.133054465,0.092825666,0.482402623,0.562412262,0.47320497,0.70652163,0.568049788,0.482419968,0.538624465,0.59074235,0.377382189,0.743632615,0.690668643,0.54471004,0.503441393,0.5612486,0.484844863,0.401705742,0.405201823
3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.012596584,0.901678741,0.322073281,0.035059966,0.504993916,0.798708737,0.569713414,0.637923181,0.249053717,0.132273033,0.865751565,0.416143894,0.623354673,0.314513206,0.158600003,0.646449864,0.255730718,0.384150386,0.35738951,0.535021424,0.45770359,0.317583084,0.603136837,0.427175879,0.138692439,0.590619445,0.115752563,0.098449409,0.524936199,0.129090995,0.316506654,0.123464033,0.08896137,0.511824429,0.562738419,0.627307653,0.66913563,0.40750134,0.466832161,0.293930352,0.483097017,0.200494438,0.754461288,0.693293154,0.524318814,0.498095095,0.56291151,0.497728318,0.429447293,0.431605816
3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.01375419,0.898482025,0.247884944,0.041599467,0.526546717,0.779147446,0.517693758,0.59142065,0.485118717,0.139311284,0.813339293,0.382246047,0.701232433,0.184868872,0.229699984,0.551223874,0.233366355,0.413353711,0.358131021,0.491421759,0.341553688,0.320118189,0.557183981,0.411120355,0.155176356,0.630659342,0.183164597,0.159349889,0.536100149,0.155296773,0.338606119,0.138679117,0.122645281,0.51855576,0.529969335,0.740808189,0.55829215,0.440712839,0.473864019,0.313448071,0.5987643,0.232039854,0.752297997,0.69600898,0.525039256,0.519558609,0.618073821,0.527434766,0.479376435,0.492975712
3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.008548966,0.896571398,0.224421531,0.036245927,0.496521443,0.793917239,0.487829685,0.490523994,0.486056447,0.193982452,0.785532713,0.369238019,0.662166893,0.158178031,0.076999992,0.380172998,0.248740539,0.465562403,0.319807261,0.499440461,0.29684329,0.360245049,0.550123334,0.35403806,0.176702127,0.556049645,0.206772193,0.170509875,0.481666148,0.157375708,0.39987579,0.152222842,0.163490325,0.434909642,0.417560607,0.69658345,0.6049546,0.403380036,0.599537134,0.303064227,0.552133024,0.274653614,0.749531806,0.694552779,0.53821522,0.543734729,0.615441322,0.512259066,0.453390121,0.467298269
3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.043654073,0.861489475,0.287318528,0.068563126,0.454443395,0.570597172,0.497575134,0.328602016,0.404172659,0.196524531,0.501000345,0.136465892,0.536135912,0.180739567,0.059799999,0.388500243,0.179375708,0.437207162,0.217197046,0.427756757,0.38161999,0.367917359,0.50979811,0.295975208,0.254448622,0.652555108,0.198787212,0.155942664,0.53058666,0.14890632,0.458497286,0.164296389,0.153517485,0.427829742,0.277810395,0.635699153,0.514453292,0.359517068,0.570595801,0.336272597,0.474421203,0.298924506,0.754047155,0.736947536,0.659759402,0.665180206,0.656984448,0.593836486,0.52245903,0.520593643
3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.042958152,0.505059481,0.272115678,0.102720961,0.226994485,0.35191676,0.36737287,0.200147748,0.180363551,0.136432663,0.200483218,0.054869309,0.427219808,0.134898603,0.0112,0.61338526,0.119116649,0.429899067,0.184408724,0.388979077,0.425906599,0.353695363,0.475378215,0.227714956,0.201726884,0.568338037,0.169573337,0.163063407,0.475179702,0.140633538,0.575741053,0.163805619,0.181768522,0.38079083,0.245139048,0.598750889,0.526075125,0.352974892,0.585428596,0.33580035,0.412533432,0.300502181,0.756159425,0.749257624,0.73167038,0.732754469,0.668816924,0.689979196,0.67057848,0.658610344
3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.046333905,0.288615108,0.19997035,0.087093785,0.088595167,0.340164214,0.249396175,0.216528296,0.129244611,0.099267513,0.094392404,0.073181301,0.391304821,0.107919604,0.011,0.546709657,0.210037082,0.406911701,0.155646205,0.348382413,0.286742359,0.322043657,0.428632438,0.1525525,0.202291951,0.633128583,0.170124009,0.153050765,0.475483984,0.124204725,0.593270361,0.15881592,0.204974756,0.369647563,0.26313749,0.559520841,0.47802189,0.272948325,0.545084,0.27883786,0.36995545,0.246253312,0.756632507,0.750301182,0.734315753,0.730154753,0.583718359,0.70204252,0.696483016,0.704213977
3246,0,0,0,0,0,0,0,0,0,0,0.092304798,0,0.088919652,0.080839399,0,0.037123432,0.137847121,0,0.141479779,0,0.193512447,0,0.132909548,0,0,0,0.12969857,0,0.195217357,0,0,0.115985103,0,0,0,0,0.346915837,0.302399989,0.352315345,0.29996675,0.354994441,1,1,1,1,1,1,0.035413075,0.412138343,0.19833912,0.062212706,0.136971056,0.102140203,0.15356186,0.169832587,0.1214277,0.072055474,0.090847269,0.128123641,0.229158491,0.136569604,0,0.387011915,0.135748655,0.370911449,0.096319504,0.401696116,0.235887185,0.288167,0.499341726,0.137974814,0.202144399,0.601967156,0.216341197,0.234176368,0.472620606,0.193054616,0.701069415,0.219495714,0.306490064,0.344069034,0.20810093,0.500675797,0.400505245,0.235635012,0.444367409,0.259469509,0.357929409,0.2037839,0.744295955,0.722245872,0.676200628,0.650262833,0.609294415,0.673112631,0.678293228,0.680074573
3247,0.135229706,0.262480223,0.048514069,0.196781856,0.285808819,0.277353509,0.164729087,0.282054393,0.174840365,0.211289273,0.333926077,0.1908292,0.350820188,0.440631043,0.212580089,0.436179921,0.442302642,0.30004825,0.437423661,0.085059658,0.463740347,0.296680217,0.434125092,0.086786729,0.123705066,0.096753808,0.425047048,0.26745044,0.466916889,0.13878818,0.121263216,0.419791856,0.361992797,0.350061069,0.401533065,0.352135988,0.593334782,0.556029095,0.597755658,0.552896639,0.599469909,1,1,1,1,1,1,0.017909344,0.710548401,0.173997149,0.050169237,0.1161246,0.104678996,0.102118775,0.158248693,0.127387524,0.035223499,0.025348127,0.125219658,0.244868204,0.162290841,0,0.241070509,0.048751675,0.235411853,0.054803114,0.40269962,0.179536611,0.21629259,0.491760969,0.094496995,0.167701542,0.503108799,0.205455959,0.234003991,0.374335915,0.175606221,0.634033144,0.19869335,0.292480916,0.234621882,0.21702072,0.438305169,0.329599231,0.212527528,0.313079119,0.165943787,0.291500211,0.135631263,0.718344152,0.649328887,0.569629908,0.517942846,0.50101006,0.574862957,0.575036585,0.593771577
3248,0.428204364,0.518693161,0.337489406,0.477332134,0.494722308,0.507194703,0.339599984,0.525983511,0.396914768,0.44850716,0.494087711,0.429740197,0.512416436,0.61524458,0.444081589,0.614780099,0.619429755,0.546312451,0.610139734,0.182906787,0.644471268,0.528895736,0.613579999,0.185675314,0.276318534,0.234562613,0.613639801,0.502243762,0.647538436,0.277783543,0.268870721,0.609373424,0.584089934,0.571890455,0.617401121,0.574896684,0.741700826,0.692706005,0.747565507,0.696910554,0.74714017,1,1,1,1,1,1,0.007292214,0.712846279,0.167573422,0.065043896,0.098036475,0.040725738,0.097660847,0.079652682,0.138368934,0.019417387,4.19E-05,0.083935767,0.167991832,0.113353223,0,0.081285462,0.041587032,0.084080979,0.031078301,0.384712845,0.059821337,0.066528574,0.468084574,0.052978985,0.051886678,0.34604311,0.083048992,0.100445524,0.243345082,0.069594227,0.408679783,0.075834535,0.092300966,0.151289493,0.177165657,0.368475765,0.264394701,0.143298715,0.232695028,0.095909089,0.193010956,0.079312772,0.561952889,0.469294161,0.387549758,0.326970994,0.177475721,0.421033204,0.46489799,0.512390316
3249,0.612254957,0.680422308,0.523295865,0.651948883,0.560860828,0.636705563,0.481322334,0.681319838,0.584213344,0.598365098,0.587468025,0.612842107,0.636470357,0.714167928,0.645465716,0.714412673,0.729811379,0.677717216,0.720369183,0.34423254,0.725200817,0.667675415,0.716935046,0.352280057,0.309843527,0.417121953,0.708669671,0.664265298,0.729387623,0.337488097,0.441895986,0.696496436,0.704275534,0.697612812,0.718333433,0.70167601,0.784750354,0.744432161,0.787900949,0.747613003,0.785983123,1,1,1,1,1,1,0.005024475,0.292298257,0.107235536,0.088568226,0.002568403,0.008312169,0.01950139,0.024733923,0.063110232,0,0,0.021683222,0.06400694,0.020489153,0,0.017452074,0.004786551,0.011193439,0.00843458,0.343584746,0.007126867,0.013663545,0.407765567,0.019753296,0.049260344,0.208435073,0.028405307,0.028818544,0.12035349,0.03423252,0.282347769,0.029713558,0.022462053,0.084854208,0.080269247,0.167225748,0.138014644,0.080050647,0.15293175,0.06580402,0.114609614,0.048134103,0.507417738,0.546460748,0.464573443,0.337797165,0.069189474,0.374371797,0.402182281,0.483760238
3250,0.700153868,0.724748642,0.654035639,0.723375808,0.586477283,0.694005545,0.482568891,0.729650803,0.685739626,0.68078646,0.706116457,0.68200539,0.731515845,0.748827979,0.705593014,0.747009346,0.770266179,0.718400797,0.76196764,0.545221182,0.757597276,0.71624816,0.759789007,0.515643143,0.390956552,0.524411747,0.75370019,0.719709875,0.767378516,0.380689726,0.53039376,0.742737828,0.755568345,0.745001618,0.759101033,0.746787385,0.810922774,0.781652544,0.810807815,0.784031688,0.809011175,1,1,1,1,1,1,0.001777477,0.05418846,0.04867842,0.111716136,0,0.012893441,0.006797069,0.002369147,0.034819249,0.000528499,0,0.040766351,0.022481769,0.002128927,0,0.022120785,0.021746106,0.004797725,0.014191704,0.297316253,0.007557624,0.011631928,0.369455785,0.020723116,0.001644954,0.142875969,0.00601809,0.002363881,0.105396464,0.007731844,0.227572873,0.008468456,0.007016477,0.070150435,0.093259506,0.223651648,0.164609671,0.115287572,0.176095128,0.104748078,0.087504782,0.115544945,0.262104452,0.385562241,0.395491719,0.385470986,0.068098426,0.459267259,0.476817518,0.514568686
