region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,WACC,Capital_Recovery_Period,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW
PJMD,PJMD_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,0,740,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,927495.128,59571,28000,0,0,0,2,0,0,0,106,0,6.36,0,0,hydrogen,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,6,6,10,97490,0,0,0,0,0,0,1.102,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
PJMD,PJMD_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate_,0,741,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,304.5,-1,0,0,0,0,0,783853.804,74956,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22223.338,434520.136,1.318,30,0.03,0.429493874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,742,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,625.5,-1,0,0,0,0,0,783853.804,73705,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20972.605,410065.28,1.318,30,0.03,0.499535233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,743,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6266.7,-1,0,0,0,0,0,783853.804,70318,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17585.659,343842.275,1.318,30,0.03,0.395926505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,744,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1064.4,-1,0,0,0,0,0,783853.804,68759,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16026.648,313359.819,1.318,30,0.03,0.325429171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,745,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1234.3,-1,0,0,0,0,0,783853.804,73484,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20751.245,405737.151,1.318,30,0.03,0.264310986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate_,5,746,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1400.3,-1,0,0,0,0,0,783853.804,74364,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21631.241,422943.218,1.318,30,0.03,0.32159999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate_,0,747,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,54452,-1,0,0,0,0,0,633394.853,37299,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7304.86,142827.731,0.977,30,0.026,0.245774955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJMD,PJMD_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,748,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,49487.9,-1,0,0,0,0,0,633394.853,36611,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6616.229,129363.317,0.977,30,0.026,0.244007498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJMD,PJMD_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,749,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,37267.3,-1,0,0,0,0,0,633394.853,45191,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15196.157,297121.712,0.977,30,0.026,0.246866524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJMD,PJMD_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,3,750,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,66585.2,-1,0,0,0,0,0,633394.853,43715,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13720.251,268264.17,0.977,30,0.026,0.244078308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJMD,PJMD_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,751,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,39998.6,-1,0,0,0,0,0,633394.853,56190,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26195.165,512178.994,0.977,30,0.026,0.248011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJMD,PJMD_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,752,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,63832.8,-1,0,0,0,0,0,633394.853,53472,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,23477.546,459042.952,0.977,30,0.026,0.243112177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJMD,PJMD_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,1,753,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2466.4,-1,0,0,0,0,0,2.30E+06,174592,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,48231.369,943040.217,1.041,30,0.032,0.444206029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2,754,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2335.3,-1,0,0,0,0,0,2.30E+06,180861,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,54500.274,1.07E+06,1.041,30,0.032,0.447876006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,1,755,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11679.9,-1,0,0,0,0,0,2.30E+06,177971,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,51610.825,1.01E+06,1.041,30,0.032,0.445551157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2,756,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11642,-1,0,0,0,0,0,2.30E+06,184489,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,58128.014,1.14E+06,1.041,30,0.032,0.449531972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,1,757,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23219.9,-1,0,0,0,0,0,3.69E+06,266157,63187,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,63688.154,1.25E+06,1.041,30,0.032,0.454893976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.024,20,20,0,0,0
PJMD,PJMD_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2,758,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22998.3,-1,0,0,0,0,0,3.69E+06,270548,63187,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,68079.14,1.33E+06,1.041,30,0.032,0.461453617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.024,20,20,0,0,0
PJME,PJME_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,759,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,843177.389,58665,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,middle_atlantic_naturalgas,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,6,6,10,97490,0,0,0,0,0,0,1.192,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
PJME,PJME_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,760,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,-1,0,0,0,0,0,707435.698,47350,21000,0,0,0,5,0,0,0,137,3.5,9.72,0,0,middle_atlantic_naturalgas,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,1,1,10,97490,0,0,0,0,0,0,1.123,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
PJME,PJME_battery_moderate_0,Battery_*_Moderate,0,761,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,205207.826,16810,5130,122155.824,10007,3053,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.007,15,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,20,20,0,0,0
PJME,PJME_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,762,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2000,0,-1,-1,0,0,0,0,0,6.12E+06,312229,145960,0,0,0,2.84,0,0,0,285,0,10.44,0,0,middle_atlantic_uranium,0.5,0,1,1,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,1.107,40,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
PJME,PJME_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,0,763,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,-1,0,0,0,0,0,778179.267,51612,21000,0,0,0,5,0,0,0,137,0,9.72,0,0,hydrogen,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,1,1,10,97490,0,0,0,0,0,0,1.123,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
PJME,PJME_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,0,764,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,927495.128,64059,28000,0,0,0,2,0,0,0,106,0,6.36,0,0,hydrogen,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,6,6,10,97490,0,0,0,0,0,0,1.192,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
PJME,PJME_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate_,0,765,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,578.6,-1,0,0,0,0,0,783853.804,59597,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8956.417,175119.67,1.266,30,0.03,0.435287595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJME,PJME_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,766,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1853,-1,0,0,0,0,0,783853.804,60550,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9909.98,193764.146,1.266,30,0.03,0.509870052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJME,PJME_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,767,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1004.1,-1,0,0,0,0,0,783853.804,65869,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15228.446,297753.045,1.266,30,0.03,0.395980626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJME,PJME_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,768,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1255.8,-1,0,0,0,0,0,783853.804,79433,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,28792.374,562960.732,1.266,30,0.03,0.459417135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJME,PJME_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,769,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2152.4,-1,0,0,0,0,0,783853.804,89847,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39206.751,766587.05,1.266,30,0.03,0.391646087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJME,PJME_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate_,5,770,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,170.6,-1,0,0,0,0,0,783853.804,71323,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20682.703,404396.997,1.266,30,0.03,0.260123253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
PJME,PJME_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate_,0,771,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21936.1,-1,0,0,0,0,0,633394.853,40710,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8870.865,173446.916,1.038,30,0.026,0.24693054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJME,PJME_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,772,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33692.3,-1,0,0,0,0,0,633394.853,38839,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6999.223,136851.78,1.038,30,0.026,0.243398815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJME,PJME_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,773,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,46211.6,-1,0,0,0,0,0,633394.853,53178,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21338.834,417225.938,1.038,30,0.026,0.243747845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJME,PJME_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,3,774,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9443.9,-1,0,0,0,0,0,633394.853,53336,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21496.138,420301.619,1.038,30,0.026,0.248797804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJME,PJME_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,775,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,52185.3,-1,0,0,0,0,0,633394.853,61819,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29979.756,586176.926,1.038,30,0.026,0.242784008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJME,PJME_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,776,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3412.6,-1,0,0,0,0,0,633394.853,64900,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33060.713,646417.092,1.038,30,0.026,0.250283122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
PJME,PJME_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,1,777,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13543.9,-1,0,0,0,0,0,2.30E+06,165310,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43984.315,860000.01,1,30,0.032,0.457743019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.024,20,20,0,0,0
