Time_Index,Solar_z01_01,Solar_z02_01,Solar_z03_01,Solar_z04_01,Solar_z05_01,Solar_z06_01,Solar_z07_01,Solar_z08_01,Solar_z09_01,Solar_z10_01,Solar_z11_01,Solar_z12_01,Solar_z13_01,Solar_z14_01,Solar_z15_01,Solar_z16_01,Solar_z17_01,Solar_z18_01,Wind_z01_02,Wind_z01_03,Wind_z02_01,Wind_z02_02,Wind_z03_01,Wind_z04_01,Wind_z04_02,Wind_z04_03,Wind_z04_04,Wind_z05_01,Wind_z05_02,Wind_z06_01,Wind_z06_02,Wind_z07_01,Wind_z08_01,Wind_z08_02,Wind_z09_01,Wind_z09_02,Wind_z10_01,Wind_z10_02,Wind_z11_01,Wind_z12_01,Wind_z13_01,Wind_z13_02,Wind_z14_01,Wind_z14_02,Wind_z15_01,Wind_z15_02,Wind_z16_01,Wind_z16_02,Wind_z16_03,Wind_z16_04,Wind_z17_01,Wind_z17_02,Wind_z18_01,Wind_z18_02,Hyd_z02_01,Hyd_z03_01,Hyd_z04_01,Hyd_z06_01,Hyd_z07_01,Hyd_z08_01,Hyd_z11_01,Hyd_z12_01,Hyd_z13_01,Hyd_z14_01,Hyd_z15_01,Hyd_z16_01,Hyd_z18_01,coal-new_1_z11,CoalOldUns_1_z11,gas-CC_1_z11,gas-CT_1_z11,nuclear_1_z11,o-g-s_1_z11,coal-new_1_z10,CoalOldScr_1_z10,CoalOldScr_2_z10,gas-CC_1_z10,gas-CT_1_z10,o-g-s_1_z10,coal-new_1_z09,CoalOldScr_1_z09,gas-CC_1_z09,gas-CC_2_z09,gas-CT_1_z09,nuclear_1_z09,o-g-s_1_z09,coal-IGCC_1_z08,coal-new_1_z08,CoalOldScr_1_z08,gas-CC_1_z08,gas-CC_2_z08,gas-CC_3_z08,gas-CT_1_z08,o-g-s_1_z08,coal-new_1_z07,CoalOldScr_1_z07,gas-CC_1_z07,gas-CC_2_z07,gas-CC_4_z07,gas-CT_1_z07,nuclear_1_z07,o-g-s_1_z07,o-g-s_2_z07,biopower_1_z06,coal-new_1_z06,CoalOldScr_1_z06,gas-CC_1_z06,gas-CC_2_z18,gas-CT_1_z06,nuclear_1_z06,o-g-s_1_z06,coal-new_1_z05,CoalOldScr_1_z05,gas-CC_1_z05,gas-CT_1_z05,o-g-s_1_z05,biopower_1_z04,coal-new_1_z04,CoalOldScr_1_z04,CoalOldScr_2_z04,gas-CC_1_z04,gas-CT_1_z04,gas-CT_2_z04,nuclear_1_z04,o-g-s_1_z04,coal-new_1_z03,CoalOldUns_1_z03,CoalOldUns_2_z03,gas-CT_1_z03,nuclear_1_z03,o-g-s_1_z03,coal-new_1_z02,CoalOldScr_1_z02,gas-CC_1_z02,gas-CC_2_z02,gas-CC_3_z02,gas-CT_1_z02,nuclear_1_z02,o-g-s_2_z02,CoalOldUns_1_z17,gas-CC_1_z17,gas-CC_2_z17,gas-CT_1_z17,nuclear_1_z17,o-g-s_1_z17,coal-new_1_z18,CoalOldScr_1_z18,CoalOldScr_2_z18,gas-CC_1_z18,gas-CT_1_z18,nuclear_1_z18,o-g-s_1_z18,coal-new_1_z12,CoalOldUns_1_z12,gas-CC_1_z12,gas-CT_1_z12,nuclear_1_z12,o-g-s_1_z12,o-g-s_2_z12,CoalOldUns_1_z01,gas-CC_1_z01,gas-CT_1_z01,coal-new_1_z15,CoalOldScr_1_z15,gas-CC_1_z15,gas-CT_1_z15,nuclear_1_z15,o-g-s_1_z15,coal-new_1_z14,CoalOldUns_1_z14,CoalOldUns_2_z14,gas-CC_1_z14,gas-CT_1_z14,nuclear_1_z14,o-g-s_1_z14,coal-new_1_z13,gas-CC_1_z13,gas-CT_1_z13,o-g-s_1_z13,CoalOldScr_1_z16,gas-CC_1_z16,gas-CC_2_z16,gas-CC_3_z16,gas-CC_4_z16,gas-CT_1_z16,o-g-s_1_z16,pumped-hydro_z06,pumped-hydro_z03,pumped-hydro_z16,pumped-hydro_z18,pumped-hydro_z15,pumped-hydro_z12,battery_z01,battery_z02,battery_z03,battery_z04,battery_z05,battery_z06,battery_z07,battery_z08,battery_z09,battery_z10,battery_z11,battery_z12,battery_z13,battery_z14,battery_z15,battery_z16,battery_z17,battery_z18,gas-CC_0_z01,gas-CC_0_z02,gas-CC_0_z03,gas-CC_0_z04,gas-CC_0_z05,gas-CC_0_z06,gas-CC_0_z07,gas-CC_0_z08,gas-CC_0_z09,gas-CC_0_z10,gas-CC_0_z11,gas-CC_0_z12,gas-CC_0_z13,gas-CC_0_z14,gas-CC_0_z15,gas-CC_0_z16,gas-CC_0_z17,gas-CC_0_z18,gas-CT_0_z01,gas-CT_0_z02,gas-CT_0_z03,gas-CT_0_z04,gas-CT_0_z05,gas-CT_0_z06,gas-CT_0_z07,gas-CT_0_z08,gas-CT_0_z09,gas-CT_0_z10,gas-CT_0_z11,gas-CT_0_z12,gas-CT_0_z13,gas-CT_0_z14,gas-CT_0_z15,gas-CT_0_z16,gas-CT_0_z17,gas-CT_0_z18
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566045663,0.662501706,0.280853516,0.362164497,0.566045663,0.32816229,0.246609929,0.587904988,0.659089476,0.272719667,0.465749077,0.231174417,0.348853185,0.272719667,0.191680599,0.164932084,0.411143385,0.302314676,0.377043777,0.779700029,0.295983426,0.191680599,0.413286216,0.46501286,0.417602705,0.49411376,0.372414195,0.50294392,0.577696138,0.513698271,0.300176364,0.218569399,0.407449592,0.359725711,0.437062795,0.315905421,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623024035,0.68736418,0.377088533,0.351590514,0.623024035,0.483939425,0.24787968,0.57327381,0.70227934,0.37920184,0.566234317,0.220815305,0.327791011,0.37920184,0.250074189,0.183411413,0.422892516,0.235056495,0.317105875,0.709421902,0.337342223,0.250074189,0.411882258,0.431510381,0.471174115,0.657324878,0.415976831,0.475078679,0.679440466,0.601785563,0.398048822,0.289833919,0.332371775,0.364521693,0.439724211,0.315469022,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564197914,0.663935346,0.39043036,0.35167476,0.564197914,0.583738982,0.260702893,0.652539002,0.662410374,0.324398792,0.549651738,0.195633073,0.325026063,0.324398792,0.239600487,0.174820236,0.355399643,0.255368535,0.285729441,0.487755071,0.330145642,0.239600487,0.449777479,0.408330028,0.495788628,0.688383258,0.503140989,0.564810884,0.818096682,0.670290596,0.448181292,0.326337205,0.344317158,0.357263233,0.52014343,0.314340962,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516337207,0.671030707,0.360649955,0.350315736,0.516337207,0.602908466,0.238082454,0.774579917,0.614731801,0.326868778,0.527378113,0.206923901,0.316184364,0.326868778,0.210879108,0.201401828,0.359110468,0.238062842,0.3045491,0.286019608,0.29600787,0.210879108,0.461223904,0.44812959,0.410500816,0.642119497,0.532641479,0.548282471,0.782255298,0.597829759,0.4140706,0.301499961,0.338624705,0.355950424,0.429350713,0.263549048,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384483882,0.669133566,0.403105192,0.382104182,0.384483882,0.437727609,0.240027591,0.869446966,0.558359305,0.318122063,0.4636029,0.189403037,0.401770617,0.318122063,0.239247652,0.236539772,0.350342198,0.307860424,0.316757446,0.29147667,0.245395408,0.239247652,0.476041757,0.484038695,0.432581988,0.595315923,0.484253096,0.462235638,0.74174138,0.605137264,0.302323736,0.220132979,0.382504316,0.414144375,0.329136608,0.261870906,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443013152,0.589680607,0.332891508,0.3680954,0.443013152,0.358358962,0.250538656,0.82206361,0.545613564,0.300382412,0.433708791,0.170009493,0.432602817,0.300382412,0.208721119,0.296974145,0.393066574,0.312153658,0.355182019,0.393572634,0.315191853,0.208721119,0.476398848,0.502025982,0.319687076,0.533789472,0.499829381,0.424197335,0.708477928,0.610901077,0.243736378,0.177473379,0.268717842,0.465305066,0.309972407,0.233691494,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004193438,0.0,0.0,0.0,0.0,0.0,0.331656744,0.559433946,0.347189823,0.300904259,0.331656744,0.409437187,0.181569398,0.91398767,0.527126549,0.250278027,0.428869934,0.199116596,0.439174456,0.250278027,0.126516592,0.368526013,0.387348765,0.285812902,0.296805744,0.3535492,0.258023301,0.126516592,0.445089412,0.52347228,0.273934599,0.500289525,0.478271088,0.384247471,0.633720665,0.547197891,0.203904617,0.148470416,0.169626277,0.443956495,0.237858077,0.282624153,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1087,0.111255164,0.241368399,0.188715056,0.033678171,0.119065001,0.042947888,0.120317676,0.0,0.029947261,0.119065001,0.045979943,0.08585956,0.24493207,0.223872211,0.062530367,0.027623736,0.170088338,0.069124537,0.210261553,0.522661162,0.327003712,0.251971245,0.210261553,0.378921343,0.316731971,0.882755349,0.449269478,0.246144854,0.404857446,0.267321507,0.45034415,0.246144854,0.102317666,0.407766473,0.363985912,0.290387847,0.228986493,0.292817688,0.205819011,0.102317666,0.397286099,0.54761821,0.204798391,0.381438706,0.507531177,0.420293234,0.594654698,0.54369718,0.184577483,0.134397622,0.103829523,0.385489528,0.226994365,0.373658501,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1088,0.529288569,0.448204629,0.574169664,0.033775124,0.338800188,0.225574123,0.458140348,0.140368242,0.417131855,0.338800188,0.151558487,0.368299078,0.591053792,0.480019083,0.351198801,0.209619419,0.529812044,0.280864533,0.088296516,0.17791463,0.188628868,0.173815206,0.088296516,0.370675151,0.141147226,0.621219169,0.336287161,0.129442959,0.219532741,0.192885578,0.320680573,0.129442959,0.022053057,0.41391559,0.215078128,0.21841308,0.08133546,0.153885079,0.121399667,0.022053057,0.341541515,0.460729709,0.168950462,0.298485369,0.129366713,0.262722834,0.579025322,0.450402746,0.036288039,0.02642265,0.049929084,0.206420541,0.085948373,0.361481451,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1089,0.73686787,0.604487973,0.763248322,0.150567935,0.468043489,0.420026294,0.659636946,0.099471974,0.758072146,0.468043489,0.650916682,0.661979968,0.758953651,0.662169442,0.534483811,0.541241993,0.772218161,0.375438842,0.048746115,0.048137293,0.130422068,0.132037252,0.048746115,0.332008874,0.058804929,0.433016563,0.254285347,0.058396382,0.095400424,0.097042713,0.24228878,0.058396382,0.010921436,0.179806378,0.175624671,0.231885697,0.051633987,0.072625949,0.076362351,0.010921436,0.332124178,0.366641756,0.150571166,0.243077027,0.043352311,0.159230562,0.56707382,0.37482819,0.000482437,0.00035128,0.015904953,0.062922807,0.026323705,0.195871142,0.576167607,0.223758621,0.524536553,0.390691739,0.371108434,0.560338028,0.385619197,0.362615335,0.425974906,0.645133594,0.248668954,0.253403685,0.246949383,0.84,0.84,0.9,0.92,0.963,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.985363668,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.953935058,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.93264275,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.975,0.7807,0.84,0.84,0.84,0.92,0.891,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.971,0.7807,0.84,0.9,0.9,0.92,0.983,0.7807,0.84,0.84,0.84,0.9,0.92,0.962,0.7807,0.84,0.84,0.9,0.92,0.887377578,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.84,0.84,0.9,0.92,0.992,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
