Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Subperiods,Hours_per_period,Sub_Weights
,,,,,,,5276,3291.9788,9796.169909,6728.201475,14457.00317,4610.984707,17305.69923,23037.86945,14981.9472,7676.565715,3366.092086,6520.540576,25747.2128,2609.772094,4915.329401,10194.61331,24536.45947,14453.43555,29832.60608,,,
,,,,,,,5277,3113.7128,9650.967098,6470.085961,14060.51306,4441.572858,16245.6418,21393.69073,14514.58694,7306.317584,3242.418745,6033.879539,24136.3536,2315.289214,4604.197517,9401.885454,23012.65069,14061.99731,27547.53345,,,
,,,,,,,5278,2777.7084,9031.076691,5977.583006,13289.70452,4116.950577,14635.66967,19748.88406,13561.90979,6674.157041,3005.439323,5569.098791,22307.6912,2175.558418,4252.475905,8620.816122,21327.04393,13318.79294,25811.15966,,,
,,,,,,,5279,2388.7644,8387.520316,5394.734118,12164.74162,3790.024953,13312.71315,18542.87271,12519.52039,6143.111515,2766.778424,5238.393897,20539.8368,2062.296501,3879.657816,7905.300627,20087.45867,12466.30546,24394.8827,,,
,,,,,,,5280,2202.9356,7748.499775,4827.323479,11028.31342,3484.180033,12230.55695,17366.1698,11467.83204,5672.628753,2543.506774,4901.459235,19291.6144,1974.198002,3704.475688,7506.112427,19127.9703,11820.92086,23578.45721,,,
,,,,,,,5281,2059.2424,7551.402884,4577.827118,10564.19779,3350.698681,11867.91987,17104.88704,11082.11607,5508.748368,2446.063267,4826.035461,18423.7184,1937.461254,3561.203387,7159.316869,18396.58257,11328.94968,23093.37105,,,
,,,,,,,5282,1960.926,7322.153945,4330.604712,10094.58404,3219.141952,11516.8918,16852.73254,10660.22851,5337.736112,2350.024765,4762.019093,17811.216,1915.136987,3497.178411,6986.577662,17973.29643,10996.35053,23066.13748,,,
,,,,,,,5283,1942.5592,7169.066626,4171.395202,9740.088188,3107.241809,11389.27926,16969.89571,10396.88725,5232.841668,2268.335882,4811.908963,17495.0144,2041.153062,3481.239683,6969.00647,17740.69143,10838.77604,23903.97535,,,
,,,,,,,5284,1933.916,7204.896267,4137.742307,9685.276597,3112.752419,11777.73092,17439.7374,10419.7587,5331.504072,2272.358715,4939.670659,17753.7248,2092.071563,3613.434616,7273.00581,18046.81463,10926.4628,25152.80461,,,
,,,,,,,5285,2023.5892,7492.309292,4316.141283,9971.812526,3234.285657,12744.84381,18126.15671,10841.20349,5630.701917,2361.07991,5138.733902,18901.3376,2258.615729,3773.875818,7721.83962,18619.64176,11336.69016,26068.18953,,,
,,,,,,,5286,2134.8704,7847.93546,4575.261476,10428.07421,3403.747715,13456.56057,18955.40486,11367.03617,5875.011987,2484.789904,5402.856819,19925.1232,2445.778498,3973.344369,8219.789668,19111.55473,11934.72488,27098.91229,,,
,,,,,,,5287,2261.2772,8145.92007,4821.12585,11017.24531,3591.122639,14310.03587,20222.52814,11848.99269,6148.094446,2621.576575,5788.578722,20786.3856,2484.99114,4225.669227,8882.534712,20070.5241,12766.39287,28328.89848,,,
,,,,,,,5288,2402.8096,8543.843512,5121.078288,11806.2524,3825.824751,15098.75948,21613.21372,12441.76149,6489.190659,2792.912845,6197.510061,21924.048,2673.636088,4464.506136,9596.765701,21425.45018,13565.11327,29655.44476,,,
,,,,,,,5289,2654.5428,8934.252604,5500.669769,12495.47088,4039.625678,15978.38844,23187.29762,13130.09748,6886.892333,2948.990919,6655.277326,23109.2512,2763.583572,4682.662421,10377.63613,23086.95098,14286.64131,30758.59833,,,
,,,,,,,5290,2918.1604,9360.495367,5929.655549,13089.52786,4238.423465,16807.84381,24654.70489,13888.35409,7319.181128,3094.116461,7074.982233,24224.8016,2871.494501,4864.816883,11072.18621,24801.36159,15003.97144,31816.25765,,,
,,,,,,,5291,3218.5116,9696.478413,6328.369796,13590.22362,4412.838314,17441.83401,25860.57849,14548.08379,7700.823744,3221.442071,7416.774009,25219.8416,3052.00095,4968.899249,11613.16408,26253.21083,15483.24695,32635.6756,,,
,,,,,,,5292,3465.9232,9937.702115,6684.67104,13864.88004,4496.011493,17991.49628,26861.8812,15095.86721,8044.110262,3282.159814,7706.436815,25858.8784,3080.949018,5087.694062,12173.07331,27605.37307,15755.83661,33285.83428,,,
,,,,,,,5293,3676.6012,10184.32673,7037.346271,14108.76202,4599.114907,18410.23931,27661.02272,15634.15408,8341.306409,3357.426944,7942.935639,26508.9712,3072.504611,5127.945937,12528.86066,28406.31305,15866.80909,33738.44538,,,
,,,,,,,5294,3826.7768,10344.93051,7313.17109,14279.13252,4660.001279,18598.2908,28010.13451,16037.70027,8570.975255,3401.874963,8039.418684,26877.136,3096.651729,5091.754289,12709.23405,28873.54403,15854.90361,33951.93034,,,
,,,,,,,5295,3907.8068,10433.6691,7544.43012,14427.06931,4721.105491,18488.41598,28007.41576,16366.84533,8731.549664,3446.482008,8019.959687,27119.2624,3071.436194,4970.859519,12810.24039,29141.74917,15875.38367,33523.18641,,,
,,,,,,,5296,3960.7464,10349.62981,7654.862419,14448.58544,4717.092503,18137.9843,27608.43916,16477.08048,8805.201326,3443.552463,7910.853305,27100.4672,2974.807418,4835.032467,12769.9891,28997.315,15804.07389,32680.40943,,,
,,,,,,,5297,3954.264,10211.79292,7733.785972,14390.10559,4705.485659,17801.54976,26822.54131,16528.38781,8722.975062,3435.079283,7663.826392,26517.816,2782.070026,4722.166723,12459.52242,28613.63605,15518.80188,31634.34777,,,
,,,,,,,5298,3854.8672,10002.91302,7578.825027,14114.9827,4577.033681,17195.48184,26179.26617,16229.66738,8441.610156,3341.307298,7493.459936,25801.3872,2750.353519,4558.523819,11838.4744,27737.1373,15009.25588,30861.53606,,,
,,,,,,,5299,3643.1088,9769.383912,7309.150856,13775.73203,4410.017725,16600.72347,25148.68639,15803.8536,8128.268077,3219.382997,7170.03566,25183.3568,2634.119758,4448.586799,11345.75584,26738.10686,14460.53477,29992.2895,,,
,,,,,,,5300,3439.9936,9659.686735,7080.450855,13540.76118,4363.460225,16712.30521,23939.35428,15493.62729,8048.342961,3185.395282,6790.75582,24871.5776,2509.144237,4396.606776,10846.01296,25799.14225,14473.05485,28015.63374,,,
,,,,,,,5301,3213.1096,9497.558403,6813.662399,13219.95516,4255.027024,15775.17768,22049.47702,14994.22891,7593.376861,3106.237323,6233.53597,23384.5456,2286.44121,4110.356064,9959.352258,24254.92454,14063.84502,25802.35138,,,
,,,,,,,5302,2839.2912,8956.66896,6252.163181,12716.15625,3971.097724,14225.8547,20238.65163,13954.84321,6919.04173,2898.964423,5715.74483,21524.9264,2044.365817,3821.537519,9089.589505,22614.49527,13214.095,24034.99294,,,
,,,,,,,5303,2493.5632,8355.154519,5633.944837,11779.42703,3668.636043,13033.76676,18976.85405,12867.87896,6333.40908,2678.162591,5354.711572,19738.2768,1981.695419,3601.998636,8395.543682,21153.73518,12288.63191,22765.46163,,,
,,,,,,,5304,2276.4028,7830.059002,5039.016527,10858.20144,3401.067791,12279.25629,18000.82382,11844.76271,5868.827419,2482.833517,5082.648914,18518.8,1891.990668,3473.802291,7939.196789,20103.22978,11597.69106,22071.30448,,,
,,,,,,,5305,2080.8504,7609.975391,4666.68026,10360.14927,3252.13688,11802.78065,17523.3873,11270.50598,5607.700307,2374.111586,4946.527612,17800.16,1897.936335,3375.470271,7555.811168,19346.12729,11066.92184,21579.94446,,,
,,,,,,,5306,2024.6696,7379.496318,4379.712049,9966.006333,3107.0168,11446.3139,17234.05123,10790.54622,5403.556706,2268.171622,4881.345377,17383.3488,1946.926407,3342.807071,7442.083767,18673.67361,10724.35273,21665.35956,,,
,,,,,,,5307,1986.8556,7231.081747,4190.062106,9727.881805,3083.302832,11316.03287,17259.45516,10489.69986,5276.620052,2250.860049,4905.139364,17228.5648,2042.594279,3375.734183,7388.682053,18356.49049,10526.81686,22413.65462,,,
,,,,,,,5308,1937.1572,7267.813695,4135.025104,9721.374505,3097.259567,11681.14435,17764.15928,10484.54393,5359.934152,2261.048687,5055.792255,17521.5488,2217.44816,3502.557801,7616.891776,18468.27805,10584.07399,23634.21257,,,
,,,,,,,5309,2018.1872,7526.357589,4283.870655,10016.41895,3222.520737,12510.03203,18501.26771,10851.03514,5632.559481,2352.491331,5278.395459,18571.8688,2355.547134,3704.185125,8062.722001,19085.75347,10958.77385,24697.95789,,,
,,,,,,,5310,2182.408,7846.770774,4531.583557,10495.67458,3359.428475,13242.18378,19409.32904,11355.7042,5868.10942,2452.436155,5570.191953,19619.9776,2473.920539,3929.586859,8420.251659,19652.3342,11488.67056,26040.38341,,,
,,,,,,,5311,2307.7344,8109.638075,4739.799724,11047.30342,3547.723167,14033.07397,20517.31782,11763.83455,6149.110927,2589.894271,5902.259338,20231.3744,2726.437505,4153.579007,8792.585662,20725.74466,12238.05226,27182.40667,,,
,,,,,,,5312,2492.4828,8514.698513,5094.519393,11804.92942,3757.480583,14844.69084,21963.71572,12428.47683,6481.498621,2743.020517,6320.502899,21089.32,3034.812849,4421.417736,9214.355899,22221.45923,12858.12233,28305.8132,,,
,,,,,,,5313,2774.4672,8924.111998,5467.265814,12510.70051,3967.0766,15528.81071,23436.28249,13121.09713,6844.407226,2896.028939,6733.744485,21925.1536,3157.430712,4765.602339,9723.815045,24008.86093,13312.96602,29373.95997,,,
,,,,,,,5314,3110.4716,9282.625386,5853.8269,13175.08224,4190.257144,16088.86833,24993.48674,13811.04572,7217.946401,3058.954282,7168.303048,23159.0032,3390.862187,4981.67484,10218.49031,25581.67677,13670.2212,30042.63787,,,
,,,,,,,5315,3396.7776,9519.345612,6191.912164,13735.35058,4366.767357,16489.8085,26282.17408,14368.34724,7517.095066,3187.809541,7533.98345,24228.1184,3515.064699,5140.428357,10731.37001,26851.49276,13884.37785,30623.3752,,,
,,,,,,,5316,3703.6112,9693.030864,6461.604851,14162.60487,4484.73478,16837.41791,27294.67177,14804.74805,7734.357736,3273.927634,7818.298644,25243.0592,3472.091972,5240.220088,11230.46013,27997.14104,14132.46749,30878.09967,,,
,,,,,,,5317,3963.9876,9899.405504,6692.707535,14498.371,4596.043362,17160.86888,28119.6492,15208.57815,7933.531422,3355.184667,8045.666641,26183.9248,3468.486727,5246.939677,11554.09605,28573.26636,14349.02923,30966.46517,,,
,,,,,,,5318,4102.2788,9976.702279,6809.167107,14771.68986,4681.266182,17202.76561,28553.55058,15395.01536,7976.709318,3417.39868,8159.495018,26790.8992,3422.323249,5242.027357,11694.48026,28900.24466,14454.23672,30686.78123,,,
,,,,,,,5319,4149.8164,10021.88323,6846.6629,14966.21767,4734.49184,17305.48818,28582.97289,15483.35037,8045.622054,3456.254255,8149.440775,27506.2224,3345.712,5212.1273,11615.60892,28684.03642,14456.3055,30636.55273,,,
,,,,,,,5320,4122.8064,10000.27754,6846.075204,14997.80962,4758.403867,17136.61528,28078.22187,15459.29976,8057.431591,3473.710415,7997.632144,27633.3664,3199.429349,5101.109103,11396.81033,28133.51196,14418.43485,29897.74406,,,
,,,,,,,5321,3982.3544,9861.740912,6815.519689,14892.61683,4681.116235,16712.7976,27043.57738,15317.55163,7926.193162,3417.289216,7679.179608,27276.2576,3100.311189,4940.343861,10985.94928,27016.05724,14221.33641,28968.27091,,,
,,,,,,,5322,3793.2844,9550.810219,6603.389214,14542.3219,4506.909549,16078.05973,26110.98004,14845.53924,7586.306309,3290.115568,7442.7568,26353.0816,2925.86711,4752.406505,10498.41427,25926.22086,13780.06482,28153.39666,,,
,,,,,,,5323,3573.9632,9246.725552,6281.142165,14025.72194,4380.211155,15414.41911,24774.11701,14275.00329,7222.607189,3197.623727,7033.840844,25098.2256,2851.079332,4604.207369,10059.58089,25033.8287,13396.62654,27812.2274,,,
,,,,,,,5324,3404.3404,9123.768929,6054.891837,13811.45263,4317.078967,15582.29608,23327.45265,13918.23809,7169.605284,3151.536227,6577.324947,24532.1584,2602.566736,4550.477579,9764.450815,24212.7495,13481.12272,26127.17889,,,
,,,,,,,5325,3217.4312,9019.752427,5894.055106,13418.64261,4183.595007,14729.83671,21467.65173,13566.093,6783.071481,3054.090816,6038.688809,23111.4624,2416.734602,4320.568445,9102.130227,22939.41421,13107.82686,24046.84914,,,
,,,,,,,5326,2906.276,8533.272294,5434.667223,12779.2734,3929.081348,13574.87398,19848.89307,12688.32415,6217.334892,2868.291801,5588.053293,21168.9232,2270.467754,4041.280291,8376.410175,21481.07959,12351.44157,22522.89753,,,
,,,,,,,5327,2590.7992,8066.006774,4910.526369,11834.76818,3621.908773,12212.52016,18703.77688,11778.51161,5734.858881,2644.050942,5270.622269,19402.1744,2117.339157,3826.355928,7659.46982,20252.10671,11530.62938,21401.3643,,,
,,,,,,,5328,2356.3524,7886.44919,4663.780531,11522.49593,3556.839853,11978.2395,18600.77218,11449.87803,5647.871884,2596.549597,5234.816505,18145.1072,2082.489184,3623.848227,7246.155807,19379.87695,10970.88158,20685.10057,,,
,,,,,,,5329,2175.9256,7183.972282,4119.796471,10364.86657,3211.842857,10915.68152,17165.28864,10331.93396,5116.692929,2344.696309,4845.693468,17323.6464,2041.48589,3527.864576,6952.631453,18536.52048,10580.02266,20381.6085,,,
,,,,,,,5330,2048.4384,6967.984916,3872.123257,9918.343759,3083.33078,10600.62107,16847.24959,9909.823508,4953.720802,2250.880452,4764.437206,16559.6768,2026.873781,3467.683186,6761.220556,17965.04004,10308.71393,20585.387,,,
,,,,,,,5331,2008.4636,6790.8997,3717.804017,9534.03231,3003.690255,10395.97428,16672.96356,9622.065493,4855.724094,2192.741603,4734.539224,16141.76,2090.810438,3456.084739,6711.132243,17551.16881,10215.49423,21181.14385,,,
,,,,,,,5332,1947.9612,6683.519077,3649.351293,9344.690691,2944.785365,10529.10881,16729.76429,9484.441298,4841.4633,2149.740098,4746.212333,15982.5536,2188.411584,3458.806409,6784.56527,17358.30387,10305.44339,22219.39472,,,
,,,,,,,5333,1962.0064,6732.992212,3687.750648,9349.156069,2971.08741,10984.90599,16809.42509,9554.771417,4942.052845,2168.941008,4766.761549,16138.4432,2259.661221,3521.886225,6932.384525,17283.63602,10685.50844,23058.55749,,,
,,,,,,,5334,1996.5792,6797.668507,3769.635538,9473.725015,3012.477681,11301.7967,16934.0575,9665.685856,4985.706087,2199.156564,4830.208449,16420.3712,2352.624293,3581.146939,7191.105623,17490.18713,11191.9258,24254.78845,,,
,,,,,,,5335,2149.996,7061.600531,3963.138253,10031.35575,3161.523209,12024.2549,17716.66088,10063.01631,5221.130263,2307.962167,5067.448108,17407.672,2508.88973,3886.561756,7841.290824,18402.57518,11985.96851,25446.02214,,,
,,,,,,,5336,2436.302,7548.023208,4316.450107,10892.95026,3452.714594,12999.46033,19093.52941,10803.70818,5622.19874,2520.536504,5463.23358,19113.6128,2746.946502,4197.723762,8429.364588,19603.17983,12671.49165,26470.25992,,,
,,,,,,,5337,2751.7788,8059.020883,4739.164439,11775.76011,3708.317417,14012.71081,20779.88684,11638.16588,6062.677086,2707.130625,5951.663792,21021.8784,2882.454369,4555.570832,9233.689496,20936.18282,13156.08766,27172.01136,,,
,,,,,,,5338,3047.8084,8529.321253,5156.306885,12546.69309,3970.007441,14842.62733,22319.51632,12435.37117,6446.317318,2898.1685,6387.334827,23071.6608,3096.400313,4838.118785,10032.83305,22108.19242,13607.05876,27908.56831,,,
,,,,,,,5339,3384.8932,8896.955149,5494.653854,13223.17863,4163.640141,15503.53312,23659.58169,13076.5358,6790.227428,3039.523447,6770.157346,24809.664,3230.27844,5128.634686,10811.44529,23147.95801,13943.36902,28492.52085,,,
,,,,,,,5340,3608.536,9149.727882,5779.809862,13720.17221,4335.493135,16004.0874,24789.99886,13578.68159,7055.661797,3164.978862,7087.00031,26273.4784,3182.891631,5074.775839,10867.37969,24852.94631,14232.62807,28920.99819,,,
,,,,,,,5341,3811.6512,9361.722486,6020.824549,14096.12525,4455.775468,16402.04427,25582.79056,13996.3281,7289.777949,3252.786876,7305.475294,27574.7696,3227.730913,5239.253445,11351.77341,25245.56334,14546.97509,29164.99008,,,
,,,,,,,5342,3905.646,9510.163873,6227.835336,14382.28136,4550.391685,16655.9362,25870.08089,14330.84946,7453.127906,3321.858218,7355.623396,28497.9456,3207.784612,5305.700458,11616.16365,25392.30159,14779.8605,29366.10087,,,
,,,,,,,5343,3953.1836,9613.710768,6373.054428,14576.79097,4600.15467,16869.08857,25762.71112,14563.07522,7590.68544,3358.185987,7293.694004,29123.7152,3197.368244,5371.855147,11721.15986,25377.44299,14947.61896,29296.03093,,,
,,,,,,,5344,3922.9324,9690.733902,6498.61275,14640.36492,4650.149577,16893.13356,25488.43433,14740.90905,7652.113933,3394.683064,7204.138558,29417.8048,3091.329624,5340.212082,11687.7287,25143.31554,15007.14085,28892.90222,,,
,,,,,,,5345,3879.7164,9693.575519,6542.699738,14705.76537,4636.76396,16757.50128,24986.38489,14781.4096,7596.612836,3384.911351,7058.090467,29090.5472,3058.703975,5497.835146,11917.58368,23839.55029,14894.31596,28021.76984,,,
,,,,,,,5346,3718.7368,9501.873065,6380.586859,14416.56786,4535.907216,16281.93712,24425.09861,14447.09761,7353.057115,3311.284325,6910.106152,28028.0656,2973.831035,5235.83646,11342.47001,23046.4934,14485.14219,27563.19799,,,
,,,,,,,5347,3512.3804,9263.652225,6133.23067,13981.58657,4388.713042,15708.58821,23252.71181,14015.89687,7041.469075,3203.83024,6551.655909,26659.3328,2869.616521,5065.658348,10906.68703,22369.85931,14094.83516,26989.85994,,,
,,,,,,,5348,3285.4964,9113.71099,5892.355918,13657.84629,4295.851098,15784.50704,21948.02277,13626.94255,6969.748642,3136.039545,6169.788723,25770.4304,2644.204526,4989.495739,10461.91101,21788.1858,14098.78457,25376.44334,,,
,,,,,,,5349,3139.6424,9037.699095,5760.673013,13349.62187,4194.548123,14981.24929,20249.81123,13334.73077,6609.772392,3062.086764,5676.053201,24096.552,2403.207601,4714.458225,9802.386731,20812.36831,13672.84813,23398.72927,,,
,,,,,,,5350,2826.3264,8588.15447,5317.724882,12807.03175,3938.369614,13642.43564,18716.4838,12511.41646,6093.558267,2875.072383,5243.221572,22230.2992,2220.019537,4354.473993,9122.244091,19584.4158,12859.57024,21973.97682,,,
,,,,,,,5351,2552.9852,8071.980324,4839.466303,11876.50746,3668.669371,12570.57595,17694.62463,11659.29924,5640.414233,2678.186922,4957.022289,20284.4432,2161.959441,3996.516072,8358.534453,18656.0572,12043.73048,21029.4913,,,
,,,,,,,5352,2330.4228,7701.427852,4427.263958,11135.34139,3454.204671,11921.90032,17130.91601,10972.07796,5359.465453,2521.624283,4801.363294,18951.0896,2109.555085,3782.994666,7839.92555,17784.86344,11370.97514,20305.55455,,,
,,,,,,,5353,2133.79,7301.703977,4056.878192,10431.89344,3238.197081,11172.94153,16426.75967,10286.11643,5047.955743,2363.935311,4607.708868,17909.6144,2044.507766,3685.414142,7488.665069,17148.23034,10914.69216,20023.11432,,,
,,,,,,,5354,2032.2324,7028.433508,3812.795445,9911.622427,3105.297152,10687.26909,16008.91394,9840.11891,4882.144536,2266.916252,4495.444572,17194.2912,2061.972499,3555.138932,7238.812207,16672.6204,10591.73921,20086.33874,,,
,,,,,,,5355,1950.122,6802.129455,3657.517455,9562.589557,3023.324195,10514.31841,16003.06612,9531.156694,4769.9481,2207.074691,4505.052709,16724.4112,2086.369558,3488.336732,7094.176424,16369.48129,10416.57187,20745.84604,,,
,,,,,,,5356,1955.524,6680.979804,3557.415776,9343.568941,2946.564552,10638.66469,16176.98958,9348.459256,4742.020418,2151.038933,4559.994568,16440.272,2186.232708,3510.62978,7090.318043,16180.54841,10485.15201,21691.05441,,,
,,,,,,,5357,1913.3884,6657.776166,3550.940701,9187.551688,2939.512145,10960.60498,16144.15645,9306.708833,4815.189579,2145.890563,4556.950424,16455.7504,2208.213278,3540.333487,7169.220888,16144.9615,10915.53174,22509.72357,,,
,,,,,,,5358,1994.4184,6633.851912,3619.05649,9217.06757,2955.873479,11095.9016,16224.29181,9335.455661,4777.54043,2157.834597,4616.308533,16432.5328,2173.925504,3621.17771,7362.257272,16258.14843,11428.29498,23607.80652,,,
,,,,,,,5359,2107.8604,6803.846827,3742.638189,9660.764719,3087.543024,11706.01899,17122.81626,9582.690166,4959.707971,2253.955456,4887.839609,17546.9776,2290.069531,3698.127548,7935.682361,17376.28929,12177.81857,24687.57242,,,
,,,,,,,5360,2443.8648,7292.013809,4094.97665,10501.22838,3327.911464,12662.32342,18762.73342,10317.79011,5346.337303,2429.428236,5370.203546,19278.3472,2474.738503,3771.821067,8552.93073,18794.83863,12862.147,25979.07166,,,
,,,,,,,5361,2699.9196,7801.637879,4511.048556,11280.2739,3561.010451,13691.96217,20610.48971,11152.31753,5786.161205,2599.5942,5905.630151,21282.8,2611.925945,3865.002637,9098.007737,20414.19115,13422.78456,26903.23533,,,
,,,,,,,5362,2993.7884,8301.452535,4940.488449,11961.53857,3788.192118,14589.21396,22368.6075,11982.41638,6224.012332,2765.440426,6425.291493,22881.4976,2748.181586,4021.60436,9350.275026,22109.80716,13867.15579,27783.9552,,,
