Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4103.121787703588,352.0962780493609
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,5276.644988394858,0.0
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6234.2554028714885,3627.3329887851446,298.0142897409791
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10720.914373024501,4472.577929287044,413.3333859884688
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5248.2211748960735,5276.644988394858,711.3476757294479
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9880.308697791976,3739.3034203277994,1009.3619654704271
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407.615499663546,5276.644988394858,657.2656874210662
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9039.703022559448,3053.9233672343444,305.16940937170534
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13671.790545455351,4935.234947384603,413.3333859884688
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9966.886063909287,5276.644988394858,711.3476757294479
t448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14598.973586805187,5276.644988394858,1009.3619654704271
t449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,657.2656874210662
t450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,711.3476757294479
t451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16869.623055929966,4235.006949901028,1009.3619654704271
t452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12286.395160654374,2361.3063676153724,1009.3619654704271
t453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8583.84951404532,1686.2146711377457,1009.3619654704271
t454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.7692383675,0.0,1009.3619654704271
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4723010699172,0.0,1009.3619654704271
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4723010699172,0.0,711.3476757294479
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4723010699172,0.0,1009.3619654704271
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4723010699172,0.0,1009.3619654704271
t459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4723010699172,0.0,1009.3619654704271
t460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.134711849179,58.5221652202404,1009.3619654704271
t461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.134711849179,58.5221652202404,1009.3619654704271
t462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.134711849179,58.5221652202404,1009.3619654704271
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8481.466340069484,1078.3727880176937,1009.3619654704271
t464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5641.95814300067,459.6342661977696,657.2656874210662
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.2540852998623,196.29285477064127,305.16940937170534
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4632.087522895902,1881.311580150259,298.0142897409791
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9264.175045791804,2558.557248818617,45.77499490421434
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13896.262568687707,4007.190607136174,343.78928464519345
t470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8423.569370559278,5257.02332799905,7.031039217287287
t471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,305.0453289582664
t472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4395.059457850787,603.0596186992454
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13883.384316734562,5276.644988394858,250.96334064988463
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4737.863648963255,548.9776303908637
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,711.3476757294479
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3559.053636192981,1009.3619654704271
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4323.246533935467,1009.3619654704271
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,5276.644988394858,657.2656874210662
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.036123895818,3861.836091269727,955.2799771620453
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10866.34292576739,5276.644988394858,711.3476757294479
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,3506.8595947680733,1009.3619654704271
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,657.2656874210662
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,3421.6003006919364,305.16940937170534
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.036123895821,5276.644988394858,603.1836991126845
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10866.342925767392,3587.1964090423367,251.08742106332363
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,549.1017108043027
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3053.9233672343444,711.3476757294479
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,913.4959837243748,1009.3619654704271
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.036123895818,1108.1285795259482,657.2656874210662
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10866.342925767389,943.3915504394965,305.16940937170534
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,2000.217679632022,413.3333859884688
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,770.9855156284184,711.3476757294479
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12230.785368316552,2652.2970957786774,1009.3619654704271
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16862.872891212453,4533.6086759289365,657.2656874210662
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11934.164445468119,5276.644988394858,305.16940937170534
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,413.3333859884688
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,711.3476757294479
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,5143.456798033232,1009.3619654704271
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13100.85964588968,5153.757612987696,657.2656874210662
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13493.111474587817,3498.8673927335067,413.3333859884688
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16378.657747998772,3917.6580803951097,711.3476757294479
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4601.36734074738,1009.3619654704271
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,5276.644988394858,1009.3619654704271
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.036123895818,3053.9233672343444,657.2656874210662
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13735.738795938487,748.6847409430266,1009.3619654704271
t506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13735.738795938487,2173.5287197780845,1009.3619654704271
t507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13735.738795938487,3311.9157677621865,1009.3619654704271
t508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13735.738795938487,3311.9157677621865,1009.3619654704271
t509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12607.544338309439,2240.696408565704,1009.3619654704271
t510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10619.089857107405,999.5088961916091,1009.3619654704271
t511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7203.9371493633025,258.1238407432661,1009.3619654704271
t512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4308.177568041659,258.1238407432661,1009.3619654704271
t513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.72160287852,258.1238407432661,715.1570438455022
t514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0457659569406,258.1238407432661,363.06076579614137
t515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0457659569406,258.1238407432661,363.06076579614137
t516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0457659569406,258.1238407432661,352.0962780493609
t517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.506098791043,258.1238407432661,0.0
t518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.6445344642739,258.1238407432661,0.0
t519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.6445344642739,258.1238407432661,0.0
t520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.6445344642739,1535.9381836309885,0.0
t521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.6445344642739,1691.8381003436189,0.0
t522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5828.525596406294,3573.149680493878,54.0819883083818
t523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8999.089453425186,4097.847863679928,352.0962780493609
t524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3526.3962552967578,1875.1262425194145,0.0
t525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.684749547422,456.89811572462463,0.0
t526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3525.143649727433,456.89811572462463,0.0
t527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3561.405024107057,456.89811572462463,0.0
t528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3561.405024107057,456.89811572462463,0.0
t529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3561.405024107057,456.89811572462463,0.0
t530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7156.227513715352,2287.979231206218,0.0
t531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10164.520102391325,2287.979231206218,0.0
t532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11564.128803832595,2287.979231206218,53.086507341664145
t533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12781.492628042703,2287.979231206218,53.086507341664145
t534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10901.627552541268,1007.4883025168921,351.1007970826432
t535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9021.272791970936,369.066535124173,351.1007970826432
t536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4996.776208546492,0.0,649.115086823622
t537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.162569091079,0.0,297.01880877426123
t538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.16371520605168,0.0,297.01880877426123
t539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.8582786103728,0.0
t541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.61266428512357,1542.0251331344398,0.0
t542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.119363844973,3423.336713284699,298.0142897409791
t543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.466753336542,4131.013960467791,596.0285794819582
t544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,894.0428692229373
t545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17042.678791748658,4037.8542852256664,711.3476757294479
t548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14682.286344832351,1815.1326640651528,711.3476757294479
t549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1815.1326640651528,711.3476757294479
t550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15091.81979616863,1238.3795095285104,1009.3619654704271
t559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14911.046937380874,991.7178695991739,1009.3619654704271
t560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12329.116139766593,948.6751466246624,1009.3619654704271
t561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11316.237714260138,0.0,1009.3619654704271
t562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9688.488021540878,0.0,657.2656874210662
t563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8868.333675208414,0.0,305.16940937170534
t564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717.929693202997,0.0,224.28925609445474
t565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717.929693202997,0.0,224.28925609445474
t566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717.929693202997,558.5756438292477,522.3035458354339
t567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10599.980408086954,1638.1845913086377,711.3476757294479
t568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15232.067930982912,3519.496171458897,1009.3619654704271
t569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13988.305552444868,5276.644988394858,657.2656874210662
t572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10740.490519936862,3053.9233672343444,305.16940937170546
t573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267.797321808434,2829.0715546918373,41.61334822308057
t574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.794470887145,606.3499335313235,41.61334822308057
t575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951.713205873431,1164.8295997383088,298.0142897409791
t583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.5008341105495,1164.8295997383088,298.0142897409791
t584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3356.790944578728,1881.311580150259,0.0
t586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6244.42316488076,3155.796233525518,298.0142897409791
t587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10876.510687776663,3383.3835372065532,245.821325057051
t588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7394.568332793663,2585.819663260375,89.9511202126911
t589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7550.640304763109,4053.622697880819,221.87966159295732
t590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12182.727827659011,5276.644988394858,430.54035206841814
t591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6710.0346295305835,4765.170377110757,728.5546418093973
t592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11342.122152426486,5276.644988394858,376.4583637600363
t593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9984.56052284792,5276.644988394858,24.362085710675437
t594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14170.70260988879,5276.644988394858,277.39422039546326
t595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3053.9233672343444,575.4085101364424
t596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,1511.537589993923,873.4227998774215
t597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12641.048341999602,1416.464021510786,521.3265218280607
t598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7168.355143871174,1333.1540180768698,169.2302437786998
t599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6115.997718566356,752.9300192499963,467.2445335196789
t600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10748.085241462257,1244.031611857062,711.3476757294479
t601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15380.172764358158,828.3632238744406,1009.3619654704271
t602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9907.47956622973,1841.8133283103716,657.2656874210662
t603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.466753336542,3395.333408244599,522.318348911781
t604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,820.3326386527601
t605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4362.338140460001,468.2363606033993
t606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3169.0118372162,766.2506503443784
t607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14982.989581988517,1450.2213092514753,1009.3619654704271
t608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9510.296383860088,747.2916711335447,657.2656874210662
t609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6370.4872202169745,1248.8039097028268,305.16940937170534
t610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6776.701311381894,824.3239509777864,558.0747298599301
t611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6653.984329881883,2705.6355311280454,780.523759910749
t612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7787.99615822321,1942.034673676758,711.3476757294479
t613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6820.817074242963,3579.0340073419366,1009.3619654704271
t614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8519.748768844072,4559.036695678504,1009.3619654704271
t615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11065.471841741935,5276.644988394858,657.2656874210662
t616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7519.39779941139,5276.644988394858,402.8754830563009
t617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.7046012829624,4448.045784782095,50.77920500694002
t618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.285495879746,3859.466313657783,255.03477062310506
t619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10862.373018775648,5276.644988394858,82.15285988558298
t620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,3238.699162795717,228.4801091338216
t621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4307.647945302216,526.4943988748007
t622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,5276.644988394858,174.39812082543983
t623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.036123895818,3518.984225503291,150.40372027432682
t624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,448.4180100153059
t625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3465.8009680787914,746.432299756285
t626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,394.33602170692416
t627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,3395.333408244599,692.3503114479033
t628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.03612389582,5276.644988394858,340.2540333985424
t629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3053.9233672343444,406.17826635774264
t630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,4130.586577669865,54.08198830838177
t631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12134.934270495269,1907.864956509351,352.0962780493609
t632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12860.01418847611,2009.057815945168,0.0
t633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.466753336542,3890.369396095427,298.0142897409791
t634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,406.17826635774264
t635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,704.1925560987218
t636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,352.0962780493609
t637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,0.0
t638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,298.0142897409791
t639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,596.0285794819582
t640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,711.3476757294479
t641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16685.039524755655,5276.644988394858,1009.3619654704271
t642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14394.533977719431,5276.644988394858,657.2656874210662
t643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10859.255624177278,4672.293421380526,305.16940937170534
t644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7334.2583006879395,3245.6858618723527,413.3333859884688
t645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.567928403298,1809.860751277937,711.3476757294479
t646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.3619654704271
t647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.3651165714641,1881.311580150259,711.3476757294479
t648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099.7944882298148,1574.7463674284086,1009.3619654704271
t649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.4214680581867,967.2351381330033,657.2656874210662
t650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932.1595923314535,1211.8673836935495,305.16940937170534
t651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6401.602969360554,855.5870265920386,603.1836991126845
t652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6879.306552969894,1168.8281564942886,251.08742106332363
t653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7623.055431088038,892.0154284934935,549.1017108043027
t654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9799.387510356193,1400.6744296577563,492.8157454231441
t655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8753.523686332699,813.8493135440435,704.1925560987218
t656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7946.023688603247,1192.4695211665808,352.0962780493609
t657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415.893964210596,2875.442002010514,0.0
t658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.469290819622,4710.8024324318685,298.0142897409791
t659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.466753336542,4994.891135160104,535.6730195419029
