Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,SolarPV,Retro_NGCC_CCS,Retro_NGCC_H2
t1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1696,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1697,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.449999999999998
t1698,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1699,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1700,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1701,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1702,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1703,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1704,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1705,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1706,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1707,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1708,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1709,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1710,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1711,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1712,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1713,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1720,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1721,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.449999999999998
t1722,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1723,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1724,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1725,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1726,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1727,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1728,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1729,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1730,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1731,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1732,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1733,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1734,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1735,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1736,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1737,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1744,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1745,0.0,161.13717025,0.0,0.0,0.0,0.0,14.449999999999998
t1746,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1747,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1748,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1749,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1750,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1751,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1752,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1753,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1754,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1755,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1756,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1757,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1758,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1759,0.0,161.13717025,0.0,0.0,0.0,0.0,14.45
t1760,0.0,161.13717025,0.0,0.0,0.0,0.0,14.449999999999998
t1761,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999999
t1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1768,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1769,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.449999999999998
t1770,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1771,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1772,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1773,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1774,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1775,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1776,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1777,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1778,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1779,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1780,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1781,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1782,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1783,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1784,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1785,0.0,172.05751789999997,0.0,0.0,0.0,0.0,14.45
t1786,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1792,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1793,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.449999999999998
t1794,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1795,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1796,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1797,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1798,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1799,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1800,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1801,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1802,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1803,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1804,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1805,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1806,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1807,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1808,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1809,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1817,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1818,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.449999999999998
t1819,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1820,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1821,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1822,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1823,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1824,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1825,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1826,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1827,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1828,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1829,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1830,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1831,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1832,0.0,169.68947059999996,0.0,0.0,0.0,0.0,14.45
t1833,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999997
t1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1841,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1842,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1843,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1844,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1845,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1846,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1847,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1848,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
