Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery
255,1,0.4942,0.4942,1,0.130620405,0.130620405,0.5758,0.5758,1,0.026331495,0.026331495,1,1,1
256,1,0.358,0.358,1,0.209739819,0.209739819,0.4076,0.4076,1,0.050122589,0.050122589,1,1,1
257,1,0.1237,0.1237,1,0.270353645,0.270353645,0.1352,0.1352,1,0.076377168,0.076377168,1,1,1
258,1,0,0,1,0.587898731,0.587898731,0,0,1,0.160285532,0.160285532,1,1,1
259,1,0,0,1,0.801127791,0.801127791,0,0,1,0.250386924,0.250386924,1,1,1
260,1,0,0,1,0.471754193,0.471754193,0,0,1,0.234963924,0.234963924,1,1,1
261,1,0,0,1,0.497119367,0.497119367,0,0,1,0.377899528,0.377899528,1,1,1
262,1,0,0,1,0.433294594,0.433294594,0,0,1,0.383023888,0.383023888,1,1,1
263,1,0,0,1,0.464815438,0.464815438,0,0,1,0.388597429,0.388597429,1,1,1
264,1,0,0,1,0.495626986,0.495626986,0,0,1,0.359877288,0.359877288,1,1,1
265,1,0,0,1,0.773328662,0.773328662,0,0,1,0.376229882,0.376229882,1,1,1
266,1,0,0,1,0.922425091,0.922425091,0,0,1,0.42322576,0.42322576,1,1,1
267,1,0,0,1,0.975681365,0.975681365,0,0,1,0.425420642,0.425420642,1,1,1
268,1,0,0,1,0.998668909,0.998668909,0,0,1,0.474283308,0.474283308,1,1,1
269,1,0,0,1,0.96816361,0.96816361,0,0,1,0.513089657,0.513089657,1,1,1
270,1,0,0,1,0.995454729,0.995454729,0,0,1,0.691806316,0.691806316,1,1,1
271,1,0,0,1,0.987193763,0.987193763,0,0,1,0.568521321,0.568521321,1,1,1
272,1,0,0,1,0.9938519,0.9938519,0,0,1,0.524209619,0.524209619,1,1,1
273,1,0,0,1,0.997879922,0.997879922,0.0001,0.0001,1,0.65563798,0.65563798,1,1,1
274,1,0.0026,0.0026,1,0.994140625,0.994140625,0.0041,0.0041,1,0.655473053,0.655473053,1,1,1
275,1,0.0598,0.0598,1,0.999531507,0.999531507,0.0626,0.0626,1,0.686019301,0.686019301,1,1,1
276,1,0.1045,0.1045,1,1,1,0.0905,0.0905,1,0.958478153,0.958478153,1,1,1
277,1,0.0515,0.0515,1,1,1,0.1765,0.1765,1,0.988630712,0.988630712,1,1,1
278,1,0.0671,0.0671,1,0.999296963,0.999296963,0.3062,0.3062,1,0.989668608,0.989668608,1,1,1
279,1,0.1956,0.1956,1,0.987912178,0.987912178,0.369,0.369,1,0.97400701,0.97400701,1,1,1
280,1,0.1553,0.1553,1,0.973082304,0.973082304,0.2813,0.2813,1,0.943269491,0.943269491,1,1,1
281,1,0.0357,0.0357,1,0.908562422,0.908562422,0.0903,0.0903,1,0.918866634,0.918866634,1,1,1
282,1,0,0,1,0.863576651,0.863576651,0,0,1,0.912455797,0.912455797,1,1,1
283,1,0,0,1,0.441652387,0.441652387,0,0,1,0.918765068,0.918765068,1,1,1
284,1,0,0,1,0.133826673,0.133826673,0,0,1,0.914151609,0.914151609,1,1,1
285,1,0,0,1,0.18830952,0.18830952,0,0,1,0.914121866,0.914121866,1,1,1
286,1,0,0,1,0.080651544,0.080651544,0,0,1,0.886783063,0.886783063,1,1,1
287,1,0,0,1,0.102896959,0.102896959,0,0,1,0.897890389,0.897890389,1,1,1
288,1,0,0,1,0.292079359,0.292079359,0,0,1,0.725169301,0.725169301,1,1,1
289,1,0,0,1,0.240472272,0.240472272,0,0,1,0.664602697,0.664602697,1,1,1
290,1,0,0,1,0.247440055,0.247440055,0,0,1,0.570896208,0.570896208,1,1,1
291,1,0,0,1,0.237611532,0.237611532,0,0,1,0.460848123,0.460848123,1,1,1
292,1,0,0,1,0.436896056,0.436896056,0,0,1,0.481707722,0.481707722,1,1,1
293,1,0,0,1,0.34168756,0.34168756,0,0,1,0.280787885,0.280787885,1,1,1
294,1,0,0,1,0.466558039,0.466558039,0,0,1,0.166776717,0.166776717,1,1,1
295,1,0,0,1,0.813244164,0.813244164,0,0,1,0.205677763,0.205677763,1,1,1
296,1,0,0,1,0.302878886,0.302878886,0,0,1,0.300532162,0.300532162,1,1,1
297,1,0.0041,0.0041,1,0.373046428,0.373046428,0.0067,0.0067,1,0.267592192,0.267592192,1,1,1
298,1,0.0805,0.0805,1,0.228007585,0.228007585,0.1502,0.1502,1,0.422922343,0.422922343,1,1,1
299,1,0.2869,0.2869,1,0.705251694,0.705251694,0.4189,0.4189,1,0.396006346,0.396006346,1,1,1
300,1,0.4127,0.4127,1,0.98025769,0.98025769,0.4948,0.4948,1,0.389075994,0.389075994,1,1,1
301,1,0.5241,0.5241,1,1,1,0.5722,0.5722,1,0.531895161,0.531895161,1,1,1
302,1,0.5732,0.5732,1,1,1,0.5483,0.5483,1,0.695458591,0.695458591,1,1,1
303,1,0.4743,0.4743,1,1,1,0.4087,0.4087,1,0.841732681,0.841732681,1,1,1
304,1,0.305,0.305,1,1,1,0.313,0.313,1,0.831212223,0.831212223,1,1,1
305,1,0.0978,0.0978,1,1,1,0.1318,0.1318,1,0.771754384,0.771754384,1,1,1
306,1,0,0,1,1,1,0,0,1,0.859164715,0.859164715,1,1,1
307,1,0,0,1,1,1,0,0,1,0.964129448,0.964129448,1,1,1
308,1,0,0,1,1,1,0,0,1,0.989314437,0.989314437,1,1,1
309,1,0,0,1,1,1,0,0,1,0.997104347,0.997104347,1,1,1
310,1,0,0,1,1,1,0,0,1,0.989203095,0.989203095,1,1,1
311,1,0,0,1,1,1,0,0,1,0.999962449,0.999962449,1,1,1
312,1,0,0,1,0.990385175,0.990385175,0,0,1,1,1,1,1,1
313,1,0,0,1,0.974543273,0.974543273,0,0,1,1,1,1,1,1
314,1,0,0,1,1,1,0,0,1,1,1,1,1,1
315,1,0,0,1,0.998923659,0.998923659,0,0,1,0.996925354,0.996925354,1,1,1
316,1,0,0,1,1,1,0,0,1,0.980939925,0.980939925,1,1,1
317,1,0,0,1,0.9999156,0.9999156,0,0,1,0.995903492,0.995903492,1,1,1
318,1,0,0,1,0.989916205,0.989916205,0,0,1,0.986650288,0.986650288,1,1,1
319,1,0,0,1,0.989458561,0.989458561,0,0,1,0.967746377,0.967746377,1,1,1
320,1,0,0,1,0.752799571,0.752799571,0,0,1,0.973660171,0.973660171,1,1,1
321,1,0.1892,0.1892,1,0.907200992,0.907200992,0.164,0.164,1,0.986133695,0.986133695,1,1,1
322,1,0.3808,0.3808,1,0.940828919,0.940828919,0.3817,0.3817,1,0.990893126,0.990893126,1,1,1
323,1,0.5055,0.5055,1,0.985960245,0.985960245,0.5261,0.5261,1,0.950878024,0.950878024,1,1,1
324,1,0.6058,0.6058,1,0.993910849,0.993910849,0.6015,0.6015,1,0.955344141,0.955344141,1,1,1
325,1,0.6621,0.6621,1,0.985459149,0.985459149,0.6392,0.6392,1,0.987513661,0.987513661,1,1,1
326,1,0.6563,0.6563,1,0.984604716,0.984604716,0.6448,0.6448,1,0.975212336,0.975212336,1,1,1
327,1,0.5704,0.5704,1,0.991283655,0.991283655,0.5771,0.5771,1,0.957569599,0.957569599,1,1,1
328,1,0.4009,0.4009,1,0.977170289,0.977170289,0.422,0.422,1,0.991573811,0.991573811,1,1,1
329,1,0.1757,0.1757,1,0.987855911,0.987855911,0.2093,0.2093,1,0.948312104,0.948312104,1,1,1
330,1,0,0,1,0.838460803,0.838460803,0,0,1,0.950389743,0.950389743,1,1,1
331,1,0,0,1,0.869346082,0.869346082,0,0,1,0.958247781,0.958247781,1,1,1
332,1,0,0,1,0.794923484,0.794923484,0,0,1,0.927831471,0.927831471,1,1,1
333,1,0,0,1,0.913891792,0.913891792,0,0,1,0.979082227,0.979082227,1,1,1
334,1,0,0,1,0.940207124,0.940207124,0,0,1,0.989470422,0.989470422,1,1,1
335,1,0,0,1,0.90137291,0.90137291,0,0,1,0.985802889,0.985802889,1,1,1
336,1,0,0,1,0.939054847,0.939054847,0,0,1,0.985857069,0.985857069,1,1,1
337,1,0,0,1,0.998811007,0.998811007,0,0,1,0.988991022,0.988991022,1,1,1
338,1,0,0,1,0.999851406,0.999851406,0,0,1,0.926579535,0.926579535,1,1,1
339,1,0,0,1,1,1,0,0,1,0.893211186,0.893211186,1,1,1
340,1,0,0,1,1,1,0,0,1,0.873010397,0.873010397,1,1,1
341,1,0,0,1,1,1,0,0,1,0.843749166,0.843749166,1,1,1
342,1,0,0,1,1,1,0,0,1,0.773206413,0.773206413,1,1,1
343,1,0,0,1,0.998225033,0.998225033,0,0,1,0.719817936,0.719817936,1,1,1
344,1,0,0,1,0.949328542,0.949328542,0,0,1,0.680471957,0.680471957,1,1,1
345,1,0.2406,0.2406,1,0.994878829,0.994878829,0.2384,0.2384,1,0.724686265,0.724686265,1,1,1
346,1,0.4691,0.4691,1,0.993906379,0.993906379,0.4718,0.4718,1,0.735474169,0.735474169,1,1,1
347,1,0.6312,0.6312,1,0.911872685,0.911872685,0.6341,0.6341,1,0.822281063,0.822281063,1,1,1
348,1,0.7083,0.7083,1,0.806655169,0.806655169,0.7179,0.7179,1,0.927098632,0.927098632,1,1,1
349,1,0.7193,0.7193,1,0.99997896,0.99997896,0.7315,0.7315,1,0.946814895,0.946814895,1,1,1
350,1,0.7062,0.7062,1,0.946918428,0.946918428,0.7192,0.7192,1,0.948075414,0.948075414,1,1,1
351,1,0.6127,0.6127,1,0.998580515,0.998580515,0.6369,0.6369,1,0.961242318,0.961242318,1,1,1
352,1,0.4407,0.4407,1,0.999340951,0.999340951,0.4702,0.4702,1,0.977752447,0.977752447,1,1,1
353,1,0.1983,0.1983,1,1,1,0.2351,0.2351,1,0.971139312,0.971139312,1,1,1
354,1,0,0,1,0.98964864,0.98964864,0,0,1,0.953722835,0.953722835,1,1,1
355,1,0,0,1,0.993235052,0.993235052,0,0,1,0.974653244,0.974653244,1,1,1
356,1,0,0,1,0.898518324,0.898518324,0,0,1,0.976738095,0.976738095,1,1,1
357,1,0,0,1,0.944250226,0.944250226,0,0,1,0.958328366,0.958328366,1,1,1
358,1,0,0,1,0.784093738,0.784093738,0,0,1,0.966344357,0.966344357,1,1,1
359,1,0,0,1,0.894709051,0.894709051,0,0,1,0.97134763,0.97134763,1,1,1
360,1,0,0,1,0.854348719,0.854348719,0,0,1,0.975006104,0.975006104,1,1,1
361,1,0,0,1,0.965387285,0.965387285,0,0,1,0.983192205,0.983192205,1,1,1
362,1,0,0,1,0.954362154,0.954362154,0,0,1,0.957826257,0.957826257,1,1,1
363,1,0,0,1,0.922331035,0.922331035,0,0,1,0.91556865,0.91556865,1,1,1
364,1,0,0,1,0.844062388,0.844062388,0,0,1,0.915687263,0.915687263,1,1,1
365,1,0,0,1,0.802231789,0.802231789,0,0,1,0.844007134,0.844007134,1,1,1
366,1,0,0,1,0.828511536,0.828511536,0,0,1,0.770301104,0.770301104,1,1,1
367,1,0,0,1,0.583996654,0.583996654,0,0,1,0.751060247,0.751060247,1,1,1
368,1,0,0,1,0.202603534,0.202603534,0,0,1,0.69873786,0.69873786,1,1,1
369,1,0.2391,0.2391,1,0.058440641,0.058440641,0.2371,0.2371,1,0.694000363,0.694000363,1,1,1
370,1,0.4586,0.4586,1,0.001883788,0.001883788,0.4656,0.4656,1,0.494121283,0.494121283,1,1,1
371,1,0.6179,0.6179,1,0.003065184,0.003065184,0.6211,0.6211,1,0.302468121,0.302468121,1,1,1
372,1,0.6974,0.6974,1,0.071478568,0.071478568,0.6556,0.6556,1,0.140806243,0.140806243,1,1,1
373,1,0.6672,0.6672,1,0.195936367,0.195936367,0.6465,0.6465,1,0.066042975,0.066042975,1,1,1
374,1,0.6136,0.6136,1,0.439520001,0.439520001,0.6058,0.6058,1,0.120706722,0.120706722,1,1,1
375,1,0.4943,0.4943,1,0.688237429,0.688237429,0.435,0.435,1,0.394359469,0.394359469,1,1,1
376,1,0.2741,0.2741,1,0.875738084,0.875738084,0.2901,0.2901,1,0.722384691,0.722384691,1,1,1
377,1,0.0666,0.0666,1,0.916852057,0.916852057,0.1376,0.1376,1,0.802013457,0.802013457,1,1,1
378,1,0,0,1,1,1,0,0,1,0.928440034,0.928440034,1,1,1
379,1,0,0,1,1,1,0,0,1,0.980508447,0.980508447,1,1,1
380,1,0,0,1,0.981884241,0.981884241,0,0,1,1,1,1,1,1
381,1,0,0,1,0.482720077,0.482720077,0,0,1,0.211268544,0.211268544,1,1,1
382,1,0,0,1,0.994872808,0.994872808,0,0,1,0.981729686,0.981729686,1,1,1
383,1,0,0,1,0.993279934,0.993279934,0,0,1,0.914292037,0.914292037,1,1,1
384,1,0,0,1,0.962603092,0.962603092,0,0,1,0.918717086,0.918717086,1,1,1
385,1,0,0,1,0.851262867,0.851262867,0,0,1,0.840904474,0.840904474,1,1,1
386,1,0,0,1,0.733260453,0.733260453,0,0,1,0.942228436,0.942228436,1,1,1
387,1,0,0,1,0.889862716,0.889862716,0,0,1,0.971532941,0.971532941,1,1,1
388,1,0,0,1,0.981966197,0.981966197,0,0,1,0.94686377,0.94686377,1,1,1
389,1,0,0,1,0.963828266,0.963828266,0,0,1,0.830248654,0.830248654,1,1,1
390,1,0,0,1,0.802278817,0.802278817,0,0,1,0.735838115,0.735838115,1,1,1
391,1,0,0,1,0.617577553,0.617577553,0,0,1,0.598002791,0.598002791,1,1,1
392,1,0,0,1,0.460653722,0.460653722,0,0,1,0.578174472,0.578174472,1,1,1
393,1,0.063,0.063,1,0.38251406,0.38251406,0.0851,0.0851,1,0.410699368,0.410699368,1,1,1
394,1,0.2298,0.2298,1,0.3961761,0.3961761,0.3003,0.3003,1,0.253641337,0.253641337,1,1,1
395,1,0.3955,0.3955,1,0.371211141,0.371211141,0.4133,0.4133,1,0.161515325,0.161515325,1,1,1
396,1,0.4576,0.4576,1,0.407442391,0.407442391,0.3578,0.3578,1,0.143813014,0.143813014,1,1,1
397,1,0.4251,0.4251,1,0.229040965,0.229040965,0.355,0.355,1,0.095633775,0.095633775,1,1,1
398,1,0.397,0.397,1,0.238406986,0.238406986,0.307,0.307,1,0.072829321,0.072829321,1,1,1
399,1,0.2726,0.2726,1,0.381467015,0.381467015,0.2953,0.2953,1,0.078589194,0.078589194,1,1,1
400,1,0.148,0.148,1,0.481076956,0.481076956,0.1986,0.1986,1,0.165635929,0.165635929,1,1,1
401,1,0.0133,0.0133,1,0.554682076,0.554682076,0.0092,0.0092,1,0.287639439,0.287639439,1,1,1
402,1,0,0,1,0.525467098,0.525467098,0,0,1,0.542099476,0.542099476,1,1,1
403,1,0,0,1,0.815117538,0.815117538,0,0,1,0.795086622,0.795086622,1,1,1
404,1,0,0,1,0.698978364,0.698978364,0,0,1,0.921057999,0.921057999,1,1,1
405,1,0,0,1,0.809930027,0.809930027,0,0,1,0.811082602,0.811082602,1,1,1
406,1,0,0,1,0.880454421,0.880454421,0,0,1,0.802461147,0.802461147,1,1,1
407,1,0,0,1,0.960390031,0.960390031,0,0,1,0.814354539,0.814354539,1,1,1
408,1,0,0,1,0.90731144,0.90731144,0,0,1,0.823664665,0.823664665,1,1,1
409,1,0,0,1,0.970664501,0.970664501,0,0,1,0.854990482,0.854990482,1,1,1
410,1,0,0,1,0.972734034,0.972734034,0,0,1,0.884801865,0.884801865,1,1,1
411,1,0,0,1,0.999877095,0.999877095,0,0,1,0.943833709,0.943833709,1,1,1
412,1,0,0,1,1,1,0,0,1,0.979152799,0.979152799,1,1,1
413,1,0,0,1,1,1,0,0,1,0.975944519,0.975944519,1,1,1
414,1,0,0,1,1,1,0,0,1,0.996503949,0.996503949,1,1,1
415,1,0,0,1,1,1,0,0,1,1,1,1,1,1
416,1,0,0,1,1,1,0,0,1,1,1,1,1,1
417,1,0.2194,0.2194,1,0.999924064,0.999924064,0.1986,0.1986,1,1,1,1,1,1
418,1,0.4257,0.4257,1,0.998786271,0.998786271,0.4033,0.4033,1,1,1,1,1,1
419,1,0.5872,0.5872,1,1,1,0.5454,0.5454,1,1,1,1,1,1
420,1,0.6481,0.6481,1,1,1,0.5963,0.5963,1,1,1,1,1,1
421,1,0.6592,0.6592,1,1,1,0.6098,0.6098,1,1,1,1,1,1
422,1,0.6547,0.6547,1,1,1,0.6572,0.6572,1,1,1,1,1,1
423,1,0.5823,0.5823,1,1,1,0.6051,0.6051,1,1,1,1,1,1
424,1,0.4386,0.4386,1,1,1,0.4694,0.4694,1,1,1,1,1,1
425,1,0.2089,0.2089,1,1,1,0.2449,0.2449,1,1,1,1,1,1
426,1,0,0,1,1,1,0,0,1,1,1,1,1,1
427,1,0,0,1,0.999886274,0.999886274,0,0,1,1,1,1,1,1
428,1,0,0,1,0.99157542,0.99157542,0,0,1,0.999686539,0.999686539,1,1,1
429,1,0,0,1,0.962742686,0.962742686,0,0,1,0.999597847,0.999597847,1,1,1
430,1,0,0,1,0.913824022,0.913824022,0,0,1,0.975982428,0.975982428,1,1,1
431,1,0,0,1,0.833752632,0.833752632,0,0,1,0.94244796,0.94244796,1,1,1
432,1,0,0,1,0.649850965,0.649850965,0,0,1,0.952756107,0.952756107,1,1,1
433,1,0,0,1,0.627161443,0.627161443,0,0,1,0.929395556,0.929395556,1,1,1
434,1,0,0,1,0.217612281,0.217612281,0,0,1,0.900235772,0.900235772,1,1,1
435,1,0,0,1,0.116163731,0.116163731,0,0,1,0.866942644,0.866942644,1,1,1
436,1,0,0,1,0.272952229,0.272952229,0,0,1,0.741459072,0.741459072,1,1,1
437,1,0,0,1,0.277390778,0.277390778,0,0,1,0.600258589,0.600258589,1,1,1
438,1,0,0,1,0.26416716,0.26416716,0,0,1,0.417367399,0.417367399,1,1,1
439,1,0,0,1,0.073716134,0.073716134,0,0,1,0.207226366,0.207226366,1,1,1
440,1,0,0,1,0.038241033,0.038241033,0,0,1,0.15075615,0.15075615,1,1,1
441,1,0.2198,0.2198,1,0.097082593,0.097082593,0.2185,0.2185,1,0.118688792,0.118688792,1,1,1
442,1,0.4112,0.4112,1,0.001447127,0.001447127,0.3732,0.3732,1,0.004833708,0.004833708,1,1,1
443,1,0.5551,0.5551,1,5.90E-05,5.90E-05,0.5366,0.5366,1,0.013554232,0.013554232,1,1,1
444,1,0.6202,0.6202,1,0.00026092,0.00026092,0.6392,0.6392,1,0.037889838,0.037889838,1,1,1
445,1,0.6322,0.6322,1,0.005408939,0.005408939,0.6719,0.6719,1,0.026628215,0.026628215,1,1,1
446,1,0.6454,0.6454,1,0.025882183,0.025882183,0.6925,0.6925,1,0.054959729,0.054959729,1,1,1
447,1,0.582,0.582,1,0.125935793,0.125935793,0.5905,0.5905,1,0.044316772,0.044316772,1,1,1
448,1,0.4182,0.4182,1,0.18762584,0.18762584,0.3985,0.3985,1,0.085174516,0.085174516,1,1,1
449,1,0.1694,0.1694,1,0.175286353,0.175286353,0.1216,0.1216,1,0.294740826,0.294740826,1,1,1
450,1,0,0,1,0.130735457,0.130735457,0,0,1,0.302422374,0.302422374,1,1,1
451,1,0,0,1,0.059012618,0.059012618,0,0,1,0.263340175,0.263340175,1,1,1
452,1,0,0,1,0.076137081,0.076137081,0,0,1,0.379125297,0.379125297,1,1,1
453,1,0,0,1,0.417927891,0.417927891,0,0,1,0.68642652,0.68642652,1,1,1
454,1,0,0,1,0.335010946,0.335010946,0,0,1,0.734469175,0.734469175,1,1,1
455,1,0,0,1,0.261711657,0.261711657,0,0,1,0.73539865,0.73539865,1,1,1
456,1,0,0,1,0.185985401,0.185985401,0,0,1,0.691299915,0.691299915,1,1,1
457,1,0,0,1,0.215645924,0.215645924,0,0,1,0.583048582,0.583048582,1,1,1
458,1,0,0,1,0.305431753,0.305431753,0,0,1,0.587040126,0.587040126,1,1,1
459,1,0,0,1,0.296855569,0.296855569,0,0,1,0.542858481,0.542858481,1,1,1
460,1,0,0,1,0.429687113,0.429687113,0,0,1,0.510614693,0.510614693,1,1,1
461,1,0,0,1,0.552138925,0.552138925,0,0,1,0.45660311,0.45660311,1,1,1
462,1,0,0,1,0.611982286,0.611982286,0,0,1,0.427841127,0.427841127,1,1,1
463,1,0,0,1,0.952477038,0.952477038,0,0,1,0.436822176,0.436822176,1,1,1
464,1,0,0,1,0.94997865,0.94997865,0,0,1,0.484590083,0.484590083,1,1,1
465,1,0.2238,0.2238,1,0.960820317,0.960820317,0.2158,0.2158,1,0.577081442,0.577081442,1,1,1
466,1,0.4608,0.4608,1,0.916780055,0.916780055,0.458,0.458,1,0.570028424,0.570028424,1,1,1
467,1,0.6129,0.6129,1,0.995527506,0.995527506,0.6197,0.6197,1,0.751542807,0.751542807,1,1,1
468,1,0.681,0.681,1,1,1,0.7022,0.7022,1,0.85591507,0.85591507,1,1,1
469,1,0.7075,0.7075,1,0.706549644,0.706549644,0.7162,0.7162,1,0.619331539,0.619331539,1,1,1
470,1,0.6971,0.6971,1,0.844171405,0.844171405,0.7045,0.7045,1,0.672639489,0.672639489,1,1,1
471,1,0.6128,0.6128,1,0.786879778,0.786879778,0.626,0.626,1,0.987169445,0.987169445,1,1,1
472,1,0.4488,0.4488,1,0.720500171,0.720500171,0.4726,0.4726,1,0.989231169,0.989231169,1,1,1
473,1,0.217,0.217,1,0.447472394,0.447472394,0.2484,0.2484,1,0.974840343,0.974840343,1,1,1
474,1,0,0,1,0.345706671,0.345706671,0,0,1,0.87803185,0.87803185,1,1,1
475,1,0,0,1,0.369809151,0.369809151,0,0,1,0.903371572,0.903371572,1,1,1
476,1,0,0,1,0.554297388,0.554297388,0,0,1,0.937535048,0.937535048,1,1,1
477,1,0,0,1,0.792255223,0.792255223,0,0,1,0.923223376,0.923223376,1,1,1
478,1,0,0,1,0.62724638,0.62724638,0,0,1,0.899793744,0.899793744,1,1,1
479,1,0,0,1,0.336070687,0.336070687,0,0,1,0.880906224,0.880906224,1,1,1
480,1,0,0,1,0.155117512,0.155117512,0,0,1,0.858990669,0.858990669,1,1,1
481,1,0,0,1,0.115278736,0.115278736,0,0,1,0.872609735,0.872609735,1,1,1
482,1,0,0,1,0.155447826,0.155447826,0,0,1,0.714520395,0.714520395,1,1,1
483,1,0,0,1,0.072547182,0.072547182,0,0,1,0.685217142,0.685217142,1,1,1
484,1,0,0,1,0.144462854,0.144462854,0,0,1,0.526806712,0.526806712,1,1,1
485,1,0,0,1,0.183930919,0.183930919,0,0,1,0.356784225,0.356784225,1,1,1
486,1,0,0,1,0.203272656,0.203272656,0,0,1,0.252184272,0.252184272,1,1,1
487,1,0,0,1,0.239064619,0.239064619,0,0,1,0.259685755,0.259685755,1,1,1
488,1,0,0,1,0.094089612,0.094089612,0,0,1,0.117979489,0.117979489,1,1,1
489,1,0.0338,0.0338,1,0.286774069,0.286774069,0.0205,0.0205,1,0.06300465,0.06300465,1,1,1
490,1,0.1381,0.1381,1,0.337916911,0.337916911,0.109,0.109,1,0.038277052,0.038277052,1,1,1
491,1,0.2102,0.2102,1,0.487129182,0.487129182,0.1812,0.1812,1,0.017246827,0.017246827,1,1,1
492,1,0.2284,0.2284,1,0.663680077,0.663680077,0.211,0.211,1,0.007418282,0.007418282,1,1,1
493,1,0.2429,0.2429,1,0.707178533,0.707178533,0.2366,0.2366,1,0.011831271,0.011831271,1,1,1
494,1,0.2345,0.2345,1,0.703727543,0.703727543,0.243,0.243,1,0.042469159,0.042469159,1,1,1
495,1,0.196,0.196,1,0.836910427,0.836910427,0.2089,0.2089,1,0.040844813,0.040844813,1,1,1
496,1,0.1088,0.1088,1,0.838694572,0.838694572,0.1287,0.1287,1,0.065351136,0.065351136,1,1,1
497,1,0.0095,0.0095,1,0.871360719,0.871360719,0.0039,0.0039,1,0.115070559,0.115070559,1,1,1
498,1,0,0,1,0.667689741,0.667689741,0,0,1,0.248541042,0.248541042,1,1,1
499,1,0,0,1,0.593007982,0.593007982,0,0,1,0.304624259,0.304624259,1,1,1
500,1,0,0,1,0.333399504,0.333399504,0,0,1,0.392120481,0.392120481,1,1,1
501,1,0,0,1,0.333859414,0.333859414,0,0,1,0.615199924,0.615199924,1,1,1
502,1,0,0,1,0.497745693,0.497745693,0,0,1,0.693004847,0.693004847,1,1,1
503,1,0,0,1,0.374511361,0.374511361,0,0,1,0.695454478,0.695454478,1,1,1
504,1,0,0,1,0.71743232,0.71743232,0,0,1,0.617529869,0.617529869,1,1,1
505,1,0,0,1,0.65400058,0.65400058,0,0,1,0.651881099,0.651881099,1,1,1
506,1,0,0,1,0.640632212,0.640632212,0,0,1,0.662853241,0.662853241,1,1,1
507,1,0,0,1,0.674216628,0.674216628,0,0,1,0.688196063,0.688196063,1,1,1
508,1,0,0,1,0.591154337,0.591154337,0,0,1,0.530139506,0.530139506,1,1,1
509,1,0,0,1,0.498415291,0.498415291,0,0,1,0.557922244,0.557922244,1,1,1
510,1,0,0,1,0.539107561,0.539107561,0,0,1,0.685596406,0.685596406,1,1,1
511,1,0,0,1,0.597886682,0.597886682,0,0,1,0.675387621,0.675387621,1,1,1
512,1,0,0,1,0.524519503,0.524519503,0,0,1,0.555113554,0.555113554,1,1,1
513,1,0.2175,0.2175,1,0.714665174,0.714665174,0.2258,0.2258,1,0.545945764,0.545945764,1,1,1
514,1,0.4081,0.4081,1,0.201284081,0.201284081,0.4428,0.4428,1,0.233014196,0.233014196,1,1,1
515,1,0.5613,0.5613,1,0.012974607,0.012974607,0.5538,0.5538,1,0.115340397,0.115340397,1,1,1
516,1,0.5322,0.5322,1,0.034633961,0.034633961,0.6097,0.6097,1,0.066541314,0.066541314,1,1,1
517,1,0.5679,0.5679,1,0.082750432,0.082750432,0.6059,0.6059,1,0.047794882,0.047794882,1,1,1
518,1,0.5247,0.5247,1,0.036179084,0.036179084,0.5139,0.5139,1,0.032758825,0.032758825,1,1,1
519,1,0.4229,0.4229,1,0.006105063,0.006105063,0.4232,0.4232,1,0.059398096,0.059398096,1,1,1
520,1,0.3114,0.3114,1,0.173815444,0.173815444,0.363,0.363,1,0.144726574,0.144726574,1,1,1
521,1,0.109,0.109,1,0.260041893,0.260041893,0.1806,0.1806,1,0.365451872,0.365451872,1,1,1
522,1,0,0,1,0.468751878,0.468751878,0,0,1,0.650975525,0.650975525,1,1,1
523,1,0,0,1,0.784515142,0.784515142,0,0,1,0.780547857,0.780547857,1,1,1
524,1,0,0,1,0.355991662,0.355991662,0,0,1,0.814909935,0.814909935,1,1,1
525,1,0,0,1,0.604112744,0.604112744,0,0,1,0.783736229,0.783736229,1,1,1
526,1,0,0,1,0.527206779,0.527206779,0,0,1,0.812947273,0.812947273,1,1,1
527,1,0,0,1,0.685887396,0.685887396,0,0,1,0.777409554,0.777409554,1,1,1
528,1,0,0,1,0.618583739,0.618583739,0,0,1,0.804257452,0.804257452,1,1,1
529,1,0,0,1,0.674788058,0.674788058,0,0,1,0.832141697,0.832141697,1,1,1
530,1,0,0,1,0.91023761,0.91023761,0,0,1,0.825002253,0.825002253,1,1,1
531,1,0,0,1,0.839853764,0.839853764,0,0,1,0.878274798,0.878274798,1,1,1
532,1,0,0,1,0.8865906,0.8865906,0,0,1,0.925702214,0.925702214,1,1,1
533,1,0,0,1,0.94504863,0.94504863,0,0,1,0.900026917,0.900026917,1,1,1
534,1,0,0,1,0.863669157,0.863669157,0,0,1,0.867172003,0.867172003,1,1,1
535,1,0,0,1,0.646323919,0.646323919,0,0,1,0.851862907,0.851862907,1,1,1
536,1,0,0,1,0.25566262,0.25566262,0,0,1,0.962050557,0.962050557,1,1,1
537,1,0.109,0.109,1,0.324984014,0.324984014,0.1325,0.1325,1,0.968221545,0.968221545,1,1,1
538,1,0.3235,0.3235,1,0.710196197,0.710196197,0.3044,0.3044,1,0.936753988,0.936753988,1,1,1
