Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,2415,23089,32300,15236,32280,26597,16288
,,,,,,,,2416,24587,34514,15171,32550,26773,16684
,,,,,,,,2417,25178,35372,15071,32032,26793,16994
,,,,,,,,2418,24668,34618,14830,30999,26624,16819
,,,,,,,,2419,23809,33412,14606,30629,26202,16599
,,,,,,,,2420,23017,32300,14329,29618,26053,16451
,,,,,,,,2421,23009,32289,13661,27626,25589,15669
,,,,,,,,2422,21688,30437,12683,25114,24052,14537
,,,,,,,,2423,19678,27615,11769,23157,22109,13713
,,,,,,,,2424,17762,24926,11121,21747,20386,13094
,,,,,,,,2425,16444,23077,10639,20839,19344,12667
,,,,,,,,2426,15715,22055,10368,20224,18667,12520
,,,,,,,,2427,15172,21292,10258,19869,18394,12395
,,,,,,,,2428,14903,20871,10309,20041,18486,12544
,,,,,,,,2429,14551,20054,10762,20640,19119,12961
,,,,,,,,2430,14369,19290,11289,20711,20451,13208
,,,,,,,,2431,14450,19158,11743,20872,21916,13358
,,,,,,,,2432,14662,19606,12177,21372,23112,13656
,,,,,,,,2433,14854,20396,12621,22069,24068,14013
,,,,,,,,2434,15536,21752,12998,23030,24620,14685
,,,,,,,,2435,16548,23367,13308,23504,25053,15246
,,,,,,,,2436,17307,24552,13583,23727,25486,15483
,,,,,,,,2437,18215,26042,13769,24370,25759,15761
,,,,,,,,2438,19815,28372,14026,25084,25922,16136
,,,,,,,,2439,21619,30975,14198,25442,26136,16220
,,,,,,,,2440,23337,33250,14340,25808,26285,16150
,,,,,,,,2441,24308,34178,14256,25988,26380,16000
,,,,,,,,2442,23895,33533,14063,25668,26208,15744
,,,,,,,,2443,23021,32306,13864,26217,25744,15715
,,,,,,,,2444,22434,31483,13604,25966,25629,15874
,,,,,,,,2445,22327,31334,12965,24933,25189,15158
,,,,,,,,2446,21137,29664,12051,23288,23766,14297
,,,,,,,,2447,19230,26986,11211,21808,21744,13495
,,,,,,,,2448,17385,24397,10634,20660,20133,12926
,,,,,,,,2449,16116,22617,10219,19831,19144,12546
,,,,,,,,2450,15412,21628,9954,19138,18482,12312
,,,,,,,,2451,14883,20887,9869,18751,18207,12148
,,,,,,,,2452,14790,20730,10008,18983,18350,12306
,,,,,,,,2453,14359,20019,10483,19592,19218,12723
,,,,,,,,2454,13556,19141,11005,19805,20507,13236
,,,,,,,,2455,13442,19274,11547,19989,21994,13463
,,,,,,,,2456,13401,19421,11957,20433,23110,13815
,,,,,,,,2457,13735,19987,12553,21383,24137,14004
,,,,,,,,2458,14292,20793,13086,22706,24753,14392
,,,,,,,,2459,15266,22146,13481,23710,25143,14666
,,,,,,,,2460,16381,23673,13856,24610,25470,15063
,,,,,,,,2461,17601,25381,14244,25615,25844,15486
,,,,,,,,2462,19318,27781,14546,26760,25949,15962
,,,,,,,,2463,21284,30494,14772,27896,25981,16051
,,,,,,,,2464,23128,32936,14843,28627,25948,15981
,,,,,,,,2465,24061,33823,14750,28812,25856,15900
,,,,,,,,2466,23605,33126,14452,28239,25485,15673
,,,,,,,,2467,22792,31987,14117,28181,25101,15464
,,,,,,,,2468,22335,31345,13768,27410,24895,15647
,,,,,,,,2469,22304,31302,13238,26271,24601,15094
,,,,,,,,2470,21000,29471,12213,24336,23164,14145
,,,,,,,,2471,18979,26635,11395,22595,21304,13349
,,,,,,,,2472,17254,24214,10703,21345,19770,12861
,,,,,,,,2473,16018,22479,10252,20293,18744,12568
,,,,,,,,2474,15437,21663,9976,19647,18179,12329
,,,,,,,,2475,15124,21225,9878,19372,17957,12154
,,,,,,,,2476,14985,21013,9984,19584,18052,12219
,,,,,,,,2477,14372,20002,10450,20289,18938,12662
,,,,,,,,2478,13723,19250,10955,20602,20262,12959
,,,,,,,,2479,13478,19162,11494,20859,21880,13025
,,,,,,,,2480,13281,19068,12078,21461,23096,13192
,,,,,,,,2481,13600,19630,12540,22438,23847,13509
,,,,,,,,2482,14200,20521,12983,23615,24378,14041
,,,,,,,,2483,15033,21696,13334,24704,24732,14422
,,,,,,,,2484,15887,22901,13682,25819,24992,14652
,,,,,,,,2485,17062,24538,13924,27164,25153,15072
,,,,,,,,2486,18792,26964,14171,28478,25249,15478
,,,,,,,,2487,20639,29561,14285,29602,25255,15371
,,,,,,,,2488,22351,31855,14296,30304,25231,15310
,,,,,,,,2489,23336,32786,14110,30235,25066,15196
,,,,,,,,2490,22863,32086,13756,29325,24744,14770
,,,,,,,,2491,21980,30846,13471,28931,24232,14587
,,,,,,,,2492,21329,29932,13213,28180,24086,14648
,,,,,,,,2493,21242,29809,12725,26836,23841,14153
,,,,,,,,2494,20145,28271,11911,25097,22654,13385
,,,,,,,,2495,18682,26217,11119,23411,20974,12732
,,,,,,,,2496,17133,24043,10544,21973,19542,12181
,,,,,,,,2497,15871,22272,10074,20900,18493,11916
,,,,,,,,2498,15145,21255,9809,20125,17916,11733
,,,,,,,,2499,14546,20414,9624,19581,17551,11543
,,,,,,,,2500,14190,19896,9589,19372,17484,11510
,,,,,,,,2501,13486,18747,9696,19233,17760,11614
,,,,,,,,2502,12300,17244,9804,18840,18210,11387
,,,,,,,,2503,11244,16026,10192,19394,19176,11360
,,,,,,,,2504,10705,15469,10718,20685,20387,11719
,,,,,,,,2505,10975,15998,11299,22392,21640,11960
,,,,,,,,2506,11570,16891,11774,24050,22437,12267
,,,,,,,,2507,12310,17987,12166,25463,22841,12440
,,,,,,,,2508,13152,19116,12485,26729,23007,12676
,,,,,,,,2509,14347,20819,12775,28107,23108,12953
,,,,,,,,2510,15831,22907,13101,29442,23283,13370
,,,,,,,,2511,17550,25277,13393,30553,23484,13596
,,,,,,,,2512,19350,27660,13562,31149,23836,13914
,,,,,,,,2513,20382,28641,13655,31145,24079,14289
,,,,,,,,2514,20248,28416,13508,30053,24144,14311
,,,,,,,,2515,19657,27585,13306,29380,23785,14261
,,,,,,,,2516,19274,27049,13055,28290,23741,14336
,,,,,,,,2517,19410,27239,12599,26963,23409,13902
,,,,,,,,2518,18613,26121,11833,25261,22264,13267
,,,,,,,,2519,17266,24231,11061,23586,20638,12666
,,,,,,,,2520,15886,22293,10443,22184,19200,12201
,,,,,,,,2521,12264,17211,10376,16267,22548,11860
,,,,,,,,2522,11825,16595,10255,16090,22014,11915
,,,,,,,,2523,11542,16199,10219,16066,21922,12074
,,,,,,,,2524,11441,16056,10277,16225,22023,12140
,,,,,,,,2525,11345,15748,10475,16676,22500,12334
,,,,,,,,2526,11182,13918,10843,16831,23390,12279
,,,,,,,,2527,10906,12286,11234,16341,24734,11987
,,,,,,,,2528,10193,13188,11605,15996,26135,12086
,,,,,,,,2529,9442,12659,11853,15772,27273,12034
,,,,,,,,2530,9704,11947,11867,15525,27546,12004
,,,,,,,,2531,10232,12546,11707,15364,27157,11998
,,,,,,,,2532,10361,13251,11553,15329,26624,12042
,,,,,,,,2533,10778,14449,11352,15619,26087,12133
,,,,,,,,2534,11864,16353,11223,15733,25722,12207
,,,,,,,,2535,12662,17855,11145,16413,25171,12655
,,,,,,,,2536,13307,18723,11228,17411,25141,13060
,,,,,,,,2537,13698,19222,11547,18130,25678,13685
,,,,,,,,2538,14696,20624,12160,19475,27145,14406
,,,,,,,,2539,16239,22790,12572,20237,28690,14458
,,,,,,,,2540,16222,22765,12498,19903,29153,14160
,,,,,,,,2541,15825,22207,12172,19234,28330,13650
,,,,,,,,2542,15100,21192,11567,18169,27183,12968
,,,,,,,,2543,13859,19449,10924,16902,25269,12374
,,,,,,,,2544,12708,17834,10493,16232,23727,12005
,,,,,,,,2545,12101,16981,10307,15839,22923,11919
,,,,,,,,2546,11757,16499,10185,15697,22678,12024
,,,,,,,,2547,11583,16255,10289,15705,22863,12327
,,,,,,,,2548,11600,16279,10489,16123,23362,12666
,,,,,,,,2549,12025,16729,11027,17248,24733,13257
,,,,,,,,2550,12320,17083,12095,18800,27336,13828
,,,,,,,,2551,12842,18429,12893,18348,30719,13711
,,,,,,,,2552,12127,19020,13261,17380,32241,13643
,,,,,,,,2553,11359,20125,13141,16772,31345,13453
,,,,,,,,2554,11111,20108,12870,16497,30171,13299
,,,,,,,,2555,11295,17055,12607,16428,29083,13096
,,,,,,,,2556,11706,17751,12299,16466,28091,12924
,,,,,,,,2557,12523,21004,12124,16791,27119,12973
,,,,,,,,2558,13764,22114,11821,17459,26497,12916
,,,,,,,,2559,15222,22298,11779,18172,25899,13228
,,,,,,,,2560,16191,22818,11794,18451,25708,13580
,,,,,,,,2561,16514,23175,12058,18923,26218,14014
,,,,,,,,2562,17255,24215,12716,20166,27917,14670
,,,,,,,,2563,18596,26097,13157,20799,30033,14613
,,,,,,,,2564,18476,25928,13048,20498,30165,14433
,,,,,,,,2565,17984,25239,12688,19843,29599,14014
,,,,,,,,2566,16924,23751,12036,18576,28106,13211
,,,,,,,,2567,15385,21590,11261,17419,26005,12653
,,,,,,,,2568,14018,19671,10755,16643,24270,12316
,,,,,,,,2569,13106,18393,10560,16239,23360,12125
,,,,,,,,2570,12643,17744,10502,16082,23003,12222
,,,,,,,,2571,12576,17650,10572,16077,23132,12408
,,,,,,,,2572,12562,17629,10758,16496,23584,12609
,,,,,,,,2573,12771,17727,11312,17580,24836,13094
,,,,,,,,2574,13549,18334,12363,18948,27327,13617
,,,,,,,,2575,14882,19409,13322,18646,30726,13462
,,,,,,,,2576,13457,18946,13483,17693,32033,13440
,,,,,,,,2577,14790,17787,13174,17140,31280,13365
,,,,,,,,2578,15461,17564,12947,16822,30300,13270
,,,,,,,,2579,15031,17963,12775,16546,29573,13136
,,,,,,,,2580,15430,20247,12563,16465,28901,13207
,,,,,,,,2581,14396,21133,12496,16552,28455,13335
,,,,,,,,2582,14704,21115,12221,16833,28229,13464
,,,,,,,,2583,15875,21781,12142,17512,28069,13799
,,,,,,,,2584,16008,22430,12192,18109,28270,14169
,,,,,,,,2585,16172,22696,12441,18758,29111,14518
,,,,,,,,2586,17104,24003,13103,20222,30492,15110
,,,,,,,,2587,18620,26131,13406,21098,31364,14983
,,,,,,,,2588,18552,26036,13194,20976,30894,14589
,,,,,,,,2589,18093,25392,12780,20401,29893,14019
,,,,,,,,2590,17069,23953,12047,19202,28175,13196
,,,,,,,,2591,15576,21859,11234,18026,25919,12538
,,,,,,,,2592,14219,19954,10670,17218,24097,12151
,,,,,,,,2593,13492,18934,10391,16822,23064,11992
,,,,,,,,2594,13082,18359,10293,16737,22620,12044
,,,,,,,,2595,12812,17979,10306,16842,22548,12282
,,,,,,,,2596,12793,17953,10481,17391,22949,12584
,,,,,,,,2597,13198,18236,11019,18611,24113,13096
,,,,,,,,2598,14009,17704,12017,20084,26523,13697
,,,,,,,,2599,15090,17889,12930,19584,29929,13538
,,,,,,,,2600,15108,17695,13065,18236,31236,13268
,,,,,,,,2601,15306,17082,12923,17500,30961,13183
,,,,,,,,2602,15517,16940,12817,16651,30177,13172
,,,,,,,,2603,15747,17175,12720,16202,29708,13127
,,,,,,,,2604,15772,17650,12479,16042,29248,12876
,,,,,,,,2605,15702,18748,12326,16108,28897,12778
,,,,,,,,2606,15922,20539,12226,16620,28419,12809
,,,,,,,,2607,15962,21810,12161,17075,28162,13228
,,,,,,,,2608,15973,22390,12253,17973,28190,13460
,,,,,,,,2609,16191,22721,12501,18602,29032,13848
,,,,,,,,2610,17056,23936,13083,20014,30242,14429
,,,,,,,,2611,18449,25889,13411,20869,31276,14386
,,,,,,,,2612,18331,25725,13190,20677,30897,14171
,,,,,,,,2613,17791,24968,12727,20134,30063,13750
,,,,,,,,2614,16787,23558,12058,18976,28445,13005
,,,,,,,,2615,15292,21460,11274,17796,26175,12391
,,,,,,,,2616,13990,19634,10869,17067,24253,12026
,,,,,,,,2617,13330,18707,10512,16685,23334,11868
,,,,,,,,2618,12919,18130,10395,16595,22878,11984
,,,,,,,,2619,12672,17784,10418,16712,22836,12199
,,,,,,,,2620,12608,17695,10625,17271,23178,12440
,,,,,,,,2621,12903,17822,11095,18599,24223,13012
,,,,,,,,2622,13842,17881,12105,19877,26532,13684
,,,,,,,,2623,14911,18589,12936,19482,29703,13739
,,,,,,,,2624,15451,18955,13030,18209,30845,13632
,,,,,,,,2625,15658,18592,12889,17446,30254,13538
,,,,,,,,2626,15701,19131,12744,16936,29539,13430
,,,,,,,,2627,15785,20016,12524,16703,28478,13306
,,,,,,,,2628,15755,20957,12245,16764,27654,13446
,,,,,,,,2629,15439,21638,12063,16969,27074,13470
,,,,,,,,2630,14492,22021,11925,17365,26569,13538
,,,,,,,,2631,15168,22271,11894,17910,26094,13927
,,,,,,,,2632,15872,22387,11981,18411,26025,14145
,,,,,,,,2633,15929,22355,12118,18852,26508,14524
,,,,,,,,2634,16490,23141,12696,20096,27774,15005
,,,,,,,,2635,18016,25283,13146,21001,29341,14944
,,,,,,,,2636,18050,25332,13001,20817,29210,14667
,,,,,,,,2637,17595,24691,12657,20187,28587,14161
,,,,,,,,2638,16749,23504,12008,18927,27241,13337
,,,,,,,,2639,15302,21473,11272,17786,25300,12732
,,,,,,,,2640,14053,19721,10766,17006,23494,12344
,,,,,,,,2641,13353,18740,10520,16650,22489,12274
,,,,,,,,2642,12948,18170,10450,16663,22132,12341
,,,,,,,,2643,12692,17812,10453,16742,21934,12461
,,,,,,,,2644,12661,17769,10642,17095,22224,12680
,,,,,,,,2645,12986,18077,11180,18214,23385,13150
,,,,,,,,2646,13653,18632,12148,19689,25643,13681
,,,,,,,,2647,14459,18688,12914,19924,28748,13628
,,,,,,,,2648,14571,17094,13069,19292,30066,13530
,,,,,,,,2649,15133,16534,12847,18348,29666,13300
,,,,,,,,2650,15248,16210,12576,18168,28848,13152
,,,,,,,,2651,15446,16443,12439,18081,28275,13106
,,,,,,,,2652,15438,16798,12204,17990,27571,13068
,,,,,,,,2653,15331,17685,12038,17826,27155,13234
,,,,,,,,2654,15508,19424,11878,17888,26796,13206
,,,,,,,,2655,15549,20992,11712,18211,26575,13428
,,,,,,,,2656,15630,21884,11716,18446,26589,13794
,,,,,,,,2657,15631,21936,11849,18707,26950,14043
,,,,,,,,2658,16032,22498,12277,19886,27569,14613
,,,,,,,,2659,17379,24389,12605,20760,28372,14602
,,,,,,,,2660,17309,24292,12427,20600,27885,14306
,,,,,,,,2661,16913,23735,12126,20216,27065,13880
,,,,,,,,2662,16184,22713,11587,19442,25839,13184
,,,,,,,,2663,15047,21116,10978,18481,24170,12714
,,,,,,,,2664,14027,19684,10478,18050,22641,12303
,,,,,,,,2665,13117,18408,10152,17626,21513,12132
,,,,,,,,2666,12635,17733,10027,17450,20898,12228
,,,,,,,,2667,12450,17472,9981,17506,20561,12403
,,,,,,,,2668,12326,17297,10020,17680,20540,12461
,,,,,,,,2669,12241,17175,10238,18269,20892,12617
,,,,,,,,2670,11530,17124,10672,18716,21881,12652
,,,,,,,,2671,10278,17275,11074,18624,23203,12525
,,,,,,,,2672,9597,17748,11498,18050,24560,12691
,,,,,,,,2673,10245,17514,11732,17329,25620,12555
,,,,,,,,2674,10781,16338,11751,16953,25954,12456
,,,,,,,,2675,10981,15287,11580,16599,25718,12342
,,,,,,,,2676,11008,14747,11289,16326,25144,12143
,,,,,,,,2677,11176,15231,10997,16258,24330,12058
,,,,,,,,2678,12123,16234,10767,16434,23607,11961
,,,,,,,,2679,12980,17963,10618,16699,23035,12160
,,,,,,,,2680,13829,19491,10690,17243,22826,12564
,,,,,,,,2681,14096,19781,10858,17696,23099,13066
,,,,,,,,2682,14668,20585,11284,18951,23936,13661
,,,,,,,,2683,16095,22587,11664,19810,25184,13729
,,,,,,,,2684,16108,22605,11562,19690,25145,13535
,,,,,,,,2685,15681,22007,11299,19221,24573,13120
,,,,,,,,2686,15030,21092,10828,18464,23594,12452
,,,,,,,,2687,14069,19743,10281,17864,22174,11969
,,,,,,,,2688,13198,18522,9841,17258,20946,11547
,,,,,,,,2689,12996,18238,10458,17407,23636,11811
,,,,,,,,2690,12479,17512,10321,17174,23182,11942
,,,,,,,,2691,12152,17055,10298,17153,23044,11939
,,,,,,,,2692,12019,16867,10361,17246,23189,11998
,,,,,,,,2693,12032,16885,10536,17650,23620,12082
,,,,,,,,2694,11862,15212,10970,18201,24650,12210
,,,,,,,,2695,10462,13876,11478,17785,26094,12049
,,,,,,,,2696,9403,12944,11896,17415,27629,12069
,,,,,,,,2697,9266,12995,12202,17181,28943,12070
,,,,,,,,2698,9394,13317,12216,16929,29470,12051
,,,,,,,,2699,9555,13636,12084,16612,29387,12012
,,,,,,,,2700,9890,14062,11998,16457,29068,12095
,,,,,,,,2701,10668,15082,11856,16470,28670,12169
,,,,,,,,2702,11934,16677,11726,16732,28356,12451
,,,,,,,,2703,13527,18838,11706,17344,28062,12795
,,,,,,,,2704,14224,19960,11945,18412,28251,13115
,,,,,,,,2705,14844,20831,12597,19562,29389,14054
,,,,,,,,2706,16620,23323,13164,20769,31285,14317
,,,,,,,,2707,17092,23986,13079,20548,31196,14157
,,,,,,,,2708,16814,23596,12825,20136,30497,13899
,,,,,,,,2709,16408,23026,12546,19516,29689,13532
,,,,,,,,2710,15681,22006,12039,18548,28501,12895
,,,,,,,,2711,14645,20551,11405,17545,26779,12428
,,,,,,,,2712,13562,19032,10950,16992,25148,12081
,,,,,,,,2713,12646,17747,10746,16624,24393,12000
,,,,,,,,2714,12150,17051,10710,16463,24087,12280
,,,,,,,,2715,11930,16743,10785,16493,24180,12416
,,,,,,,,2716,11941,16757,11008,16750,24708,12592
,,,,,,,,2717,12292,17249,11491,17549,25923,13004
,,,,,,,,2718,12602,16466,12320,18325,27947,13491
,,,,,,,,2719,11953,16212,13104,18238,30314,13564
,,,,,,,,2720,11554,16036,13536,17837,31888,13587
,,,,,,,,2721,11577,16285,13656,17823,32595,13503
,,,,,,,,2722,11705,16646,13695,17677,32958,13604
,,,,,,,,2723,11979,17124,13662,17403,33028,13562
,,,,,,,,2724,12316,17610,13482,17185,32664,13540
,,,,,,,,2725,12929,18428,13329,17219,32209,13718
,,,,,,,,2726,14086,19951,13186,17401,31773,14122
,,,,,,,,2727,15634,21959,13109,17931,31497,14609
,,,,,,,,2728,16196,22730,13264,18746,31451,15282
,,,,,,,,2729,16611,23310,13800,19825,32606,16111
,,,,,,,,2730,18433,25867,14402,21264,34133,16148
,,,,,,,,2731,19044,26725,14306,21266,33879,15834
,,,,,,,,2732,18826,26419,14068,20987,33057,15443
,,,,,,,,2733,18290,25667,13642,20543,31972,14869
,,,,,,,,2734,17276,24245,12856,19372,30053,13940
,,,,,,,,2735,15814,22192,12063,18438,27758,13347
,,,,,,,,2736,14491,20336,11551,17637,25886,12928
,,,,,,,,2737,13544,19007,11266,17335,24817,12964
,,,,,,,,2738,13027,18282,11206,17265,24367,13270
,,,,,,,,2739,12765,17914,11276,17417,24332,13306
,,,,,,,,2740,12795,17957,11465,17925,24654,13555
,,,,,,,,2741,13231,18568,11981,19197,25828,14119
,,,,,,,,2742,13892,18411,13027,20835,28164,14878
,,,,,,,,2743,13894,18941,14071,20750,31229,14802
,,,,,,,,2744,13601,18888,14233,19400,32943,14679
,,,,,,,,2745,12880,18128,14048,18383,32919,14401
,,,,,,,,2746,12411,17651,13922,17699,32731,14186
,,,,,,,,2747,12286,17539,13714,17239,32277,13934
,,,,,,,,2748,12481,17753,13509,17058,31865,13823
,,,,,,,,2749,12974,18439,13324,17014,31508,13891
,,,,,,,,2750,14081,19924,13187,17192,31160,14124
,,,,,,,,2751,15611,21946,13089,17718,30856,14521
,,,,,,,,2752,16176,22701,13187,18567,30904,15023
,,,,,,,,2753,16595,23288,13698,19704,31822,15874
,,,,,,,,2754,18443,25881,14206,21270,33462,16164
,,,,,,,,2755,19074,26768,14090,21371,33302,15954
,,,,,,,,2756,18875,26487,13846,21255,32397,15648
,,,,,,,,2757,18369,25778,13396,20813,31395,15025
,,,,,,,,2758,17312,24295,12622,19681,29789,14129
,,,,,,,,2759,15824,22206,11782,18533,27575,13438
,,,,,,,,2760,14504,20355,11191,17922,25780,13036
,,,,,,,,2761,13569,19042,10936,17603,24730,13032
,,,,,,,,2762,13041,18301,10814,17574,24348,13199
,,,,,,,,2763,12831,18005,10840,17793,24391,13171
,,,,,,,,2764,12850,18033,11027,18406,24851,13338
,,,,,,,,2765,13280,18636,11517,19782,26006,13859
,,,,,,,,2766,13917,18299,12449,21737,28084,14445
,,,,,,,,2767,13967,18876,13412,21852,30830,14495
,,,,,,,,2768,13657,18825,13608,20323,32376,14324
,,,,,,,,2769,12876,18039,13531,18990,32649,14238
,,,,,,,,2770,12346,17477,13487,18122,32746,13978
,,,,,,,,2771,12232,17420,13324,17394,32714,13851
,,,,,,,,2772,12413,17744,13187,16965,32412,13770
,,,,,,,,2773,12937,18559,13179,16865,32144,13714
,,,,,,,,2774,14106,20257,13092,17078,31659,14094
,,,,,,,,2775,15658,22299,13092,17835,31378,14270
,,,,,,,,2776,16314,22894,13270,18414,31433,14603
,,,,,,,,2777,16570,23253,13697,19474,32268,15349
,,,,,,,,2778,18151,25473,13998,21251,33560,15521
,,,,,,,,2779,18818,26407,13807,21391,33000,15241
,,,,,,,,2780,18572,26063,13572,21165,32138,14875
,,,,,,,,2781,18110,25416,13096,20714,31114,14305
,,,,,,,,2782,17150,24067,12318,19630,29377,13419
,,,,,,,,2783,15692,22022,11524,18499,27243,12728
,,,,,,,,2784,14329,20109,10968,18056,25388,12345
,,,,,,,,2785,13436,18855,10685,17813,24451,12239
,,,,,,,,2786,12930,18144,10568,17727,24124,12345
,,,,,,,,2787,12692,17813,10553,17855,24014,12368
,,,,,,,,2788,12722,17854,10723,18413,24371,12562
,,,,,,,,2789,13124,18418,11193,19691,25380,13047
,,,,,,,,2790,13621,19068,12029,21503,27347,13724
,,,,,,,,2791,13617,20517,13036,21467,29666,13624
,,,,,,,,2792,13371,20762,13374,19999,31095,13460
,,,,,,,,2793,12640,19786,13326,18946,31043,13362
,,,,,,,,2794,12342,18907,13311,18209,31166,13296
,,,,,,,,2795,12355,18691,13241,17615,31253,13223
,,,,,,,,2796,12671,18936,13148,17077,30940,13276
,,,,,,,,2797,13317,19756,13027,16883,30562,13265
,,,,,,,,2798,14518,21657,12927,17069,30139,13422
,,,,,,,,2799,16111,23293,12946,17746,29740,13757
,,,,,,,,2800,16739,23491,13079,18451,29625,14080
,,,,,,,,2801,17029,23897,13466,19363,30365,14774
,,,,,,,,2802,18456,25900,13760,20937,31473,15008
,,,,,,,,2803,18841,26439,13555,21022,31085,14747
,,,,,,,,2804,18523,25994,13268,20908,30192,14358
,,,,,,,,2805,17980,25233,12809,20346,29167,13862
,,,,,,,,2806,16962,23805,12104,19393,27690,12992
,,,,,,,,2807,15502,21756,11350,18270,25763,12385
,,,,,,,,2808,14135,19836,10825,17497,24299,11962
,,,,,,,,2809,13181,18498,10535,17229,23206,11851
,,,,,,,,2810,12675,17788,10391,17190,22707,11986
,,,,,,,,2811,12381,17375,10358,17327,22512,11998
,,,,,,,,2812,12320,17289,10515,17957,22711,12147
,,,,,,,,2813,12626,17720,10954,19331,23421,12654
,,,,,,,,2814,13077,17915,11789,21160,25116,13382
,,,,,,,,2815,12915,18307,12671,21325,27457,13431
,,,,,,,,2816,12735,18285,12975,19951,29059,13369
,,,,,,,,2817,12307,17769,12880,18809,29237,13280
,,,,,,,,2818,12034,17511,12842,17952,29373,13244
,,,,,,,,2819,12101,17720,12723,17364,29399,13160
,,,,,,,,2820,12407,18391,12590,17322,29233,13092
,,,,,,,,2821,13057,19402,12442,17636,29151,13102
,,,,,,,,2822,14239,21225,12355,17835,29062,13075
,,,,,,,,2823,15921,22805,12326,18068,29014,13218
,,,,,,,,2824,16307,22884,12397,18381,29081,13616
,,,,,,,,2825,16590,23281,12791,19236,29692,14376
,,,,,,,,2826,17874,25084,13111,20615,30682,14509
,,,,,,,,2827,18097,25398,12929,20561,30199,14284
,,,,,,,,2828,17694,24831,12571,20280,29288,14092
,,,,,,,,2829,17143,24057,12291,19917,28349,13674
,,,,,,,,2830,16345,22938,11713,19096,26984,13033
,,,,,,,,2831,15235,21379,11094,18171,25284,12494
,,,,,,,,2832,13976,19614,10580,17488,23652,12123
,,,,,,,,2833,13113,18403,10225,16995,22547,11955
,,,,,,,,2834,12505,17549,10044,16898,21844,11997
,,,,,,,,2835,12108,16993,9957,16826,21498,12017
,,,,,,,,2836,11895,16693,9965,17040,21466,11922
,,,,,,,,2837,11927,16738,10137,17565,21888,12159
,,,,,,,,2838,12241,16791,10540,18344,22849,12281
,,,,,,,,2839,12256,17315,10934,18185,24145,12151
,,,,,,,,2840,12591,17974,11489,17983,25574,12338
,,,,,,,,2841,13468,18654,11893,17877,26771,12540
,,,,,,,,2842,14031,18828,12166,17756,27551,12692
,,,,,,,,2843,14355,18864,12226,17488,27818,12521
,,,,,,,,2844,14283,19287,12103,17408,27588,12466
,,,,,,,,2845,13854,19430,11947,17170,27132,12359
,,,,,,,,2846,14087,19391,11799,17065,26686,12389
,,,,,,,,2847,14210,19836,11785,17333,26321,12613
,,,,,,,,2848,14235,19978,11866,18009,26358,13039
,,,,,,,,2849,14649,20558,12334,18966,27218,13876
,,,,,,,,2850,16194,22726,12854,20397,28993,14182
,,,,,,,,2851,16821,23607,12767,20205,29116,14025
,,,,,,,,2852,16655,23373,12527,19876,28574,13742
,,,,,,,,2853,16289,22859,12243,19397,27879,13371
,,,,,,,,2854,15676,21999,11677,18669,26763,12744
,,,,,,,,2855,14768,20724,11157,17797,25287,12294
,,,,,,,,2856,13715,19247,10669,17321,23785,11904
,,,,,,,,2857,13356,18743,8734,15116,18149,10971
,,,,,,,,2858,12975,18208,8601,14772,17661,11008
,,,,,,,,2859,12577,17651,8523,14685,17332,11176
,,,,,,,,2860,12445,17465,8593,14700,17327,11277
,,,,,,,,2861,12385,17225,8778,14920,17647,11425
,,,,,,,,2862,11717,15411,9138,14552,18349,11605
,,,,,,,,2863,10236,13656,9453,13942,19459,11535
,,,,,,,,2864,9023,12227,9789,13695,20598,11636
,,,,,,,,2865,8749,12070,10061,13713,21649,11595
,,,,,,,,2866,9042,12557,10161,13911,22271,11560
,,,,,,,,2867,9684,13500,10203,14319,22379,11536
,,,,,,,,2868,10255,14330,10176,14823,22297,11621
,,,,,,,,2869,11301,15843,10120,15379,22133,11696
,,,,,,,,2870,12705,17839,10071,16308,21985,11886
,,,,,,,,2871,14448,20240,10109,17431,21820,12147
,,,,,,,,2872,16004,22478,10232,18665,22086,12365
,,,,,,,,2873,16261,22821,10572,19178,22836,12718
,,,,,,,,2874,16537,23207,10877,19707,23726,13246
,,,,,,,,2875,17496,24553,10953,19455,24136,13138
,,,,,,,,2876,17639,24754,10683,18734,23648,12845
,,,,,,,,2877,17012,23873,10220,17868,22658,12345
,,,,,,,,2878,16115,22615,9624,17095,21130,11790
,,,,,,,,2879,14865,20860,9110,16037,19528,11226
,,,,,,,,2880,13689,19210,8751,15417,18305,10957
,,,,,,,,2881,13063,18332,8511,14946,17554,10804
,,,,,,,,2882,12720,17851,8406,14690,17206,10814
,,,,,,,,2883,12454,17477,8489,14776,17100,11071
,,,,,,,,2884,12413,17420,8739,15257,17494,11415
,,,,,,,,2885,12591,17566,9409,16309,18708,12000
,,,,,,,,2886,12492,16689,10340,16988,20997,12666
,,,,,,,,2887,12320,16734,10908,16543,23246,12624
,,,,,,,,2888,12115,16803,10929,15875,24100,12096
,,,,,,,,2889,11668,16462,10955,15613,23966,12110
,,,,,,,,2890,11686,16645,10912,15655,23892,11919
,,,,,,,,2891,12186,17445,10857,15967,23809,11756
