Time_Index,CA_N_biomass_1,CA_N_conventional_hydroelectric_1,CA_N_geothermal_1,CA_N_hydroelectric_pumped_storage_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combined_cycle_2,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_natural_gas_fired_combustion_turbine_2,CA_N_onshore_wind_turbine_1,CA_N_small_hydroelectric_1,CA_N_solar_photovoltaic_1,CA_S_biomass_1,CA_S_conventional_hydroelectric_1,CA_S_geothermal_1,CA_S_hydroelectric_pumped_storage_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combined_cycle_2,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_fired_combustion_turbine_2,CA_S_onshore_wind_turbine_1,CA_S_small_hydroelectric_1,CA_S_solar_photovoltaic_1,WECC_N_biomass_1,WECC_N_conventional_hydroelectric_1,WECC_N_conventional_steam_coal_1,WECC_N_conventional_steam_coal_2,WECC_N_geothermal_1,WECC_N_natural_gas_fired_combined_cycle_1,WECC_N_natural_gas_fired_combined_cycle_2,WECC_N_natural_gas_fired_combustion_turbine_1,WECC_N_natural_gas_fired_combustion_turbine_2,WECC_N_onshore_wind_turbine_1,WECC_N_solar_photovoltaic_1,WECC_NMAZ_biomass_1,WECC_NMAZ_conventional_hydroelectric_1,WECC_NMAZ_conventional_steam_coal_1,WECC_NMAZ_conventional_steam_coal_2,WECC_NMAZ_geothermal_1,WECC_NMAZ_hydroelectric_pumped_storage_1,WECC_NMAZ_natural_gas_fired_combined_cycle_1,WECC_NMAZ_natural_gas_fired_combined_cycle_2,WECC_NMAZ_natural_gas_fired_combustion_turbine_1,WECC_NMAZ_natural_gas_fired_combustion_turbine_2,WECC_NMAZ_nuclear_1,WECC_NMAZ_onshore_wind_turbine_1,WECC_NMAZ_solar_photovoltaic_1,WECC_PNW_biomass_1,WECC_PNW_conventional_hydroelectric_1,WECC_PNW_geothermal_1,WECC_PNW_hydroelectric_pumped_storage_1,WECC_PNW_natural_gas_fired_combined_cycle_1,WECC_PNW_natural_gas_fired_combined_cycle_2,WECC_PNW_natural_gas_fired_combustion_turbine_1,WECC_PNW_natural_gas_fired_combustion_turbine_2,WECC_PNW_nuclear_1,WECC_PNW_onshore_wind_turbine_1,WECC_PNW_solar_photovoltaic_1,WECC_WYCO_biomass_1,WECC_WYCO_conventional_hydroelectric_1,WECC_WYCO_conventional_steam_coal_1,WECC_WYCO_conventional_steam_coal_2,WECC_WYCO_hydroelectric_pumped_storage_1,WECC_WYCO_natural_gas_fired_combined_cycle_1,WECC_WYCO_natural_gas_fired_combined_cycle_2,WECC_WYCO_natural_gas_fired_combustion_turbine_1,WECC_WYCO_natural_gas_fired_combustion_turbine_2,WECC_WYCO_onshore_wind_turbine_1,WECC_WYCO_solar_photovoltaic_1,CA_N_naturalgas_ccavgcf_mid_0,CA_N_naturalgas_ctavgcf_mid_0,CA_N_naturalgas_ccccsavgcf_mid_0,CA_N_nuclear_mid_0,CA_N_naturalgas_ccs100_mid_0,CA_N_offshorewind_otrg6_low_floating_1_180_1,CA_N_offshorewind_otrg6_low_floating_1_180_2,CA_N_offshorewind_otrg6_low_floating_1_180_3,CA_N_offshorewind_otrg6_low_floating_1_180_4,CA_N_offshorewind_otrg6_low_floating_1_180_5,CA_N_offshorewind_otrg6_low_floating_1_180_6,CA_S_naturalgas_ccavgcf_mid_0,CA_S_naturalgas_ctavgcf_mid_0,CA_S_naturalgas_ccccsavgcf_mid_0,CA_S_nuclear_mid_0,CA_S_naturalgas_ccs100_mid_0,WECC_N_naturalgas_ccavgcf_mid_0,WECC_N_naturalgas_ctavgcf_mid_0,WECC_N_naturalgas_ccccsavgcf_mid_0,WECC_N_nuclear_mid_0,WECC_N_naturalgas_ccs100_mid_0,WECC_NMAZ_naturalgas_ccavgcf_mid_0,WECC_NMAZ_naturalgas_ctavgcf_mid_0,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,WECC_NMAZ_nuclear_mid_0,WECC_NMAZ_naturalgas_ccs100_mid_0,WECC_PNW_naturalgas_ccavgcf_mid_0,WECC_PNW_naturalgas_ctavgcf_mid_0,WECC_PNW_naturalgas_ccccsavgcf_mid_0,WECC_PNW_nuclear_mid_0,WECC_PNW_naturalgas_ccs100_mid_0,WECC_PNW_offshorewind_otrg6_low_floating_1_150_1,WECC_PNW_offshorewind_otrg6_low_floating_1_150_2,WECC_PNW_offshorewind_otrg6_low_floating_1_150_3,WECC_WYCO_naturalgas_ccavgcf_mid_0,WECC_WYCO_naturalgas_ctavgcf_mid_0,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,WECC_WYCO_nuclear_mid_0,WECC_WYCO_naturalgas_ccs100_mid_0,CA_N_ev_load_shifting_1,CA_S_ev_load_shifting_1,WECC_N_ev_load_shifting_1,WECC_NMAZ_ev_load_shifting_1,WECC_PNW_ev_load_shifting_1,WECC_WYCO_ev_load_shifting_1
156,1,0.328541748,1,1,1,1,1,1,0,0.328541748,0.7278,1,0.223537766,1,1,1,1,1,1,0.039378203,0.223537766,0.696862356,1,0.340141065,1,1,1,1,1,1,1,0.214753514,0.736660412,1,0.236986744,1,1,1,1,1,1,1,1,1,0.085715351,0.680653504,1,0.3897,1,1,1,1,1,1,1,0.0571,0.7198,1,0.359517632,1,1,1,1,1,1,1,0.167823447,0.688330265,1,1,1,1,1,1,1,1,0.013043782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969681382,0.437749565,0.30219689,1,1,1,1,1,0.267072346,0.26711251,0.282467532,0.28289977,0.341158841,0.288022814
157,1,0.328341748,1,1,1,1,1,1,0.0051,0.328341748,0.7303,1,0.2235715,1,1,1,1,1,1,0.014953486,0.2235715,0.703351233,1,0.339823745,1,1,1,1,1,1,1,0.242697663,0.735615619,1,0.236784101,1,1,1,1,1,1,1,1,1,0.110397773,0.675777158,1,0.3893,1,1,1,1,1,1,1,0.0554,0.7112,1,0.359376793,1,1,1,1,1,1,1,0.161965979,0.604578857,1,1,1,1,1,1,1,1,0.100443244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.694963634,0.379274517,1,1,1,1,1,0.32234618,0.322449515,0.333603896,0.333397093,0.355894106,0.345611534
158,1,0.328134536,1,1,1,1,1,1,0.0048,0.328134536,0.7392,1,0.223601221,1,1,1,1,1,1,0.032790878,0.223601221,0.711522253,1,0.339467599,1,1,1,1,1,1,1,0.20489539,0.730247592,1,0.236581458,1,1,1,1,1,1,1,1,1,0.122627326,0.663837294,1,0.3889,1,1,1,1,1,1,1,0.1182,0.7347,1,0.359156075,1,1,1,1,1,1,1,0.173724221,0.572029084,1,1,1,1,1,1,1,1,0.260118961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.880465984,0.465528756,1,1,1,1,1,0.364435429,0.364542355,0.362824675,0.363236419,0.3996004,0.387515843
159,1,0.327934536,1,1,1,1,1,1,0.0088,0.327934536,0.7324,1,0.223676718,1,1,1,1,1,1,0.041763333,0.223676718,0.692953297,1,0.339055782,1,1,1,1,1,1,1,0.219967013,0.704622021,1,0.236378815,1,1,1,1,1,1,1,1,1,0.132438831,0.627844737,1,0.3885,1,1,1,1,1,1,1,0.2118,0.6732,1,0.359015236,1,1,1,1,1,1,1,0.183914528,0.462590895,1,1,1,1,1,1,1,1,0.239914745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.611763716,1,1,1,1,1,0.37745098,0.377524259,0.375,0.375286917,0.531968032,0.407081749
160,1,0.327734536,1,1,1,1,1,1,0.0939,0.327734536,0.7002,1,0.22365623,1,1,1,1,1,1,0.105798061,0.22365623,0.646618645,1,0.338738225,1,1,1,1,1,1,1,0.210766658,0.675193337,1,0.236178815,1,1,1,1,1,1,1,1,1,0.187817545,0.55431322,1,0.3881,1,1,1,1,1,1,1,0.4008,0.5479,1,0.358874398,1,1,1,1,1,1,1,0.210442252,0.315348778,1,1,1,1,1,1,1,1,0.257882714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.640743315,1,1,1,1,1,0.437119675,0.437188565,0.443993506,0.444338179,0.698301698,0.484315589
161,1,0.327527323,1,1,1,1,1,1,0.1702,0.327527323,0.6192,1,0.223688389,1,1,1,1,1,1,0.115849303,0.223688389,0.532817247,1,0.338382316,1,1,1,1,1,1,1,0.222320388,0.562825782,1,0.235976172,1,1,1,1,1,1,1,1,1,0.165244587,0.412583295,1,0.3877,1,1,1,1,1,1,1,0.3278,0.4815,1,0.358653679,1,1,1,1,1,1,1,0.241624694,0.155270393,1,1,1,1,1,1,1,1,0.302315772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.728691041,1,1,1,1,1,0.588066261,0.588119591,0.57711039,0.57689365,0.827922078,0.649001901
162,1,0.327234536,1,1,1,1,1,1,0.2317,0.327234536,0.4401,1,0.223722123,1,1,1,1,1,1,0.1201123,0.223722123,0.335918743,1,0.33802617,1,1,1,1,1,1,1,0.22426833,0.370105828,1,0.235773529,1,1,1,1,1,1,1,1,1,0.143252085,0.199432995,1,0.3873,1,1,1,1,1,1,1,0.3192,0.37,1,0.358512841,1,1,1,1,1,1,1,0.217925585,0.011040196,1,1,1,1,1,1,1,1,0.45676291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.760052025,1,1,1,1,1,0.757606491,0.757671125,0.695616883,0.696059679,0.652097902,0.83214512
163,1,0.327027323,1,1,1,1,1,1,0.1598,0.327027323,0.1849,1,0.223753419,1,1,1,1,1,1,0.198860358,0.223753419,0.095629522,1,0.33770885,1,1,1,1,1,1,1,0.224343203,0.069381387,1,0.235573529,1,1,1,1,1,1,1,1,1,0.284909092,0.002446004,1,0.3869,1,1,1,1,1,1,1,0.3379,0.1811,1,0.358292122,1,1,1,1,1,1,1,0.140921362,0,1,1,1,1,1,1,1,1,0.536939442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.744374514,1,1,1,1,1,0.839756592,0.839889851,0.712662338,0.712509564,0.367382617,0.893060837
164,1,0.326827323,1,1,1,1,1,1,0.1932,0.326827323,0,1,0.223827341,1,1,1,1,1,1,0.435245428,0.223827341,0,1,0.337352704,1,1,1,1,1,1,1,0.263730805,0,1,0.235370886,1,1,1,1,1,1,1,1,1,0.338309408,0,1,0.3865,1,1,1,1,1,1,1,0.4464,0,1,0.358151283,1,1,1,1,1,1,1,0.129828917,0,1,1,1,1,1,1,1,1,0.5501194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.705358386,1,1,1,1,1,0.61392833,0.613952269,0.510551948,0.510711553,0.262237762,0.62991128
165,1,0.326620111,1,1,1,1,1,1,0.3175,0.326620111,0,1,0.223861076,1,1,1,1,1,1,0.665627918,0.223861076,0,1,0.336996558,1,1,1,1,1,1,1,0.277078543,0,1,0.235168243,1,1,1,1,1,1,1,1,1,0.371036094,0,1,0.3861,1,1,1,1,1,1,1,0.3744,0,1,0.357930565,1,1,1,1,1,1,1,0.084818859,0,1,1,1,1,1,1,1,1,0.553198576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.638438702,1,1,1,1,1,0.339925625,0.340020981,0.299512987,0.299349656,0.203796204,0.343631179
166,1,0.326420111,1,1,1,1,1,1,0.2782,0.326420111,0,1,0.223840588,1,1,1,1,1,1,0.753537157,0.223840588,0,1,0.336679239,1,1,1,1,1,1,1,0.256702406,0,1,0.2349656,1,1,1,1,1,1,1,1,1,0.441317513,0,1,0.3857,1,1,1,1,1,1,1,0.3779,0,1,0.357789726,1,1,1,1,1,1,1,0.051459488,0,1,1,1,1,1,1,1,1,0.548574388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.550670862,1,1,1,1,1,0.265382015,0.265407815,0.232142857,0.232402448,0.143106893,0.257683777
167,1,0.326212899,1,1,1,1,1,1,0.2899,0.326212899,0,1,0.223872747,1,1,1,1,1,1,0.768418186,0.223872747,0,1,0.336323092,1,1,1,1,1,1,1,0.234069311,0,1,0.2347656,1,1,1,1,1,1,1,1,1,0.391367857,0,1,0.3852,1,1,1,1,1,1,1,0.3283,0,1,0.357569008,1,1,1,1,1,1,1,0.052955921,0,1,1,1,1,1,1,1,1,0.502837718,0.994886577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996694565,0.543756783,1,1,1,1,1,0.205544287,0.205612379,0.176948052,0.176740627,0.103396603,0.193203422
168,1,0.326012899,1,1,1,1,1,1,0.3026,0.326012899,0,1,0.223904043,1,1,1,1,1,1,0.743598437,0.223904043,0,1,0.335967183,1,1,1,1,1,1,1,0.232601515,0,1,0.234562957,1,1,1,1,1,1,1,1,1,0.308637552,0,1,0.3848,1,1,1,1,1,1,1,0.3378,0,1,0.357428169,1,1,1,1,1,1,1,0.063063357,0,1,1,1,1,1,1,0.979294598,1,0.478321403,0.92669034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997231245,0.906736612,0.481968492,1,1,1,1,1,0.140466531,0.140440598,0.124188312,0.12413925,0.125124875,0.132050063
169,1,0.376589893,1,1,1,1,1,1,0.4231,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.607483136,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.101074093,0,1,0.281817551,1,1,1,1,1,1,1,1,1,0.189409408,0,1,0.4806,1,1,1,1,1,1,1,0.1493,0,1,0.399072397,1,1,1,1,1,1,1,0.360879658,0,1,1,1,1,1,1,0.985777318,0.996136546,0.038964197,0.937266886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.645646334,1,1,1,1,1,0.112745098,0.112772095,0.117694805,0.117444529,0.072177822,0.113117871
170,1,0.376589893,1,1,1,1,1,1,0.5387,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.571359327,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.078914435,0,1,0.281817551,1,1,1,1,1,1,1,1,1,0.2220527,0,1,0.4806,1,1,1,1,1,1,1,0.163,0,1,0.399072397,1,1,1,1,1,1,1,0.369252353,0,1,1,1,1,1,1,0.979543686,0.961583257,0.022635959,0.91434586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997336149,0.571986735,1,1,1,1,1,0.134888438,0.134801993,0.12012987,0.11993114,0.052197802,0.124762357
171,1,0.376589893,1,1,1,1,1,1,0.5438,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.576094854,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.086023783,0,1,0.281817551,1,1,1,1,1,1,1,1,1,0.200736216,0,1,0.4806,1,1,1,1,1,1,1,0.0991,0,1,0.399072397,1,1,1,1,1,1,1,0.355445154,0,1,1,1,1,1,0.996646404,0.983819246,0.985662222,0.030447979,0.935443401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99808538,0.633743048,1,1,1,1,1,0.058992563,0.059008655,0.058441558,0.058148432,0.038461538,0.056558935
172,1,0.376589893,1,1,1,1,1,1,0.5349,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.566365656,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.103242862,0,1,0.281817551,1,1,1,1,1,1,1,1,1,0.141409918,0,1,0.4806,1,1,1,1,1,1,1,0.1927,0,1,0.399072397,1,1,1,1,1,1,1,0.337917849,0,1,1,1,1,1,0.99538517,0.97410953,1,0.031266529,0.907406688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.718960702,1,1,1,1,1,0.049019608,0.049042748,0.04788961,0.048201989,0.010989011,0.046340304
173,1,0.376589893,1,1,1,1,1,1,0.3846,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.451561247,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.110220712,0,1,0.281817551,1,1,1,1,1,1,1,1,1,0.078432993,0,1,0.4806,1,1,1,1,1,1,1,0.2065,0,1,0.399072397,1,1,1,1,1,1,1,0.278291554,0,1,1,1,1,1,0.994634032,0.972261488,0.998524547,0.037969254,0.897119701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.733085692,1,1,1,1,1,0.03296146,0.032913716,0.029220779,0.029265493,0.019230769,0.029150824
174,1,0.376589893,1,1,1,1,1,1,0.299,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.543428942,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.11514665,0.015810213,1,0.281817551,1,1,1,1,1,1,1,1,1,0.116833382,0.004823082,1,0.4806,1,1,1,1,1,1,1,0.135,0,1,0.399072397,1,1,1,1,1,1,1,0.267190834,0.217539572,1,1,1,1,1,0.992800474,1,0.999039769,0.000635224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.744107306,1,1,1,1,1,0.00862069,0.008654603,0.012175325,0.012050497,0.04020979,0.009980989
175,1,0.376589893,1,1,1,1,1,1,0.2088,0.376589893,0.1627,1,0.216522129,1,1,1,1,1,1,0.490203605,0.216522129,0.183337642,1,0.417546125,1,1,1,1,1,1,1,0.098063766,0.24030883,1,0.281817551,1,1,1,1,1,1,1,1,1,0.063140175,0.200434888,1,0.4806,1,1,1,1,1,1,1,0.1402,0.248,1,0.399072397,1,1,1,1,1,1,1,0.211659188,0.411849772,1,1,1,1,1,0.991740227,0.996442854,1,0,0.977148175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.709520578,1,1,1,1,1,0.023833671,0.023734592,0.029220779,0.029074216,0.068931069,0.026219899
176,1,0.376589893,1,1,1,1,1,1,0.0967,0.376589893,0.3822,1,0.216522129,1,1,1,1,1,1,0.251964904,0.216522129,0.385734895,1,0.417546125,1,1,1,1,1,1,1,0.053604374,0.375577439,1,0.281817551,1,1,1,1,1,1,1,1,1,0.023904817,0.386340527,1,0.4806,1,1,1,1,1,1,1,0.0936,0.4185,1,0.399072397,1,1,1,1,1,1,1,0.268314561,0.560340162,1,1,1,1,1,0.994002581,0.989461899,1,0,0.945990324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.608548522,1,1,1,1,1,0.045638945,0.04563336,0.05275974,0.052792655,0.127122877,0.050063371
177,1,0.376589893,1,1,1,1,1,1,0.082,0.376589893,0.5426,1,0.216522129,1,1,1,1,1,1,0.095949052,0.216522129,0.535806255,1,0.417546125,1,1,1,1,1,1,1,0.037534757,0.447493413,1,0.281817551,1,1,1,1,1,1,1,1,1,0.092713286,0.518841737,1,0.4806,1,1,1,1,1,1,1,0.0075,0.5603,1,0.399072397,1,1,1,1,1,1,1,0.354843231,0.610210993,1,1,1,1,1,0.99815321,1,1,0,0.988313377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618095756,1,1,1,1,1,0.078093306,0.078153685,0.094155844,0.093917368,0.221528472,0.09101711
178,1,0.376589893,1,1,1,1,1,1,0.0737,0.376589893,0.6143,1,0.216522129,1,1,1,1,1,1,0.068333941,0.216522129,0.604466918,1,0.417546125,1,1,1,1,1,1,1,0.030177904,0.526644742,1,0.281817551,1,1,1,1,1,1,1,1,1,0.1462587,0.593224946,1,0.4806,1,1,1,1,1,1,1,0.0018,0.6302,1,0.399072397,1,1,1,1,1,1,1,0.36932045,0.573210352,1,1,1,1,1,0.998901367,1,0.997497439,0.002407304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998036385,0.631447256,1,1,1,1,1,0.141818796,0.141883032,0.166396104,0.166794185,0.31018981,0.168013308
179,1,0.376589893,1,1,1,1,1,1,0.0236,0.376589893,0.6484,1,0.216522129,1,1,1,1,1,1,0.069950006,0.216522129,0.645204049,1,0.417546125,1,1,1,1,1,1,1,0.022031452,0.573060926,1,0.281817551,1,1,1,1,1,1,1,1,1,0.144097077,0.63946262,1,0.4806,1,1,1,1,1,1,1,0.0047,0.6728,1,0.399072397,1,1,1,1,1,1,1,0.333199925,0.559641612,1,1,1,1,1,0.99561286,1,0.995974422,0.030138629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.750644147,1,1,1,1,1,0.234279919,0.234198794,0.254058442,0.253825555,0.398851149,0.267981622
180,1,0.376589893,1,1,1,1,1,1,0.0005,0.376589893,0.6647,1,0.216522129,1,1,1,1,1,1,0.066846856,0.216522129,0.660170353,1,0.417546125,1,1,1,1,1,1,1,0.017533632,0.625069073,1,0.281817551,1,1,1,1,1,1,1,1,1,0.182501409,0.643196183,1,0.4806,1,1,1,1,1,1,1,0.0055,0.7074,1,0.399072397,1,1,1,1,1,1,1,0.281981195,0.516530467,1,1,1,1,1,0.997733235,1,1,0.117256671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.821914196,1,1,1,1,1,0.31372549,0.313794912,0.332792208,0.332631982,0.502247752,0.357176806
181,1,0.376589893,1,1,1,1,1,1,0.0008,0.376589893,0.6729,1,0.216522129,1,1,1,1,1,1,0.149470931,0.216522129,0.665910874,1,0.417546125,1,1,1,1,1,1,1,0.023264886,0.626955495,1,0.281817551,1,1,1,1,1,1,1,1,1,0.354941066,0.585348139,1,0.4806,1,1,1,1,1,1,1,0.0242,0.7126,1,0.399072397,1,1,1,1,1,1,1,0.303270857,0.464210049,1,1,1,1,1,1,1,1,0.070361942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.812944889,1,1,1,1,1,0.399087221,0.399160766,0.412337662,0.41220352,0.54045954,0.451045627
182,1,0.376589893,1,1,1,1,1,1,0.0342,0.376589893,0.7098,1,0.216522129,1,1,1,1,1,1,0.092106789,0.216522129,0.619293401,1,0.417546125,1,1,1,1,1,1,1,0.049771812,0.640177271,1,0.281817551,1,1,1,1,1,1,1,1,1,0.213014719,0.58662118,1,0.4806,1,1,1,1,1,1,1,0.0628,0.7197,1,0.399072397,1,1,1,1,1,1,1,0.26248026,0.413520283,1,1,1,1,1,1,1,1,0.047087997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.788936377,1,1,1,1,1,0.485632184,0.485706793,0.474025974,0.474177506,0.565934066,0.536042459
183,1,0.376589893,1,1,1,1,1,1,0.0737,0.376589893,0.653,1,0.216522129,1,1,1,1,1,1,0.030097331,0.216522129,0.511676218,1,0.417546125,1,1,1,1,1,1,1,0.086423622,0.536192907,1,0.281817551,1,1,1,1,1,1,1,1,1,0.261459963,0.527422418,1,0.4806,1,1,1,1,1,1,1,0.0549,0.7019,1,0.399072397,1,1,1,1,1,1,1,0.269704771,0.341700084,1,1,1,1,1,1,1,1,0.063202545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.842737496,1,1,1,1,1,0.504732928,0.504720692,0.484577922,0.485080337,0.601898102,0.556479721
184,1,0.376589893,1,1,1,1,1,1,0.3514,0.376589893,0.6108,1,0.216522129,1,1,1,1,1,1,0.025239036,0.216522129,0.429967705,1,0.417546125,1,1,1,1,1,1,1,0.176968294,0.476359189,1,0.281817551,1,1,1,1,1,1,1,1,1,0.471978018,0.471477876,1,0.4806,1,1,1,1,1,1,1,0.0716,0.6628,1,0.399072397,1,1,1,1,1,1,1,0.261232677,0.249699292,1,1,1,1,1,1,1,1,0.273728967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.917539477,1,1,1,1,1,0.522481406,0.522423289,0.492694805,0.492922724,0.661588412,0.577154626
185,1,0.376589893,1,1,1,1,1,1,0.2112,0.376589893,0.5489,1,0.216522129,1,1,1,1,1,1,0.037243745,0.216522129,0.327774193,1,0.417546125,1,1,1,1,1,1,1,0.194433483,0.398997267,1,0.281817551,1,1,1,1,1,1,1,1,1,0.532190705,0.383008001,1,0.4806,1,1,1,1,1,1,1,0.2113,0.6074,1,0.399072397,1,1,1,1,1,1,1,0.364433268,0.155488602,1,1,1,1,1,1,1,1,0.306926042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555780933,0.555861526,0.50974026,0.509946442,0.616383616,0.616524081
186,1,0.376589893,1,1,1,1,1,1,0.2645,0.376589893,0.3881,1,0.216522129,1,1,1,1,1,1,0.168917603,0.216522129,0.210246544,1,0.417546125,1,1,1,1,1,1,1,0.177947223,0.272506266,1,0.281817551,1,1,1,1,1,1,1,1,1,0.418138467,0.210679436,1,0.4806,1,1,1,1,1,1,1,0.5052,0.4761,1,0.399072397,1,1,1,1,1,1,1,0.238412744,0.037488198,1,1,1,1,1,1,1,1,0.142105743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.593644354,0.593627065,0.507305195,0.507077276,0.696803197,0.646387833
187,1,0.376589893,1,1,1,1,1,1,0.2676,0.376589893,0.1781,1,0.216522129,1,1,1,1,1,1,0.493151444,0.216522129,0.0429583,1,0.417546125,1,1,1,1,1,1,1,0.176263504,0.106734967,1,0.281817551,1,1,1,1,1,1,1,1,1,0.212236159,0.035807599,1,0.4806,1,1,1,1,1,1,1,0.4294,0.2927,1,0.399072397,1,1,1,1,1,1,1,0.269599774,0,1,1,1,1,1,0.99753952,1,1,0.034242749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.547160243,0.547338054,0.5,0.499617445,0.68956044,0.627217997
188,1,0.376589893,1,1,1,1,1,1,0.3345,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.501601932,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.151769894,0,1,0.281817551,1,1,1,1,1,1,1,1,1,0.310077111,0,1,0.4806,1,1,1,1,1,1,1,0.4113,0.0227,1,0.399072397,1,1,1,1,1,1,1,0.259304825,0,1,1,1,1,1,0.992288828,1,1,0.050702926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.634888438,0.634933124,0.573863636,0.574215761,0.582917083,0.706273764
189,1,0.376589893,1,1,1,1,1,1,0.4848,0.376589893,0,1,0.216522129,1,1,1,1,1,1,0.379876113,0.216522129,0,1,0.417546125,1,1,1,1,1,1,1,0.238585575,0,1,0.281817551,1,1,1,1,1,1,1,1,1,0.228517788,0,1,0.4806,1,1,1,1,1,1,1,0.4933,0,1,0.399072397,1,1,1,1,1,1,1,0.295032538,0,1,1,1,1,1,0.990041375,1,0.983072996,0.08269076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998509407,1,1,1,1,1,0.615956728,0.616050354,0.55762987,0.557574598,0.488761239,0.65993346
