Time_Index,CA_N_utilitypv_losangeles_low_90_0_2_1,CA_N_utilitypv_losangeles_low_90_0_2_2,CA_N_utilitypv_losangeles_low_90_0_2_3,CA_N_utilitypv_losangeles_low_90_0_2_4,CA_S_utilitypv_losangeles_low_90_0_2_1,CA_S_utilitypv_losangeles_low_90_0_2_2,CA_S_utilitypv_losangeles_low_90_0_2_3,CA_S_utilitypv_losangeles_low_90_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_1,WECC_N_utilitypv_losangeles_low_70_0_2_2,WECC_N_utilitypv_losangeles_low_70_0_2_3,WECC_N_utilitypv_losangeles_low_70_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_5,WECC_N_utilitypv_losangeles_low_70_0_2_6,WECC_N_utilitypv_losangeles_low_70_0_2_7,WECC_N_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_1,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_2,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_3,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_4,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_5,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_6,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_7,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_9,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_10,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_11,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_12,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_13,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_14,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_15,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_16,WECC_PNW_utilitypv_losangeles_low_70_0_2_1,WECC_PNW_utilitypv_losangeles_low_70_0_2_2,WECC_PNW_utilitypv_losangeles_low_70_0_2_3,WECC_PNW_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_1,WECC_WYCO_utilitypv_losangeles_low_70_0_2_2,WECC_WYCO_utilitypv_losangeles_low_70_0_2_3,WECC_WYCO_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_5,CA_N_battery_low_0,CA_S_battery_low_0,WECC_N_battery_low_0,WECC_NMAZ_battery_low_0,WECC_PNW_battery_low_0,WECC_WYCO_battery_low_0,CA_N_landbasedwind_ltrg1_low_110_1,CA_N_landbasedwind_ltrg1_low_110_2,CA_N_landbasedwind_ltrg1_low_110_3,CA_N_landbasedwind_ltrg1_low_110_4,CA_N_landbasedwind_ltrg1_low_110_5,CA_S_landbasedwind_ltrg1_low_90_1,CA_S_landbasedwind_ltrg1_low_90_2,CA_S_landbasedwind_ltrg1_low_90_3,CA_S_landbasedwind_ltrg1_low_90_4,CA_S_landbasedwind_ltrg1_low_90_5,CA_S_landbasedwind_ltrg1_low_90_6,CA_S_landbasedwind_ltrg1_low_90_7,CA_S_landbasedwind_ltrg1_low_90_8,CA_S_landbasedwind_ltrg1_low_90_9,CA_S_landbasedwind_ltrg1_low_90_10,WECC_N_landbasedwind_ltrg1_low_70_1,WECC_N_landbasedwind_ltrg1_low_70_2,WECC_N_landbasedwind_ltrg1_low_70_3,WECC_N_landbasedwind_ltrg1_low_70_4,WECC_N_landbasedwind_ltrg1_low_70_5,WECC_N_landbasedwind_ltrg1_low_70_6,WECC_N_landbasedwind_ltrg1_low_70_7,WECC_N_landbasedwind_ltrg1_low_70_8,WECC_N_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_1,WECC_NMAZ_landbasedwind_ltrg1_low_70_2,WECC_NMAZ_landbasedwind_ltrg1_low_70_3,WECC_NMAZ_landbasedwind_ltrg1_low_70_4,WECC_NMAZ_landbasedwind_ltrg1_low_70_5,WECC_NMAZ_landbasedwind_ltrg1_low_70_6,WECC_NMAZ_landbasedwind_ltrg1_low_70_7,WECC_NMAZ_landbasedwind_ltrg1_low_70_8,WECC_NMAZ_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_10,WECC_PNW_landbasedwind_ltrg1_low_70_1,WECC_PNW_landbasedwind_ltrg1_low_70_2,WECC_PNW_landbasedwind_ltrg1_low_70_3,WECC_PNW_landbasedwind_ltrg1_low_70_4,WECC_PNW_landbasedwind_ltrg1_low_70_5,WECC_PNW_landbasedwind_ltrg1_low_70_6,WECC_PNW_landbasedwind_ltrg1_low_70_7,WECC_PNW_landbasedwind_ltrg1_low_70_8,WECC_WYCO_landbasedwind_ltrg1_low_70_1,WECC_WYCO_landbasedwind_ltrg1_low_70_2,WECC_WYCO_landbasedwind_ltrg1_low_70_3,WECC_WYCO_landbasedwind_ltrg1_low_70_4,WECC_WYCO_landbasedwind_ltrg1_low_70_5,WECC_WYCO_landbasedwind_ltrg1_low_70_6,WECC_WYCO_landbasedwind_ltrg1_low_70_7,WECC_WYCO_landbasedwind_ltrg1_low_70_8
11,0.937497735,0.953840137,0.937696099,0.959329486,0.9030689,0.915236235,0.884013534,0.957981229,0.987584531,0.977154076,0.927089572,0.972060084,0.930442929,0.913305163,0.972587824,0.922924638,0.817690372,0.918815255,0.845730543,0.854475498,0.957148552,0.91645664,0.85740602,0.855195642,0.810222387,0.840802014,0.855117261,0.915816426,0.961779952,0.825264692,0.838878989,0.850549698,0.957255602,0.945834637,0.950845778,0.944816709,0.931208014,0.957238317,0.94119668,0.95806545,0.937365651,1,1,1,1,1,1,0.087918669,0,0.01852987,0.013925294,0,0.073267698,0.02969577,0.009339388,0.001720939,0.001012214,0.018601818,0.02036516,0.009241145,0.009385932,0,0.005467415,0.086184517,0.295091927,0.090389587,0.146612614,0.051350199,0.259918928,0.129706174,0.114747442,0.027005266,0.201011628,0.105904162,0.105407059,0.127939716,0.110142261,0.014448666,0.107918873,0.130167723,0.078671977,0.092813388,0.083277129,0.055678919,0.050953969,0.066947728,0.018799778,0.044329572,0.041605517,0.061125454,0.078302339,0.125493407,0.131842405,0.112969041,0.139865071,0.234401017,0.32532239
12,0.947585225,0.96994102,0.946308494,0.966059327,0.923822641,0.927655458,0.891011,0.96769464,0.980691373,0.979236543,0.934554994,0.97968173,0.939167917,0.936626673,0.97868371,0.949155807,0.805336654,0.931632817,0.847186565,0.860371649,0.967515171,0.929378152,0.856063724,0.865935206,0.833622098,0.845217526,0.863853812,0.927551508,0.978779554,0.842965007,0.844417572,0.863162577,0.967705965,0.955318749,0.96134913,0.954560637,0.772925794,0.934163928,0.920220077,0.947213769,0.912028551,1,1,1,1,1,1,0.224281713,0,0.121360801,0.036701232,0.021996271,0.058437467,0.048985831,0.057055131,0.035486855,0,0.015330053,0.005386746,0.049356245,0.024686951,0,0.000433574,0.202199966,0.328250349,0.198095232,0.160718873,0.042416789,0.254310608,0.145164102,0.129480302,0.055850532,0.307897329,0.10773506,0.113359898,0.232286453,0.115360513,0.022871505,0.121358722,0.178447694,0.144180715,0.069931723,0.052984484,0.022131985,0.041523315,0.033534545,0.019710941,0.030966757,0.029434316,0.084527433,0.076694831,0.137184843,0.130353779,0.179742172,0.146383137,0.214842141,0.275456548
13,0.946824908,0.962307096,0.945295095,0.965723395,0.932269454,0.933451414,0.901332378,0.974646986,0.996022165,0.994185209,0.895305336,0.988830686,0.884912014,0.960518301,0.989838004,0.964170098,0.841299832,0.932634115,0.846367419,0.81696409,0.959911168,0.937752128,0.861044049,0.846882105,0.833029211,0.820084929,0.870754421,0.941587806,0.968818128,0.841756225,0.822877169,0.868217647,0.968765557,0.958191156,0.963270724,0.957703114,0.731900275,0.888043463,0.822637677,0.915472507,0.852714181,1,1,1,1,1,1,0.411990404,0,0.249912381,0.131101325,0.042541243,0.133822083,0.106184341,0.146578491,0.105148725,0.017608143,0.064689726,0.025584765,0.081182286,0.071889155,0,0.102425121,0.211945862,0.302974731,0.218614727,0.208238363,0.133063108,0.253192365,0.195323139,0.174960271,0.176849276,0.434058249,0.205032259,0.224720269,0.310079694,0.160405099,0.129181325,0.197096899,0.244255662,0.223293751,0.129707411,0.059238091,0.027747719,0.068467624,0.033157919,0.031384837,0.034170076,0.044456638,0.077660829,0.133000195,0.218104541,0.2056036,0.315478802,0.231045544,0.268956602,0.304750979
14,0.922346234,0.94353044,0.924757719,0.94648844,0.911800742,0.919102311,0.884642541,0.957451224,0.964002252,0.967142344,0.843378425,0.968998373,0.846054554,0.944360018,0.971406698,0.942204535,0.847289324,0.925753355,0.84749186,0.713999391,0.950557292,0.931372464,0.855166078,0.732175767,0.806654572,0.741464257,0.857465386,0.931845844,0.950862885,0.812713325,0.749551296,0.859199941,0.947612643,0.931995034,0.933603168,0.929097593,0.732106149,0.770030499,0.657057047,0.852189779,0.636100292,1,1,1,1,1,1,0.539952993,0.018675832,0.449636757,0.109478503,0.080919668,0.285636932,0.200291127,0.182334691,0.115978688,0.160919175,0.199078068,0.134232923,0.05534444,0.186999381,0.071400002,0.031796042,0.155866355,0.268556952,0.206118941,0.206807911,0.100795567,0.263875186,0.183047935,0.17014119,0.175893918,0.627621889,0.190921396,0.199209556,0.506807983,0.165198162,0.160774946,0.199250966,0.189527333,0.363041401,0.268256098,0.180226326,0.142272979,0.213917017,0.151280344,0.125038251,0.076141998,0.229816675,0.075644888,0.129615828,0.189744055,0.184297577,0.39257741,0.230028749,0.253562957,0.286838084
15,0.93561852,0.959779024,0.940429747,0.96744144,0.918781519,0.927264214,0.884772182,0.966284275,0.982058227,0.987950861,0.82734412,0.983617842,0.86381036,0.958901048,0.98523289,0.955497742,0.849388719,0.93077755,0.851038456,0.617686093,0.930153728,0.937072694,0.835134506,0.684163988,0.79707849,0.695268393,0.831241369,0.943116665,0.923043966,0.800739408,0.704624593,0.827791214,0.963352621,0.937078595,0.928171515,0.929560781,0.673139274,0.674208999,0.546443582,0.74567461,0.555885792,1,1,1,1,1,1,0.624313414,0.115241587,0.48944369,0.122524485,0.107685469,0.377090782,0.228649378,0.239566699,0.17354092,0.313726366,0.433141798,0.147368446,0.062369615,0.233234197,0.154599994,0.20635429,0.19823274,0.346604526,0.176101863,0.147351578,0.285023749,0.360859543,0.148192823,0.275789171,0.19311437,0.580763161,0.186374813,0.179939866,0.523077011,0.163237959,0.148010835,0.195212126,0.179595664,0.423904955,0.180969208,0.142404214,0.166294813,0.318124205,0.171529725,0.179592267,0.1041025,0.214107424,0.102230161,0.155372947,0.202747241,0.201313898,0.40170306,0.253279865,0.231781542,0.274623036
16,0.913007736,0.937946975,0.926572382,0.943195641,0.895055652,0.904127181,0.857159078,0.943175554,0.963820696,0.971446395,0.857566416,0.968730807,0.849558711,0.922792077,0.971147299,0.90965569,0.752745628,0.903806925,0.747011423,0.597160339,0.863925219,0.914071083,0.728945374,0.528049052,0.756122768,0.49402681,0.71836704,0.924417317,0.866422832,0.75008297,0.51738143,0.707896709,0.925190568,0.895729542,0.892510593,0.894494057,0.408943623,0.582535505,0.382232696,0.635519147,0.411803842,1,1,1,1,1,1,0.485973418,0.059803054,0.303321391,0.146392286,0.060100723,0.238095105,0.181441605,0.219010368,0.121538967,0.254811943,0.275091648,0.147727266,0.12519218,0.179529667,0.248699978,0.104590535,0.063990332,0.378769934,0.114685044,0.064767271,0.265345454,0.364706218,0.082463026,0.250383407,0.125335872,0.524980128,0.091651797,0.111038864,0.383196503,0.115801454,0.185080886,0.137165636,0.110885493,0.280859947,0.208944619,0.273655623,0.180170059,0.400114268,0.226437062,0.305045187,0.130950063,0.301008582,0.159428135,0.236845955,0.280597776,0.260246545,0.347628593,0.290065765,0.302076876,0.327244401
17,0.870261312,0.86984396,0.880156994,0.881997705,0.765956223,0.784029722,0.716126978,0.850368738,0.915685296,0.9195472,0.761110723,0.917096853,0.750552177,0.818644226,0.911525309,0.814284086,0.468111932,0.795493424,0.405013978,0.147623196,0.668314576,0.805625439,0.436386406,0.196999371,0.592532396,0.284668207,0.434295624,0.821550965,0.667312622,0.586188138,0.335715592,0.460689962,0.849025369,0.828912377,0.829453111,0.836102247,0.180219859,0.386221111,0.211304665,0.444898218,0.235053509,1,1,1,1,1,1,0.461308986,0.096751988,0.237900138,0.115191534,0.056730852,0.078126758,0.150001749,0.28989023,0.067495301,0.425315261,0.048576683,0.12133833,0.130284026,0.235134736,0.359600008,0.186430454,0.038687658,0.420001984,0.050777446,0.047165908,0.324617684,0.399319649,0.056956023,0.222431198,0.240845114,0.486633062,0.164303705,0.190500379,0.421918273,0.166616783,0.195599794,0.191213191,0.174405277,0.351361275,0.222028613,0.281889379,0.089846045,0.38261795,0.13106595,0.350722432,0.081877813,0.370599598,0.071128622,0.121394306,0.179577887,0.15468514,0.353430629,0.159953058,0.169804245,0.214705721
18,0.694708109,0.666235805,0.703555346,0.686483145,0.533023,0.547175884,0.463653862,0.62666297,0.723413646,0.724733889,0.527372003,0.721144378,0.527139485,0.569316626,0.711861849,0.574123323,0.059652235,0.557432294,0.102568388,0.006307442,0.342990279,0.566343307,0.126996294,0.011917558,0.302880138,0.078662917,0.160927117,0.588394046,0.346150666,0.287885666,0.097024187,0.167293459,0.680260658,0.666483402,0.69469893,0.677544355,0.044767782,0.10423699,0.028122596,0.136814237,0.024851793,1,1,1,1,1,1,0.472302705,0.026438711,0.334884673,0.129364252,0.060798876,0.111117654,0.150691032,0.310723364,0.027626483,0.35598439,0.003350909,0.13401702,0.119399823,0.333610237,0.250999987,0.535389781,0.071693249,0.448859036,0.128521979,0.07817737,0.341891408,0.418920308,0.086973473,0.162187934,0.375840604,0.339787871,0.253029644,0.280135244,0.374838024,0.217863962,0.22848013,0.256729394,0.245535657,0.348386914,0.234536111,0.355646074,0.23444283,0.307562232,0.291128427,0.260537148,0.119884357,0.31878078,0.179143578,0.158051223,0.205319613,0.166623205,0.360700399,0.147990748,0.191530421,0.216083586
19,0.399710506,0.335890949,0.394803435,0.368992746,0.171957359,0.164061308,0.00097542,0.281553417,0.401842535,0.404935777,0,0.401077837,0,0.201678842,0.387575567,0.213462919,0,0.188149244,0,0,0,0.161679924,0,0,0,0,0,0.203477532,0,0,0,0,0.366419256,0.356722057,0.40384078,0.365165651,0,0,0,0,0,1,1,1,1,1,1,0.488443255,0.062808394,0.365407735,0.122069821,0.078902207,0.305718273,0.234841764,0.349274606,0.030699247,0.27153632,0.013262352,0.148005575,0.183520138,0.233414352,0.061599996,0.709205151,0.1286387,0.398412287,0.151807815,0.101679467,0.383598804,0.384238869,0.136010349,0.207617104,0.438183814,0.203095615,0.325104713,0.361952245,0.291416049,0.323675066,0.258729339,0.337737709,0.340798885,0.31073159,0.307044297,0.497568488,0.280691385,0.41683805,0.265188515,0.27626133,0.110843316,0.320020795,0.33429873,0.231267929,0.240342319,0.18396686,0.488114119,0.15167743,0.23053965,0.252673239
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.495290935,0.073416457,0.424734801,0.138611346,0.086434945,0.701446652,0.334638894,0.479627728,0.033253241,0.220486879,0.55391854,0.25524807,0.442567348,0.355786532,0,0.533412933,0.05887739,0.364383966,0.075504072,0.200269133,0.427331626,0.381448567,0.271870792,0.277810156,0.444760919,0.14776209,0.465879768,0.436245024,0.201633602,0.410448551,0.174066216,0.380408943,0.327198595,0.220256865,0.365995109,0.508973002,0.461144537,0.433110654,0.341996074,0.296656519,0.196943194,0.256071925,0.433260381,0.296534836,0.262877584,0.190535814,0.553067923,0.194870979,0.270611912,0.311024904
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.458508581,0.068701416,0.515123844,0.760585785,0.16984427,0.664552748,0.456157446,0.656063974,0.121759251,0.170898989,0.493994892,0.219137728,0.463642001,0.474375635,0,0.530512691,0.0795497,0.452560574,0.076367609,0.290377438,0.543047369,0.431322366,0.350704938,0.22518383,0.409694731,0.289497435,0.492559016,0.44934833,0.299983263,0.446031392,0.140406772,0.419002652,0.273032367,0.258671731,0.424786627,0.487112939,0.574593782,0.507921934,0.396413833,0.358111709,0.309296668,0.255090266,0.487338245,0.352893293,0.308664978,0.218939751,0.59496069,0.248026639,0.259705722,0.303593904
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.464099407,0.135768488,0.456633717,0.78076303,0.244706348,0.542719603,0.341592729,0.658024967,0.130457461,0.124159202,0.393999577,0.269562125,0.350170285,0.284319699,0,0.657991648,0.111493461,0.403282762,0.107923388,0.364191622,0.569065511,0.386874229,0.391732633,0.194398835,0.482108682,0.285667986,0.431281209,0.405617118,0.284495324,0.469265044,0.126209691,0.444007933,0.313833117,0.230581686,0.372507721,0.327075124,0.507371306,0.283054471,0.276536942,0.184345871,0.195891112,0.136398882,0.513372779,0.399578989,0.39424637,0.290655315,0.644505024,0.262987494,0.2267465,0.259438574
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.402319372,0.297342181,0.368965477,0.803172827,0.220280722,0.648553908,0.359065145,0.705112934,0.146600664,0.213243678,0.585711122,0.494766146,0.437943757,0.332697749,0,0.701173425,0.126014352,0.439819902,0.140790731,0.399267495,0.587799609,0.396053195,0.352110773,0.202294379,0.596562862,0.243715972,0.429482847,0.403011739,0.230313241,0.459831655,0.312178433,0.446984291,0.314156353,0.181427389,0.305652142,0.158003226,0.409141481,0.12698552,0.227260292,0.090342298,0.172764733,0.05527522,0.531172991,0.440891206,0.436157316,0.331502914,0.677237272,0.243736923,0.194584504,0.189309224
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.348852783,0.171183079,0.298321724,0.804839611,0.185738727,0.822162688,0.381292224,0.694185257,0.129982054,0.363846898,0.759258449,0.627026796,0.488179177,0.400902301,0,0.694788218,0.132880911,0.435471416,0.154860735,0.414699882,0.573547363,0.367482513,0.401542485,0.22260043,0.554436803,0.218651101,0.434057951,0.364498198,0.219316453,0.403769672,0.412006766,0.374277115,0.23167333,0.186552286,0.28277275,0.088141933,0.353358626,0.139637664,0.217293084,0.124222435,0.197920114,0.108216241,0.667026162,0.519988835,0.511150062,0.397871882,0.680995822,0.313646674,0.256189257,0.231605351
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.271410465,0.127339259,0.294811755,0.747600317,0.21249339,0.795013309,0.333481997,0.568956196,0.104120567,0.291253358,0.678744256,0.533710122,0.386116117,0.251930892,0.0086,0.712456584,0.098845646,0.420697838,0.123803899,0.433738798,0.52857995,0.299481273,0.416254938,0.167180285,0.379675508,0.25143376,0.290798426,0.209641635,0.273488283,0.232441649,0.225962788,0.224809825,0.140477166,0.236249208,0.236839145,0.115796611,0.25164488,0.24878028,0.200525209,0.248295501,0.279323608,0.225735813,0.704972863,0.601173997,0.631321788,0.491687,0.660699069,0.476345062,0.476669014,0.3615309
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.263031393,0.108628258,0.2103948,0.691915274,0.197587088,0.736770749,0.306230515,0.438722849,0.21402359,0.269337177,0.618369758,0.422848761,0.259979337,0.226306438,0.018100001,0.463760912,0.119112968,0.35039857,0.128664464,0.474113703,0.375889122,0.253198266,0.428037167,0.122084081,0.320703626,0.160386622,0.242802322,0.183720648,0.199563682,0.183429271,0.168281153,0.176123306,0.108579352,0.177287474,0.275399476,0.311936706,0.344724476,0.295642853,0.255899727,0.260790318,0.368938416,0.251273036,0.718652129,0.648044944,0.660471201,0.595820963,0.623146176,0.585676432,0.539696217,0.408979475
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.307093084,0.090838619,0.073394455,0.709332466,0.145091891,0.654331326,0.26336205,0.424788594,0.228649974,0.237465218,0.567402601,0.313203037,0.248814061,0.19178021,0,0.242975831,0.179183245,0.314445317,0.188017279,0.447604001,0.21364817,0.261532098,0.42637074,0.115741514,0.238182381,0.14806512,0.170805097,0.143673494,0.173205465,0.143058896,0.261443496,0.13318406,0.101357341,0.160882831,0.270889372,0.255939543,0.43243134,0.284778655,0.326963425,0.237397775,0.439292014,0.233063698,0.684307575,0.655751109,0.65986979,0.609220743,0.580316007,0.57911855,0.540003717,0.408319682
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.314787626,0.043968081,0.058061194,0.735677004,0.082385525,0.651092529,0.160256028,0.305496901,0.062944978,0.135076925,0.503832221,0.302544743,0.187118575,0.096015707,0,0.104249611,0.18307443,0.269028068,0.194362804,0.458886981,0.100794651,0.225681081,0.429006457,0.114427641,0.234246001,0.172624558,0.099252731,0.115535736,0.180355877,0.090647578,0.304455876,0.104382575,0.129584685,0.166966051,0.313024551,0.214184791,0.441691041,0.336860359,0.374541819,0.280846775,0.443150043,0.270247221,0.670289397,0.65562433,0.615029931,0.513461471,0.549261153,0.479024023,0.449303389,0.314794838
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.278286397,0.007760282,0.044051554,0.66779232,0.027214143,0.501369357,0.117007047,0.23618713,0.032940563,0.035440627,0.322641492,0.206840262,0.164686278,0.042995311,0.012999999,0.008611687,0.213308841,0.25927341,0.200982422,0.36089766,0.068121821,0.190760791,0.368955284,0.115945995,0.171520442,0.198088735,0.095113724,0.094966128,0.193822667,0.063138336,0.305157959,0.080035709,0.148242325,0.186176717,0.259546161,0.171321616,0.390916914,0.300578296,0.340946168,0.27738601,0.448018432,0.232888728,0.698681235,0.661356568,0.592686772,0.481260508,0.473761499,0.418921113,0.381114751,0.240656465
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23448661,0,0.229492217,0,0.212954447,0,0.22838974,0,0,0,0.224925011,0,0.206424624,0,0,0.219365165,0,0,0,0,0.292901009,0.231594726,0.299655408,0.258418053,0.287038267,1,1,1,1,1,1,0.1852341,0.003795668,0.027050026,0.579653621,0.039728273,0.27548632,0.095443383,0.264552414,0.028042722,0.018086005,0.13538684,0.208853275,0.158614412,0.02836068,0.019400001,0,0.272889614,0.268336535,0.193892926,0.297633916,0.052987508,0.229468405,0.325202644,0.186411768,0.193207532,0.17534934,0.117145643,0.103159152,0.161079839,0.073305681,0.18070823,0.082216129,0.124826625,0.151236147,0.228063866,0.138578236,0.346503735,0.286388695,0.2932657,0.288973033,0.401241124,0.221614212,0.682897329,0.653983772,0.595894217,0.451324135,0.538263142,0.439531326,0.410248071,0.267461807
31,0.298906118,0.320145875,0.321488887,0.296185017,0.330761701,0.348078489,0.25833267,0.335580975,0.329235345,0.362551689,0.474657714,0.364735126,0.467704624,0.459556222,0.363965631,0.451592624,0.550912797,0.392134666,0.548233509,0.431038082,0.567856133,0.389976352,0.549332261,0.427556396,0.40477562,0.430361032,0.548317432,0.395684987,0.568287432,0.407662779,0.432652295,0.547313631,0.341669858,0.337843955,0.332642138,0.339716703,0.629497707,0.596324623,0.64510715,0.606940389,0.639862418,1,1,1,1,1,1,0.028252054,0.044796441,0.154118061,0.117013507,0.096233144,0.251826018,0.246722639,0.203089505,0.095269211,0.013087278,0.085243955,0.114771418,0.09279792,0.070602037,0.187999994,0.09071485,0.231273115,0.385057032,0.230209127,0.152030066,0.149666712,0.185811073,0.090312228,0.209445924,0.0370076,0.014089997,0.041110635,0.034282148,0.01609209,0.020781565,0.289329648,0.031925734,0.039876141,0.03039977,0.033635151,0.008607121,0.060758792,0.03430688,0.080659166,0.039117798,0.09121418,0.022443835,0.324029505,0.250880152,0.204309881,0.159062937,0.142899841,0.106313042,0.078329466,0.053795874
32,0.598376274,0.602097511,0.601519465,0.590504885,0.574441075,0.600600839,0.459035903,0.60295558,0.603851438,0.62896955,0.692421079,0.63059324,0.69028461,0.688154042,0.629951477,0.679588675,0.74349457,0.625448167,0.7388165,0.649635613,0.763511777,0.624255538,0.742321134,0.647573709,0.615839899,0.651954055,0.741401076,0.630263209,0.762028813,0.613581955,0.654322743,0.742105007,0.620232582,0.616011262,0.587450027,0.61186868,0.814585507,0.784209967,0.822206438,0.784740508,0.819344401,1,1,1,1,1,1,0.028782595,0.009951755,0.041691639,0.062393893,0.056948341,0.040939849,0.097263128,0.073525295,0.061799712,0.00061374,0.023166524,0.097411551,0.048655033,0.036347345,0.042300001,0.025091399,0.144274056,0.241123095,0.139516175,0.104375787,0.080557033,0.109658934,0.058284424,0.097757995,0.018543204,0.09800753,0.007131,0.008655586,0.065695331,0.00896871,0.107922703,0.010257665,0.002692239,0.091387764,0.018112196,0,0.028708294,0.010838713,0.034747586,0.010146413,0.048820447,0.011167991,0.295281827,0.222313583,0.210363626,0.189930573,0.120433956,0.123209134,0.119780384,0.108238876
33,0.765438437,0.768760204,0.762104392,0.757469296,0.675319493,0.753456414,0.541710436,0.764801502,0.787181377,0.794722915,0.811277151,0.790343404,0.812109709,0.80578804,0.791968822,0.795220613,0.832958817,0.762674451,0.827620804,0.780529737,0.84501785,0.759333253,0.832406044,0.780424953,0.744811118,0.787226915,0.833016455,0.764839828,0.846067667,0.745610595,0.790544748,0.834363222,0.771512985,0.765990376,0.741842806,0.762089252,0.829457641,0.850983381,0.858370841,0.848711789,0.86422205,1,1,1,1,1,1,0.034135811,0,0.01396275,0.020823365,0.027124899,0.040123671,0.029769482,0.046651434,0.025775775,0,0,0.106223166,0.025639061,0.017240001,0,0.051295698,0.075991243,0.186618432,0.090337932,0.092536822,0.085976839,0.108364351,0.059987038,0.071878552,0.003100766,0.305903316,0.001755795,0.000788726,0.210375741,0.002237856,0.054294225,0.003175171,0.00668397,0.187269509,0.01368895,0.019987484,0.040343229,0.017909545,0.020143628,0.008137302,0.060502868,0.010818426,0.370005935,0.275449574,0.204763025,0.234327063,0.082734883,0.136058092,0.101532653,0.120400488
