Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
125,1,0.3353,1,1,1,1,1,1,1,1,0.0454,0.3353,0,1,0.2783,1,1,1,1,1,1,0,0.2783,0,1,0.5992,1,1,1,0.0515,0.5992,0,1,1,1,1,1,0.0458803512,0,0,1,1,1,1,1,0.0001495223,0,0,1,1,1,1,1,0.0408337675,0,0.4491904302,0.4491220647,0.4494680851
126,1,0.3353,1,1,1,1,1,1,1,1,0.0353,0.3353,0,1,0.2783,1,1,1,1,1,1,0,0.2783,0,1,0.5992,1,1,1,0.0399,0.5992,0,1,1,1,1,1,0.0176040456,0,0,1,1,1,1,1,0.0002635942,0,0,1,1,1,1,1,0.0599511489,0,0.4935959401,0.4937592553,0.4937943262
127,1,0.3353,1,1,1,1,1,1,1,1,0.0146,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0149,0.2783,0,1,0.5992,1,1,1,0.0214,0.5992,0,1,1,1,1,1,0.0030199203,0,0.0067697223,1,1,1,1,1,0.0086679813,0,0.0126259169,1,1,1,1,1,0.0420058258,0,0.5731029483,0.5730907552,0.5731382979
128,1,0.3353,1,1,1,1,1,1,1,1,0.0174,0.3353,0,1,0.2783,1,1,1,1,1,1,0,0.2783,0,1,0.5992,1,1,1,0.0106,0.5992,0,1,1,1,1,1,0.0062566204,0,0.0148763107,1,1,1,1,1,0.005263689,0,0.080059424,1,1,1,1,1,0.0372283496,0.0134795476,0.6155751571,0.6156124392,0.6156914894
129,1,0.3353,1,1,1,1,1,1,1,1,0.0093,0.3353,0.142,1,0.2783,1,1,1,1,1,1,0,0.2783,0.2009,1,0.5992,1,1,1,0.0042,0.5992,0.202,1,1,1,1,1,0.003951265,0.3491795063,0.0155249527,1,1,1,1,1,0.0004018214,0.2913735509,0.0611989573,1,1,1,1,1,0.022719318,0.4346362948,0.6239729338,0.6238629152,0.6241134752
130,1,0.3353,1,1,1,1,1,1,1,1,0.0033,0.3353,0.2896,1,0.2783,1,1,1,1,1,1,0,0.2783,0.3639,1,0.5992,1,1,1,0.0012,0.5992,0.3615,1,1,1,1,1,0.0046153022,0.5149577856,0.010969135,1,1,1,1,1,0.0033797119,0.5346274376,0,1,1,1,1,1,0.0079167355,0.5846876502,0.6259666506,0.6259784218,0.6263297872
131,1,0.3353,1,1,1,1,1,1,1,1,0.0006,0.3353,0.3832,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4752,1,0.5992,1,1,1,0.001,0.5992,0.4506,1,1,1,1,1,0.0050635841,0.5587267876,0.0175236184,1,1,1,1,1,0.0031526946,0.6478506923,0,1,1,1,1,1,0.001069679,0.6083414555,0.6277791203,0.6276708272,0.6281028369
132,1,0.3353,1,1,1,1,1,1,1,1,0.0013,0.3353,0.4001,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4461,1,0.5992,1,1,1,0,0.5992,0.4365,1,1,1,1,1,0.0041273693,0.5827693939,0.0251854993,1,1,1,1,1,0.0032163165,0.6426273584,0,1,1,1,1,1,0.0003705986,0.6117476225,0.625,0.6249206685,0.625
133,1,0.3353,1,1,1,1,1,1,1,1,0,0.3353,0.3979,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4694,1,0.5992,1,1,1,0.0025,0.5992,0.4185,1,1,1,1,1,0.0003298462,0.6025623083,0.0150697762,1,1,1,1,1,0.0021905622,0.662625432,0.0081513086,1,1,1,1,1,0.0041059316,0.5953778028,0.6175688739,0.6177279458,0.6179078014
134,1,0.3353,1,1,1,1,1,1,1,1,0.001,0.3353,0.3975,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4491,1,0.5992,1,1,1,0.008,0.5992,0.3787,1,1,1,1,1,0,0.6335940957,0.0132737271,1,1,1,1,1,0.0010526333,0.6729937792,0.1017240882,1,1,1,1,1,0.0220613573,0.5577219129,0.6140647656,0.6141315845,0.6139184397
135,1,0.3353,1,1,1,1,1,1,1,1,0.002,0.3353,0.4351,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4923,1,0.5992,1,1,1,0.0235,0.5992,0.4175,1,1,1,1,1,2.30923956223705E-06,0.6712576747,0.0711186975,1,1,1,1,1,0.0006378226,0.6947134733,0.1561424136,1,1,1,1,1,0.0463262871,0.5460665822,0.6071169647,0.6071504125,0.6072695035
136,1,0.3353,1,1,1,1,1,1,1,1,0.0013,0.3353,0.3602,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4357,1,0.5992,1,1,1,0.0588,0.5992,0.3264,1,1,1,1,1,0.002965278,0.5988759398,0.1569387466,1,1,1,1,1,0.0007222083,0.5952163339,0.2014267147,1,1,1,1,1,0.0664303526,0.5080173612,0.604760754,0.6048233552,0.6050531915
137,1,0.3353,1,1,1,1,1,1,1,1,0.0048,0.3353,0.2179,1,0.2783,1,1,1,1,1,1,0,0.2783,0.2689,1,0.5992,1,1,1,0.087,0.5992,0.1731,1,1,1,1,1,0.0036634153,0.4231964052,0.2350615263,1,1,1,1,1,0.0004602879,0.453348726,0.132251054,1,1,1,1,1,0.084686771,0.3373749852,0.6196230063,0.6196319018,0.6201241135
138,1,0.3353,1,1,1,1,1,1,1,1,0.0028,0.3353,0.0012,1,0.2783,1,1,1,1,1,1,0.0074,0.2783,0.0291,1,0.5992,1,1,1,0.1081,0.5992,0,1,1,1,1,1,0.0107612675,0.0282050855,0.2545602322,1,1,1,1,1,0.0137015041,0.0930992216,0.1350364089,1,1,1,1,1,0.0773632005,0,0.6639076849,0.6638459911,0.6640070922
139,1,0.3353,1,1,1,1,1,1,1,1,0.0037,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0422,0.2783,0,1,0.5992,1,1,1,0.1147,0.5992,0,1,1,1,1,1,0.0466651507,0,0.2427914143,1,1,1,1,1,0.0722337291,0,0.2982206941,1,1,1,1,1,0.1062132418,0,0.6792532624,0.6792891898,0.6795212766
140,1,0.3353,1,1,1,1,1,1,1,1,0.0048,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0909,0.2783,0,1,0.5992,1,1,1,0.1005,0.5992,0,1,1,1,1,1,0.0558325946,0,0.0596687719,1,1,1,1,1,0.1363436878,0,0.1929175556,1,1,1,1,1,0.1139916554,0,0.6633035283,0.6634228898,0.6635638298
141,1,0.3353,1,1,1,1,1,1,1,1,0.0225,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1208,0.2783,0,1,0.5992,1,1,1,0.0787,0.5992,0,1,1,1,1,1,0.0753377751,0,0.0470030941,1,1,1,1,1,0.1771065146,0,0.4392777383,1,1,1,1,1,0.0973354578,0,0.6361768971,0.6361328538,0.6365248227
142,1,0.3353,1,1,1,1,1,1,1,1,0.0683,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1202,0.2783,0,1,0.5992,1,1,1,0.0675,0.5992,0,1,1,1,1,1,0.0827464759,0,0.0205461364,1,1,1,1,1,0.168459937,0,0.2759892941,1,1,1,1,1,0.125470683,0,0.5938255196,0.5938227205,0.5939716312
143,1,0.3353,1,1,1,1,1,1,1,1,0.1146,0.3353,0,1,0.2783,1,1,1,1,1,1,0.157,0.2783,0,1,0.5992,1,1,1,0.044,0.5992,0,1,1,1,1,1,0.1146037504,0,0.0087246019,1,1,1,1,1,0.2094715536,0,0.3150644004,1,1,1,1,1,0.085176602,0,0.5379410343,0.5379733446,0.5381205674
144,1,0.3353,1,1,1,1,1,1,1,1,0.0572,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1428,0.2783,0,1,0.5992,1,1,1,0.0343,0.5992,0,1,1,1,1,1,0.048893597,0,0.0287969839,1,1,1,1,1,0.1574062705,0,0.2858332396,1,1,1,1,1,0.0545071885,0,0.4870106332,0.486989634,0.4871453901
145,1,0.3353,1,1,1,1,1,1,1,1,0.0689,0.3353,0,1,0.2783,1,1,1,1,1,1,0.079,0.2783,0,1,0.5992,1,1,1,0.0523,0.5992,0,1,1,1,1,1,0.081243813,0,0.071472019,1,1,1,1,1,0.1090088785,0,0.2051306367,1,1,1,1,1,0.071306929,0,0.4560778154,0.4561032367,0.4561170213
146,1,0.3353,1,1,1,1,1,1,1,1,0.0757,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0466,0.2783,0,1,0.5992,1,1,1,0.0731,0.5992,0,1,1,1,1,1,0.0786760449,0,0.1323566735,1,1,1,1,1,0.0830801278,0,0.280035615,1,1,1,1,1,0.1123817563,0,0.4397655872,0.4398138354,0.4397163121
147,1,0.3353,1,1,1,1,1,1,1,1,0.0796,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0425,0.2783,0,1,0.5992,1,1,1,0.0643,0.5992,0,1,1,1,1,1,0.1069148481,0,0.117482096,1,1,1,1,1,0.0792312846,0,0.12364766,1,1,1,1,1,0.1074286699,0,0.4334823586,0.4334673154,0.4335106383
148,1,0.3353,1,1,1,1,1,1,1,1,0.0756,0.3353,0,1,0.2783,1,1,1,1,1,1,0.04,0.2783,0,1,0.5992,1,1,1,0.0536,0.5992,0,1,1,1,1,1,0.0840263367,0,0.1438091546,1,1,1,1,1,0.0756666586,0,0.0965308994,1,1,1,1,1,0.0982772559,0,0.4365031416,0.4366405754,0.4366134752
149,1,0.3353,1,1,1,1,1,1,1,1,0.0874,0.3353,0,1,0.2783,1,1,1,1,1,1,0.038,0.2783,0,1,0.5992,1,1,1,0.0417,0.5992,0,1,1,1,1,1,0.1077478379,0,0.1815719455,1,1,1,1,1,0.0721635744,0,0.1705429405,1,1,1,1,1,0.0712779313,0,0.4505195747,0.4506029194,0.4507978723
150,1,0.3353,1,1,1,1,1,1,1,1,0.0652,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0076,0.2783,0,1,0.5992,1,1,1,0.0264,0.5992,0,1,1,1,1,1,0.0801289901,0,0.1481588781,1,1,1,1,1,0.0225368124,0,0.1603240967,1,1,1,1,1,0.0406804718,0,0.497341711,0.4973556167,0.4973404255
151,1,0.3353,1,1,1,1,1,1,1,1,0.0332,0.3353,0,1,0.2783,1,1,1,1,1,1,0,0.2783,0,1,0.5992,1,1,1,0.0182,0.5992,0,1,1,1,1,1,0.0420601219,0,0.0606372058,1,1,1,1,1,0.0113566937,0,0.0524047166,1,1,1,1,1,0.0339663699,0,0.5766674722,0.5766871166,0.5766843972
152,1,0.3353,1,1,1,1,1,1,1,1,0.008,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0185,0.2783,0,1,0.5992,1,1,1,0.0106,0.5992,0,1,1,1,1,1,0.0116618332,0,0.0261855833,1,1,1,1,1,0.0141081791,0,0.0305581167,1,1,1,1,1,0.0231332108,0,0.6153334944,0.6154008885,0.6156914894
153,1,0.3353,1,1,1,1,1,1,1,1,0.0002,0.3353,0.251,1,0.2783,1,1,1,1,1,1,0,0.2783,0.2135,1,0.5992,1,1,1,0.0287,0.5992,0.2287,1,1,1,1,1,0.0042167623,0.421669364,0.0113901291,1,1,1,1,1,0.0010754038,0.3662463129,0.0460534021,1,1,1,1,1,0.0422762334,0.5210751295,0.6202875785,0.6202665538,0.6205673759
154,1,0.3353,1,1,1,1,1,1,1,1,0,0.3353,0.398,1,0.2783,1,1,1,1,1,1,0,0.2783,0.3957,1,0.5992,1,1,1,0.0187,0.5992,0.36,1,1,1,1,1,0.0001070806,0.6240255833,0.0032117332,1,1,1,1,1,0.0002919879,0.5695213675,0,1,1,1,1,1,0.0202473681,0.7717725039,0.6211938134,0.6213243072,0.6214539007
155,1,0.3353,1,1,1,1,1,1,1,1,0,0.3353,0.5777,1,0.2783,1,1,1,1,1,1,0.0231,0.2783,0.4714,1,0.5992,1,1,1,0.0105,0.5992,0.6638,1,1,1,1,1,0,0.8308721781,0,1,1,1,1,1,0.0354248434,0.6088623405,0,1,1,1,1,1,0.0106004104,0.9996907115,0.6199855002,0.6200550032,0.6201241135
156,1,0.3353,1,1,1,1,1,1,1,1,0,0.3353,0.5222,1,0.2783,1,1,1,1,1,1,0,0.2783,0.446,1,0.5992,1,1,1,0.006,0.5992,0.5803,1,1,1,1,1,0,0.7126129866,0,1,1,1,1,1,0.0023151687,0.5353652835,0,1,1,1,1,1,0.0044284146,0.8853206635,0.6167230546,0.6166701925,0.6165780142
157,1,0.3353,1,1,1,1,1,1,1,1,0.0026,0.3353,0.4391,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4033,1,0.5992,1,1,1,0.0027,0.5992,0.585,1,1,1,1,1,0.0001387943,0.6278569102,0,1,1,1,1,1,0.0055703125,0.554500699,0,1,1,1,1,1,0.0001698725,0.8557314873,0.6129772837,0.6128622805,0.6130319149
158,1,0.3353,1,1,1,1,1,1,1,1,0.0162,0.3353,0.4041,1,0.2783,1,1,1,1,1,1,0.0075,0.2783,0.4023,1,0.5992,1,1,1,0.0064,0.5992,0.5582,1,1,1,1,1,0.0124433171,0.5721520185,0.0034546992,1,1,1,1,1,0.017332878,0.5555824041,0.0247172788,1,1,1,1,1,0.0006389451,0.8051731586,0.6127960367,0.6128622805,0.6130319149
159,1,0.3353,1,1,1,1,1,1,1,1,0.0418,0.3353,0.3776,1,0.2783,1,1,1,1,1,1,0,0.2783,0.3253,1,0.5992,1,1,1,0.0056,0.5992,0.5298,1,1,1,1,1,0.0075332955,0.5203518271,0.084458515,1,1,1,1,1,0.007419934,0.4583134949,0.0688997358,1,1,1,1,1,0.0024528254,0.7241573334,0.6082648623,0.6082081659,0.6081560284
160,1,0.3353,1,1,1,1,1,1,1,1,0.0384,0.3353,0.2577,1,0.2783,1,1,1,1,1,1,0.0017,0.2783,0.2138,1,0.5992,1,1,1,0.0174,0.5992,0.3695,1,1,1,1,1,0.0087839011,0.413797915,0.0627544746,1,1,1,1,1,0.0103693092,0.3204498887,0.0539437197,1,1,1,1,1,0.0069530839,0.6166757345,0.6103794103,0.6105352232,0.6103723404
161,1,0.3353,1,1,1,1,1,1,1,1,0.0812,0.3353,0.0836,1,0.2783,1,1,1,1,1,1,0.0403,0.2783,0.0846,1,0.5992,1,1,1,0.047,0.5992,0.2124,1,1,1,1,1,0.079519555,0.1279571652,0.0548403226,1,1,1,1,1,0.0586074293,0.1300320923,0.0096261781,1,1,1,1,1,0.0415844619,0.378108114,0.6323707105,0.6325364925,0.632535461
162,1,0.3353,1,1,1,1,1,1,1,1,0.0687,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0755,0.2783,0,1,0.5992,1,1,1,0.1222,0.5992,0,1,1,1,1,1,0.0950781852,0,0.0801117122,1,1,1,1,1,0.0873296037,0,0.0389361307,1,1,1,1,1,0.1451381147,0,0.6735137748,0.6735773218,0.6737588652
163,1,0.3353,1,1,1,1,1,1,1,1,0.0442,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0938,0.2783,0,1,0.5992,1,1,1,0.2036,0.5992,0,1,1,1,1,1,0.0645956397,0,0.0485276468,1,1,1,1,1,0.108412832,0,0,1,1,1,1,1,0.3044436276,0,0.6822740454,0.6822508991,0.6826241135
164,1,0.3353,1,1,1,1,1,1,1,1,0.0257,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0371,0.2783,0,1,0.5992,1,1,1,0.2666,0.5992,0,1,1,1,1,1,0.0233192164,0,0.0005679348,1,1,1,1,1,0.0591934472,0,0,1,1,1,1,1,0.5158866048,0,0.6652368294,0.6653268458,0.6653368794
165,1,0.3353,1,1,1,1,1,1,1,1,0.0221,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1563,0.2783,0,1,0.5992,1,1,1,0.1433,0.5992,0,1,1,1,1,1,0.0391553268,0,0,1,1,1,1,1,0.1806369722,0,0.0066188485,1,1,1,1,1,0.31086725,0,0.6387747704,0.6386714618,0.6391843972
166,1,0.3353,1,1,1,1,1,1,1,1,0.013,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1412,0.2783,0,1,0.5992,1,1,1,0.1562,0.5992,0,1,1,1,1,1,0.0124972854,0,0.0019549956,1,1,1,1,1,0.1586486846,0,0.003782199,1,1,1,1,1,0.356954515,0,0.5961817303,0.5961497779,0.5961879433
167,1,0.3353,1,1,1,1,1,1,1,1,0.0373,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1121,0.2783,0,1,0.5992,1,1,1,0.2046,0.5992,0,1,1,1,1,1,0.0437589623,0,0.0304329507,1,1,1,1,1,0.1319808066,0,0.0365230367,1,1,1,1,1,0.4267609417,0,0.5398743354,0.5398773006,0.5403368794
168,1,0.3353,1,1,1,1,1,1,1,1,0.0718,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1073,0.2783,0,1,0.5992,1,1,1,0.2062,0.5992,0,1,1,1,1,1,0.0618003123,0,0.0729160905,1,1,1,1,1,0.1471662223,0,0.2123795897,1,1,1,1,1,0.395702064,0,0.4897293378,0.4897397927,0.4898049645
169,1,0.3353,1,1,1,1,1,1,1,1,0.0873,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1343,0.2783,0,1,0.5992,1,1,1,0.2341,0.5992,0,1,1,1,1,1,0.0688806772,0,0.0666375235,1,1,1,1,1,0.1859439909,0,0.1941973865,1,1,1,1,1,0.3999480307,0,0.4552319961,0.4552570341,0.4556737589
170,1,0.3353,1,1,1,1,1,1,1,1,0.1224,0.3353,0,1,0.2783,1,1,1,1,1,1,0.2056,0.2783,0,1,0.5992,1,1,1,0.2438,0.5992,0,1,1,1,1,1,0.1078410968,0,0.0267736763,1,1,1,1,1,0.2907387614,0,0.0592206866,1,1,1,1,1,0.3957270086,0,0.435717738,0.4357943728,0.4357269504
171,1,0.3353,1,1,1,1,1,1,1,1,0.1607,0.3353,0,1,0.2783,1,1,1,1,1,1,0.3046,0.2783,0,1,0.5992,1,1,1,0.2289,0.5992,0,1,1,1,1,1,0.1578292102,0,0.0327867456,1,1,1,1,1,0.3856914639,0,0.0783518404,1,1,1,1,1,0.3105793893,0,0.4253262446,0.4254283901,0.4255319149
172,1,0.3353,1,1,1,1,1,1,1,1,0.1622,0.3353,0,1,0.2783,1,1,1,1,1,1,0.2478,0.2783,0,1,0.5992,1,1,1,0.158,0.5992,0,1,1,1,1,1,0.1978936493,0,0.0545441136,1,1,1,1,1,0.3101941049,0,0.0071615186,1,1,1,1,1,0.257609129,0,0.4236346061,0.4237359848,0.4237588652
173,1,0.3353,1,1,1,1,1,1,1,1,0.1664,0.3353,0,1,0.2783,1,1,1,1,1,1,0.2256,0.2783,0,1,0.5992,1,1,1,0.1621,0.5992,0,1,1,1,1,1,0.1781659275,0,0.0369426236,1,1,1,1,1,0.2164311111,0,0,1,1,1,1,1,0.2071806043,0,0.4346302562,0.4347366194,0.4348404255
174,1,0.3353,1,1,1,1,1,1,1,1,0.1754,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0788,0.2783,0,1,0.5992,1,1,1,0.1834,0.5992,0,1,1,1,1,1,0.1493770778,0,0.0672784969,1,1,1,1,1,0.1068153605,0,0.037470419,1,1,1,1,1,0.2287986428,0,0.4750483325,0.474931246,0.475177305
175,1,0.3353,1,1,1,1,1,1,1,1,0.1451,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0726,0.2783,0,1,0.5992,1,1,1,0.1712,0.5992,0,1,1,1,1,1,0.1085885912,0,0.1455496997,1,1,1,1,1,0.0950532258,0,0.0536125712,1,1,1,1,1,0.2317748368,0,0.549722088,0.5498201819,0.5500886525
176,1,0.3353,1,1,1,1,1,1,1,1,0.1264,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0824,0.2783,0,1,0.5992,1,1,1,0.1808,0.5992,0,1,1,1,1,1,0.1222875044,0,0.1626367122,1,1,1,1,1,0.1139106974,0,0,1,1,1,1,1,0.2329517603,0,0.5943088449,0.5942458219,0.5944148936
177,1,0.3353,1,1,1,1,1,1,1,1,0.1382,0.3353,0.1131,1,0.2783,1,1,1,1,1,1,0.0955,0.2783,0.1509,1,0.5992,1,1,1,0.1763,0.5992,0.1502,1,1,1,1,1,0.1386021972,0.2732500434,0.3493643999,1,1,1,1,1,0.10015589,0.314969033,0.0091801044,1,1,1,1,1,0.1473499835,0.2225928009,0.6068753021,0.6067273112,0.6072695035
178,1,0.3353,1,1,1,1,1,1,1,1,0.0699,0.3353,0.3099,1,0.2783,1,1,1,1,1,1,0.0936,0.2783,0.3546,1,0.5992,1,1,1,0.1801,0.5992,0.2967,1,1,1,1,1,0.0839955062,0.5599038601,0.2881351411,1,1,1,1,1,0.1035391912,0.5971413851,0.0079293195,1,1,1,1,1,0.1600800306,0.441352129,0.610077332,0.6101121219,0.609929078
179,1,0.3353,1,1,1,1,1,1,1,1,0.0934,0.3353,0.4462,1,0.2783,1,1,1,1,1,1,0.3774,0.2783,0.5514,1,0.5992,1,1,1,0.1307,0.5992,0.432,1,1,1,1,1,0.1064270362,0.7128440142,0.1241604388,1,1,1,1,1,0.2993050516,0.8224477768,0,1,1,1,1,1,0.1186811104,0.5575196743,0.6109231513,0.6109583245,0.6112588652
180,1,0.3353,1,1,1,1,1,1,1,1,0.1113,0.3353,0.4971,1,0.2783,1,1,1,1,1,1,0.3909,0.2783,0.5828,1,0.5992,1,1,1,0.1105,0.5992,0.4349,1,1,1,1,1,0.146284461,0.7458398938,0.0839277133,1,1,1,1,1,0.340600729,0.7889092565,0.0798848197,1,1,1,1,1,0.1059221104,0.7210946083,0.6062711455,0.6063042099,0.6063829787
181,1,0.3353,1,1,1,1,1,1,1,1,0.1494,0.3353,0.5491,1,0.2783,1,1,1,1,1,1,0.4286,0.2783,0.5721,1,0.5992,1,1,1,0.1267,0.5992,0.4613,1,1,1,1,1,0.2272065878,0.795065403,0.120059073,1,1,1,1,1,0.3611150086,0.7981731892,0.3049696684,1,1,1,1,1,0.1730865836,0.7098346949,0.596060899,0.5959382272,0.5961879433
182,1,0.3353,1,1,1,1,1,1,1,1,0.2268,0.3353,0.5788,1,0.2783,1,1,1,1,1,1,0.2547,0.2783,0.5944,1,0.5992,1,1,1,0.1659,0.5992,0.4651,1,1,1,1,1,0.3256805837,0.8199219704,0.2152722627,1,1,1,1,1,0.2238571793,0.8296021223,0.2817094326,1,1,1,1,1,0.2618181109,0.696449697,0.5887506042,0.5887455045,0.5886524823
183,1,0.3353,1,1,1,1,1,1,1,1,0.1818,0.3353,0.5935,1,0.2783,1,1,1,1,1,1,0.4355,0.2783,0.5804,1,0.5992,1,1,1,0.1349,0.5992,0.4731,1,1,1,1,1,0.3578621447,0.8526968956,0.2978339791,1,1,1,1,1,0.3988099694,0.7935423851,0.3189887404,1,1,1,1,1,0.2579458058,0.723677814,0.578842436,0.5788026232,0.5789007092
184,1,0.3353,1,1,1,1,1,1,1,1,0.204,0.3353,0.4606,1,0.2783,1,1,1,1,1,1,0.266,0.2783,0.5083,1,0.5992,1,1,1,0.0952,0.5992,0.368,1,1,1,1,1,0.316188395,0.7822901011,0.3138311505,1,1,1,1,1,0.2835909128,0.7655661106,0.3472531736,1,1,1,1,1,0.1504811496,0.6477903128,0.5735258579,0.5737254072,0.5740248227
185,1,0.3353,1,1,1,1,1,1,1,1,0.169,0.3353,0.2861,1,0.2783,1,1,1,1,1,1,0.4383,0.2783,0.3311,1,0.5992,1,1,1,0.1087,0.5992,0.1997,1,1,1,1,1,0.2360475659,0.5777105689,0.1648437083,1,1,1,1,1,0.4140265584,0.5724283457,0.3263502717,1,1,1,1,1,0.198451817,0.4543368518,0.5836152731,0.5836682886,0.5837765957
186,1,0.3353,1,1,1,1,1,1,1,1,0.1969,0.3353,0.04,1,0.2783,1,1,1,1,1,1,0.246,0.2783,0.0839,1,0.5992,1,1,1,0.1683,0.5992,0,1,1,1,1,1,0.2192407548,0.1817162633,0.2349548787,1,1,1,1,1,0.2590870261,0.2635340095,0.9945715666,1,1,1,1,1,0.3389781117,0.0163183734,0.6234896085,0.6234398138,0.6236702128
187,1,0.3353,1,1,1,1,1,1,1,1,0.1917,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0964,0.2783,0,1,0.5992,1,1,1,0.1426,0.5992,0,1,1,1,1,1,0.1448995918,0,0.460470438,1,1,1,1,1,0.1478960812,0,1,1,1,1,1,1,0.2720708251,0,0.6419163847,0.6418447218,0.6418439716
188,1,0.3353,1,1,1,1,1,1,1,1,0.2034,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1788,0.2783,0,1,0.5992,1,1,1,0.2315,0.5992,0,1,1,1,1,1,0.218267709,0,0.5958551764,1,1,1,1,1,0.2109830379,0,0.999340415,1,1,1,1,1,0.2472874969,0,0.6259666506,0.6259784218,0.6263297872
189,1,0.3353,1,1,1,1,1,1,1,1,0.2599,0.3353,0,1,0.2783,1,1,1,1,1,1,0.2117,0.2783,0,1,0.5992,1,1,1,0.1944,0.5992,0,1,1,1,1,1,0.2311258465,0,0.9918245077,1,1,1,1,1,0.2427175492,0,0.9910576344,1,1,1,1,1,0.2947745025,0,0.6048815853,0.6048233552,0.6050531915
190,1,0.3353,1,1,1,1,1,1,1,1,0.2623,0.3353,0,1,0.2783,1,1,1,1,1,1,0.2868,0.2783,0,1,0.5992,1,1,1,0.1141,0.5992,0,1,1,1,1,1,0.2578963339,0,0.9774682522,1,1,1,1,1,0.3757789135,0,0.8226070404,1,1,1,1,1,0.1822524071,0,0.5747341711,0.5747831606,0.5749113475
