Time_Index,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,SolarPV,Retro_NGCC_CCS,Retro_NGCC_H2
1793,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1794,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1795,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1796,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1797,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1798,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1799,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1800,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1801,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1802,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1803,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1804,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1805,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1806,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1807,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1808,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1809,1.0,1.0,1.0,1.0,0.0978,1.0,1.0
1810,1.0,1.0,1.0,1.0,0.2792,1.0,1.0
1811,1.0,1.0,1.0,1.0,0.4105,1.0,1.0
1812,1.0,1.0,1.0,1.0,0.4492,1.0,1.0
1813,1.0,1.0,1.0,1.0,0.4963,1.0,1.0
1814,1.0,1.0,1.0,1.0,0.4878,1.0,1.0
1815,1.0,1.0,1.0,1.0,0.4023,1.0,1.0
1816,1.0,1.0,1.0,1.0,0.2639,1.0,1.0
1817,1.0,1.0,1.0,1.0,0.0209,1.0,1.0
1818,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1819,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1820,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1821,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1822,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1823,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1824,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1825,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1826,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1827,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1828,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1829,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1830,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1831,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1832,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1833,1.0,1.0,1.0,1.0,0.2274,1.0,1.0
1834,1.0,1.0,1.0,1.0,0.4451,1.0,1.0
1835,1.0,1.0,1.0,1.0,0.5487,1.0,1.0
1836,1.0,1.0,1.0,1.0,0.5288,1.0,1.0
1837,1.0,1.0,1.0,1.0,0.4508,1.0,1.0
1838,1.0,1.0,1.0,1.0,0.4375,1.0,1.0
1839,1.0,1.0,1.0,1.0,0.3749,1.0,1.0
1840,1.0,1.0,1.0,1.0,0.2477,1.0,1.0
1841,1.0,1.0,1.0,1.0,0.0342,1.0,1.0
1842,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1843,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1844,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1845,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1846,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1847,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1848,1.0,1.0,1.0,1.0,0.0,1.0,1.0
