Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind
538,1,0.3235,1,0.710196197,0.3044,1,0.936753988
539,1,0.3563,1,0.438852191,0.3022,1,0.894410849
540,1,0.3784,1,0.312287986,0.4041,1,0.729316831
541,1,0.3346,1,0.569212019,0.2614,1,0.705880165
542,1,0.2609,1,0.766024351,0.2753,1,0.748093069
543,1,0.2381,1,0.711729348,0.1934,1,0.817127466
544,1,0.1307,1,0.659122467,0.2166,1,0.8403548
545,1,0.0266,1,0.482714176,0.0182,1,0.906592369
546,1,0,1,0.74608326,0,1,0.94518286
547,1,0,1,0.817704558,0,1,0.897846878
548,1,0,1,0.881676972,0,1,0.937956572
549,1,0,1,0.923290074,0,1,0.908633113
550,1,0,1,0.881124794,0,1,0.971499681
551,1,0,1,0.837216139,0,1,0.997881591
552,1,0,1,0.935307026,0,1,0.981252551
553,1,0,1,0.95678848,0,1,0.874063134
554,1,0,1,0.960784912,0,1,0.785421908
555,1,0,1,0.964077592,0,1,0.838933825
556,1,0,1,0.821918488,0,1,0.836373806
557,1,0,1,0.535242558,0,1,0.798461854
558,1,0,1,0.421804518,0,1,0.835002184
559,1,0,1,0.44402492,0,1,0.936725378
560,1,0,1,0.506769657,0,1,0.92959249
561,1,0.1008,1,0.716469467,0.1563,1,0.786107421
562,1,0.3571,1,0.479748398,0.4284,1,0.73866868
563,1,0.5425,1,0.77202934,0.5777,1,0.717252851
564,1,0.6327,1,0.629349351,0.6501,1,0.634071887
565,1,0.6563,1,0.735723257,0.6632,1,0.717576087
566,1,0.6462,1,0.502739787,0.6461,1,0.680005491
567,1,0.5642,1,0.707346141,0.5617,1,0.761096835
568,1,0.3954,1,0.32747677,0.3732,1,0.737764895
569,1,0.1551,1,0.927522063,0.1768,1,0.7636289
570,1,0,1,0.636502683,0,1,0.771935344
571,1,0,1,0.664787829,0,1,0.867450655
572,1,0,1,0.515376031,0,1,0.923220873
573,1,0,1,0.439054638,0,1,0.93512392
574,1,0,1,0.750679374,0,1,0.801682234
575,1,0,1,0.814183295,0,1,0.73993969
576,1,0,1,0.872650862,0,1,0.863863051
577,1,0,1,0.888046741,0,1,0.794329345
578,1,0,1,0.731665611,0,1,0.7056126
579,1,0,1,0.777789474,0,1,0.764104486
580,1,0,1,0.943983614,0,1,0.786875129
581,1,0,1,0.947459102,0,1,0.886458337
582,1,0,1,0.747204661,0,1,0.976139545
583,1,0,1,0.933167934,0,1,0.972755671
584,1,0,1,0.757942557,0,1,0.896742344
585,1,0.2189,1,0.785400927,0.1756,1,0.984853625
586,1,0.4091,1,0.641020477,0.359,1,0.902690589
587,1,0.5094,1,0.963223636,0.4301,1,0.9146806
588,1,0.5486,1,0.768399656,0.4563,1,0.959157526
589,1,0.5372,1,0.880754352,0.3894,1,0.980083108
590,1,0.4018,1,0.927021861,0.4534,1,0.962692797
591,1,0.4305,1,0.91498971,0.5024,1,0.874517322
592,1,0.3475,1,0.568014443,0.3741,1,0.909573317
593,1,0.1858,1,0.400734007,0.207,1,0.887189507
594,1,0,1,0.370842636,0,1,0.914014876
595,1,0,1,0.345947564,0,1,0.881599724
596,1,0,1,0.52340579,0,1,0.903847158
597,1,0,1,0.235718831,0,1,0.908420205
598,1,0,1,0.353133857,0,1,0.877573609
599,1,0,1,0.123410217,0,1,0.374645948
600,1,0,1,0.159678772,0,1,0.802588284
601,1,0,1,0.174881235,0,1,0.690074623
602,1,0,1,0.268058985,0,1,0.677912593
603,1,0,1,0.07365521,0,1,0.683205128
604,1,0,1,0.09225262,0,1,0.589605987
605,1,0,1,0.1769187,0,1,0.580307305
606,1,0,1,0.047160737,0,1,0.634193897
607,1,0,1,0.018978704,0,1,0.679633021
608,1,0,1,0.007698048,0,1,0.686066628
609,1,0.1243,1,0,0.1448,1,0.628320456
610,1,0.3369,1,3.21E-06,0.381,1,0.540198147
611,1,0.5427,1,0,0.4255,1,0.395114601
612,1,0.5165,1,0,0.4001,1,0.167897642
613,1,0.4801,1,0,0.3675,1,0.094961971
614,1,0.4327,1,0,0.3052,1,0.083402254
615,1,0.3182,1,0.016408831,0.2707,1,0.081223026
616,1,0.1995,1,0.121261552,0.1831,1,0.027838761
617,1,0.0683,1,0.194417536,0.078,1,0.033720993
618,1,0,1,0.331171334,0,1,0.124309257
619,1,0,1,0.57641989,0,1,0.199696913
620,1,0,1,0.249798104,0,1,0.368104279
621,1,0,1,0.31388849,0,1,0.412119091
622,1,0,1,0.263796777,0,1,0.432690829
623,1,0,1,0.322466075,0,1,0.638492703
624,1,0,1,0.329577833,0,1,0.733269811
625,1,0,1,0.705949306,0,1,0.780201435
626,1,0,1,0.834924579,0,1,0.786337197
627,1,0,1,0.832703173,0,1,0.797727823
628,1,0,1,0.727586865,0,1,0.823553085
629,1,0,1,0.626110256,0,1,0.758514643
630,1,0,1,0.721315265,0,1,0.721159458
631,1,0,1,0.785158873,0,1,0.718788862
632,1,0,1,0.59819752,0,1,0.807962596
633,1,0,1,0.567111433,0,1,0.934006155
634,1,0.003,1,0.326491237,0.0064,1,0.948075294
635,1,0.0852,1,0.390583217,0.116,1,0.981830955
636,1,0.1324,1,0.287067473,0.0999,1,0.98286736
637,1,0.1041,1,0.229321212,0.1202,1,0.940139234
638,1,0.1276,1,0.154025629,0.192,1,0.877916396
639,1,0.1108,1,0.115687042,0.1404,1,0.879350662
640,1,0.0825,1,0.054644316,0.0697,1,0.896614492
641,1,0.0043,1,0.088804618,0,1,0.837487161
642,1,0,1,0.72049433,0,1,0.721934199
643,1,0,1,0.834395289,0,1,0.659873962
644,1,0,1,0.950648248,0,1,0.497243434
645,1,0,1,0.999782085,0,1,0.501666129
646,1,0,1,1,0,1,0.587158203
647,1,0,1,1,0,1,0.723627448
648,1,0,1,1,0,1,0.83999908
649,1,0,1,1,0,1,0.961806953
650,1,0,1,1,0,1,0.997699499
651,1,0,1,1,0,1,0.99966979
652,1,0,1,0.999383628,0,1,0.996178329
653,1,0,1,0.965365767,0,1,0.992918313
654,1,0,1,0.79326117,0,1,0.974965513
655,1,0,1,0.284757346,0,1,0.955787182
656,1,0,1,0.51474309,0,1,0.939044178
657,1,0.2499,1,0.541716576,0.2267,1,0.878550053
658,1,0.4155,1,0.119267933,0.3616,1,0.718334675
659,1,0.5324,1,7.85E-05,0.4427,1,0.461677551
660,1,0.4953,1,0,0.4972,1,0.560474813
661,1,0.5597,1,0.021236544,0.6758,1,0.422075212
662,1,0.6671,1,0.279601127,0.7002,1,0.194490075
663,1,0.6148,1,0.46427834,0.6275,1,0.148848206
664,1,0.4365,1,0.974582016,0.3833,1,0.189681008
665,1,0.195,1,0.989060044,0.1751,1,0.334965825
666,1,0,1,0.871624708,0,1,0.558297515
667,1,0,1,0.820555329,0,1,0.723501265
668,1,0,1,0.579907179,0,1,0.886326075
669,1,0,1,0.888320148,0,1,0.97592932
670,1,0,1,0.996523142,0,1,0.986805677
671,1,0,1,0.996782899,0,1,0.991398931
672,1,0,1,0.991666675,0,1,0.989534974
673,1,0,1,0.997197568,0,1,0.949826002
674,1,0,1,0.990980506,0,1,0.993482053
675,1,0,1,0.99509269,0,1,0.997590601
676,1,0,1,0.998604,0,1,0.971687198
677,1,0,1,0.997113645,0,1,0.965954244
678,1,0,1,0.964395225,0,1,0.997601628
679,1,0,1,0.774503291,0,1,1
680,1,0,1,0.453799129,0,1,0.999735355
681,1,0.2679,1,0.72623843,0.2674,1,0.997840822
682,1,0.4889,1,0.860119224,0.4917,1,0.987282932
683,1,0.6489,1,0.950293899,0.6548,1,0.998378634
684,1,0.7238,1,0.945139766,0.7303,1,0.9989748
685,1,0.7197,1,0.86758709,0.7211,1,0.98420155
686,1,0.6822,1,0.805573642,0.6605,1,0.972674847
687,1,0.5905,1,0.865666926,0.5757,1,0.9247123
688,1,0.44,1,0.899387836,0.474,1,0.914776444
689,1,0.238,1,0.919774652,0.2667,1,0.906423151
690,1,0,1,0.88535291,0,1,0.879636407
691,1,0,1,0.887517393,0,1,0.870837569
692,1,0,1,0.62795043,0,1,0.932480097
693,1,0,1,0.863607407,0,1,0.886901617
694,1,0,1,0.981490731,0,1,0.774404883
695,1,0,1,0.985393226,0,1,0.669133186
696,1,0,1,0.888944626,0,1,0.689643264
697,1,0,1,0.925511122,0,1,0.562312722
698,1,0,1,0.973652482,0,1,0.463497579
699,1,0,1,0.985652745,0,1,0.385246933
700,1,0,1,0.983244896,0,1,0.399191618
701,1,0,1,0.997765362,0,1,0.31038776
702,1,0,1,1,0,1,0.343378693
703,1,0,1,0.769717336,0,1,0.085638776
704,1,0,1,0.809107363,0,1,0.147782668
705,1,0.2215,1,0.934025228,0.236,1,0.171693906
706,1,0.448,1,0.963687718,0.471,1,0.154558361
707,1,0.6102,1,0.932337642,0.6334,1,0.55537951
708,1,0.6827,1,0.949385643,0.7139,1,0.307744384
709,1,0.6919,1,0.820611179,0.7247,1,0.484988928
710,1,0.6824,1,0.709026337,0.7167,1,0.55123055
711,1,0.6061,1,0.479146242,0.6474,1,0.501167417
712,1,0.4429,1,0.451758742,0.4924,1,0.400785506
713,1,0.2227,1,0.368047923,0.2754,1,0.327085674
714,1,0,1,0.135283738,0,1,0.392807156
715,1,0,1,0.000553471,0,1,0.261785895
716,1,0,1,7.47E-05,0,1,0.157163739
717,1,0,1,0.058456149,0,1,0.823375225
718,1,0,1,0.033459187,0,1,0.710939109
719,1,0,1,0.064403035,0,1,0.761581004
720,1,0,1,0.20856604,0,1,0.691922605
721,1,0,1,0.000510098,0,1,0.552935839
722,1,0,1,0.025652852,0,1,0.495430529
723,1,0,1,0.060142692,0,1,0.394096315
724,1,0,1,0.133330256,0,1,0.287879944
725,1,0,1,0.112452209,0,1,0.148337334
726,1,0,1,0.317987263,0,1,0.082942367
727,1,0,1,0.223675385,0,1,0.090858147
728,1,0,1,0.493511528,0,1,0.208452165
729,1,0.2201,1,0.33773452,0.234,1,0.19714725
730,1,0.4205,1,0.520986974,0.4451,1,0.209952652
731,1,0.5658,1,0.205205664,0.6077,1,0.19718729
732,1,0.6243,1,0.233973458,0.6753,1,0.086952344
733,1,0.6336,1,0.396789044,0.6821,1,0.088944599
734,1,0.6206,1,0.435409278,0.6674,1,0.109254748
735,1,0.5519,1,0.598688543,0.6036,1,0.135930359
736,1,0.4038,1,0.901745558,0.4617,1,0.178833231
737,1,0.2062,1,0.877426207,0.2558,1,0.229911983
738,1,0,1,0.995711565,0,1,0.292799234
739,1,0,1,1,0,1,0.354925036
740,1,0,1,0.924114227,0,1,0.479659796
741,1,0,1,0.913877368,0,1,0.359369457
742,1,0,1,0.875618696,0,1,0.2525374
743,1,0,1,0.887774765,0,1,0.28149718
744,1,0,1,0.952491641,0,1,0.367963493
745,1,0,1,0.969382763,0,1,0.460256517
746,1,0,1,0.981830478,0,1,0.521868646
747,1,0,1,0.991252542,0,1,0.510880589
748,1,0,1,0.994743586,0,1,0.515496075
749,1,0,1,0.993867755,0,1,0.439396173
750,1,0,1,0.980200052,0,1,0.363519818
751,1,0,1,0.994304657,0,1,0.398449451
752,1,0,1,0.979074061,0,1,0.396414787
753,1,0.0461,1,0.914221466,0.0364,1,0.411717772
754,1,0.1938,1,0.955596089,0.2206,1,0.405268192
755,1,0.3902,1,0.177642941,0.3836,1,0.029175472
756,1,0.3957,1,0.847731233,0.3151,1,0.377701551
757,1,0.4156,1,0.822752714,0.3405,1,0.306684613
758,1,0.4371,1,0.980742276,0.5179,1,0.277598143
759,1,0.5286,1,0.873988867,0.5831,1,0.262282521
760,1,0.4206,1,0.978540242,0.4177,1,0.240460068
761,1,0.2085,1,0.991429806,0.2475,1,0.308363616
762,1,0,1,0.998264611,0,1,0.369118392
763,1,0,1,0.975626349,0,1,0.354694366
764,1,0,1,0.98037231,0,1,0.312093258
765,1,0,1,0.988056183,0,1,0.294796884
766,1,0,1,0.922228098,0,1,0.310036659
767,1,0,1,0.487059832,0,1,0.405635953
768,1,0,1,0.650660157,0,1,0.396486342
769,1,0,1,0.652541041,0,1,0.300439477
770,1,0,1,0.489089131,0,1,0.356635183
771,1,0,1,0.720441401,0,1,0.485553384
772,1,0,1,0.941009462,0,1,0.564847767
773,1,0,1,0.808041513,0,1,0.403786451
774,1,0,1,0.57156831,0,1,0.373498946
775,1,0,1,0.536646962,0,1,0.436061621
776,1,0,1,0.378664613,0,1,0.346012235
777,1,0.1455,1,0.192936942,0.09,1,0.475307226
778,1,0.2427,1,0.098409355,0.1936,1,0.389388561
779,1,0.3104,1,0.059856717,0.3332,1,0.363245636
780,1,0.3464,1,0.26922816,0.3326,1,0.345783859
781,1,0.3283,1,0.354099602,0.3824,1,0.331752688
782,1,0.2946,1,0.292772204,0.3927,1,0.313630641
783,1,0.2536,1,0.245338812,0.3493,1,0.401593149
784,1,0.175,1,0.282872379,0.2221,1,0.304199994
785,1,0.034,1,0.463687837,0.0478,1,0.334043056
786,1,0,1,0.6362167,0,1,0.404166341
787,1,0,1,0.725167036,0,1,0.501478553
788,1,0,1,0.557771087,0,1,0.325242937
789,1,0,1,0.807179213,0,1,0.508970261
790,1,0,1,0.854410052,0,1,0.506105185
791,1,0,1,0.932202816,0,1,0.493106008
792,1,0,1,0.962075233,0,1,0.614974141
793,1,0,1,0.990950346,0,1,0.746212304
794,1,0,1,0.998399675,0,1,0.681968093
795,1,0,1,0.999943674,0,1,0.741479397
796,1,0,1,0.950306296,0,1,0.785551429
797,1,0,1,0.845934808,0,1,0.852638841
798,1,0,1,0.965507269,0,1,0.885009408
799,1,0,1,0.770078421,0,1,0.885980785
800,1,0,1,0.546967149,0,1,0.77327913
801,1,0.2753,1,0.755076408,0.2852,1,0.851347625
802,1,0.4988,1,0.859453321,0.5084,1,0.799979925
803,1,0.6555,1,0.838057339,0.6649,1,0.710745454
804,1,0.727,1,0.84991914,0.739,1,0.635767758
805,1,0.7355,1,0.879191041,0.7491,1,0.509430289
806,1,0.7286,1,0.720450699,0.7427,1,0.618139982
807,1,0.6589,1,0.784591794,0.6855,1,0.658899546
808,1,0.4977,1,0.707923412,0.5306,1,0.597275257
809,1,0.2796,1,0.683650076,0.3169,1,0.443222761
810,1,0,1,0.363418788,0.0002,1,0.701171517
811,1,0,1,0.312440813,0,1,0.725046039
812,1,0,1,0.258420408,0,1,0.559438646
813,1,0,1,0.151898369,0,1,0.473131597
814,1,0,1,0.106907196,0,1,0.510252357
815,1,0,1,0.214337558,0,1,0.452961832
816,1,0,1,0.404683322,0,1,0.555146277
817,1,0,1,0.561287105,0,1,0.588814914
818,1,0,1,0.672913551,0,1,0.470196784
819,1,0,1,0.723361433,0,1,0.421834409
820,1,0,1,0.805291235,0,1,0.471072197
821,1,0,1,0.904340565,0,1,0.613616168
822,1,0,1,0.792528152,0,1,0.624691665
823,1,0,1,0.847133756,0,1,0.765381157
824,1,0,1,0.753656209,0,1,0.704199433
825,1,0.2573,1,0.501209259,0.2491,1,0.841629386
826,1,0.4428,1,0.336688846,0.4212,1,0.587659121
827,1,0.5817,1,0.814650357,0.565,1,0.655141115
828,1,0.5987,1,0.89824605,0.6201,1,0.667619109
829,1,0.6564,1,0.871938109,0.6135,1,0.712615848
830,1,0.6124,1,0.823495448,0.5587,1,0.651948869
831,1,0.5068,1,0.866992474,0.5271,1,0.679734111
832,1,0.4084,1,0.866138339,0.3826,1,0.659323394
833,1,0.2368,1,0.60289675,0.213,1,0.794496119
834,1,0,1,0.308621526,0,1,0.891139507
835,1,0,1,0.36514309,0,1,0.947707772
836,1,0,1,0.347624421,0,1,0.780265868
837,1,0,1,0.44623059,0,1,0.706462741
838,1,0,1,0.336039752,0,1,0.755564213
839,1,0,1,0.319225818,0,1,0.764291883
840,1,0,1,0.133085489,0,1,0.769854546
841,1,0,1,0.024355069,0,1,0.748682261
842,1,0,1,0.087464668,0,1,0.722473741
843,1,0,1,0.129747748,0,1,0.784560621
844,1,0,1,0.054570939,0,1,0.793878376
845,1,0,1,0.09787365,0,1,0.748106122
846,1,0,1,0.071352124,0,1,0.791063488
847,1,0,1,0.007259607,0,1,0.71205759
848,1,0,1,0.012448314,0,1,0.601690769
849,1,0.2891,1,0.014655897,0.268,1,0.663625062
850,1,0.5073,1,0.005770348,0.5038,1,0.511986375
851,1,0.6627,1,0.01502922,0.6629,1,0.386501193
852,1,0.7274,1,0.000105199,0.7289,1,0.195842817
853,1,0.7364,1,0.009040426,0.7458,1,0.31197384
854,1,0.7298,1,0.076620802,0.7384,1,0.579322457
855,1,0.6666,1,0.114635564,0.6868,1,0.515212178
856,1,0.508,1,0.259471357,0.5375,1,0.520608842
857,1,0.2905,1,0.266631514,0.3275,1,0.500415802
858,1,0,1,0.553913593,0.0084,1,0.579055548
859,1,0,1,0.456685781,0,1,0.742592216
860,1,0,1,0.455366284,0,1,0.782880664
861,1,0,1,0.599906921,0,1,0.738973796
862,1,0,1,0.550957739,0,1,0.841824532
863,1,0,1,0.597440004,0,1,0.928091645
864,1,0,1,0.576802969,0,1,0.936562538
865,1,0,1,0.259640664,0,1,0.899250269
866,1,0,1,0.303480119,0,1,0.952035069
867,1,0,1,0.542770267,0,1,0.976794481
868,1,0,1,0.784003615,0,1,0.961499333
869,1,0,1,0.794739664,0,1,0.937165022
870,1,0,1,0.943588614,0,1,0.89061451
871,1,0,1,0.924604237,0,1,0.929476738
872,1,0.0007,1,0.626917481,0,1,0.966693282
873,1,0.2746,1,0.635662079,0.2778,1,0.936077178
874,1,0.492,1,0.840934098,0.4936,1,0.867835283
875,1,0.6453,1,0.776441932,0.6446,1,0.841068745
876,1,0.7063,1,0.555783987,0.7134,1,0.820606768
877,1,0.7157,1,0.504585147,0.7244,1,0.820878625
878,1,0.7094,1,0.394863248,0.7198,1,0.719276369
879,1,0.6458,1,0.751514912,0.6669,1,0.831145108
880,1,0.4907,1,0.765338778,0.5206,1,0.894025207
881,1,0.2821,1,0.874969602,0.3184,1,0.957038641
882,1,0,1,0.960982263,0.0115,1,0.991364241
883,1,0,1,1,0,1,0.978024304
884,1,0,1,0.892184198,0,1,0.935228109
885,1,0,1,0.997496009,0,1,0.897325397
886,1,0,1,0.93209362,0,1,0.858655691
887,1,0,1,0.995199144,0,1,0.752758503
888,1,0,1,0.521404147,0,1,0.776003718
889,1,0,1,0.870074809,0,1,0.775892258
890,1,0,1,0.993131042,0,1,0.751547635
891,1,0,1,0.966885746,0,1,0.772873163
892,1,0,1,0.952266693,0,1,0.812200904
893,1,0,1,0.785362065,0,1,0.781038046
894,1,0,1,0.542045534,0,1,0.952202082
895,1,0,1,0.649721563,0,1,0.860494018
896,1,0.0032,1,0.757848263,0,1,0.786825061
897,1,0.2384,1,0.52270031,0.2432,1,0.747753084
898,1,0.4037,1,0.278034478,0.4211,1,0.891163349
899,1,0.4987,1,0.550669134,0.5184,1,0.697574377
900,1,0.5164,1,0.887624919,0.507,1,0.704690576
901,1,0.5155,1,0.900511742,0.5207,1,0.78763783
902,1,0.5077,1,0.872739136,0.5885,1,0.657645702
903,1,0.4962,1,0.961140275,0.5703,1,0.865047574
904,1,0.3746,1,0.931884527,0.4369,1,0.959613502
905,1,0.2158,1,0.907707751,0.255,1,0.982016504
906,1,0,1,0.949206114,0.0015,1,0.993035913
907,1,0,1,0.83072561,0,1,0.942026377
908,1,0,1,0.611792326,0,1,0.94190979
909,1,0,1,0.597410083,0,1,0.971319258
910,1,0,1,0.835335076,0,1,0.971747637
911,1,0,1,0.6421296,0,1,0.852192342
912,1,0,1,0.503539562,0,1,0.847717762
913,1,0,1,0.521246254,0,1,0.77478838
914,1,0,1,0.369624883,0,1,0.676108599
915,1,0,1,0.265292585,0,1,0.595161617
916,1,0,1,0.281771332,0,1,0.473448873
917,1,0,1,0.233025074,0,1,0.483133316
918,1,0,1,0.13673526,0,1,0.486564487
919,1,0,1,0.104717307,0,1,0.557056546
920,1,0,1,0.071474724,0,1,0.553082824
921,1,0.2567,1,0.008239744,0.222,1,0.559066772
922,1,0.4516,1,7.35E-06,0.4091,1,0.582361579
923,1,0.5729,1,0,0.5404,1,0.513777971
924,1,0.5979,1,0,0.6504,1,0.436720133
925,1,0.6425,1,0,0.6938,1,0.391491413
926,1,0.6437,1,1.39E-05,0.6029,1,0.383890152
927,1,0.5573,1,0.012485531,0.4281,1,0.482494712
928,1,0.3212,1,0.009501642,0.3287,1,0.650671899
929,1,0.1424,1,0.014184862,0.1264,1,0.872334957
930,1,0,1,0.119333498,0.0001,1,0.955511928
931,1,0,1,0.19053027,0,1,0.960899711
932,1,0,1,0.047565356,0,1,0.94687897
933,1,0,1,0.05569284,0,1,0.935051739
934,1,0,1,0.041210167,0,1,0.930534363
935,1,0,1,0.354351372,0,1,0.870290101
936,1,0,1,0.159613147,0,1,0.816940904
937,1,0,1,0.249115467,0,1,0.792178094
938,1,0,1,0.285684437,0,1,0.804743409
939,1,0,1,0.087608792,0,1,0.803347707
940,1,0,1,0.121226177,0,1,0.820398808
941,1,0,1,0.363875806,0,1,0.767235398
942,1,0,1,0.4204216,0,1,0.667571604
943,1,0,1,0.378963947,0,1,0.637395024
944,1,0.0009,1,0.406331927,0,1,0.543643296
945,1,0.291,1,0.693407893,0.2908,1,0.519950271
946,1,0.5064,1,0.680017531,0.5104,1,0.616767526
947,1,0.6688,1,0.912377775,0.6711,1,0.519617796
948,1,0.7318,1,0.675263762,0.7409,1,0.538539052
949,1,0.7417,1,0.711840212,0.7511,1,0.498886168
950,1,0.7336,1,0.61278379,0.7431,1,0.571346521
951,1,0.6768,1,0.559436798,0.6956,1,0.591261983
952,1,0.5196,1,0.722519279,0.5493,1,0.535583377
953,1,0.3089,1,0.511611402,0.3462,1,0.462661415
954,1,0.0174,1,0.478147358,0.0767,1,0.40097788
955,1,0,1,0.621359408,0,1,0.453927904
956,1,0,1,0.271505713,0,1,0.531599224
957,1,0,1,0.136628702,0,1,0.460632533
958,1,0,1,2.23E-05,0,1,0.057315052
959,1,0,1,0.000521008,0,1,0.061800338
960,1,0,1,0.207811773,0,1,0.491705179
961,1,0,1,0.339919329,0,1,0.540657043
962,1,0,1,0.437801093,0,1,0.652257323
963,1,0,1,0.333993256,0,1,0.718287349
964,1,0,1,0.161500841,0,1,0.69870913
965,1,0,1,0.08829625,0,1,0.7501809
966,1,0,1,0.220195055,0,1,0.76255101
967,1,0,1,0.172396615,0,1,0.712663054
968,1,0.0002,1,0.12225575,0,1,0.7022717
969,1,0.2979,1,0.613420427,0.3081,1,0.657950759
970,1,0.5138,1,0.661406875,0.5213,1,0.631449223
971,1,0.6683,1,0.234022364,0.6705,1,0.379578769
972,1,0.7254,1,0.103758812,0.732,1,0.361720622
973,1,0.7336,1,0.531124353,0.7351,1,0.250609905
974,1,0.7183,1,0.79294759,0.6979,1,0.297219396
975,1,0.6142,1,0.733684421,0.5716,1,0.421122342
976,1,0.4189,1,0.750452161,0.3971,1,0.543642282
977,1,0.2042,1,0.651688874,0.2264,1,0.576675177
978,1,0,1,0.486561388,0.0023,1,0.660756588
979,1,0,1,0.486710966,0,1,0.816996038
980,1,0,1,0.400576115,0,1,0.818295777
981,1,0,1,0.24932152,0,1,0.734910369
982,1,0,1,0.13982217,0,1,0.63517499
983,1,0,1,0.252622604,0,1,0.654186606
984,1,0,1,0.292977631,0,1,0.633409202
985,1,0,1,0.271639407,0,1,0.632500589
986,1,0,1,0.096954748,0,1,0.514981985
987,1,0,1,0.085644051,0,1,0.498767018
988,1,0,1,0.132925838,0,1,0.510035574
989,1,0,1,0.170157641,0,1,0.44857949
990,1,0,1,0.157312199,0,1,0.514937043
991,1,0,1,0.1129352,0,1,0.470196009
992,1,0,1,0.080922805,0,1,0.323881894
993,1,0.106,1,0.009407829,0.1374,1,0.278274775
994,1,0.2685,1,0.004207884,0.3286,1,0.212054163
995,1,0.3766,1,0.001620191,0.376,1,0.248844445
996,1,0.3609,1,0.019495428,0.4245,1,0.289271086
997,1,0.3393,1,0.150224701,0.3968,1,0.371489912
998,1,0.3399,1,0.319878668,0.4516,1,0.516233802
999,1,0.3814,1,0.628166378,0.4937,1,0.606200814
1000,1,0.3407,1,0.693327785,0.3912,1,0.905022025
1001,1,0.1825,1,0.810688376,0.2354,1,0.936158836
1002,1,0,1,0.895314872,0.0022,1,0.990399957
1003,1,0,1,0.86654073,0,1,0.987123668
1004,1,0,1,0.78773278,0,1,0.968882442
1005,1,0,1,0.924003243,0,1,0.985572338
1006,1,0,1,0.990432084,0,1,0.994255781
1007,1,0,1,0.985242248,0,1,0.992943704
1008,1,0,1,0.999417424,0,1,0.999622762
1009,1,0,1,1,0,1,0.986053884
1010,1,0,1,1,0,1,0.989762664
1011,1,0,1,1,0,1,0.984988689
1012,1,0,1,1,0,1,0.99220252
1013,1,0,1,1,0,1,0.992451787
1014,1,0,1,1,0,1,0.982604563
1015,1,0,1,0.985692322,0,1,0.984695852
1016,1,0.0402,1,0.941182435,0.0169,1,0.966541052
1017,1,0.321,1,0.980075657,0.2875,1,0.989707232
1018,1,0.5245,1,0.993839562,0.4137,1,0.984856486
1019,1,0.6441,1,0.966479957,0.4555,1,0.997621417
1020,1,0.7124,1,0.997629941,0.5821,1,0.999958992
1021,1,0.7357,1,0.955581605,0.6565,1,0.992235959
1022,1,0.7389,1,0.972986162,0.7141,1,0.998948455
1023,1,0.6854,1,0.982450366,0.6489,1,1
1024,1,0.5341,1,0.999181509,0.523,1,0.997745812
1025,1,0.3205,1,1,0.3346,1,0.995687306
1026,1,0.0422,1,0.996199787,0.079,1,0.999369919
1027,1,0,1,1,0,1,0.980673015
1028,1,0,1,0.980571449,0,1,0.973875403
1029,1,0,1,1,0,1,0.980784774
1030,1,0,1,0.997454047,0,1,0.890896916
1031,1,0,1,0.734991491,0,1,0.851224363
1032,1,0,1,0.5955621,0,1,0.809004903
1033,1,0,1,0.242826775,0,1,0.833665073
1034,1,0,1,0.03796494,0,1,0.801200867
1035,1,0,1,0.090820193,0,1,0.7769835
1036,1,0,1,0.388701856,0,1,0.746220827
1037,1,0,1,0.776218772,0,1,0.755740345
1038,1,0,1,0.929636121,0,1,0.686628699
1039,1,0,1,0.979400814,0,1,0.778646708
1040,1,0.0059,1,0.886533201,0.0003,1,0.735271573
1041,1,0.2662,1,0.975051701,0.2569,1,0.722848058
1042,1,0.4829,1,0.962889194,0.4694,1,0.625542641
1043,1,0.5778,1,0.994308054,0.5771,1,0.724140763
1044,1,0.5997,1,1,0.6414,1,0.782068491
1045,1,0.6695,1,1,0.7203,1,0.871059537
1046,1,0.7068,1,1,0.7268,1,0.790103137
1047,1,0.671,1,1,0.689,1,0.724338114
1048,1,0.5219,1,0.997083902,0.5492,1,0.74115473
1049,1,0.315,1,0.936557472,0.3525,1,0.761201322
1050,1,0.0489,1,0.648079991,0.0911,1,0.794923306
1051,1,0,1,0.575213313,0,1,0.78339237
1052,1,0,1,0.324579209,0,1,0.573194385
1053,1,0,1,0.403110504,0,1,0.399042159
1054,1,0,1,0.738659501,0,1,0.26432538
1055,1,0,1,0.821796894,0,1,0.164059013
1056,1,0,1,0.786139071,0,1,0.086098082
1057,1,0,1,0.893895745,0,1,0.103133619
1058,1,0,1,0.787274539,0,1,0.370989263
1059,1,0,1,0.398638457,0,1,0.500873327
1060,1,0,1,0.214873984,0,1,0.605276704
1061,1,0,1,0.042057011,0,1,0.656146407
1062,1,0,1,0.011415927,0,1,0.669466376
1063,1,0,1,0.091616571,0,1,0.648890078
1064,1,0.0062,1,0.028628357,0,1,0.56434381
1065,1,0.2119,1,0.008147781,0.1959,1,0.275106698
1066,1,0.3608,1,0.001728845,0.3224,1,0.221529663
1067,1,0.4334,1,0.000489691,0.4463,1,0.176492631
1068,1,0.496,1,0,0.4513,1,0.138617247
