Time_Index,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
1442,1.0,0.000277969,0.0,1.0,0.000277969,0.0,1.0,0.00880672,0.0,1.0,1.0,1.0
1443,1.0,0.651664972,0.0,1.0,0.651664972,0.0,1.0,0.763098538,0.0,1.0,1.0,1.0
1444,1.0,0.864569783,0.0,1.0,0.864569783,0.0,1.0,0.744845152,0.0,1.0,1.0,1.0
1445,1.0,0.745040953,0.0,1.0,0.745040953,0.0,1.0,0.697454095,0.0,1.0,1.0,1.0
1446,1.0,0.778582692,0.0,1.0,0.778582692,0.0,1.0,0.722354054,0.0,1.0,1.0,1.0
1447,1.0,0.795287371,0.0,1.0,0.795287371,0.0,1.0,0.651686311,0.0,1.0,1.0,1.0
1448,1.0,0.897818744,0.0,1.0,0.897818744,0.0,1.0,0.669353664,0.0,1.0,1.0,1.0
1449,1.0,0.88659513,0.2408,1.0,0.88659513,0.2428,1.0,0.580437243,0.2408,1.0,1.0,1.0
1450,1.0,0.710768342,0.4528,1.0,0.710768342,0.4519,1.0,0.71672833,0.4528,1.0,1.0,1.0
1451,1.0,0.582394958,0.5998,1.0,0.582394958,0.5844,1.0,0.597135425,0.5998,1.0,1.0,1.0
1452,1.0,0.447959572,0.6552,1.0,0.447959572,0.6405,1.0,0.457535177,0.6552,1.0,1.0,1.0
1453,1.0,0.311122924,0.6695,1.0,0.311122924,0.667,1.0,0.42909205,0.6695,1.0,1.0,1.0
1454,1.0,0.099691056,0.6377,1.0,0.099691056,0.6421,1.0,0.590516567,0.6377,1.0,1.0,1.0
1455,1.0,0.085809693,0.5151,1.0,0.085809693,0.5325,1.0,0.582651258,0.5151,1.0,1.0,1.0
1456,1.0,0.236667052,0.3276,1.0,0.236667052,0.3499,1.0,0.721890867,0.3276,1.0,1.0,1.0
1457,1.0,0.43822372,0.0316,1.0,0.43822372,0.1018,1.0,0.769986033,0.0316,1.0,1.0,1.0
1458,1.0,0.717240393,0.0,1.0,0.717240393,0.0,1.0,0.950588107,0.0,1.0,1.0,1.0
1459,1.0,0.8129673,0.0,1.0,0.8129673,0.0,1.0,0.971164465,0.0,1.0,1.0,1.0
1460,1.0,0.545247614,0.0,1.0,0.545247614,0.0,1.0,0.902202249,0.0,1.0,1.0,1.0
1461,1.0,0.39265734,0.0,1.0,0.39265734,0.0,1.0,0.933861971,0.0,1.0,1.0,1.0
1462,1.0,0.642879963,0.0,1.0,0.642879963,0.0,1.0,0.854260206,0.0,1.0,1.0,1.0
1463,1.0,0.519030392,0.0,1.0,0.519030392,0.0,1.0,0.925344527,0.0,1.0,1.0,1.0
1464,1.0,0.43005681,0.0,1.0,0.43005681,0.0,1.0,0.979553103,0.0,1.0,1.0,1.0
1465,1.0,0.011039912,0.0,1.0,0.011039912,0.0,1.0,0.346641749,0.0,1.0,1.0,1.0
1466,1.0,0.374893755,0.0,1.0,0.374893755,0.0,1.0,0.932935596,0.0,1.0,1.0,1.0
1467,1.0,0.323595554,0.0,1.0,0.323595554,0.0,1.0,0.879860103,0.0,1.0,1.0,1.0
1468,1.0,0.28742072,0.0,1.0,0.28742072,0.0,1.0,0.850280166,0.0,1.0,1.0,1.0
1469,1.0,0.406802684,0.0,1.0,0.406802684,0.0,1.0,0.828444421,0.0,1.0,1.0,1.0
1470,1.0,0.316344827,0.0,1.0,0.316344827,0.0,1.0,0.823397756,0.0,1.0,1.0,1.0
1471,1.0,0.279798567,0.0,1.0,0.279798567,0.0,1.0,0.746972561,0.0,1.0,1.0,1.0
1472,1.0,0.009317757,0.0,1.0,0.009317757,0.0,1.0,0.050366659,0.0,1.0,1.0,1.0
1473,1.0,0.331345528,0.2379,1.0,0.331345528,0.233,1.0,0.620849609,0.2379,1.0,1.0,1.0
1474,1.0,0.130919352,0.4528,1.0,0.130919352,0.4441,1.0,0.596849382,0.4528,1.0,1.0,1.0
1475,1.0,0.003302492,0.6037,1.0,0.003302492,0.5875,1.0,0.479713708,0.6037,1.0,1.0,1.0
1476,1.0,0.005010888,0.6357,1.0,0.005010888,0.6126,1.0,0.316461474,0.6357,1.0,1.0,1.0
1477,1.0,0.000304395,0.6786,1.0,0.000304395,0.6661,1.0,0.42944476,0.6786,1.0,1.0,1.0
1478,1.0,0.000422955,0.6462,1.0,0.000422955,0.6359,1.0,0.304661095,0.6462,1.0,1.0,1.0
1479,1.0,0.0,0.5241,1.0,0.0,0.5402,1.0,0.392088652,0.5241,1.0,1.0,1.0
1480,1.0,0.0,0.3343,1.0,0.0,0.3539,1.0,0.394254804,0.3343,1.0,1.0,1.0
1481,1.0,0.000423818,0.0421,1.0,0.000423818,0.0974,1.0,0.397166491,0.0421,1.0,1.0,1.0
1482,1.0,0.013640633,0.0,1.0,0.013640633,0.0,1.0,0.454056561,0.0,1.0,1.0,1.0
1483,1.0,0.036823757,0.0,1.0,0.036823757,0.0,1.0,0.518212378,0.0,1.0,1.0,1.0
1484,1.0,0.176990777,0.0,1.0,0.176990777,0.0,1.0,0.276927352,0.0,1.0,1.0,1.0
1485,1.0,0.276975691,0.0,1.0,0.276975691,0.0,1.0,0.340650439,0.0,1.0,1.0,1.0
1486,1.0,0.38549161,0.0,1.0,0.38549161,0.0,1.0,0.291743219,0.0,1.0,1.0,1.0
1487,1.0,0.325363547,0.0,1.0,0.325363547,0.0,1.0,0.345726013,0.0,1.0,1.0,1.0
1488,1.0,0.502069533,0.0,1.0,0.502069533,0.0,1.0,0.358808756,0.0,1.0,1.0,1.0
1489,1.0,0.487383723,0.0,1.0,0.487383723,0.0,1.0,0.379118085,0.0,1.0,1.0,1.0
1490,1.0,0.07464166,0.0,1.0,0.07464166,0.0,1.0,0.009151744,0.0,1.0,1.0,1.0
1491,1.0,0.513041496,0.0,1.0,0.513041496,0.0,1.0,0.269881129,0.0,1.0,1.0,1.0
1492,1.0,0.374370486,0.0,1.0,0.374370486,0.0,1.0,0.259164661,0.0,1.0,1.0,1.0
1493,1.0,0.603776991,0.0,1.0,0.603776991,0.0,1.0,0.269696862,0.0,1.0,1.0,1.0
1494,1.0,0.461283565,0.0,1.0,0.461283565,0.0,1.0,0.298411936,0.0,1.0,1.0,1.0
1495,1.0,0.527458489,0.0,1.0,0.527458489,0.0,1.0,0.381294966,0.0,1.0,1.0,1.0
1496,1.0,0.537802756,0.0,1.0,0.537802756,0.0,1.0,0.285199881,0.0,1.0,1.0,1.0
1497,1.0,0.84047395,0.0685,1.0,0.84047395,0.0364,1.0,0.406059921,0.0685,1.0,1.0,1.0
1498,1.0,0.782890916,0.2141,1.0,0.782890916,0.221,1.0,0.400033474,0.2141,1.0,1.0,1.0
1499,1.0,0.805661976,0.3076,1.0,0.805661976,0.2929,1.0,0.309505075,0.3076,1.0,1.0,1.0
1500,1.0,0.937437594,0.3144,1.0,0.937437594,0.324,1.0,0.230595976,0.3144,1.0,1.0,1.0
1501,1.0,0.950480282,0.3146,1.0,0.950480282,0.2761,1.0,0.218524069,0.3146,1.0,1.0,1.0
1502,1.0,0.434049129,0.3613,1.0,0.434049129,0.415,1.0,0.045334645,0.3613,1.0,1.0,1.0
1503,1.0,0.879519641,0.1576,1.0,0.879519641,0.0917,1.0,0.177618682,0.1576,1.0,1.0,1.0
1504,1.0,0.851208627,0.0108,1.0,0.851208627,0.0104,1.0,0.211372554,0.0108,1.0,1.0,1.0
1505,1.0,0.928982675,0.0,1.0,0.928982675,0.0,1.0,0.272438705,0.0,1.0,1.0,1.0
1506,1.0,0.886400998,0.0,1.0,0.886400998,0.0,1.0,0.281877011,0.0,1.0,1.0,1.0
1507,1.0,0.782507002,0.0,1.0,0.782507002,0.0,1.0,0.354145437,0.0,1.0,1.0,1.0
1508,1.0,0.756378293,0.0,1.0,0.756378293,0.0,1.0,0.37987417,0.0,1.0,1.0,1.0
1509,1.0,0.823476315,0.0,1.0,0.823476315,0.0,1.0,0.359234035,0.0,1.0,1.0,1.0
1510,1.0,0.860235214,0.0,1.0,0.860235214,0.0,1.0,0.315570563,0.0,1.0,1.0,1.0
1511,1.0,0.961100221,0.0,1.0,0.961100221,0.0,1.0,0.305637121,0.0,1.0,1.0,1.0
1512,1.0,0.941586673,0.0,1.0,0.941586673,0.0,1.0,0.337157279,0.0,1.0,1.0,1.0
1513,1.0,0.891264915,0.0,1.0,0.891264915,0.0,1.0,0.376539081,0.0,1.0,1.0,1.0
1514,1.0,0.901794314,0.0,1.0,0.901794314,0.0,1.0,0.547817469,0.0,1.0,1.0,1.0
1515,1.0,0.580896437,0.0,1.0,0.580896437,0.0,1.0,0.66630137,0.0,1.0,1.0,1.0
1516,1.0,0.671883285,0.0,1.0,0.671883285,0.0,1.0,0.690281034,0.0,1.0,1.0,1.0
1517,1.0,0.730931163,0.0,1.0,0.730931163,0.0,1.0,0.682599187,0.0,1.0,1.0,1.0
1518,1.0,0.847759366,0.0,1.0,0.847759366,0.0,1.0,0.823539615,0.0,1.0,1.0,1.0
1519,1.0,0.570566654,0.0,1.0,0.570566654,0.0,1.0,0.853746295,0.0,1.0,1.0,1.0
1520,1.0,0.587459981,0.0,1.0,0.587459981,0.0,1.0,0.76987946,0.0,1.0,1.0,1.0
1521,1.0,0.430522531,0.2255,1.0,0.430522531,0.1996,1.0,0.830218911,0.2255,1.0,1.0,1.0
1522,1.0,0.295325905,0.4422,1.0,0.295325905,0.3925,1.0,0.801442981,0.4422,1.0,1.0,1.0
1523,1.0,0.230751023,0.5408,1.0,0.230751023,0.5052,1.0,0.36207211,0.5408,1.0,1.0,1.0
1524,1.0,0.038637538,0.6649,1.0,0.038637538,0.6271,1.0,0.752291322,0.6649,1.0,1.0,1.0
1525,1.0,0.027972339,0.6653,1.0,0.027972339,0.6283,1.0,0.853653669,0.6653,1.0,1.0,1.0
1526,1.0,0.003821803,0.6232,1.0,0.003821803,0.5558,1.0,0.64032954,0.6232,1.0,1.0,1.0
1527,1.0,0.0,0.4789,1.0,0.0,0.3366,1.0,0.731051683,0.4789,1.0,1.0,1.0
1528,1.0,0.0,0.2156,1.0,0.0,0.2418,1.0,0.707893193,0.2156,1.0,1.0,1.0
1529,1.0,0.0,0.0405,1.0,0.0,0.0936,1.0,0.763192058,0.0405,1.0,1.0,1.0
1530,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.681941926,0.0,1.0,1.0,1.0
1531,1.0,0.000138296,0.0,1.0,0.000138296,0.0,1.0,0.591946006,0.0,1.0,1.0,1.0
1532,1.0,2.39e-5,0.0,1.0,2.39e-5,0.0,1.0,0.556228101,0.0,1.0,1.0,1.0
1533,1.0,0.112759262,0.0,1.0,0.112759262,0.0,1.0,0.592993617,0.0,1.0,1.0,1.0
1534,1.0,0.065083273,0.0,1.0,0.065083273,0.0,1.0,0.507217348,0.0,1.0,1.0,1.0
1535,1.0,0.03785,0.0,1.0,0.03785,0.0,1.0,0.47849381,0.0,1.0,1.0,1.0
1536,1.0,0.050265197,0.0,1.0,0.050265197,0.0,1.0,0.434520662,0.0,1.0,1.0,1.0
1537,1.0,0.024401449,0.0,1.0,0.024401449,0.0,1.0,0.44413203,0.0,1.0,1.0,1.0
1538,1.0,0.080658779,0.0,1.0,0.080658779,0.0,1.0,0.53066659,0.0,1.0,1.0,1.0
1539,1.0,0.09083049,0.0,1.0,0.09083049,0.0,1.0,0.641258776,0.0,1.0,1.0,1.0
1540,1.0,0.102932185,0.0,1.0,0.102932185,0.0,1.0,0.652964115,0.0,1.0,1.0,1.0
1541,1.0,0.053545624,0.0,1.0,0.053545624,0.0,1.0,0.629621744,0.0,1.0,1.0,1.0
1542,1.0,0.036750425,0.0,1.0,0.036750425,0.0,1.0,0.674599767,0.0,1.0,1.0,1.0
1543,1.0,0.068198405,0.0,1.0,0.068198405,0.0,1.0,0.630179763,0.0,1.0,1.0,1.0
1544,1.0,0.046863131,0.0,1.0,0.046863131,0.0,1.0,0.509154797,0.0,1.0,1.0,1.0
1545,1.0,0.107855961,0.0422,1.0,0.107855961,0.0391,1.0,0.496408969,0.0422,1.0,1.0,1.0
1546,1.0,0.073769592,0.2161,1.0,0.073769592,0.2392,1.0,0.369639933,0.2161,1.0,1.0,1.0
1547,1.0,0.096204944,0.3402,1.0,0.096204944,0.3993,1.0,0.273897141,0.3402,1.0,1.0,1.0
1548,1.0,0.090888523,0.3622,1.0,0.090888523,0.4447,1.0,0.223498344,0.3622,1.0,1.0,1.0
1549,1.0,0.204916432,0.3953,1.0,0.204916432,0.4565,1.0,0.231132418,0.3953,1.0,1.0,1.0
1550,1.0,0.614287555,0.3981,1.0,0.614287555,0.4883,1.0,0.278741419,0.3981,1.0,1.0,1.0
1551,1.0,0.396234602,0.3761,1.0,0.396234602,0.4657,1.0,0.353136688,0.3761,1.0,1.0,1.0
1552,1.0,0.44301182,0.2498,1.0,0.44301182,0.3093,1.0,0.690033734,0.2498,1.0,1.0,1.0
1553,1.0,0.563068867,0.0551,1.0,0.563068867,0.0873,1.0,0.871266007,0.0551,1.0,1.0,1.0
1554,1.0,0.578494728,0.0,1.0,0.578494728,0.0,1.0,0.821167469,0.0,1.0,1.0,1.0
1555,1.0,0.554012716,0.0,1.0,0.554012716,0.0,1.0,0.816803336,0.0,1.0,1.0,1.0
1556,1.0,0.288248062,0.0,1.0,0.288248062,0.0,1.0,0.80369103,0.0,1.0,1.0,1.0
1557,1.0,0.377781332,0.0,1.0,0.377781332,0.0,1.0,0.859747529,0.0,1.0,1.0,1.0
1558,1.0,0.522050619,0.0,1.0,0.522050619,0.0,1.0,0.876440525,0.0,1.0,1.0,1.0
1559,1.0,0.467802584,0.0,1.0,0.467802584,0.0,1.0,0.891503215,0.0,1.0,1.0,1.0
1560,1.0,0.643998861,0.0,1.0,0.643998861,0.0,1.0,0.844865441,0.0,1.0,1.0,1.0
1561,1.0,0.491686612,0.0,1.0,0.491686612,0.0,1.0,0.855952859,0.0,1.0,1.0,1.0
1562,1.0,0.568493903,0.0,1.0,0.568493903,0.0,1.0,0.852300942,0.0,1.0,1.0,1.0
1563,1.0,0.501532674,0.0,1.0,0.501532674,0.0,1.0,0.876417518,0.0,1.0,1.0,1.0
1564,1.0,0.558961034,0.0,1.0,0.558961034,0.0,1.0,0.839134216,0.0,1.0,1.0,1.0
1565,1.0,0.585154474,0.0,1.0,0.585154474,0.0,1.0,0.80466181,0.0,1.0,1.0,1.0
1566,1.0,0.75543189,0.0,1.0,0.75543189,0.0,1.0,0.771434188,0.0,1.0,1.0,1.0
1567,1.0,0.795613706,0.0,1.0,0.795613706,0.0,1.0,0.733233035,0.0,1.0,1.0,1.0
1568,1.0,0.470140994,0.0,1.0,0.470140994,0.0,1.0,0.733050108,0.0,1.0,1.0,1.0
1569,1.0,0.695743799,0.2042,1.0,0.695743799,0.1539,1.0,0.684437871,0.2042,1.0,1.0,1.0
1570,1.0,0.287195146,0.4346,1.0,0.287195146,0.4034,1.0,0.58878541,0.4346,1.0,1.0,1.0
1571,1.0,0.180981278,0.5342,1.0,0.180981278,0.4186,1.0,0.09973146,0.5342,1.0,1.0,1.0
1572,1.0,0.270533502,0.4958,1.0,0.270533502,0.3768,1.0,0.230113298,0.4958,1.0,1.0,1.0
1573,1.0,0.15253976,0.4244,1.0,0.15253976,0.2969,1.0,0.141212463,0.4244,1.0,1.0,1.0
1574,1.0,0.258310646,0.2468,1.0,0.258310646,0.241,1.0,0.075190701,0.2468,1.0,1.0,1.0
1575,1.0,0.239578649,0.2304,1.0,0.239578649,0.1715,1.0,0.072806068,0.2304,1.0,1.0,1.0
1576,1.0,0.367282093,0.0783,1.0,0.367282093,0.0827,1.0,0.1137833,0.0783,1.0,1.0,1.0
1577,1.0,0.713304579,0.0,1.0,0.713304579,0.0,1.0,0.235361636,0.0,1.0,1.0,1.0
1578,1.0,0.965839982,0.0,1.0,0.965839982,0.0,1.0,0.436572254,0.0,1.0,1.0,1.0
1579,1.0,0.98267597,0.0,1.0,0.98267597,0.0,1.0,0.562924743,0.0,1.0,1.0,1.0
1580,1.0,0.967140913,0.0,1.0,0.967140913,0.0,1.0,0.028453972,0.0,1.0,1.0,1.0
1581,1.0,0.94022572,0.0,1.0,0.94022572,0.0,1.0,0.034208149,0.0,1.0,1.0,1.0
1582,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.385140538,0.0,1.0,1.0,1.0
1583,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.514250517,0.0,1.0,1.0,1.0
1584,1.0,0.999328613,0.0,1.0,0.999328613,0.0,1.0,0.665034413,0.0,1.0,1.0,1.0
1585,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.665743828,0.0,1.0,1.0,1.0
1586,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.68838501,0.0,1.0,1.0,1.0
1587,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.852207661,0.0,1.0,1.0,1.0
1588,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.919995308,0.0,1.0,1.0,1.0
1589,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.955195427,0.0,1.0,1.0,1.0
1590,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.992139816,0.0,1.0,1.0,1.0
1591,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.98524332,0.0,1.0,1.0,1.0
1592,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.998492897,0.0,1.0,1.0,1.0
1593,1.0,1.0,0.0002,1.0,1.0,0.0,1.0,0.99900502,0.0002,1.0,1.0,1.0
1594,1.0,1.0,0.0078,1.0,1.0,0.0695,1.0,1.0,0.0078,1.0,1.0,1.0
1595,1.0,0.996403456,0.1472,1.0,0.996403456,0.2418,1.0,0.996959686,0.1472,1.0,1.0,1.0
1596,1.0,0.998555899,0.2069,1.0,0.998555899,0.1787,1.0,0.995776892,0.2069,1.0,1.0,1.0
1597,1.0,0.999556422,0.1823,1.0,0.999556422,0.1451,1.0,0.995835662,0.1823,1.0,1.0,1.0
1598,1.0,1.0,0.1913,1.0,1.0,0.1183,1.0,0.995333791,0.1913,1.0,1.0,1.0
1599,1.0,1.0,0.1432,1.0,1.0,0.1075,1.0,0.997137904,0.1432,1.0,1.0,1.0
1600,1.0,1.0,0.0465,1.0,1.0,0.0789,1.0,0.986411989,0.0465,1.0,1.0,1.0
1601,1.0,1.0,0.0,1.0,1.0,0.0027,1.0,0.996843338,0.0,1.0,1.0,1.0
1602,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.996181488,0.0,1.0,1.0,1.0
1603,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.995234966,0.0,1.0,1.0,1.0
1604,1.0,0.973407686,0.0,1.0,0.973407686,0.0,1.0,0.969222188,0.0,1.0,1.0,1.0
1605,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.953812897,0.0,1.0,1.0,1.0
1606,1.0,0.997388422,0.0,1.0,0.997388422,0.0,1.0,0.946872234,0.0,1.0,1.0,1.0
1607,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.975602567,0.0,1.0,1.0,1.0
1608,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.992794633,0.0,1.0,1.0,1.0
1609,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.999309361,0.0,1.0,1.0,1.0
1610,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.999822974,0.0,1.0,1.0,1.0
1611,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1612,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1613,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1614,1.0,0.996692479,0.0,1.0,0.996692479,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1615,1.0,0.986106217,0.0,1.0,0.986106217,0.0,1.0,0.999444067,0.0,1.0,1.0,1.0
1616,1.0,0.830490291,0.0,1.0,0.830490291,0.0,1.0,0.999242902,0.0,1.0,1.0,1.0
1617,1.0,0.984547555,0.2081,1.0,0.984547555,0.1748,1.0,0.996062815,0.2081,1.0,1.0,1.0
1618,1.0,0.995860219,0.4198,1.0,0.995860219,0.3271,1.0,0.988558292,0.4198,1.0,1.0,1.0
1619,1.0,0.998548567,0.5566,1.0,0.998548567,0.4408,1.0,0.995445371,0.5566,1.0,1.0,1.0
1620,1.0,1.0,0.6148,1.0,1.0,0.5595,1.0,0.981532753,0.6148,1.0,1.0,1.0
1621,1.0,1.0,0.6451,1.0,1.0,0.6512,1.0,0.980942726,0.6451,1.0,1.0,1.0
1622,1.0,0.987661898,0.6373,1.0,0.987661898,0.64,1.0,0.972637057,0.6373,1.0,1.0,1.0
1623,1.0,0.929287195,0.5305,1.0,0.929287195,0.5406,1.0,0.969033718,0.5305,1.0,1.0,1.0
1624,1.0,0.636888027,0.3574,1.0,0.636888027,0.3785,1.0,0.97735548,0.3574,1.0,1.0,1.0
1625,1.0,0.740845442,0.1069,1.0,0.740845442,0.1241,1.0,0.982593417,0.1069,1.0,1.0,1.0
1626,1.0,0.817976415,0.0,1.0,0.817976415,0.0,1.0,0.960534692,0.0,1.0,1.0,1.0
1627,1.0,0.960086107,0.0,1.0,0.960086107,0.0,1.0,0.946016669,0.0,1.0,1.0,1.0
1628,1.0,0.71339941,0.0,1.0,0.71339941,0.0,1.0,0.973111868,0.0,1.0,1.0,1.0
1629,1.0,0.355768859,0.0,1.0,0.355768859,0.0,1.0,0.94277513,0.0,1.0,1.0,1.0
1630,1.0,0.474314272,0.0,1.0,0.474314272,0.0,1.0,0.835744262,0.0,1.0,1.0,1.0
1631,1.0,0.432657957,0.0,1.0,0.432657957,0.0,1.0,0.884602547,0.0,1.0,1.0,1.0
1632,1.0,0.329274833,0.0,1.0,0.329274833,0.0,1.0,0.872873545,0.0,1.0,1.0,1.0
1633,1.0,0.20771575,0.0,1.0,0.20771575,0.0,1.0,0.868697345,0.0,1.0,1.0,1.0
1634,1.0,0.460252374,0.0,1.0,0.460252374,0.0,1.0,0.857408762,0.0,1.0,1.0,1.0
1635,1.0,0.473238468,0.0,1.0,0.473238468,0.0,1.0,0.830588877,0.0,1.0,1.0,1.0
1636,1.0,0.408804983,0.0,1.0,0.408804983,0.0,1.0,0.732969284,0.0,1.0,1.0,1.0
1637,1.0,0.201744765,0.0,1.0,0.201744765,0.0,1.0,0.698637903,0.0,1.0,1.0,1.0
1638,1.0,0.037803769,0.0,1.0,0.037803769,0.0,1.0,0.689508498,0.0,1.0,1.0,1.0
1639,1.0,0.00342655,0.0,1.0,0.00342655,0.0,1.0,0.678823829,0.0,1.0,1.0,1.0
1640,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.617492914,0.0,1.0,1.0,1.0
1641,1.0,0.010366648,0.0379,1.0,0.010366648,0.0372,1.0,0.658018827,0.0379,1.0,1.0,1.0
1642,1.0,0.112903237,0.2093,1.0,0.112903237,0.2143,1.0,0.538890302,0.2093,1.0,1.0,1.0
1643,1.0,0.130460471,0.3024,1.0,0.130460471,0.3707,1.0,0.232721016,0.3024,1.0,1.0,1.0
1644,1.0,0.232340381,0.3479,1.0,0.232340381,0.3723,1.0,0.061302353,0.3479,1.0,1.0,1.0
1645,1.0,0.177164316,0.3523,1.0,0.177164316,0.3829,1.0,0.034706105,0.3523,1.0,1.0,1.0
1646,1.0,0.128224477,0.3162,1.0,0.128224477,0.2855,1.0,0.038077604,0.3162,1.0,1.0,1.0
1647,1.0,0.311851412,0.2668,1.0,0.311851412,0.2404,1.0,0.07653401,0.2668,1.0,1.0,1.0
1648,1.0,0.422870398,0.1084,1.0,0.422870398,0.1241,1.0,0.168098509,0.1084,1.0,1.0,1.0
1649,1.0,0.781858802,0.0,1.0,0.781858802,0.0025,1.0,0.218223825,0.0,1.0,1.0,1.0
1650,1.0,0.893890321,0.0,1.0,0.893890321,0.0,1.0,0.32896167,0.0,1.0,1.0,1.0
1651,1.0,0.873706818,0.0,1.0,0.873706818,0.0,1.0,0.237492323,0.0,1.0,1.0,1.0
1652,1.0,0.58424437,0.0,1.0,0.58424437,0.0,1.0,0.291197926,0.0,1.0,1.0,1.0
1653,1.0,0.594130218,0.0,1.0,0.594130218,0.0,1.0,0.379755437,0.0,1.0,1.0,1.0
1654,1.0,0.521914363,0.0,1.0,0.521914363,0.0,1.0,0.446409285,0.0,1.0,1.0,1.0
1655,1.0,0.791925788,0.0,1.0,0.791925788,0.0,1.0,0.663506389,0.0,1.0,1.0,1.0
1656,1.0,0.934484065,0.0,1.0,0.934484065,0.0,1.0,0.718593001,0.0,1.0,1.0,1.0
1657,1.0,0.993899047,0.0,1.0,0.993899047,0.0,1.0,0.762875617,0.0,1.0,1.0,1.0
1658,1.0,0.998444855,0.0,1.0,0.998444855,0.0,1.0,0.879915595,0.0,1.0,1.0,1.0
1659,1.0,0.999046147,0.0,1.0,0.999046147,0.0,1.0,0.905784726,0.0,1.0,1.0,1.0
1660,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.916011691,0.0,1.0,1.0,1.0
1661,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.947410762,0.0,1.0,1.0,1.0
1662,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.987992644,0.0,1.0,1.0,1.0
1663,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.996401191,0.0,1.0,1.0,1.0
1664,1.0,0.827690244,0.0,1.0,0.827690244,0.0,1.0,0.710954785,0.0,1.0,1.0,1.0
1665,1.0,1.0,0.1722,1.0,1.0,0.1464,1.0,1.0,0.1722,1.0,1.0,1.0
1666,1.0,0.998596668,0.3829,1.0,0.998596668,0.3312,1.0,1.0,0.3829,1.0,1.0,1.0
1667,1.0,1.0,0.5272,1.0,1.0,0.4611,1.0,0.994700253,0.5272,1.0,1.0,1.0
1668,1.0,1.0,0.5885,1.0,1.0,0.5119,1.0,0.990396976,0.5885,1.0,1.0,1.0
1669,1.0,1.0,0.569,1.0,1.0,0.511,1.0,0.990471005,0.569,1.0,1.0,1.0
1670,1.0,1.0,0.5622,1.0,1.0,0.5802,1.0,0.990343332,0.5622,1.0,1.0,1.0
1671,1.0,1.0,0.4957,1.0,1.0,0.5587,1.0,1.0,0.4957,1.0,1.0,1.0
1672,1.0,1.0,0.3612,1.0,1.0,0.3929,1.0,1.0,0.3612,1.0,1.0,1.0
1673,1.0,1.0,0.1212,1.0,1.0,0.1511,1.0,1.0,0.1212,1.0,1.0,1.0
1674,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1675,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.990399361,0.0,1.0,1.0,1.0
1676,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.990399361,0.0,1.0,1.0,1.0
1677,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.974262834,0.0,1.0,1.0,1.0
1678,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.974262834,0.0,1.0,1.0,1.0
1679,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.974262834,0.0,1.0,1.0,1.0
1680,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.974262834,0.0,1.0,1.0,1.0
1681,1.0,0.693691909,0.0,1.0,0.693691909,0.0,1.0,0.927562416,0.0,1.0,1.0,1.0
1682,1.0,0.714291751,0.0,1.0,0.714291751,0.0,1.0,0.957609296,0.0,1.0,1.0,1.0
1683,1.0,0.787061214,0.0,1.0,0.787061214,0.0,1.0,0.953771472,0.0,1.0,1.0,1.0
1684,1.0,0.648082256,0.0,1.0,0.648082256,0.0,1.0,0.975068331,0.0,1.0,1.0,1.0
