Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,UseExtremePeriods,ClusterMethod,ScalingMethod,MinPeriods,MaxPeriods,Threshold,nReps,IterativelyAddPeriods,IterateMethod,LoadWeight,ClusterFuelPrices
,,,,1053,20134.10657,28513.62925,29866.69346,24754.94475,,,,,,,,,,,,,,
,,,,1054,19467.20923,27120.1832,28414.48202,22988.7405,,,,,,,,,,,,,,
,,,,1055,18393.7306,25566.35418,26728.87012,20970.92242,,,,,,,,,,,,,,
,,,,1056,17482.43903,24522.88439,25357.29727,19559.6403,,,,,,,,,,,,,,
,,,,1057,16948.29018,24056.36608,24646.80135,18958.18186,,,,,,,,,,,,,,
,,,,1058,16697.13091,23901.7296,24412.92517,18841.96666,,,,,,,,,,,,,,
,,,,1059,16613.42409,24042.67288,24488.60393,18951.44839,,,,,,,,,,,,,,
,,,,1060,16719.6961,24536.24267,25001.74964,19717.23904,,,,,,,,,,,,,,
,,,,1061,17094.24548,26180.38172,26418.15815,21706.88359,,,,,,,,,,,,,,
,,,,1062,18248.09766,29115.50459,29124.6772,25072.8466,,,,,,,,,,,,,,
,,,,1063,19619.32343,29914.7491,30756.93102,26189.00387,,,,,,,,,,,,,,
,,,,1064,19585.76692,29108.06745,30132.27499,24801.02252,,,,,,,,,,,,,,
,,,,1065,19333.70221,28447.66386,29689.91341,23707.49944,,,,,,,,,,,,,,
,,,,1066,19112.40696,27578.84816,29354.53503,22950.93642,,,,,,,,,,,,,,
,,,,1067,18937.82815,26493.76369,28841.36275,22495.37115,,,,,,,,,,,,,,
,,,,1068,18654.95569,25468.53809,28186.52822,22157.3674,,,,,,,,,,,,,,
,,,,1069,18473.97741,24805.37958,27550.02052,21969.3071,,,,,,,,,,,,,,
,,,,1070,18186.13152,24346.82807,26975.19577,21867.12759,,,,,,,,,,,,,,
,,,,1071,18010.3299,24099.87437,26629.08018,21886.14956,,,,,,,,,,,,,,
,,,,1072,17950.49428,24320.6929,26625.83547,22019.12234,,,,,,,,,,,,,,
,,,,1073,18222.88493,25232.08415,27133.76782,22546.9527,,,,,,,,,,,,,,
,,,,1074,18947.82958,26921.89598,28632.64881,24165.16253,,,,,,,,,,,,,,
,,,,1075,19268.3051,27043.61447,29206.32643,24428.07611,,,,,,,,,,,,,,
,,,,1076,19014.36023,26591.49055,28714.5362,23359.36978,,,,,,,,,,,,,,
,,,,1077,18667.75485,25564.25025,27613.18798,21601.11448,,,,,,,,,,,,,,
,,,,1078,17820.76787,24031.25474,25879.69386,19453.34677,,,,,,,,,,,,,,
,,,,1079,16893.98805,22438.02099,24116.31032,17297.87957,,,,,,,,,,,,,,
,,,,1080,16056.98472,21519.70969,22764.25362,15576.34893,,,,,,,,,,,,,,
,,,,1081,15621.78153,21204.00973,22111.70051,14630.45469,,,,,,,,,,,,,,
,,,,1082,15381.4132,21214.91511,21904.98425,14176.16484,,,,,,,,,,,,,,
,,,,1083,15340.72462,21575.68002,21979.40138,14104.51264,,,,,,,,,,,,,,
,,,,1084,15517.72675,22466.43938,22686.06303,14496.1802,,,,,,,,,,,,,,
,,,,1085,16073.04707,24608.38935,24370.1309,16117.73305,,,,,,,,,,,,,,
,,,,1086,17475.33887,27941.51816,27400.55267,19037.57696,,,,,,,,,,,,,,
,,,,1087,18774.20549,28923.16283,29094.74342,20535.24782,,,,,,,,,,,,,,
,,,,1088,18647.75975,27681.01584,28447.26968,20915.80148,,,,,,,,,,,,,,
,,,,1089,18086.38813,25870.00446,27475.80275,21456.17001,,,,,,,,,,,,,,
,,,,1090,17506.98048,24594.69149,26562.00535,22155.10071,,,,,,,,,,,,,,
,,,,1091,16984.57144,23548.7543,25725.68546,22628.43386,,,,,,,,,,,,,,
,,,,1092,16504.44082,22753.7278,24986.95753,23109.66117,,,,,,,,,,,,,,
,,,,1093,16186.91747,22330.74271,24445.17145,23418.7227,,,,,,,,,,,,,,
,,,,1094,15918.53066,21902.15726,24020.98204,23727.32564,,,,,,,,,,,,,,
,,,,1095,15759.01677,21595.42636,23727.22751,24051.43702,,,,,,,,,,,,,,
,,,,1096,15824.80574,21713.76411,23787.1955,24339.3603,,,,,,,,,,,,,,
,,,,1097,16156.55669,22378.22962,24184.89816,24533.86124,,,,,,,,,,,,,,
,,,,1098,17058.90184,24515.06553,25896.36232,25660.08619,,,,,,,,,,,,,,
,,,,1099,17582.86049,25090.77618,26857.08769,25790.69965,,,,,,,,,,,,,,
,,,,1100,17470.81154,24897.56874,26508.96471,24606.05927,,,,,,,,,,,,,,
,,,,1101,17122.95323,24140.01357,25517.00701,22756.92975,,,,,,,,,,,,,,
,,,,1102,16420.55589,22741.81852,24014.18513,20521.56136,,,,,,,,,,,,,,
,,,,1103,15385.49023,21254.99237,22161.70972,17996.13246,,,,,,,,,,,,,,
,,,,1104,14501.54323,20442.03579,20769.43211,16120.30132,,,,,,,,,,,,,,
,,,,1105,13981.1334,20081.11847,19932.45056,15017.89214,,,,,,,,,,,,,,
,,,,1106,13726.35499,19978.35336,19523.6653,14457.95803,,,,,,,,,,,,,,
,,,,1107,13600.18958,20144.13447,19345.76813,14270.42144,,,,,,,,,,,,,,
,,,,1108,13668.14879,20747.67615,19710.26703,14555.1276,,,,,,,,,,,,,,
,,,,1109,13940.58791,22370.58669,20943.58106,15948.3275,,,,,,,,,,,,,,
,,,,1110,15133.76486,25397.11486,23481.08675,18796.52011,,,,,,,,,,,,,,
,,,,1111,16524.08017,26222.94973,25214.99658,20315.12221,,,,,,,,,,,,,,
,,,,1112,16557.89715,25716.44893,25029.72431,20965.78056,,,,,,,,,,,,,,
,,,,1113,16471.92057,25365.43391,25065.9015,21919.39571,,,,,,,,,,,,,,
,,,,1114,16471.42433,25144.05315,25278.4892,23071.91438,,,,,,,,,,,,,,
,,,,1115,16392.70543,24737.57425,25224.19431,23769.00453,,,,,,,,,,,,,,
,,,,1116,16308.57943,24248.06658,25000.67425,24311.11683,,,,,,,,,,,,,,
,,,,1117,16073.64892,24002.05926,24731.33742,24587.45107,,,,,,,,,,,,,,
,,,,1118,15841.10327,23757.66623,24368.62361,24685.98656,,,,,,,,,,,,,,
,,,,1119,15669.36659,23526.53095,24099.42771,24614.53416,,,,,,,,,,,,,,
,,,,1120,15700.27263,23718.8639,24072.16233,24552.51228,,,,,,,,,,,,,,
,,,,1121,15951.24925,24248.74898,24363.92846,24741.55697,,,,,,,,,,,,,,
,,,,1122,16686.05859,25604.89128,25731.43155,25898.6246,,,,,,,,,,,,,,
,,,,1123,17342.46543,25819.1074,26634.80688,26227.19063,,,,,,,,,,,,,,
,,,,1124,17313.88141,25148.91847,26310.22253,25032.56528,,,,,,,,,,,,,,
,,,,1125,16985.47799,24065.05054,25374.76455,23119.34977,,,,,,,,,,,,,,
,,,,1126,16396.28316,22460.87879,24003.37321,20801.74857,,,,,,,,,,,,,,
,,,,1127,15561.84623,20874.33248,22343.23065,18420.50752,,,,,,,,,,,,,,
,,,,1128,14762.73389,19703.27893,20975.8961,16361.9633,,,,,,,,,,,,,,
,,,,1129,14403.18759,19063.11232,20259.99993,15182.53258,,,,,,,,,,,,,,
,,,,1130,14288.60533,18827.9308,19891.91768,14584.50587,,,,,,,,,,,,,,
,,,,1131,14340.41867,18967.53736,19895.54321,14328.45957,,,,,,,,,,,,,,
,,,,1132,14500.16951,19636.39773,20299.44095,14581.00892,,,,,,,,,,,,,,
,,,,1133,15011.03299,21254.25833,21591.27218,15869.67187,,,,,,,,,,,,,,
,,,,1134,16319.87086,24153.13051,24063.40757,18543.12566,,,,,,,,,,,,,,
,,,,1135,17698.67894,25180.22536,25741.81623,20142.12568,,,,,,,,,,,,,,
,,,,1136,17828.98672,24724.97883,25920.78686,21129.16731,,,,,,,,,,,,,,
,,,,1137,17482.15636,23915.91057,25721.14317,22301.00658,,,,,,,,,,,,,,
,,,,1138,16993.07381,23209.97967,25372.25287,23225.7893,,,,,,,,,,,,,,
,,,,1139,16579.0851,22580.39257,24777.98667,23774.52766,,,,,,,,,,,,,,
,,,,1140,16171.68383,22109.66498,24202.41077,24145.06811,,,,,,,,,,,,,,
,,,,1141,15771.51428,21706.30203,23731.33003,24298.89272,,,,,,,,,,,,,,
,,,,1142,15464.96334,21350.94333,23358.22972,24232.85279,,,,,,,,,,,,,,
,,,,1143,15156.29108,20904.63682,22979.94768,24104.34027,,,,,,,,,,,,,,
,,,,1144,15093.51658,20848.42438,22702.70546,23997.76414,,,,,,,,,,,,,,
,,,,1145,15338.09476,21232.32357,22855.50062,24208.91845,,,,,,,,,,,,,,
,,,,1146,16124.67066,23025.16565,24238.95372,25099.89182,,,,,,,,,,,,,,
,,,,1147,16717.92167,23415.56844,24949.95623,24889.93802,,,,,,,,,,,,,,
,,,,1148,16581.85193,23196.35575,24632.90047,23724.03867,,,,,,,,,,,,,,
,,,,1149,16236.10363,22743.28158,23884.41186,22241.74833,,,,,,,,,,,,,,
,,,,1150,15886.49542,21947.93802,23071.73857,20582.33575,,,,,,,,,,,,,,
,,,,1151,15305.53638,20849.93756,21920.17958,18612.75806,,,,,,,,,,,,,,
,,,,1152,14679.44696,19997.91368,20843.42394,16805.61179,,,,,,,,,,,,,,
,,,,1153,14263.01906,19546.61572,20135.24427,15601.85012,,,,,,,,,,,,,,
,,,,1154,14037.07197,19444.33124,19776.06926,14922.25397,,,,,,,,,,,,,,
,,,,1155,13957.20973,19632.55093,19666.06019,14553.60577,,,,,,,,,,,,,,
,,,,1156,14107.3184,20039.82932,19854.21032,14416.21128,,,,,,,,,,,,,,
,,,,1157,14457.56094,20900.25726,20478.01929,14761.82633,,,,,,,,,,,,,,
,,,,1158,14975.23588,22260.00674,21383.89729,15686.99253,,,,,,,,,,,,,,
,,,,1159,15667.52848,23412.2627,22424.39061,17025.95311,,,,,,,,,,,,,,
,,,,1160,16136.19841,24085.12242,23536.62204,19382.73844,,,,,,,,,,,,,,
,,,,1161,16282.22519,23485.36157,23730.70137,21403.78266,,,,,,,,,,,,,,
,,,,1162,16280.29167,22592.89062,24505.74227,22709.0981,,,,,,,,,,,,,,
,,,,1163,16022.95799,21642.64827,23732.70019,23368.86073,,,,,,,,,,,,,,
,,,,1164,15733.50971,20770.42565,23278.23217,23784.06063,,,,,,,,,,,,,,
,,,,1165,15446.95942,20082.3499,22765.95666,23948.60992,,,,,,,,,,,,,,
,,,,1166,15380.18336,19690.23988,22664.12549,23996.7764,,,,,,,,,,,,,,
,,,,1167,15273.82464,19510.5292,22565.42836,23945.9439,,,,,,,,,,,,,,
,,,,1168,15418.57003,19777.09473,22957.47503,23932.4028,,,,,,,,,,,,,,
,,,,1169,15674.41366,20462.36225,23610.60442,23732.94369,,,,,,,,,,,,,,
,,,,1170,16321.23066,22149.71808,24751.98155,24348.80181,,,,,,,,,,,,,,
,,,,1171,16668.95459,22276.52249,25147.91331,24456.86381,,,,,,,,,,,,,,
,,,,1172,16504.08331,21792.62138,24797.49432,23275.3194,,,,,,,,,,,,,,
,,,,1173,16222.71075,21144.02017,24104.98192,21986.70988,,,,,,,,,,,,,,
,,,,1174,15752.44684,20096.31183,23095.2749,20398.33567,,,,,,,,,,,,,,
,,,,1175,15139.65677,18978.8174,21838.84393,18634.46474,,,,,,,,,,,,,,
,,,,1176,14433.94415,18044.10769,20699.43751,16925.83201,,,,,,,,,,,,,,
,,,,1177,13992.39547,17520.4152,19928.07588,15678.66602,,,,,,,,,,,,,,
,,,,1178,13804.60032,17209.10442,19481.68044,14977.44953,,,,,,,,,,,,,,
,,,,1179,13695.40945,17214.71904,19266.39055,14557.29302,,,,,,,,,,,,,,
,,,,1180,13751.38229,17360.16132,19286.60163,14508.02907,,,,,,,,,,,,,,
,,,,1181,13942.36096,17839.79855,19518.216,14760.55651,,,,,,,,,,,,,,
,,,,1182,14363.30896,18756.42994,20094.34628,15438.69553,,,,,,,,,,,,,,
,,,,1183,15094.19365,19852.1407,21149.16018,16504.89155,,,,,,,,,,,,,,
,,,,1184,15908.83422,21500.88933,22412.59439,19023.91976,,,,,,,,,,,,,,
,,,,1185,16745.54316,22682.03005,23661.76441,21399.3499,,,,,,,,,,,,,,
,,,,1186,17045.54302,23005.86816,24064.41765,23096.62673,,,,,,,,,,,,,,
,,,,1187,17073.03631,23312.7237,24054.47333,24247.05074,,,,,,,,,,,,,,
,,,,1188,17097.58133,23786.03346,24074.17734,25073.95511,,,,,,,,,,,,,,
,,,,1189,17070.79499,24139.95768,24032.18671,25371.4897,,,,,,,,,,,,,,
,,,,1190,16867.30778,24309.09295,23839.52091,25405.00813,,,,,,,,,,,,,,
,,,,1191,16679.08031,24585.98699,23618.21746,25190.88167,,,,,,,,,,,,,,
,,,,1192,16658.74021,25186.03804,23859.17645,24925.25797,,,,,,,,,,,,,,
,,,,1193,16878.58649,26267.11845,24411.17383,24609.03178,,,,,,,,,,,,,,
,,,,1194,17686.89054,27682.12788,25848.43448,25384.65941,,,,,,,,,,,,,,
,,,,1195,18403.90138,27910.46159,26749.22623,25430.9589,,,,,,,,,,,,,,
,,,,1196,18504.04784,27585.32047,26726.85988,24186.05936,,,,,,,,,,,,,,
,,,,1197,18463.47953,26786.98808,26292.7147,22617.00364,,,,,,,,,,,,,,
,,,,1198,18170.92173,25778.78903,25436.63505,20723.0434,,,,,,,,,,,,,,
,,,,1199,17623.08711,24813.57723,24349.5283,18550.29096,,,,,,,,,,,,,,
,,,,1200,17177.87674,24105.61065,23497.18614,16665.92406,,,,,,,,,,,,,,
,,,,1201,17015.03075,23871.06079,23038.01526,15448.54167,,,,,,,,,,,,,,
,,,,1202,17009.69509,23966.30988,23066.76982,14778.88662,,,,,,,,,,,,,,
,,,,1203,17245.21434,24361.39984,23282.51315,14419.78789,,,,,,,,,,,,,,
,,,,1204,17596.97997,25354.24092,24158.7176,14678.08905,,,,,,,,,,,,,,
,,,,1205,18301.56324,27029.36606,25748.82289,15736.21572,,,,,,,,,,,,,,
,,,,1206,19517.85524,29514.25967,28086.66814,17758.48103,,,,,,,,,,,,,,
,,,,1207,20673.56222,30900.14674,29889.66899,19453.48484,,,,,,,,,,,,,,
,,,,1208,20858.93709,30616.92757,30298.72881,20887.85197,,,,,,,,,,,,,,
,,,,1209,20188.91436,29526.5985,29587.64148,21972.02479,,,,,,,,,,,,,,
,,,,1210,19385.8327,28085.35308,28689.90635,22681.97872,,,,,,,,,,,,,,
,,,,1211,18634.75438,26835.91003,27580.25179,22839.28004,,,,,,,,,,,,,,
,,,,1212,17879.85701,25609.1979,26480.35388,22982.26037,,,,,,,,,,,,,,
,,,,1213,17277.00845,24588.55474,25531.45003,22932.28197,,,,,,,,,,,,,,
,,,,1214,16761.54065,23708.38873,24749.4148,22913.19003,,,,,,,,,,,,,,
,,,,1215,16280.51014,23219.76798,24136.82048,22910.59162,,,,,,,,,,,,,,
,,,,1216,16045.03894,23183.30705,23943.71675,22989.06373,,,,,,,,,,,,,,
,,,,1217,16198.03413,24065.06765,24318.79239,23279.893,,,,,,,,,,,,,,
,,,,1218,17065.5024,26889.28377,26193.00537,24768.98702,,,,,,,,,,,,,,
,,,,1219,18313.80014,28239.56555,27954.31038,25412.524,,,,,,,,,,,,,,
,,,,1220,18463.46979,28463.47184,27904.62545,24339.03424,,,,,,,,,,,,,,
,,,,1221,18298.27133,27959.02242,27185.18605,22552.45252,,,,,,,,,,,,,,
,,,,1222,17828.72993,26975.26384,25916.23708,20497.21238,,,,,,,,,,,,,,
,,,,1223,16940.05664,25763.55881,24450.62307,18201.27139,,,,,,,,,,,,,,
,,,,1224,16135.76652,25295.54508,23216.44483,16483.14209,,,,,,,,,,,,,,
,,,,1225,15722.04204,25317.53611,22667.95293,15594.05749,,,,,,,,,,,,,,
,,,,1226,15504.35671,25587.28556,22436.80192,15200.55925,,,,,,,,,,,,,,
,,,,1227,15401.89693,26135.46046,22545.77805,15158.9836,,,,,,,,,,,,,,
,,,,1228,15463.25173,27181.39371,23119.41647,15619.99978,,,,,,,,,,,,,,
,,,,1229,15844.18051,29247.19345,24546.31766,17342.49123,,,,,,,,,,,,,,
,,,,1230,17048.81619,32490.77711,27078.35601,20564.63063,,,,,,,,,,,,,,
,,,,1231,18228.826,33068.10447,28527.72498,22120.2322,,,,,,,,,,,,,,
,,,,1232,18140.77655,31528.70231,28201.21346,22125.20046,,,,,,,,,,,,,,
,,,,1233,17683.47698,29648.91274,27639.03005,22118.68591,,,,,,,,,,,,,,
,,,,1234,17173.0344,28041.50338,26895.93753,22309.28754,,,,,,,,,,,,,,
,,,,1235,16987.63257,26552.01155,26598.66292,22413.14778,,,,,,,,,,,,,,
,,,,1236,16624.68339,25318.562,25697.82161,22705.5766,,,,,,,,,,,,,,
,,,,1237,16214.32655,24235.47426,24935.07664,22829.65237,,,,,,,,,,,,,,
,,,,1238,15910.45231,23409.7397,24275.64743,23021.54579,,,,,,,,,,,,,,
,,,,1239,15583.21601,22848.08288,23785.61132,23246.1944,,,,,,,,,,,,,,
,,,,1240,15517.97351,22890.71666,23694.97342,23394.75261,,,,,,,,,,,,,,
,,,,1241,15671.01604,23411.23228,23895.53181,23596.35104,,,,,,,,,,,,,,
,,,,1242,16383.83706,25515.62224,25384.54218,24901.29292,,,,,,,,,,,,,,
,,,,1243,17414.25436,26364.04968,26980.58129,25446.36628,,,,,,,,,,,,,,
,,,,1244,17425.63931,26050.11517,26757.8266,24243.01788,,,,,,,,,,,,,,
,,,,1245,17204.67888,25098.17409,25933.28125,22328.84463,,,,,,,,,,,,,,
,,,,1246,16556.97401,23671.98906,24367.82271,20023.7602,,,,,,,,,,,,,,
,,,,1247,15792.29018,22114.47941,22664.68949,17670.77758,,,,,,,,,,,,,,
,,,,1248,15075.44867,21157.60892,21377.80528,15845.47153,,,,,,,,,,,,,,
,,,,1249,14764.66849,20761.17339,20754.19441,14861.09771,,,,,,,,,,,,,,
,,,,1250,14743.55786,20730.07766,20509.61371,14409.25333,,,,,,,,,,,,,,
,,,,1251,14766.86465,20913.54957,20538.70045,14287.71493,,,,,,,,,,,,,,
,,,,1252,14926.89912,21628.74833,20965.69501,14628.57356,,,,,,,,,,,,,,
,,,,1253,15380.65358,23482.17517,22221.09506,16182.22379,,,,,,,,,,,,,,
,,,,1254,16567.83383,26668.75783,24747.60395,19134.83544,,,,,,,,,,,,,,
,,,,1255,17726.32508,27309.55789,26038.0129,20520.18253,,,,,,,,,,,,,,
,,,,1256,17494.58871,25913.41246,25630.61671,20881.18287,,,,,,,,,,,,,,
,,,,1257,17058.24303,24520.14638,25240.35747,21608.41249,,,,,,,,,,,,,,
,,,,1258,16776.29595,23578.72913,25113.54755,22429.79374,,,,,,,,,,,,,,
,,,,1259,16572.48581,22785.16037,24821.64052,22941.142,,,,,,,,,,,,,,
,,,,1260,16276.86448,22174.83571,24116.36832,23496.0892,,,,,,,,,,,,,,
,,,,1261,16238.59751,21863.60315,24142.85525,23892.2417,,,,,,,,,,,,,,
,,,,1262,16027.57499,21561.63843,23652.61642,24152.51324,,,,,,,,,,,,,,
,,,,1263,15792.80954,21406.57214,23327.80091,24415.96979,,,,,,,,,,,,,,
,,,,1264,15758.34162,21558.17076,23399.24501,24737.94227,,,,,,,,,,,,,,
,,,,1265,16107.01651,22110.7266,23839.6194,25117.8082,,,,,,,,,,,,,,
,,,,1266,16729.7201,23967.40472,25131.95665,25869.5732,,,,,,,,,,,,,,
,,,,1267,17291.1271,24360.46597,26180.90995,25876.17248,,,,,,,,,,,,,,
,,,,1268,17109.44977,23922.64446,25786.47065,24701.18392,,,,,,,,,,,,,,
,,,,1269,16771.4395,22898.92712,24826.36648,22864.61337,,,,,,,,,,,,,,
,,,,1270,16038.21816,21273.71306,23274.73524,20597.21308,,,,,,,,,,,,,,
,,,,1271,15057.1469,19527.44277,21422.82896,18132.91075,,,,,,,,,,,,,,
,,,,1272,14149.57389,18350.69532,19976.70986,16252.85726,,,,,,,,,,,,,,
,,,,1273,13524.65949,17841.60244,19088.21979,15188.72747,,,,,,,,,,,,,,
,,,,1274,13270.78695,17582.80894,18548.60389,14630.00219,,,,,,,,,,,,,,
,,,,1275,13121.77521,17640.90409,18425.84918,14395.59871,,,,,,,,,,,,,,
,,,,1276,13177.81359,18261.48041,18680.25372,14680.26791,,,,,,,,,,,,,,
,,,,1277,13603.58551,19908.70319,19843.70729,16039.84651,,,,,,,,,,,,,,
,,,,1278,14756.43191,22832.46131,22083.05636,18840.94307,,,,,,,,,,,,,,
,,,,1279,15993.38448,23728.30809,23398.8416,20349.74049,,,,,,,,,,,,,,
,,,,1280,15984.05101,23237.83738,23467.27282,21342.72104,,,,,,,,,,,,,,
,,,,1281,15732.19829,22872.54566,23616.93661,22570.42728,,,,,,,,,,,,,,
,,,,1282,15600.63724,22654.01565,23900.09625,23817.7521,,,,,,,,,,,,,,
,,,,1283,15541.19393,22339.17148,24101.0744,24703.37819,,,,,,,,,,,,,,
,,,,1284,15483.95221,22020.64342,24147.73703,25534.71957,,,,,,,,,,,,,,
,,,,1285,15542.25491,22102.31428,24263.06884,26292.09815,,,,,,,,,,,,,,
,,,,1286,15539.3437,21919.64751,24324.39513,27032.89751,,,,,,,,,,,,,,
,,,,1287,15417.96708,21788.8078,24249.25205,27508.05343,,,,,,,,,,,,,,
,,,,1288,15543.91984,21758.29413,24187.0258,27754.74296,,,,,,,,,,,,,,
,,,,1289,15619.07913,21981.68847,24340.57694,27503.99771,,,,,,,,,,,,,,
,,,,1290,16131.57272,23611.74569,25343.87019,28099.92556,,,,,,,,,,,,,,
,,,,1291,16943.76516,24117.48424,26589.74593,28273.44448,,,,,,,,,,,,,,
,,,,1292,16824.14729,23597.5875,26144.69564,26755.99497,,,,,,,,,,,,,,
,,,,1293,16390.72945,22389.89972,25067.12335,24604.23518,,,,,,,,,,,,,,
,,,,1294,15613.72461,20712.39843,23386.38218,22048.76809,,,,,,,,,,,,,,
,,,,1295,14513.1213,18953.34888,21512.39156,19457.38105,,,,,,,,,,,,,,
,,,,1296,13520.60696,17739.20907,19962.36801,17385.57067,,,,,,,,,,,,,,
,,,,1297,12917.30566,16959.33154,18910.64333,16073.51904,,,,,,,,,,,,,,
,,,,1298,12567.79305,16697.18753,18324.76083,15335.49446,,,,,,,,,,,,,,
,,,,1299,12338.58688,16532.30484,17974.27264,14988.33973,,,,,,,,,,,,,,
,,,,1300,12301.9681,16865.98024,18117.3708,15159.66303,,,,,,,,,,,,,,
,,,,1301,12657.14706,18072.32539,19042.28742,16415.56999,,,,,,,,,,,,,,
,,,,1302,13696.72068,20644.07428,21219.16026,19171.25452,,,,,,,,,,,,,,
,,,,1303,14905.03662,21461.99367,22791.08971,20744.88457,,,,,,,,,,,,,,
,,,,1304,15253.79412,21625.98871,23122.56562,22036.91098,,,,,,,,,,,,,,
,,,,1305,15393.25724,22035.89243,23677.6102,23656.9299,,,,,,,,,,,,,,
,,,,1306,15608.50202,22438.51144,24148.17981,25330.26382,,,,,,,,,,,,,,
,,,,1307,15790.94176,22433.46,24543.33778,26645.21408,,,,,,,,,,,,,,
,,,,1308,15739.61388,22316.70916,24405.95402,27614.41984,,,,,,,,,,,,,,
,,,,1309,15641.81643,22193.03312,24228.6748,28429.84858,,,,,,,,,,,,,,
,,,,1310,15551.5268,21945.74816,23892.15122,28919.34867,,,,,,,,,,,,,,
,,,,1311,15513.68976,21637.37194,23614.72608,29323.69852,,,,,,,,,,,,,,
,,,,1312,15694.47311,21541.9236,23606.19336,29248.10282,,,,,,,,,,,,,,
,,,,1313,16031.20452,21709.42076,23802.90974,28564.18463,,,,,,,,,,,,,,
,,,,1314,16652.67779,22788.04337,24844.0912,28327.3361,,,,,,,,,,,,,,
,,,,1315,17417.10395,22797.7675,25699.23377,28047.09227,,,,,,,,,,,,,,
,,,,1316,17471.35884,22236.85211,25383.01953,26395.13266,,,,,,,,,,,,,,
,,,,1317,17356.43005,21523.6944,24780.62665,24530.44339,,,,,,,,,,,,,,
,,,,1318,16954.62083,20606.0138,23949.71035,22365.62184,,,,,,,,,,,,,,
,,,,1319,16469.34969,19305.80657,22811.74872,20121.457,,,,,,,,,,,,,,
,,,,1320,15927.49129,18550.57165,21778.5787,18119.84352,,,,,,,,,,,,,,
,,,,1321,15685.387,18311.08369,21150.72771,16722.98872,,,,,,,,,,,,,,
,,,,1322,15591.93203,18406.11778,20935.68184,15905.23813,,,,,,,,,,,,,,
,,,,1323,15679.73781,18725.30345,21055.6664,15360.40592,,,,,,,,,,,,,,
,,,,1324,15905.09618,19308.2349,21417.94678,15192.58037,,,,,,,,,,,,,,
,,,,1325,16340.62454,20334.69178,22275.04923,15511.35765,,,,,,,,,,,,,,
,,,,1326,16997.10135,21728.45225,23621.77083,16485.41843,,,,,,,,,,,,,,
,,,,1327,17662.282,23217.60374,24793.24994,17716.73996,,,,,,,,,,,,,,
,,,,1328,17960.77263,24325.04776,25995.33537,20021.39429,,,,,,,,,,,,,,
,,,,1329,17787.79063,24572.34896,26206.82985,21971.40444,,,,,,,,,,,,,,
,,,,1330,17476.0792,24255.373,25924.12266,23076.84882,,,,,,,,,,,,,,
,,,,1331,17021.13913,23567.6291,25169.18173,23492.57452,,,,,,,,,,,,,,
,,,,1332,16490.86776,22792.82243,24319.67341,23518.38107,,,,,,,,,,,,,,
,,,,1333,15934.73392,22035.38015,23539.75776,23336.99127,,,,,,,,,,,,,,
,,,,1334,15464.08513,21408.84265,22799.37244,22964.29833,,,,,,,,,,,,,,
,,,,1335,15045.43093,21026.65956,22292.85528,22406.19631,,,,,,,,,,,,,,
,,,,1336,15022.91932,21262.28208,22269.36114,22076.83129,,,,,,,,,,,,,,
,,,,1337,15249.36354,22151.5342,22666.2118,22158.25186,,,,,,,,,,,,,,
,,,,1338,16123.27184,24229.89599,24279.45942,23269.98935,,,,,,,,,,,,,,
,,,,1339,17276.93017,25297.245,25828.86739,23547.59287,,,,,,,,,,,,,,
,,,,1340,17513.03779,25407.75943,26091.41624,22717.01627,,,,,,,,,,,,,,
,,,,1341,17545.29128,25132.82708,25871.03169,21495.28986,,,,,,,,,,,,,,
,,,,1342,17363.71355,24587.90583,25221.63912,20000.13154,,,,,,,,,,,,,,
,,,,1343,16938.72659,23823.0582,24414.94374,18478.77545,,,,,,,,,,,,,,
,,,,1344,16471.18619,23236.05441,23501.77957,17057.99797,,,,,,,,,,,,,,
,,,,1345,16215.29845,23082.77607,22943.07287,16093.0584,,,,,,,,,,,,,,
,,,,1346,16081.31317,23314.41177,22714.22274,15555.7334,,,,,,,,,,,,,,
,,,,1347,16096.34298,23722.79462,22586.79896,15370.62046,,,,,,,,,,,,,,
,,,,1348,16252.12685,24397.39765,22826.67185,15382.87513,,,,,,,,,,,,,,
,,,,1349,16612.82343,25440.24825,23308.31709,15750.59107,,,,,,,,,,,,,,
,,,,1350,17229.67228,26738.02506,24162.70557,16639.97362,,,,,,,,,,,,,,
,,,,1351,17735.24998,27967.12051,25033.30299,17818.94888,,,,,,,,,,,,,,
,,,,1352,17999.40403,28228.87643,26046.57786,19962.59193,,,,,,,,,,,,,,
,,,,1353,17582.52778,26984.61753,25964.15011,21785.98635,,,,,,,,,,,,,,
,,,,1354,16780.47094,25248.66736,25066.83219,22791.4188,,,,,,,,,,,,,,
,,,,1355,15859.26563,23694.63451,23960.97674,22995.85576,,,,,,,,,,,,,,
,,,,1356,15296.63358,22649.47861,23171.42716,22983.4335,,,,,,,,,,,,,,
,,,,1357,14895.7237,21626.59177,22623.40543,22793.93574,,,,,,,,,,,,,,
,,,,1358,14514.30625,20813.70579,22028.08883,22634.41947,,,,,,,,,,,,,,
