Time_Index,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,CCGT_3,OCGT_F_3,Coal_3,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
44,0.561645861,0.566424135,1.0,1.0,0.0,0.146743124,0.173173055,0.100915062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.372776188,0.176292089,0.020794498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.632633266,0.516608576,0.336698402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.481742981,0.488371229,0.456027304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,0.561645861,0.566424135,1.0,1.0,0.0,0.171313098,0.182567187,0.097813843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.394258619,0.179589436,0.028393806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.695992449,0.578988051,0.37913483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.493688074,0.509824061,0.442822696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,0.561645861,0.566424135,1.0,1.0,0.0,0.206348266,0.189968876,0.090117381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.398496673,0.173754115,0.030302304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.735881105,0.623743946,0.418381397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.501801148,0.508775392,0.42330358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,0.561645861,0.566424135,1.0,1.0,0.0,0.247050256,0.205844115,0.079778773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.392683645,0.160400401,0.033873171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.756731225,0.652452211,0.444193729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.500471224,0.489468362,0.406450572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,0.561645861,0.566424135,1.0,1.0,0.0,0.294486897,0.226648335,0.074004752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.382113219,0.151891233,0.039212977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.772638344,0.671125703,0.468448063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.466063884,0.474082615,0.419123388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,0.561645861,0.566424135,1.0,1.0,0.0,0.353138575,0.258402861,0.07502943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.371631128,0.148764131,0.04663047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.781200544,0.685320811,0.486613489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.46130382,0.471938981,0.435390896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,0.561645861,0.566424135,1.0,1.0,0.0,0.408967082,0.285663947,0.07530315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.363515005,0.149165861,0.051164051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.783111202,0.695316737,0.493972963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.462066887,0.46730263,0.445255762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,0.561645861,0.566424135,1.0,1.0,0.0,0.451974573,0.299026354,0.078108164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.356660433,0.153588075,0.0498459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.775909797,0.693120953,0.495897683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.475218324,0.46630851,0.430844552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,0.561645861,0.566424135,1.0,1.0,0.0,0.483027438,0.304222865,0.077211169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.353852729,0.164390407,0.048352703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.761484204,0.676406119,0.474832966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.478987636,0.44498937,0.39241643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,0.561645861,0.566424135,1.0,1.0,0.0,0.510447967,0.300137049,0.073577729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.35423797,0.176989319,0.045901587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.734514318,0.651009211,0.454182838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.457151446,0.419235106,0.358295674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,0.561645861,0.566424135,1.0,1.0,0.0,0.534101842,0.287026499,0.072595464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.354302816,0.184047737,0.044463418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.693513329,0.628082104,0.43957011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.440088432,0.388475302,0.316471913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,0.561645861,0.566424135,1.0,1.0,0.0,0.550833635,0.274868755,0.068365599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.034869786,0.355268408,0.188500094,0.047098464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.011363302,0.639314636,0.5986224,0.424828279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.038041708,0.405169606,0.374767301,0.293079119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,0.561645861,0.566424135,1.0,1.0,0.159276246,0.564762595,0.269425096,0.068213731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.379920604,0.351776961,0.179670511,0.047564947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.218657133,0.590950607,0.55879447,0.406069094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.29617013,0.366250319,0.352951961,0.23270157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,0.561645861,0.566424135,1.0,1.0,0.549769,0.498157752,0.214161598,0.055573279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.644610683,0.234637813,0.121179527,0.044026363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.412830929,0.429151321,0.340738055,0.229551622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.467129838,0.281271872,0.211949607,0.106828791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,0.561645861,0.566424135,1.0,1.0,0.637413616,0.232287127,0.069311571,0.026159191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.616110492,0.109943002,0.049494123,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.384888117,0.217132313,0.112157477,0.047068199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.474914242,0.18779014,0.128258134,0.056290002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,0.561645861,0.566424135,1.0,1.0,0.600738958,0.122525214,0.052117236,0.030207432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.564717714,0.070524501,0.032021235,0.016107655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.372091805,0.135053647,0.068502466,0.045390046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.455764246,0.147740726,0.1103267,0.038023688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.561645861,0.566424135,1.0,1.0,0.561987211,0.151415957,0.076238566,0.045748545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.542368698,0.066727585,0.029705965,0.027846029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.374497675,0.111276164,0.055995018,0.050537192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.46057866,0.155630653,0.087851243,0.033808835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,0.561645861,0.566424135,1.0,1.0,0.574547192,0.198270143,0.102459628,0.06969254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.542125037,0.066618893,0.033049944,0.042736736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.367052055,0.098914211,0.053843028,0.054866227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.453503429,0.159266168,0.081482681,0.031487333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,0.561645861,0.566424135,1.0,1.0,0.604156009,0.236819526,0.120615206,0.089203001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.557299711,0.068592296,0.03753189,0.061575658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.33495225,0.094157619,0.054296087,0.0552805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.46478407,0.172144451,0.085505058,0.030115487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,0.561645861,0.566424135,1.0,1.0,0.5903431,0.257063811,0.135804952,0.102291296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.479573168,0.070469731,0.038261364,0.061088509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.263288849,0.093248226,0.055593287,0.058935539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.442695891,0.200359752,0.104698559,0.043265396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,0.561645861,0.566424135,1.0,1.0,0.405211415,0.264175875,0.14252374,0.103799104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.203343518,0.079258776,0.044478807,0.067396923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.154531204,0.105002624,0.063706904,0.062599183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.278738187,0.205261471,0.135010889,0.074925606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,0.561645861,0.566424135,1.0,1.0,0.067985446,0.351948071,0.210782104,0.140666281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.01,0.147412441,0.082481404,0.098048451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.025215909,0.166631024,0.111753731,0.101942136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.035781853,0.217099114,0.179588493,0.111726398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,0.561645861,0.566424135,1.0,1.0,0.0,0.50116322,0.311045935,0.172889198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.214565429,0.112102165,0.113530366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.251243916,0.181449015,0.167267231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.249648674,0.23516281,0.175745993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,0.561645861,0.566424135,1.0,1.0,0.0,0.603611046,0.377269767,0.18758883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.246231003,0.122374948,0.12047345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.297114202,0.225361199,0.209374464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.271482821,0.256419478,0.235531201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,0.561645861,0.566424135,1.0,1.0,0.0,0.662925009,0.425932591,0.199485694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.264683224,0.110290115,0.126818557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.322741017,0.249583766,0.209470812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.254618232,0.257810422,0.262923819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,0.561645861,0.566424135,1.0,1.0,0.0,0.685255471,0.46213737,0.196931887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.275052027,0.098529926,0.12035042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.326726532,0.27018261,0.206138337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.228589292,0.250123661,0.28696975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,0.561645861,0.566424135,1.0,1.0,0.0,0.702156896,0.483702494,0.183462292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.278826098,0.081270108,0.110337704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.323666316,0.28546065,0.210038806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.214460982,0.249180213,0.296542837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,0.561645861,0.566424135,1.0,1.0,0.0,0.725844937,0.502403409,0.178922368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.274874453,0.071788153,0.119664805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.314080618,0.294834974,0.209559171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.205257277,0.249952669,0.319841834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,0.561645861,0.566424135,1.0,1.0,0.0,0.74399925,0.517215786,0.160539636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.267379216,0.072063592,0.138862255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.314863413,0.297043425,0.211596347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.206060925,0.254020505,0.365269195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,0.561645861,0.566424135,1.0,1.0,0.0,0.752974199,0.515410796,0.14137257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.259448888,0.078832563,0.154703994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.31559178,0.303561088,0.218867593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.21125799,0.258197459,0.397528341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,0.561645861,0.566424135,1.0,1.0,0.0,0.753494337,0.502475828,0.130173467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.245953076,0.080839843,0.144336764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.314657924,0.307427963,0.225264423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.211844167,0.271183394,0.417933921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,0.561645861,0.566424135,1.0,1.0,0.0,0.750542231,0.499878863,0.115737719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.240771063,0.079139727,0.143579353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.309219122,0.300816452,0.231645261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.215625071,0.288525594,0.434551901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,0.561645861,0.566424135,1.0,1.0,0.0,0.743706742,0.478107619,0.104807776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.247119269,0.080052569,0.137415645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.30410352,0.299755648,0.217442741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.225513919,0.297779661,0.444070022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,0.561645861,0.566424135,1.0,1.0,0.0,0.735385048,0.465341439,0.102566678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.253897633,0.074306166,0.130399842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.304754717,0.309815113,0.219756693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.23288216,0.31106268,0.454093051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,0.561645861,0.566424135,1.0,1.0,0.0,0.725641159,0.460004982,0.099880301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.0,0.262490869,0.072500388,0.130195471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.317673384,0.329777987,0.233065108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.0,0.248601146,0.321742425,0.461531552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,0.561645861,0.566424135,1.0,1.0,0.0,0.714503227,0.442788622,0.100699075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.010692309,0.267824234,0.070747357,0.105389956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.0,0.327321497,0.349826092,0.256900986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.021310705,0.260016007,0.322849703,0.475782601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,0.561645861,0.566424135,1.0,1.0,0.049233181,0.705298569,0.437830804,0.102586572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.127570176,0.267715802,0.067195275,0.085532406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.020748581,0.33091337,0.36342227,0.270587947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.179812129,0.266514945,0.308943759,0.473870554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,0.561645861,0.566424135,1.0,1.0,0.143792311,0.677494726,0.40767087,0.09630983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.271671134,0.237386118,0.059495794,0.074215578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.068449226,0.300679275,0.329059432,0.251930552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.373646272,0.202490049,0.195082545,0.21226354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,0.561645861,0.566424135,1.0,1.0,0.185944294,0.597645801,0.330490514,0.051275545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.322742082,0.17242499,0.033520232,0.033997355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.140143639,0.23129836,0.229284869,0.174745802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.446702597,0.176705268,0.146544141,0.228699504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,0.561645861,0.566424135,1.0,1.0,0.205822056,0.511857253,0.26911203,0.05658858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.333943838,0.139267059,0.025013958,0.034718066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.203956441,0.171335514,0.153611427,0.103846589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.466992638,0.163833895,0.16872102,0.295812629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,0.561645861,0.566424135,1.0,1.0,0.192790441,0.467905373,0.274271611,0.095365899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.328849192,0.135937384,0.029238949,0.066321008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.237870682,0.136287852,0.112976533,0.084408572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.469856123,0.202185768,0.182618243,0.28642129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,0.561645861,0.566424135,1.0,1.0,0.15691235,0.477144397,0.304355986,0.122822727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.300334399,0.155628344,0.040272095,0.113686215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.228675727,0.141524539,0.119145722,0.096562408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.45482034,0.227683381,0.193293944,0.264261239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,0.561645861,0.566424135,1.0,1.0,0.118597566,0.510837712,0.344139024,0.148061718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.254699588,0.182668944,0.051448794,0.151594595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.190652281,0.164145157,0.149526627,0.121516618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.404585535,0.24755014,0.202200958,0.244290806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,0.561645861,0.566424135,1.0,1.0,0.077310649,0.557427544,0.38528075,0.16641909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.194063459,0.201451723,0.059699707,0.152548949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.136746803,0.191804609,0.186283482,0.143138073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.28440401,0.278538607,0.217735351,0.244443348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,0.561645861,0.566424135,1.0,1.0,0.040841836,0.644296514,0.444807362,0.158259663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580830121,0.251944299,1.0,1.0,0.081312577,0.220918493,0.077516155,0.151392039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234150418,0.361688467,1.0,1.0,0.080081047,0.218044575,0.227196891,0.202291339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.113198925,1.0,0.142715902,0.298415412,0.230950389,0.253306771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
