Time_Index,CCGT_3,OCGT_F_3,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,Coal_3,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
2087,1,1,0.131102037,0.161606671,1,1,0,0.328916901,0.219578682,0.149267424,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.195581236,0.123550026,0.093890935,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.64758656,0.54163948,0.292344327,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.508314759,0.518578944,0.550571495,1,1,1,1,1,1,1,1
2088,1,1,0.131102037,0.161606671,1,1,0,0.332426359,0.218882625,0.168340329,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.203751085,0.144824499,0.102186841,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.634445062,0.550771257,0.33206344,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.500977516,0.512608185,0.530178826,1,1,1,1,1,1,1,1
2089,1,1,0.131102037,0.161606671,1,1,0,0.32346389,0.214143882,0.169401001,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.204182183,0.164689777,0.121673853,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.611203482,0.545464768,0.309988875,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.477772682,0.518390572,0.537752853,1,1,1,1,1,1,1,1
2090,1,1,0.131102037,0.161606671,1,1,0,0.29628456,0.203289165,0.163920809,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.200564065,0.167919778,0.140301217,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.578649188,0.556831058,0.362555634,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.42916683,0.509793997,0.547341073,1,1,1,1,1,1,1,1
2091,1,1,0.131102037,0.161606671,1,1,0,0.257496919,0.180196371,0.165082012,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.186417037,0.177581759,0.168125934,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.540169568,0.592914424,0.424438963,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.386603758,0.478549597,0.530057206,1,1,1,1,1,1,1,1
2092,1,1,0.131102037,0.161606671,1,1,0,0.210294419,0.142366724,0.148767365,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.17196428,0.183263448,0.191194199,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.535238408,0.618126113,0.473133114,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.325925127,0.429198274,0.50315604,1,1,1,1,1,1,1,1
2093,1,1,0.131102037,0.161606671,1,1,0,0.175225281,0.114013988,0.130758052,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.157637173,0.18025704,0.205679238,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.552646191,0.623516289,0.519027055,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.260741325,0.371421083,0.464673377,1,1,1,1,1,1,1,1
2094,1,1,0.131102037,0.161606671,1,1,0.022882177,0.154042315,0.096262253,0.136538111,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.01,0.154829752,0.174167064,0.249365579,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.021472139,0.586052656,0.640946116,0.521930162,1,1,1,1,1,1,1,1,0,0.08373722,1,0.060810407,0.20610581,0.318707579,0.429603852,1,1,1,1,1,1,1,1
2095,1,1,0.131102037,0.161606671,1,1,0.347222128,0.140993231,0.093107188,0.151936739,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.139535519,0.149514569,0.165955145,0.266629575,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.11127588,0.611796776,0.668548853,0.571557515,1,1,1,1,1,1,1,1,0,0.08373722,1,0.521445138,0.176409317,0.269839944,0.372967662,1,1,1,1,1,1,1,1
2096,1,1,0.131102037,0.161606671,1,1,0.730266646,0.088082509,0.067837145,0.141956407,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.42315091,0.113622348,0.096241144,0.180999204,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.159744267,0.609825734,0.675450313,0.584342112,1,1,1,1,1,1,1,1,0,0.08373722,1,0.842665193,0.123731413,0.115572492,0.147958982,1,1,1,1,1,1,1,1
2097,1,1,0.131102037,0.161606671,1,1,0.825418937,0.068251184,0.061520385,0.143881061,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.599555644,0.037671782,0.061091684,0.171119458,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.196511272,0.593981823,0.670454055,0.568423185,1,1,1,1,1,1,1,1,0,0.08373722,1,0.845502445,0.103254486,0.098828304,0.144716393,1,1,1,1,1,1,1,1
2098,1,1,0.131102037,0.161606671,1,1,0.838798582,0.07757638,0.074324598,0.156053022,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.66349627,0.031502301,0.060114575,0.183876265,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.209056723,0.587968931,0.657274153,0.533380754,1,1,1,1,1,1,1,1,0,0.08373722,1,0.803737276,0.113713378,0.08549824,0.127242881,1,1,1,1,1,1,1,1
2099,1,1,0.131102037,0.161606671,1,1,0.826021863,0.095549716,0.090818455,0.17020128,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.686397632,0.030719871,0.062891486,0.180424459,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.221053094,0.58529376,0.642471454,0.484843694,1,1,1,1,1,1,1,1,0,0.08373722,1,0.788219549,0.151709634,0.107399766,0.133479006,1,1,1,1,1,1,1,1
2100,1,1,0.131102037,0.161606671,1,1,0.784566215,0.127650257,0.108280762,0.183115549,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.647826288,0.029314125,0.061435952,0.158328403,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.228578365,0.574003622,0.611080639,0.446356907,1,1,1,1,1,1,1,1,0,0.08373722,1,0.783971498,0.205972033,0.150292641,0.15347437,1,1,1,1,1,1,1,1
2101,1,1,0.131102037,0.161606671,1,1,0.746741607,0.182808668,0.14010541,0.194539462,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.625954863,0.031645675,0.065409474,0.158271347,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.234025879,0.550952628,0.571390836,0.42635266,1,1,1,1,1,1,1,1,0,0.08373722,1,0.788842056,0.282339558,0.207417265,0.195085118,1,1,1,1,1,1,1,1
2102,1,1,0.131102037,0.161606671,1,1,0.718563099,0.247894254,0.183313581,0.219228283,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.622432102,0.038046676,0.086888402,0.185044227,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.245692675,0.51071747,0.52897598,0.399989154,1,1,1,1,1,1,1,1,0,0.08373722,1,0.810530828,0.341820885,0.270880593,0.252748232,1,1,1,1,1,1,1,1
2103,1,1,0.131102037,0.161606671,1,1,0.693184838,0.314140051,0.213649491,0.235381873,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.57120105,0.047958058,0.102817122,0.212446609,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.225893988,0.466243189,0.475553994,0.35367612,1,1,1,1,1,1,1,1,0,0.08373722,1,0.805957799,0.398074273,0.338578412,0.315201944,1,1,1,1,1,1,1,1
2104,1,1,0.131102037,0.161606671,1,1,0.627872807,0.378461707,0.249562584,0.251919585,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.498097632,0.064030068,0.13072521,0.268787553,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.191756369,0.410131241,0.412382724,0.302018945,1,1,1,1,1,1,1,1,0,0.08373722,1,0.755218792,0.440132583,0.409655872,0.389625619,1,1,1,1,1,1,1,1
2105,1,1,0.131102037,0.161606671,1,1,0.458788362,0.437940955,0.29067391,0.277811299,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.353604055,0.095974379,0.166090091,0.323375559,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.118060693,0.363628564,0.348479207,0.246608137,1,1,1,1,1,1,1,1,0,0.08373722,1,0.502730908,0.491296184,0.481700243,0.471266944,1,1,1,1,1,1,1,1
2106,1,1,0.131102037,0.161606671,1,1,0.097186363,0.47938542,0.333405437,0.304514284,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.094484019,0.141172139,0.218658661,0.358286949,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.015176389,0.348517205,0.303587345,0.200302117,1,1,1,1,1,1,1,1,0,0.08373722,1,0.067357938,0.496017727,0.525320312,0.516137992,1,1,1,1,1,1,1,1
2107,1,1,0.131102037,0.161606671,1,1,0,0.579446871,0.429911997,0.385704968,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.274467837,0.324621834,0.399228948,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.370607838,0.281954292,0.168331623,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.573148101,0.623790537,0.622287439,1,1,1,1,1,1,1,1
2108,1,1,0.131102037,0.161606671,1,1,0,0.619728575,0.489868957,0.428766678,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.402954611,0.373541747,0.361021,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.384429984,0.247257203,0.13521236,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.611094529,0.658578213,0.65039004,1,1,1,1,1,1,1,1
2109,1,1,0.131102037,0.161606671,1,1,0,0.624822171,0.49779509,0.401492191,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.489471716,0.407170824,0.335240625,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.396566472,0.222310737,0.119811306,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.636447197,0.675987323,0.660919606,1,1,1,1,1,1,1,1
2110,1,1,0.131102037,0.161606671,1,1,0,0.608897034,0.491259218,0.392844203,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.542754418,0.424646774,0.324300786,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.397528701,0.198767693,0.095586517,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.658961334,0.684501898,0.67127991,1,1,1,1,1,1,1,1
2111,1,1,0.131102037,0.161606671,1,1,0,0.581867206,0.500342528,0.389464201,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.571409511,0.443253456,0.312132582,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.378844176,0.180167593,0.07904554,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.646656276,0.684205223,0.707859217,1,1,1,1,1,1,1,1
2112,1,1,0.131102037,0.161606671,1,1,0,0.566113916,0.529977416,0.401183998,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.599350559,0.448454931,0.295821741,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.348613369,0.172435161,0.066148462,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.635670955,0.668777663,0.727128398,1,1,1,1,1,1,1,1
2113,1,1,0.131102037,0.161606671,1,1,0,0.55289213,0.545781655,0.41264687,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.620739379,0.457467141,0.284100914,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.3162509,0.168231772,0.060210305,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.601050651,0.640085268,0.725181388,1,1,1,1,1,1,1,1
2114,1,1,0.131102037,0.161606671,1,1,0,0.54416176,0.5481062,0.423827476,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.64324616,0.479563731,0.27491843,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.28873864,0.15855882,0.05925616,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.571325281,0.601689956,0.699838454,1,1,1,1,1,1,1,1
2115,1,1,0.131102037,0.161606671,1,1,0,0.534090222,0.546175946,0.427229237,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.661069319,0.480029777,0.264582581,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.263286678,0.144644269,0.057935371,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.539818946,0.549972089,0.674909306,1,1,1,1,1,1,1,1
2116,1,1,0.131102037,0.161606671,1,1,0,0.516392814,0.543298603,0.444362181,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.676009568,0.466083196,0.254013514,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.247164383,0.130633371,0.048337777,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.529735409,0.500622421,0.631539776,1,1,1,1,1,1,1,1
2117,1,1,0.131102037,0.161606671,1,1,0,0.511201546,0.533024133,0.451018268,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.700672275,0.459391183,0.231274243,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.246606549,0.11840079,0.033554172,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.513710353,0.462463712,0.568959416,1,1,1,1,1,1,1,1
2118,1,1,0.131102037,0.161606671,1,1,0.01251037,0.500459052,0.515983771,0.440815198,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.01,0.715326142,0.462112363,0.200281776,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.080870546,0.25220217,0.109668536,0.027474612,1,1,1,1,1,1,1,1,0,0.08373722,1,0.047171713,0.5051727,0.437742583,0.486957803,1,1,1,1,1,1,1,1
2119,1,1,0.131102037,0.161606671,1,1,0.120318235,0.487161148,0.504122605,0.433691645,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.120128165,0.721625891,0.464884864,0.173467504,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.359831266,0.24054962,0.102529995,0.023594629,1,1,1,1,1,1,1,1,0,0.08373722,1,0.347609724,0.496431184,0.40792508,0.400599636,1,1,1,1,1,1,1,1
2120,1,1,0.131102037,0.161606671,1,1,0.274764153,0.434318824,0.402073829,0.314370587,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.340730901,0.533469476,0.312353451,0.101816279,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.551839403,0.122842937,0.059428053,0.01,1,1,1,1,1,1,1,1,0,0.08373722,1,0.576353265,0.442800165,0.298675418,0.170384447,1,1,1,1,1,1,1,1
2121,1,1,0.131102037,0.161606671,1,1,0.421711787,0.38787895,0.336175501,0.256079481,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.498093897,0.351224087,0.225040703,0.089671192,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.688669206,0.086211206,0.032444575,0,1,1,1,1,1,1,1,1,0,0.08373722,1,0.62034682,0.42698253,0.269298995,0.193047584,1,1,1,1,1,1,1,1
2122,1,1,0.131102037,0.161606671,1,1,0.531956341,0.359065359,0.308064649,0.239047656,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.565921338,0.27884539,0.203018655,0.090654032,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.748334907,0.089726951,0.022778512,0.01,1,1,1,1,1,1,1,1,0,0.08373722,1,0.637411175,0.475184051,0.289791017,0.249884658,1,1,1,1,1,1,1,1
2123,1,1,0.131102037,0.161606671,1,1,0.6107269,0.329818534,0.282608619,0.228811178,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.621284925,0.234945975,0.195683816,0.086684875,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.773584319,0.084173391,0.018224386,0.010984587,1,1,1,1,1,1,1,1,0,0.08373722,1,0.647574506,0.504397627,0.33369967,0.284368448,1,1,1,1,1,1,1,1
2124,1,1,0.131102037,0.161606671,1,1,0.66944944,0.292376304,0.252582217,0.215155289,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.667226157,0.202897716,0.195148899,0.088034192,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.79118892,0.066697869,0.015308903,0.020739211,1,1,1,1,1,1,1,1,0,0.08373722,1,0.627869134,0.554580682,0.373374999,0.333260946,1,1,1,1,1,1,1,1
2125,1,1,0.131102037,0.161606671,1,1,0.715463727,0.262922484,0.226105083,0.196354636,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.689440257,0.174808625,0.184493602,0.093537388,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.809163102,0.04815859,0.014431233,0.030824714,1,1,1,1,1,1,1,1,0,0.08373722,1,0.587557548,0.591015728,0.429421845,0.379728254,1,1,1,1,1,1,1,1
2126,1,1,0.131102037,0.161606671,1,1,0.719194117,0.247213188,0.209749639,0.184730074,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.674007706,0.156926445,0.184209452,0.09220968,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.827512864,0.036788915,0.015357727,0.039151041,1,1,1,1,1,1,1,1,0,0.08373722,1,0.511108838,0.605520646,0.474990943,0.433550617,1,1,1,1,1,1,1,1
2127,1,1,0.131102037,0.161606671,1,1,0.660139371,0.241305148,0.205606569,0.179744703,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.609513523,0.168361746,0.192459233,0.095261786,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.812799094,0.034187744,0.019365393,0.049531377,1,1,1,1,1,1,1,1,0,0.08373722,1,0.437860966,0.608334277,0.516037036,0.479676092,1,1,1,1,1,1,1,1
2128,1,1,0.131102037,0.161606671,1,1,0.5607406,0.245025707,0.209783152,0.187792456,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.494127819,0.206544302,0.221371395,0.096790518,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.724420943,0.039729573,0.026178768,0.061617287,1,1,1,1,1,1,1,1,0,0.08373722,1,0.36130552,0.594180987,0.534453705,0.528564188,1,1,1,1,1,1,1,1
2129,1,1,0.131102037,0.161606671,1,1,0.376977416,0.264977106,0.228057299,0.208375252,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.311707458,0.276084265,0.27728942,0.111260633,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.390224343,0.053449828,0.038879906,0.083795988,1,1,1,1,1,1,1,1,0,0.08373722,1,0.249576438,0.562087921,0.551088559,0.587196866,1,1,1,1,1,1,1,1
2130,1,1,0.131102037,0.161606671,1,1,0.078715532,0.285305349,0.244999241,0.23213736,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.071279167,0.346719545,0.341583814,0.133254221,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.038854281,0.091634986,0.078139019,0.136617616,1,1,1,1,1,1,1,1,0,0.08373722,1,0.039375318,0.5131108,0.5420776,0.607123411,1,1,1,1,1,1,1,1
2131,1,1,0.131102037,0.161606671,1,1,0,0.411347696,0.387690234,0.397986489,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.525430163,0.520564129,0.21445834,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.177336833,0.159971821,0.233679895,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.522048271,0.569516075,0.624960319,1,1,1,1,1,1,1,1
2132,1,1,0.131102037,0.161606671,1,1,0,0.510363156,0.502645105,0.505660991,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.641509706,0.600065528,0.214445666,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.257765241,0.229602317,0.242878857,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.537265168,0.589422337,0.616432308,1,1,1,1,1,1,1,1
2133,1,1,0.131102037,0.161606671,1,1,0,0.578266913,0.567528243,0.548313984,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.695132192,0.619293345,0.233712918,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.332266648,0.267658669,0.179516324,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.556268352,0.592547233,0.630924322,1,1,1,1,1,1,1,1
2134,1,1,0.131102037,0.161606671,1,1,0,0.625128102,0.608169865,0.55354367,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.731241099,0.613531705,0.246744079,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.398614089,0.300864448,0.139455535,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.577751229,0.589807605,0.622263114,1,1,1,1,1,1,1,1
2135,1,1,0.131102037,0.161606671,1,1,0,0.652847778,0.629414617,0.536153331,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.748099764,0.60172966,0.238382178,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.446862637,0.327099937,0.128797904,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.597850459,0.578837037,0.606360856,1,1,1,1,1,1,1,1
2136,1,1,0.131102037,0.161606671,1,1,0,0.668544501,0.647912868,0.521207484,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.74766077,0.587532521,0.213527413,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.477749493,0.358404289,0.123527408,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.610443513,0.566701262,0.581877882,1,1,1,1,1,1,1,1
2137,1,1,0.131102037,0.161606671,1,1,0,0.673816231,0.662212503,0.505582169,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.752811567,0.576051925,0.180115464,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.490969947,0.407324059,0.128923112,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.611874576,0.564326591,0.558743903,1,1,1,1,1,1,1,1
2138,1,1,0.131102037,0.161606671,1,1,0,0.66533884,0.664756726,0.49227732,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.752706992,0.561646913,0.152096922,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.501627943,0.441046909,0.147270084,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.620044913,0.562660481,0.558292521,1,1,1,1,1,1,1,1
2139,1,1,0.131102037,0.161606671,1,1,0,0.639375849,0.655920944,0.477369454,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.750730245,0.540279042,0.142529847,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.498592949,0.449594352,0.167692196,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.615461057,0.575498797,0.570597142,1,1,1,1,1,1,1,1
2140,1,1,0.131102037,0.161606671,1,1,0,0.608527359,0.636592858,0.466828047,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.74247483,0.523578785,0.134077224,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.486549528,0.438972663,0.166148295,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.599582964,0.590002019,0.5995309,1,1,1,1,1,1,1,1
2141,1,1,0.131102037,0.161606671,1,1,0,0.579952367,0.614647867,0.462792402,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0,0.73529012,0.513497268,0.13729975,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0,0.471611876,0.436517085,0.166767966,1,1,1,1,1,1,1,1,0,0.08373722,1,0,0.579294492,0.590860398,0.616527461,1,1,1,1,1,1,1,1
2142,1,1,0.131102037,0.161606671,1,1,0.013079498,0.548797543,0.584278477,0.449476346,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.01,0.733878243,0.50379561,0.12758708,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.067846335,0.456210536,0.433388653,0.198405673,1,1,1,1,1,1,1,1,0,0.08373722,1,0.054166268,0.549776651,0.591257546,0.641036187,1,1,1,1,1,1,1,1
2143,1,1,0.131102037,0.161606671,1,1,0.135128592,0.500767166,0.535931881,0.424742696,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.134186409,0.73625351,0.492408983,0.108679916,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.392919778,0.382269941,0.361286027,0.216078617,1,1,1,1,1,1,1,1,0,0.08373722,1,0.471348664,0.51128464,0.559158451,0.589164858,1,1,1,1,1,1,1,1
2144,1,1,0.131102037,0.161606671,1,1,0.266959143,0.291356359,0.323606892,0.265853369,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.432164388,0.672345054,0.398983058,0.066052506,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.637099498,0.123487018,0.086267499,0.051945823,1,1,1,1,1,1,1,1,0,0.08373722,1,0.796796569,0.262869411,0.276305031,0.367869033,1,1,1,1,1,1,1,1
2145,1,1,0.131102037,0.161606671,1,1,0.402417131,0.247872882,0.235669922,0.189592065,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.597219315,0.57053168,0.338602674,0.062072806,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.721778317,0.089585288,0.072860903,0.032286357,1,1,1,1,1,1,1,1,0,0.08373722,1,0.8793992,0.360691079,0.358239107,0.408569985,1,1,1,1,1,1,1,1
2146,1,1,0.131102037,0.161606671,1,1,0.454908194,0.268072305,0.263090325,0.222548794,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.613912977,0.612059207,0.400174799,0.084331322,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.694673918,0.117933634,0.111303582,0.056005589,1,1,1,1,1,1,1,1,0,0.08373722,1,0.882799226,0.334859469,0.331097931,0.36847362,1,1,1,1,1,1,1,1
2147,1,1,0.131102037,0.161606671,1,1,0.47950716,0.289466716,0.305292348,0.294974491,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.605252972,0.682979781,0.480548629,0.127120934,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.630209144,0.131996807,0.134812644,0.086748524,1,1,1,1,1,1,1,1,0,0.08373722,1,0.87754869,0.327339646,0.301015412,0.351221832,1,1,1,1,1,1,1,1
2148,1,1,0.131102037,0.161606671,1,1,0.531647564,0.305563832,0.34401417,0.353183768,1,1,1,1,1,1,0.17326335,0.24275395,1,1,0.592539424,0.718781722,0.530086597,0.173792233,1,1,1,1,1,1,1,1,0.420156558,0.193157042,1,1,0.621569767,0.140697833,0.147066897,0.124770205,1,1,1,1,1,1,1,1,0,0.08373722,1,0.86210163,0.336407492,0.29349238,0.348212642,1,1,1,1,1,1,1,1
