,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t481,3526.5959099507586,7318.596700562382,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10845.19261051314
t482,5447.43344806963,4922.400069521694,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10369.833517591323
t483,5582.537930327447,4534.10432303394,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10116.642253361388
t484,5791.7551529188195,4231.8167938284,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10023.571946747219
t485,5981.622217905938,4166.043470993504,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10147.665688899442
t486,6067.452685999279,4476.512372999194,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10543.965058998474
t487,6075.4805393772085,5062.933574769812,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11138.41411414702
t488,11832.938767805425,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11832.938767805425
t489,37867.06352706699,0.0,-25197.49275571917,0.0,-0.0,0.0,0.0,0.0,0.0,-12669.570771347824
t490,13316.059137721495,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13316.059137721495
t491,13635.300296967938,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13635.300296967938
t492,63117.36715757669,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13642.305588863628
t493,13497.195971024337,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13497.195971024337
t494,62734.077615283946,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13259.01604657088
t495,13083.88374917863,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13083.88374917863
t496,13055.86258159587,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13055.86258159587
t497,13406.127176380369,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13406.127176380369
t498,14367.853678060088,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14367.853678060088
t499,6113.785437160972,8911.56492310887,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15025.350360269844
t500,6113.785437160972,8580.314692041246,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14694.10012920222
t501,6113.785437160972,8109.95937904492,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14223.744816205894
t502,6113.785437160972,7479.483108432826,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13593.268545593799
t503,5952.7451698758605,6743.846013069623,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12696.591182945484
t504,6113.785437160972,5722.1555985997475,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11835.941035760721
t505,5969.489408752764,3431.055978970113,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9400.545387722877
t506,6016.701119154017,3069.3204089903184,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9086.021528144336
t507,6058.020828925483,2911.4359461482095,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8969.456775073693
t508,6080.818002652084,2894.6679837873317,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8975.485986439417
t509,6106.76834475837,3196.3047925519854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9303.073137310357
t510,5941.365706359513,4400.741522977083,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10342.107229336596
t511,11206.34174498996,832.9884837976174,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12039.33022878758
t512,25289.538476205522,0.0,-12108.677562174416,0.0,-0.0,0.0,0.0,0.0,0.0,-13180.860914031105
t513,13585.822944095487,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13585.822944095487
t514,13755.645730896684,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13755.645730896684
t515,13910.39548928357,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13910.39548928357
t516,13911.400357844523,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13911.400357844523
t517,13798.855079017698,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13798.855079017698
t518,13695.353617239452,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13695.353617239452
t519,13473.277665268663,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13473.277665268663
t520,50879.919192411035,0.0,-37560.386416968315,0.0,-0.0,0.0,0.0,0.0,0.0,-13319.53277544273
t521,13321.542512564636,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13321.542512564636
t522,13477.297139512479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13477.297139512479
t523,6381.192571048092,7228.747218510289,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13609.939789558382
t524,5278.058749092118,8906.665857331842,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14184.724606423959
t525,4745.512839999797,9463.328611887053,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14208.84145188685
t526,3964.554556270097,9259.51570588202,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13224.070262152118
t527,4874.8108864643555,7001.7306354487055,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11876.541521913061
t528,5212.832430469768,5411.642864494847,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10624.475294964617
t529,5193.176788011868,4678.651954798345,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9871.828742810214
t530,5466.313545803396,4026.6797495272313,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9492.993295330627
t531,5293.53407250011,4026.6218303464616,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9320.155902846573
t532,3863.0273908763593,5443.060352116859,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9306.087742993219
t533,4195.297850197513,5431.34296373997,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9626.640813937485
t534,3829.3189992141524,6797.166032872368,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10626.485032086523
t535,11021.192167710758,1255.2870414619201,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12276.479209172678
t536,28489.806777266625,0.0,-15179.31781887248,0.0,-0.0,0.0,0.0,0.0,0.0,-13310.488958394146
t537,13517.49188195063,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13517.49188195063
t538,13603.91057819266,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13603.91057819266
t539,13693.343880117547,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13693.343880117547
t540,63135.244786319134,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13660.18321760607
t541,13578.788864168813,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13578.788864168813
t542,13544.623333096382,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13544.623333096382
t543,13361.73725500279,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13361.73725500279
t544,13204.977759493997,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13204.977759493997
t545,37784.703681083796,0.0,-24557.618813248824,0.0,-0.0,0.0,0.0,0.0,0.0,-13227.084867834981
t546,13332.59606673513,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13332.59606673513
t547,4460.23633913076,8963.802766651166,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13424.039105781925
t548,3113.4945541996003,10905.42673966698,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14018.921293866582
t549,5343.636435161615,8728.542892435516,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14072.179327597132
t550,5765.571414959803,7343.943831243579,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13109.515246203384
t551,4926.232048399661,6832.7398518818045,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11758.971900281465
t552,4192.441058570435,6347.625277274061,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10540.066335844496
t553,4283.231403866647,5505.193248384398,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9788.424652251048
t554,4883.77486448059,4515.765654681331,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9399.540519161923
t555,4821.829160456564,4404.873966221304,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9226.703126677869
t556,3517.4160192375134,5709.287107440355,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9226.703126677869
t557,3482.007961847036,6052.184944482697,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9534.192906329734
t558,3976.578862344353,6557.45826213442,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10534.037124478773
t559,10985.296930155366,1218.8317426286362,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12204.128672784002
t560,28536.869546399877,0.0,-15215.327033835241,0.0,-0.0,0.0,0.0,0.0,0.0,-13321.542512564636
t561,48926.814273381104,0.0,-35324.91343231036,0.0,-0.0,0.0,0.0,0.0,0.0,-13601.90084107075
t562,13649.129663435579,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13649.129663435579
t563,13713.441251336624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13713.441251336624
t564,29658.784668640183,0.0,-15981.518685497898,0.0,-0.0,0.0,0.0,0.0,0.0,-13677.265983142286
t565,63015.66542756563,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13540.603858852566
t566,13478.302008073433,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13478.302008073433
t567,13319.53277544273,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13319.53277544273
t568,13180.860914031105,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13180.860914031105
t569,13214.021576542582,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13214.021576542582
t570,13355.708043637067,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13355.708043637067
t571,4200.003588358647,9291.361711007185,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13491.365299365832
t572,1504.2213713994704,12590.065064538645,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14094.286435938116
t573,2445.3161984251487,11647.965368952013,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14093.281567377164
t574,2167.7101974691113,10989.033871099102,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13156.744068568214
t575,2223.81797524994,9617.55314702974,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11841.37112227968
t576,1979.2771727525142,8659.266282065455,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10638.54345481797
t577,2440.2008481977587,7415.549997637193,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9855.750845834953
t578,2091.5584520291845,7353.201152375659,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9444.759604404844
t579,1969.477204230935,7287.371979275546,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9256.849183506481
t580,2425.3401414027085,6826.484699299008,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9251.824840701716
t581,3896.237689753478,5642.979559381026,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9539.217249134505
t582,5441.97510544977,5108.139916004264,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10550.115021454036
t583,11500.331749825911,694.7531059095073,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12195.084855735418
t584,13256.226056102641,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13256.226056102641
t585,48526.78073574846,0.0,-35000.24503674925,0.0,-0.0,0.0,0.0,0.0,0.0,-13526.535698999214
t586,13605.920315314565,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13605.920315314565
t587,13652.144269118442,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13652.144269118442
t588,13663.197823288932,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13663.197823288932
t589,13609.939789558382,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13609.939789558382
t590,63070.93319841809,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13595.871629705027
t591,13432.078054269557,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13432.078054269557
t592,13306.469484150331,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13306.469484150331
t593,13346.664226588484,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13346.664226588484
t594,13503.423722097277,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13503.423722097277
t595,1884.0157224677478,11660.607610628635,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13544.623333096382
t596,779.0983371396129,13255.90085370223,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14034.999190841843
t597,833.4077872606545,13273.94193996986,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14107.349727230516
t598,1314.0407213964118,11935.151254779552,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13249.191976175965
t599,797.486976157862,11177.53166472867,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11975.018640886534
t600,1660.331798056367,9094.776409832242,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10755.10820788861
t601,2548.65407385346,7440.744290588348,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9989.39836444181
t602,2797.388677345123,6810.159633934239,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9607.548311279363
t603,3514.1441401083293,5909.513224516484,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9423.657364624814
t604,3816.31159855599,5608.350634629778,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9424.662233185769
t605,4127.723761232677,5590.360091751602,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9718.08385298428
t606,4257.464567699482,6431.322315166177,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10688.78688286566
t607,12269.445129246002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12269.445129246002
t608,30760.585387946016,0.0,-17464.164589405224,0.0,-0.0,0.0,0.0,0.0,0.0,-13296.420798540792
t609,54444.92395425484,0.0,-40946.52457496234,0.0,-0.0,0.0,0.0,0.0,0.0,-13498.399379292508
t610,63044.806615833295,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13569.745047120228
t611,13633.05176646032,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13633.05176646032
t612,13544.623333096382,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13544.623333096382
t613,13389.873574709496,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13389.873574709496
t614,13301.445141345563,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13301.445141345563
t615,13097.456823471939,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13097.456823471939
t616,12861.312711647794,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12861.312711647794
t617,12758.816118430505,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12758.816118430505
t618,12687.470450602785,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12687.470450602785
t619,9027.403956567154,3553.5504265745253,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12580.95438314168
t620,4059.9716275241117,8949.05676258389,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13009.028390108004
t621,4200.115003273833,9059.125658511668,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13259.240661785501
t622,4553.83287805646,8016.067950914728,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12569.90082897119
t623,4782.4526955018,6758.462727052688,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11540.91542255449
t624,5530.122391002991,4900.413271697539,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10430.535662700531
t625,5096.349891452133,4555.412636509195,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9651.76252796133
t626,5334.749286512769,3862.812651897439,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9197.561938410208
t627,5459.607039035372,3479.703679209708,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8939.31071824508
t628,5845.158154561752,3039.889661391821,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8885.047815953574
t629,6067.690083063398,2916.839720424603,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8984.529803488002
t630,5759.105219115184,3611.2941117790774,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9370.399330894263
t631,9864.794662883536,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9864.794662883536
t632,30089.940927797175,0.0,-19335.837588469516,0.0,-0.0,0.0,0.0,0.0,0.0,-10754.103339327658
t633,11542.925159676397,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11542.925159676397
t634,12027.271806056133,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12027.271806056133
t635,61693.25840135042,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-12218.196832637357
t636,12167.953404589665,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12167.953404589665
t637,11989.086800739888,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11989.086800739888
t638,11768.01571733005,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11768.01571733005
t639,11575.080953626919,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11575.080953626919
t640,45644.18612633681,0.0,-34137.43623485475,0.0,-0.0,0.0,0.0,0.0,0.0,-11506.74989148206
t641,11552.973845285935,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11552.973845285935
t642,11697.674918063283,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11697.674918063283
t643,6306.485594973519,5461.53012235653,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11768.01571733005
t644,4073.72762734391,8147.483810976308,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12221.211438320217
t645,4013.202310601925,8418.026656957638,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12431.228967559564
t646,4476.468655608725,7343.800226890921,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11820.268882499648
t647,3977.1628925978684,6929.680467994766,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10906.843360592635
t648,2943.9461782129297,7045.452186228878,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9989.39836444181
t649,3184.4340895529253,6073.41996251451,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9257.854052067436
t650,3926.24820461105,4871.376046539542,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8797.624251150593
t651,4481.020006074424,4047.299470740547,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8528.319476814971
t652,4729.657749706876,3693.150528207945,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8422.80827791482
t653,4945.496641167387,3497.4090079665084,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8442.905649133896
t654,4091.7538910021517,4548.105996078693,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8639.859887080846
t655,8919.213347026003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8919.213347026003
t656,27007.329549569204,0.0,-17421.88834663082,0.0,-0.0,0.0,0.0,0.0,0.0,-9585.441202938378
t657,10501.881330528253,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10501.881330528253
t658,60677.33628622612,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-11202.274717513055
t659,11571.061479383105,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11571.061479383105
t660,61253.12597165265,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-11778.064402939588
t661,11822.278619621557,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11822.278619621557
t662,11734.855054818576,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11734.855054818576
t663,11662.5045184299,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11662.5045184299
t664,11686.621363892793,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11686.621363892793
t665,26360.216473986995,0.0,-14484.679820634889,0.0,-0.0,0.0,0.0,0.0,0.0,-11875.536653352106
t666,12152.880376175357,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12152.880376175357
t667,2595.035522585041,9665.365789612375,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12260.401312197417
t668,3783.0852826158753,8922.472802084076,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12705.558084699953
t669,2683.3485693901025,10222.178358939658,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12905.526928329762
t670,3829.7675808262525,8339.190692324366,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12168.958273150618
t671,4599.918763638534,6542.063840217291,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11141.982603855826
t672,4259.965630253563,5900.2603895503935,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10160.226019803957
t673,2421.7429362983635,7529.738404782585,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9951.48134108095
t674,2591.581690274918,6836.802732242128,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9428.384422517047
t675,1489.5248792067985,7679.255682238571,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9168.78056144537
t676,1583.004893777144,7507.0194401520985,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9090.024333929243
t677,1905.6284874180035,7386.6340603798135,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9292.262547797816
t678,10147.092507581841,0.0,-187.83277365979245,0.0,-0.0,0.0,0.0,0.0,0.0,-9959.25973392205
t679,13500.314808326013,0.0,-1959.1244303454687,0.0,-0.0,0.0,0.0,0.0,0.0,-11541.190377980545
t680,28607.463700099757,0.0,-15640.882833987831,0.0,-0.0,0.0,0.0,0.0,0.0,-12966.580866111926
t681,45044.13581988785,0.0,-31310.410959822548,0.0,-0.0,0.0,0.0,0.0,0.0,-13733.724860065307
t682,14270.433966101135,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14270.433966101135
t683,64162.611850918125,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-14687.550282205064
t684,14944.237245961329,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14944.237245961329
t685,15085.220616206248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15085.220616206248
t686,15222.314790030618,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15222.314790030618
t687,15224.259388240891,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15224.259388240891
t688,20944.699496757523,0.0,-5711.689416570394,0.0,-0.0,0.0,0.0,0.0,0.0,-15233.010080187129
t689,15249.539164974463,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15249.539164974463
t690,15116.334187570645,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15116.334187570645
t691,13310.31665300452,1389.87351756733,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14700.19017057185
t692,3961.8388819765687,10399.991200007478,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14361.830081984048
t693,2468.3121743249435,11962.551144123856,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14430.8633184488
t694,3795.631719287153,10096.577894915545,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13892.209614202699
t695,4204.1737099323955,8238.337938510489,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12442.511648442885
t696,4245.971860737747,6802.2628709381515,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11048.234731675899
t697,4397.713532668834,5747.25533033445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10144.968863003285
t698,4254.236023827692,5338.466947457568,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9592.702971285262
t699,3562.634234493993,5770.464875719591,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9333.099110213585
t700,2009.1451406364044,7220.890264432619,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9230.035405069024
t701,1344.119232412717,8112.461864153314,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9456.581096566031
t702,7891.197568501481,2201.2671428243866,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10092.464711325869
t703,14147.427883908222,0.0,-2460.392640157071,0.0,-0.0,0.0,0.0,0.0,0.0,-11687.03524375115
t704,26677.890165636443,0.0,-13586.855014066936,0.0,-0.0,0.0,0.0,0.0,0.0,-13091.03515156951
t705,36725.791375585635,0.0,-22891.919707691184,0.0,-0.0,0.0,0.0,0.0,0.0,-13833.871667894457
t706,14297.65834104498,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14297.65834104498
t707,14691.439478625614,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14691.439478625614
t708,55480.304875186375,0.0,-40576.904191640824,0.0,-0.0,0.0,0.0,0.0,0.0,-14903.400683545558
t709,14999.658294954159,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14999.658294954159
t710,15175.644432984023,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15175.644432984023
t711,15138.697066988805,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15138.697066988805
t712,15057.9962412624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15057.9962412624
t713,31207.6816947119,0.0,-16181.771323919029,0.0,-0.0,0.0,0.0,0.0,0.0,-15025.91037079287
t714,14885.899299653089,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14885.899299653089
t715,7828.33936700705,6758.091808263729,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14586.43117527078
t716,3147.341314471229,11249.491535297762,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14396.832849768993
t717,2870.9628973867616,11614.34917094973,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14485.312068336492
t718,2671.943070510487,11178.457682171302,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13850.400752681791
t719,1244.4618544815578,11238.886356377096,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12483.348210858654
t720,1322.619013178349,9856.876097691096,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11179.495110869444
t721,1937.0759564053824,8374.156053576395,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10311.232009981777
t722,1903.5355972953528,7913.768467276641,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9817.304064571994
t723,1833.300421755756,7717.593688008598,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9550.894109764355
t724,2645.1066647236566,6820.2251237886085,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9465.331788512267
