region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,EmissionsCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,RegSubsidyRevenue,Revenue,Cost,Profit
WECC_WYCO,WECC_WYCO_naturalgas_ccs100_mid_0,6,0,191,90.91016845202846,0.0,31.081727012188104,0.0,16.303674783557653,0.09240351944899368,0.0,0.00947591560988407,0.0,0.0,0.088136785,0.0,0.0,0.0,0.0,0.08813678473234177,47.48728123080463,-47.39914444607229
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_1,6,1,192,73.49474447405653,0.0,36.967791787512375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726967,0.0,0.0,5.233825697502821e-13,0.0,0.08726967126183396,36.967791787512375,-36.88052211625054
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_2,6,2,193,60.22044138201524,0.0,30.08916176059831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06713107,0.0,0.0,4.004202141398516e-13,0.0,0.06713107228319155,30.08916176059831,-30.022030688315116
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_3,6,3,194,64.0156124935453,0.0,31.37811540622933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072198376,0.0,0.0,4.2755057628080604e-13,0.0,0.07219837605995971,31.37811540622933,-31.305917030169372
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_4,6,4,195,56.65580123683233,0.0,27.683669750839627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119914,0.0,0.0,3.6519923738834255e-13,0.0,0.061199139804013196,27.683669750839627,-27.622470611035613
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_5,6,5,196,150.98933391591842,0.0,66.50268858060387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19399741,0.0,0.0,1.0974225880358768e-12,0.0,0.1939974129210956,66.50268858060387,-66.30869116768278
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_6,6,6,197,52.056528891302385,0.0,24.80628019937649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05383574,0.0,0.0,3.194291678064103e-13,0.0,0.053835738450608205,24.80628019937649,-24.752444460925883
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_7,6,7,198,52.278563879706304,0.0,24.193342421795467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535728,0.0,0.0,3.1487931057535597e-13,0.0,0.053572800010757614,24.193342421795467,-24.13976962178471
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_8,6,8,199,51.138634018084105,0.0,22.803648046883367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05110766,0.0,0.0,2.9962032409390126e-13,0.0,0.051107659936250854,22.803648046883367,-22.752540386947118
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_1,6,1,200,83.86098071130344,0.0,20.327330714249943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914313,0.0,0.0,8.093531998457701e-13,0.0,0.09143129736266009,20.327330714249943,-20.235899416887282
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_2,6,2,201,1.4501153233123804e10,0.0,3.25843027150159e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7759584e7,0.0,0.0,0.0001576719587327957,0.0,1.7759584000157673e7,3.25843027150159e9,-3.240670687501432e9
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_3,6,3,202,81.00767293462376,0.0,18.664598107325496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868644,0.0,0.0,7.656157823706861e-13,0.0,0.08686439693050652,18.664598107325496,-18.577733710394988
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_4,6,4,203,239.70649882259158,0.0,51.140033643524006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27808157,0.0,0.0,2.4019630836768812e-12,0.0,0.27808156609775414,51.140033643524006,-50.86195207742625
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_5,6,5,204,80.10294728481448,0.0,18.007976531319162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085307606,0.0,0.0,7.508993623636336e-13,0.0,0.08530760556534517,18.007976531319162,-17.92266892575382
CA_N,CA_N_ev_load_shifting_1,1,1,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_ev_load_shifting_1,2,1,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_N,WECC_N_ev_load_shifting_1,3,1,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_NMAZ,WECC_NMAZ_ev_load_shifting_1,4,1,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_PNW,WECC_PNW_ev_load_shifting_1,5,1,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_WYCO,WECC_WYCO_ev_load_shifting_1,6,1,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
