Line,1,2,3,4,5,6,7,8,9,10,Total
t254,-1472.0198974349755,-2.28228579854763e-5,2.639940899621341e-5,1.189602441539625e-5,-10463.99995800098,5.150711898905714e-5,-739.9999592731942,1851.251033663991,1882.3888080946072,663.9999737506537,-8278.379932220205
t255,-478.2029743386141,-99.99992776529838,-259.8785918575457,-0.00026148053903487524,-10463.999975083314,-5.708192402835253e-6,-739.9999554796627,1460.6158662767366,2257.597232662445,663.9999722628862,-7659.868620511098
t256,-0.00020600526787569837,-99.99993381562109,-2053.175861198597,-1083.713522214433,-10019.850014900156,-8.71951415031552e-6,6.710950943959361e-6,129.2313680135175,2040.8675662297,3.76291680306479e-5,-11086.640568270253
t257,0.00012284938330381012,-99.99984711999069,-2782.7684327592665,-1399.9999286053342,-9850.246591371884,-794.6847433738087,6.261618244183348e-5,3.791423624013222e-5,1750.4539094536628,-5.525633666791729e-6,-13177.245415922454
t258,9.645719898752988e-5,-99.99993752104814,-2907.6951980319704,-1399.9999603275721,-7310.408722256072,-2078.268234089443,415.2429865400624,0.00010994838722412665,911.5590008336372,-1.8854315287391544e-5,-12469.569877301135
t259,1.0618641748122246e-5,-3.257457237780791e-6,-3196.886287676341,-100.44045238413146,-8469.90876017821,-2100.267705673092,5.752725605513312e-7,-2.623172026523184e-6,-0.0001292952766214716,-581.8402489659438,-14449.34357885971
t260,-1428.7734190682816,-3.709574960820623e-7,-1052.8180988684971,1.2482250238625976e-6,-8072.18946676746,-3.1310575219887616e-7,-739.9999884637951,-1562.5147960490365,-509.83735858534607,2.9830386492645004e-6,-13366.133124255215
t261,-2117.847687970461,-3.742923902135756e-7,-893.9628411711243,1.245113970225853e-6,-9336.16710221182,-3.0678904034661464e-7,-739.9999883851463,-262.5620578265686,-1039.3481906339528,2.9631882547710878e-6,-14389.887864671853
t262,-3441.8407267721605,-99.9999931689233,-720.802612749868,-2.4319594824978358e-5,-10463.999996596529,-5.2392681334279e-7,-739.9999904382861,417.259686025097,-2317.1741109253376,638.0581105664529,-16728.499658903074
t263,-3674.9999683517663,-99.9999382044784,-64.19313113824349,3.616551976173271e-5,-9945.731263161724,248.3117375811719,-739.9998839085188,207.8133263438697,-1733.2889041826465,0.00012172350185779127,-15802.087867133314
t264,-2427.351049650519,-1.7453898501301634e-5,2.320173540238959e-5,1.1405669522168345e-5,-5760.939249536479,4.652233700723023e-5,-279.98290907182525,919.4463004696154,-2446.087688431007,2.4580408526277164e-5,-9994.914507963964
t265,-1823.130488862117,3.264021439128018e-7,0.00012917503822224588,3.800824928822381e-5,-4487.093355807759,1043.7022286818299,-739.9998759021852,1215.6217856462524,-2264.241067477942,0.00012056424191678716,-7055.1404856479885
t266,-1872.8227596254321,4.548446207575878e-7,0.00013391666023035095,3.866117060182e-5,-4804.295894107352,2299.249619073575,-739.9998769817713,1340.8453962421795,-2439.4148711934276,0.0001230571204803648,-6216.438090502433
t267,-1724.3649913706718,6.424755663350247e-6,166.74730528995866,6.324746256964333e-5,-4895.224437566273,2857.999697648515,-739.9999081290291,2513.441958167347,-3968.9261546497805,0.0008912803411794746,-5790.325569657374
t268,-3674.999852867202,6.187573946823224e-6,1862.50311884115,1191.294029213005,-7702.46538448149,2857.999905795253,-739.9999434427584,3405.9133701918504,-4149.99983854937,529.3386858268738,-6420.415903285114
t269,-3674.99999305735,4.484188549252501e-6,2619.798375434871,1399.999993004788,-6885.667858466381,2857.9999936315394,-739.999993599917,2957.919696309521,-4149.99970341296,663.9999928062322,-4950.949492865468
t270,-3674.999998916244,4.021683529795662e-6,3674.9999375110065,1399.9999989478265,-6438.760170476896,2857.9999989921257,-739.999998963277,3059.0308348105686,-4149.99998157498,663.999998081878,-3347.729377566307
t271,-3674.99982464327,7.241188849862893e-6,392.6537515994208,1208.418027975925,-9842.815830108668,2857.999886913062,-739.9999323738192,3346.233312515161,-2281.1284022676796,663.9998128782682,-8069.639190270411
t272,-827.3305858458406,6.308675651076044e-7,0.00017200347629509497,4.694395028961928e-5,-2971.931185552176,2379.957781807381,-739.9998510995151,3470.558234474621,-1093.6532550521474,0.00015140727361502514,217.6015097178905
t273,-23.46815387727615,1.7868306408226473e-6,0.00026736574038754005,4.8771605731741056e-5,-2949.5277487279236,2330.0774743548905,-739.9998431389761,2996.472255066144,-0.00014301687950314898,191.95132464105743,1805.5054832252133
t274,-67.5813758016504,8.152754026044064e-6,222.93824615101366,7.815314582728954e-5,-3612.8268926217665,2857.9995915173627,-739.9998810013125,2835.1523715155495,-0.0011112159599458052,554.4137475576745,2050.0947824068107
t275,-839.0483790935573,7.761002535415312e-6,344.4325939276397,7.579446830568334e-5,-5282.626496720394,2857.9996283934515,-739.9998878062808,3209.6848921476685,-38.47874770728992,0.0013372483209572845,-488.0349760549709
t276,-3056.092174326118,7.958414810230412e-6,1674.0107093061424,8.113520451432263e-5,-9258.936689822978,2857.999653102601,-739.9998908949713,2353.0466290138797,-0.0013564504772809942,205.90903829968192,-5964.063992678621
t277,-2325.9549405734324,4.280358458666625e-7,0.00015312107121105847,4.407214949203456e-5,-10463.999944767893,2103.9338384192815,-739.9999592959504,2345.656922061373,-317.99362035597727,663.9999387388995,-8734.357568152442
t278,-713.910404069168,4.544404966603262e-7,0.00014947524730278542,4.231157754150265e-5,-10463.99995836686,692.2242342197075,-739.999967290552,1525.6025302405997,205.36475100070606,663.9999772360235,-8830.718644788276
t279,-1447.6432154082854,-99.99991474645772,-0.0001710628213401187,-9.972380312833992e-5,-10463.999975310559,-2.8173688501364674e-6,-739.9999591721632,979.8217535977304,288.4981450015768,663.9999736500482,-10819.323465992102
t280,-0.00024766546868405976,-99.99992875631145,-2683.085419597395,-610.7515658622228,-10463.999977266581,-8.818061176824272e-6,-739.9999594568296,1623.7811681431788,16.054412634602727,663.9999734937608,-12294.001553151325
t281,-0.00023150083067983619,-99.99993112626353,-3604.0670328370607,-1279.9980990644806,-10463.999977721913,-1.8929411049329795e-5,-739.9999596656256,438.39476670333,-364.88319592807693,663.9999389204759,-15450.553741149855
t282,-494.3505593879937,-99.9999410448429,-3674.999956282574,-744.8348565403882,-9437.293567715957,-1176.6118906312345,6.936634057796969e-6,-3.0104589407400225e-5,-0.0016127663624026067,-611.2685907346354,-16239.360998271943
t283,-648.998575472931,-99.99999120165774,-3674.9999967231142,-2.9430218001385694e-6,-8489.0343886747,-2094.6836825527807,-4.7347151037712087e-7,-57.67936805049104,-2205.288755404146,-2.9836390247036436e-6,-17270.68476447995
t284,-177.40669277503687,-5.954880483685436e-7,-3432.484771099497,9.859829014535797e-7,-8676.052230526915,-3.2797772486370754e-7,-739.9999734282086,-5.500741076633839,-1958.266355846997,2.289571731771787e-6,-14989.7107624012
t285,-1152.3356259800296,-1.0293884877880954e-6,-1889.4123259158034,6.07731151984468e-7,-10159.918101223057,-3.093555250285805e-7,-259.6958055716126,-4.533572727250151e-6,-2163.816409396665,1.3717375516189753e-6,-15625.178271980016
t286,-2797.149251503932,-99.99999057934986,-1632.006867110542,-3.480769703682159e-5,-10463.99999922496,-7.434811029978255e-7,-739.9999991799458,1050.0625581206693,-3457.855865446189,663.9999990566732,-17476.949451418754
t287,-3674.9999572391116,-99.99993809103961,-272.36253993229315,8.494698823657684e-6,-10380.511707450523,3.968543133988932e-5,-259.52821227423254,53.900816144015955,-2547.565045858278,2.5532498368296706e-5,-17181.066510988832
t288,-2940.4149733972786,-0.00034704890325925816,-7.292885125280776e-6,-8.227559099954535e-6,-7054.25124177386,1.2295923749284725e-5,-2.8572957372269986e-5,364.4739478455097,-2599.801627722599,-5.140536519024693e-6,-12229.994279035142
t289,-2132.971781524739,3.1711603363086684e-7,0.00012276959401092826,3.653449230247767e-5,-5657.225276241793,984.1145410769165,-739.9998818885989,985.9876595660894,-2569.9103349765455,0.00011573537791582444,-9130.004798632091
t290,-2154.581508035814,6.57175814576405e-7,0.00013453401067476439,3.836542534209356e-5,-6850.706362250687,2675.4184278306866,-739.9998846047519,862.8831212684961,-2511.912429454455,0.0001246348789806986,-8718.898337055034
t291,-3608.4243284924955,6.2963807982395955e-6,1585.6565629899048,6.869145828341471e-5,-7637.643434973596,2857.9997350515396,-739.9999147070235,1523.1295326898478,-3186.2707178832934,0.0014723505778249902,-9205.551017986701
t292,-3674.9999884073313,5.047164615667435e-6,2017.9510716697494,1399.999988158577,-9151.337083225108,2857.999989613289,-739.9999897908145,3339.5235004010538,-4149.999986407995,610.1170121609533,-7490.745480780462
t293,-3674.9999988696186,1.6741661471260477e-6,2724.629834938425,1399.9999988824272,-8312.27780397334,2857.9999989305193,-739.9999989027781,3145.900759388796,-4149.999998650419,663.9999920008795,-6084.747214580942
t294,-3674.999998954671,3.294102151062412e-5,3674.999983119494,1399.999999010693,-8732.079903095097,2857.999999051172,-739.9999990235548,3205.1969209767985,-4149.999998635395,663.9999941481155,-5494.882970461424
t295,-3674.9999823441094,6.668133047146578e-6,2314.474039806655,1399.9999818310034,-10116.756776080822,2857.9999843518804,-739.9999848445733,2123.3062807658785,-3251.0003281031313,663.9999822022503,-8422.976795746834
t296,-3674.999958431677,7.348582802616231e-6,938.4215028157615,1399.99995334086,-8831.769278508064,2857.9999654473895,-739.9999693258499,1995.0009555606036,-2449.0769391658805,663.9999583866835,-7840.423802531589
t297,-3674.9999786614612,7.250629168218848e-6,504.62669961829477,1399.9999779688694,-10105.941616837348,2857.9999812056058,-739.9999820767814,3268.5094318402757,-2597.092217863122,663.9999787859638,-8422.897718769074
t298,-3674.9999787040792,7.355885417183787e-6,1602.4134923294366,1399.9999780790845,-10378.70087871252,2857.9999812887763,-739.999982423206,2815.4771148350496,-2166.6518079046077,663.9999792430149,-7620.462094613164
t299,-3622.3792076953728,2.502154954392062e-5,3674.9998258238566,996.2367344570207,-10463.999958610564,2857.9998872814863,-739.9999732154557,2801.389339090862,-2218.9251706646887,663.9999649980201,-6050.678533513286
t300,-3674.9998267992737,7.2220945357783064e-6,3490.167799874549,702.38787291497,-10463.999975092154,2857.999892569301,-739.9999815648425,3240.3891704222888,-1520.9160709494558,663.9999777686842,-5444.971133633839
t301,-3674.9998522338865,5.985934288145045e-6,3348.425350792663,695.8155211702149,-10463.999988843048,2857.9999077188413,-739.9999906024681,4159.491455707025,-2415.374655815034,663.9999895033707,-5568.642256616387
t302,-2014.9177246863687,6.490091120425536e-6,539.4163888970915,6.30881623826469e-5,-10463.9999819529,2857.9996978792888,-739.9999846907426,3796.8581297564506,-1812.673429435802,663.9999820361094,-7173.316852618622
t303,-2748.054418807379,-1.0031691391137234e-7,9.727858322803915e-5,2.7844435237107354e-5,-10463.999993156893,687.4661301610189,-739.9999936007941,4717.899324745391,-2088.1064666840416,663.9999930269104,-9970.795299293084
t304,-2696.782669650526,-99.99994797951155,-1036.933985295323,-0.0001939696943560217,-10463.999993317164,-4.121713453954407e-6,-739.9999921733219,3538.7216470562794,-1770.6676309519094,663.999991374151,-12605.662779028733
t305,-1554.1786431645905,-99.99994805239307,-2719.0747202246916,-0.00020192740476444103,-10463.999993245603,-4.362677754228494e-6,-739.9999920683002,2282.408177459148,-1498.0862647273134,663.9999912522893,-14128.931599061538
t306,-1126.1971545543513,-99.99997601240447,-3674.999962095798,-1399.9999583888525,-10463.999987584823,-0.00018466256496898082,-739.9999732160975,212.62982062121515,-1248.356590107163,663.9999624269651,-17876.924003573873
t307,-4.521989040604862e-6,-4.7044549082546164e-7,-3050.1766575448114,6.287483301787895e-7,-9798.648297543019,-1.2747109125340499e-6,-206.89229282149276,-788.3146792394026,-1211.4937136419524,1.3966224718388576e-6,-15055.525645032452
t308,-964.534224873645,-3.8142940597059113e-7,-2170.662562414845,1.2785875996262495e-6,-10045.19607734853,-3.170124326822938e-7,-739.9999882227107,-480.021039362668,-1225.844554006359,3.0515082206825833e-6,-15626.258442597104
t309,-2013.2485368323719,-5.640349297760381e-7,-1645.5677387645117,1.056283699380754e-6,-10463.999992785964,-3.1127295515584054e-7,-739.9999949003496,-2.264504994594654e-5,-2224.493817015873,268.3420501112245,-16818.968052651922
t310,-3613.9580781934887,-99.99995755275282,-1493.434920834681,-0.00013641064164097584,-10463.999983944523,-3.0494775967118243e-6,-739.9999698520802,163.41474576442607,-2669.751235811367,663.9999452903594,-18253.729594594224
t311,-3674.999971526709,-99.99994582127924,-2208.3131004825914,3.18434219681469e-5,-10463.999971871886,673.3189096311937,-739.9999769739871,919.64384550779,-2882.4318494268728,663.9999687516251,-17812.782060369296
t312,-3674.9999665165433,-99.99994003053186,-1082.1820982227753,3.136923409632545e-5,-7553.749754417195,91.19817276654138,-739.9998173876907,925.9906802017172,-2599.8086903080844,9.911829529480442e-5,-14733.55128342703
t313,-3674.999967368033,-99.99993992945112,-513.4432719202429,3.369953204619848e-5,-6029.013139889331,227.81316093578525,-739.9998627909341,820.2227143976835,-2442.120731623369,0.00010702376008449167,-12451.5408974646
t314,-3674.999968343592,-99.99993901933182,-266.0501921129565,3.6358742755465084e-5,-6153.872715918964,1479.7727814951718,-739.9998817260553,998.9227415188349,-2529.593683536324,0.0001158405216203948,-10985.820705443954
t315,-3674.999957447922,-99.99978460260748,-52.24170079935834,6.85605155602763e-5,-6775.808721245721,2857.9997570263454,-739.9999164562449,1421.1828998717522,-3047.536943598954,564.4200984801154,-9546.98420021208
t316,-3674.9999734980033,-99.99993734921368,-174.25048431804288,454.34802435465883,-6794.3873290511865,2857.9999005457166,-739.9999415023066,2220.0986167750725,-3124.8032622326295,663.9998312450828,-8411.994555030851
t317,-3674.999975065537,-97.5452775178003,3.565973091815535e-5,1399.9999542254104,-6591.965191684109,2857.9999683740825,-739.9999727068026,2869.3542890950794,-2897.573730995481,663.9999610325259,-6210.729939582901
t318,-3674.9999817632447,6.633162232167317e-6,1046.5272163078596,1399.9999812121873,-8994.215108535198,2857.9999838578246,-739.9999843880706,2204.2783514596,-2219.112252373779,663.9999816220123,-7455.521805967647
t319,-2780.818570944546,9.29574647567768e-7,0.00017723146450241803,5.080427640618665e-5,-3773.682287209954,2735.2025409904,-739.9998480874701,727.8920187501776,-148.3908534457284,0.00017943761266850635,-3979.7965915441932
t320,-1065.2568387870083,6.436585458537259e-7,0.00023104060590810086,6.727681929066055e-5,-7918.015640446881,763.2984071892402,-739.9997810158504,1263.9043361873858,1940.8227109455304,663.9999313002901,-5091.2465756662095
t321,-610.2671952665218,1.177514664544228e-6,0.00027433644537129396,7.894294644182727e-5,-8452.800476663608,1147.6489649887121,-739.9997566400897,713.9738833864349,3063.3870479224383,663.9999232719406,-4214.057254543788
t322,-20.94480268228262,1.6058673786167314e-6,0.00022563761213740093,5.2018939017662756e-5,-8873.242522678953,1313.42910813277,-739.9998305825732,1755.7689905355808,2314.5333391209642,663.9999467766538,-3586.455492115422
t323,-731.4913354340345,-2.5476409264713958e-5,3.21061534787512e-5,1.4672468409755596e-5,-9650.288264154105,6.376776845728854e-5,-285.75629882811563,1934.524168570396,2602.0558065782147,663.9999280766998,-5466.9559101209625
t324,-1516.774851832002,-2.9332813478666125e-5,2.636666393511596e-5,1.2048242908767538e-5,-8007.766527718731,5.4220079705349335e-5,-0.00050985923335053,2540.0979248708913,1575.7447152942939,663.9999269828422,-4744.699258959766
t325,-3150.3452265818046,-99.99985242322968,-6.649888556201769e-5,-5.2363523858932524e-5,-6961.7671143031475,2.2606333581913156e-6,-8.280072571715239e-6,2772.5878451918225,1075.3425215295483,258.69147579265336,-6105.490475676007
t326,-2439.227818752605,-99.99991803081541,-1860.4019690918235,-0.0003119275850211877,-8370.818375840981,-6.576444663529044e-6,5.182279652616644e-6,3612.740086129616,480.98508585931927,6.238975038213482e-5,-8676.723160659292
t327,-2153.148489169803,-99.99992408215371,-1860.746709542009,-0.0002895364393564572,-10463.9999579123,-6.134244610426896e-6,-739.9997763857716,3536.737998793759,-4.410936579638413e-5,648.5512890352085,-11132.605909043119
t328,-876.7836917146536,-99.99992451564773,-2894.4067658068634,-0.0003073812731533365,-10463.999960055091,-6.5847355163759085e-6,-739.999803103818,3529.352188098113,419.4728934738536,663.9999511229831,-10462.365426467131
t329,-954.1081814347808,-99.99993444896,-3674.9994288788143,-191.59259170340763,-10463.999974909737,-8.803884909541272e-6,-739.9999521747864,2731.7337049083635,685.3658257871037,663.9999708845066,-12043.600570774399
t330,-1693.4035904966465,-99.99995117840415,-3674.999845440163,-1399.9997795080567,-8855.406632648412,-1.4030925393253018e-5,1.471099605363434e-5,778.8094249355669,3.139494230946766e-5,-4.8489647223797446e-6,-14945.000347110066
t331,-813.475691085143,-99.9999557209453,-3674.9995432591386,-0.0008132342761090537,-8581.02394777007,-6.52578339922439e-6,4.636363442007045e-6,440.6814865450206,-649.1206062161497,-68.56405835605875,-13446.503130986179
t332,-3674.9999857939365,-2.2863818522739276e-6,-674.4593114074595,6.149478382617727e-7,-10063.848542072354,-4.488048694677075e-8,-109.15076120430194,-1.710917434906369e-6,-2698.841476941234,1.3740075179880184e-6,-17221.300079472512
t333,-3611.3092815545574,-99.99999600653865,-2264.073088759982,-1.4324336124589723e-5,-10463.999997226392,-3.2814573992271226e-7,-0.019530642850993547,310.6794190089153,-3504.2603779192145,1.5254494868208223e-6,-19632.982866227656
t334,-3674.999977732671,-99.99995616124082,-1739.6698355778165,2.632917109616664e-5,-9526.496005184199,406.26450046735914,-739.9999139162722,545.4470274376094,-2871.318912075187,8.574379748852659e-5,-17700.77296066945
t335,-3674.999971868699,-99.99994467784197,-1865.7086702082179,3.362483185475224e-5,-10074.974432275083,1256.573563764565,-739.9998933452963,1849.2824065986515,-3639.597154217549,0.00011248186159238297,-16989.42395012278
t336,-3674.999969684324,-99.99994037319766,-1479.5142018919855,3.673643511455894e-5,-8743.194361485359,1578.204672070476,-739.9998827490763,2614.927079011981,-4083.845083165342,0.00010101053324989023,-14628.421550519859
