Time_Index,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0985,0.148362264,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
920,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2236,0.01434649,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3682,0.006403404,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.461,0.000551855,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5657,0.002222841,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113,0.014765747,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6112,0.025982326,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7148,0.051011458,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5522,0.095408663,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4604,0.085321628,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3336,0.07350786,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
930,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1691,0.132214531,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0764,0.137849957,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0422,0.184404567,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.356327027,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.603103399,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27046901,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.506826282,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.575612068,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.548263431,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.647408605,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.654589415,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.497003525,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1104,0.445106089,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0878,0.229878709,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2191,0.060949557,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3857,0.011994306,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5104,0.00880008,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6019,0.002130054,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6436,0.015359428,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6155,0.068614677,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
950,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7403,0.056704305,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5629,0.067317396,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4731,0.097863823,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3398,0.109962121,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1685,0.160627872,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.073,0.166034579,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0515,0.201618627,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.370844096,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.469563782,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.348116159,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.448170602,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.575467587,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.719165981,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.716450989,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.552055776,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.570802212,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1349,0.446002901,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.087,0.263706267,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2179,0.027369423,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3662,0.011556719,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.453,0.00554294,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5139,0.007458947,0.348,1.0,1.0,1.0,1.0,1.0,1.0
972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5027,0.007238535,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.486,0.024647465,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5046,0.079487853,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4792,0.175486401,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4084,0.276802629,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2899,0.371062219,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1532,0.394833893,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0512,0.3422243,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
980,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079,0.21255663,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.471006572,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.670012355,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.528434157,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.271737635,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.157962248,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.307011753,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.498054177,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.58826077,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.604618669,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009,0.732898831,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0476,0.799993157,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1894,0.313152343,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3091,0.391952872,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3908,0.167126656,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4513,0.157932818,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4954,0.086081825,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5444,0.061497808,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5906,0.080503285,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5663,0.12262772,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.463,0.05908297,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3344,0.060615432,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1675,0.10179241,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0696,0.106257804,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0264,0.158995539,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.193694279,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.336901158,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.417851448,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.382728875,0.347932311,1.0,1.0,1.0,1.0,1.0,1.0
1009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001137322,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000309693,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.26e-7,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.82e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000861827,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000300306,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000622732,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0737,0.005654411,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3074,0.045067027,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4571,0.116924457,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5656,0.15014194,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5666,0.281794995,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5863,0.222495615,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5924,0.267122269,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.503,0.321201801,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3328,0.280610532,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0969,0.119049646,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.050084591,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025540378,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.022790669,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.029193502,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.063829556,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.056167368,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.051556043,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.029140173,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.021549443,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.028266536,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.029692581,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047842748,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02966206,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0216818,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.103,0.030162193,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3367,0.030874155,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5029,0.064401291,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6295,0.096132919,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.641,0.251246631,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6296,0.439191818,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6023,0.687519908,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4756,0.797796488,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.612847745,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0716,0.361977279,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.223417595,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.196194679,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.282487154,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.417977035,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.811601877,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.680375755,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.824633181,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.829335034,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.827947438,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.833893955,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.51296699,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.581139803,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.528710842,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75202781,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002,0.237527564,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2048,0.333715945,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3617,0.219828874,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4551,0.282157749,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4406,0.188298076,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3895,0.203046635,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3436,0.336254209,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2994,0.321963608,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1652,0.272109389,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.184450239,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.146148682,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.425443083,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.426421762,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.065949477,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.037179209,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.036425985,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031942323,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.013315584,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.013699913,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.017431565,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.018595237,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.024938842,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.023324806,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.029629584,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0741,0.020346664,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3326,0.045224447,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1090,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.513,0.113456003,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6304,0.132276177,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6421,0.224611759,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6634,0.240549088,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6169,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5355,0.279137284,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3307,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0844,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.690852761,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.666681767,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
