Time_Index,CA_N_biomass_1.0,CA_N_conventional_hydroelectric_1.0,CA_N_geothermal_1.0,CA_N_hydroelectric_pumped_storage_1.0,CA_N_natural_gas_fired_combined_cycle_1.0,CA_N_natural_gas_fired_combustion_turbine_1.0,CA_N_onshore_wind_turbine_1.0,CA_N_small_hydroelectric_1.0,CA_N_solar_photovoltaic_1.0,CA_S_biomass_1.0,CA_S_conventional_hydroelectric_1.0,CA_S_geothermal_1.0,CA_S_hydroelectric_pumped_storage_1.0,CA_S_natural_gas_fired_combined_cycle_1.0,CA_S_natural_gas_fired_combustion_turbine_1.0,CA_S_onshore_wind_turbine_1.0,CA_S_small_hydroelectric_1.0,CA_S_solar_photovoltaic_1.0,WECC_AZ_biomass_1.0,WECC_AZ_conventional_hydroelectric_1.0,WECC_AZ_conventional_steam_coal_1.0,WECC_AZ_hydroelectric_pumped_storage_1.0,WECC_AZ_natural_gas_fired_combined_cycle_1.0,WECC_AZ_natural_gas_fired_combined_cycle_2.0,WECC_AZ_natural_gas_fired_combined_cycle_3.0,WECC_AZ_natural_gas_fired_combustion_turbine_1.0,WECC_AZ_nuclear_1.0,WECC_AZ_onshore_wind_turbine_1.0,WECC_AZ_solar_photovoltaic_1.0,CA_N_naturalgas_ccccsavgcf_mid_0.0,CA_N_naturalgas_ccavgcf_mid_0.0,CA_N_naturalgas_ctavgcf_mid_0.0,CA_N_battery_mid_0.0,CA_N_nuclear_mid_0.0,CA_N_naturalgas_ccs100_mid_0.0,CA_N_landbasedwind_ltrg1_mid_110_1.0,CA_N_landbasedwind_ltrg1_mid_110_2.0,CA_N_offshorewind_otrg10_mid_floating_1_1.0,CA_N_offshorewind_otrg10_mid_floating_1_2.0,CA_N_offshorewind_otrg10_mid_floating_1_3.0,CA_S_naturalgas_ccccsavgcf_mid_0.0,CA_S_naturalgas_ccavgcf_mid_0.0,CA_S_naturalgas_ctavgcf_mid_0.0,CA_S_battery_mid_0.0,CA_S_nuclear_mid_0.0,CA_S_naturalgas_ccs100_mid_0.0,CA_S_landbasedwind_ltrg1_mid_100_1.0,CA_S_landbasedwind_ltrg1_mid_100_2.0,CA_S_landbasedwind_ltrg1_mid_100_3.0,CA_S_landbasedwind_ltrg1_mid_100_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_1.0,CA_S_utilitypv_losangeles_mid_75_0_2_2.0,CA_S_utilitypv_losangeles_mid_75_0_2_3.0,CA_S_utilitypv_losangeles_mid_75_0_2_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_5.0,WECC_AZ_naturalgas_ccccsavgcf_mid_0.0,WECC_AZ_naturalgas_ccavgcf_mid_0.0,WECC_AZ_naturalgas_ctavgcf_mid_0.0,WECC_AZ_battery_mid_0.0,WECC_AZ_nuclear_mid_0.0,WECC_AZ_naturalgas_ccs100_mid_0.0,WECC_AZ_utilitypv_losangeles_mid_0_2_1.0,WECC_AZ_utilitypv_losangeles_mid_0_2_2.0,WECC_AZ_utilitypv_losangeles_mid_0_2_3.0,CA_N_ev_load_shifting_1.0,CA_S_ev_load_shifting_1.0
393,1,0.3765898925284106,1,1,1,1,0.3792,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.07569940451051609,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.4403,0.0081,1,1,1,1,1,1,0.519168496131897,0.25644198060035706,1.0,0.5095114707946777,1.0,1,1,1,1,1,1,0.043021101504564285,0.0848468616604805,0.0902232751250267,0.070601686835289,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.01193963922560215,0.004810842219740152,0.24983096686950643,0.24980330448465773
394,1,0.3765898925284106,1,1,1,1,0.3499,0.3765898925284106,0.1971,1,0.21652212916962382,1,1,1,1,0.051889988597009884,0.21652212916962382,0.18408361344537816,1,0.2808,1,1,1,1,1,1,1,0.3568,0.2272,1,1,1,1,1,1,0.6290192604064941,0.2857184410095215,1.0,0.48546233773231506,1.0,1,1,1,1,1,1,0.04549809917807579,0.06738761812448502,0.05242273584008217,0.08579812943935394,0.31110578775405884,0.34933149814605713,0.2893299460411072,0.34111297130584717,0.292705774307251,1,1,1,1,1,1,0.43137693405151367,0.4427972435951233,0.41526415944099426,0.267579445571332,0.26763703120902177
395,1,0.3765898925284106,1,1,1,1,0.2862,0.3765898925284106,0.4075,1,0.21652212916962382,1,1,1,1,0.010280429090294788,0.21652212916962382,0.38508463340336135,1,0.2808,1,1,1,1,1,1,1,0.1129,0.4198,1,1,1,1,1,1,0.554100751876831,0.27247631549835205,1.0,0.5808340311050415,1.0,1,1,1,1,1,1,0.03920922428369522,0.0,0.01105152815580368,0.037947990000247955,0.5905510187149048,0.626101553440094,0.5849295854568481,0.5941189527511597,0.5770156383514404,1,1,1,1,1,1,0.6731755137443542,0.6812156438827515,0.6640124917030334,0.25270453008789723,0.25268817204301075
396,1,0.3765898925284106,1,1,1,1,0.1219,0.3765898925284106,0.5645,1,0.21652212916962382,1,1,1,1,0.0,0.21652212916962382,0.5344880567226891,1,0.2808,1,1,1,1,1,1,1,0.0784,0.5517,1,1,1,1,1,1,0.2869753837585449,0.17396429181098938,1.0,0.5470880270004272,1.0,1,1,1,1,1,1,0.002773356856778264,0.0,0.000746078381780535,0.008086683228611946,0.7789717316627502,0.7977585792541504,0.7783846855163574,0.7752785086631775,0.7423679828643799,1,1,1,1,1,1,0.8127102851867676,0.8215954303741455,0.8046851754188538,0.28820148749154834,0.2882244951481773
397,1,0.3765898925284106,1,1,1,1,0.0855,0.3765898925284106,0.6268,1,0.21652212916962382,1,1,1,1,0.012057103640510176,0.21652212916962382,0.5989831596638655,1,0.2808,1,1,1,1,1,1,1,0.1739,0.6099,1,1,1,1,1,1,0.14908120036125183,0.1551976054906845,1.0,0.5603010058403015,1.0,1,1,1,1,1,1,0.008923238143324852,0.0036035862285643816,0.0053848386742174625,0.031156115233898163,0.8406411409378052,0.8467379808425903,0.8395382165908813,0.8290405869483948,0.800754189491272,1,1,1,1,1,1,0.8460138440132141,0.853477954864502,0.8413655161857605,0.34753211629479375,0.3476265407815369
398,1,0.3765898925284106,1,1,1,1,0.006,0.3765898925284106,0.6561,1,0.21652212916962382,1,1,1,1,0.09718774812061828,0.21652212916962382,0.6408970871848739,1,0.2808,1,1,1,1,1,1,1,0.0915,0.6476,1,1,1,1,1,1,0.05653633549809456,0.23381373286247253,1.0,0.3028907775878906,1.0,1,1,1,1,1,1,0.05959770828485489,0.0656304806470871,0.07239186018705368,0.12471018731594086,0.8644781708717346,0.8678848743438721,0.8682116270065308,0.8496472835540771,0.8264852166175842,1,1,1,1,1,1,0.8682224750518799,0.8723291158676147,0.8627496957778931,0.3879310344827586,0.3880146865984788
399,1,0.3765898925284106,1,1,1,1,0.0001,0.3765898925284106,0.6714,1,0.21652212916962382,1,1,1,1,0.1558254075513134,0.21652212916962382,0.6637236260504202,1,0.2808,1,1,1,1,1,1,1,0.1136,0.66,1,1,1,1,1,1,0.02536291629076004,0.22356382012367249,1.0,0.3691641688346863,1.0,1,1,1,1,1,1,0.08874869346618652,0.3916798532009125,0.1605147123336792,0.13017058372497559,0.8763721585273743,0.8729372620582581,0.8912566900253296,0.8413872718811035,0.8475990295410156,1,1,1,1,1,1,0.8831912875175476,0.8848702907562256,0.8812260627746582,0.4011156186612576,0.4012588512981904
400,1,0.3765898925284106,1,1,1,1,0.0029,0.3765898925284106,0.6667,1,0.21652212916962382,1,1,1,1,0.07003915026606977,0.21652212916962382,0.6713186575630253,1,0.2808,1,1,1,1,1,1,1,0.135,0.663,1,1,1,1,1,1,0.025313666090369225,0.27173563838005066,1.0,0.5114102959632874,1.0,1,1,1,1,1,1,0.09719253331422806,0.3946208655834198,0.14647844433784485,0.12332107126712799,0.858679473400116,0.8347405195236206,0.9015508890151978,0.8533322811126709,0.8541852235794067,1,1,1,1,1,1,0.8677432537078857,0.8657490015029907,0.8904269933700562,0.4667004732927654,0.46669289273537895
401,1,0.3765898925284106,1,1,1,1,0.0188,0.3765898925284106,0.6753,1,0.21652212916962382,1,1,1,1,0.0702599818396824,0.21652212916962382,0.6695320609243698,1,0.2808,1,1,1,1,1,1,1,0.1574,0.671,1,1,1,1,1,1,0.037223201245069504,0.3906937539577484,1.0,0.9237004518508911,1.0,1,1,1,1,1,1,0.13076430559158325,0.09852973371744156,0.1854844093322754,0.1576414257287979,0.8660240769386292,0.8117197751998901,0.8861052989959717,0.8193442821502686,0.8582290410995483,1,1,1,1,1,1,0.7918499708175659,0.8303650617599487,0.9013791084289551,0.6303245436105476,0.630343561500131
402,1,0.3765898925284106,1,1,1,1,0.1003,0.3765898925284106,0.6497,1,0.21652212916962382,1,1,1,1,0.0800984056930484,0.21652212916962382,0.641477911764706,1,0.2808,1,1,1,1,1,1,1,0.2126,0.6224,1,1,1,1,1,1,0.05612395703792572,0.47719043493270874,1.0,1.0,1.0,1,1,1,1,1,1,0.22662438452243805,0.02364102192223072,0.13662658631801605,0.09631933271884918,0.8186437487602234,0.7517180442810059,0.8491578102111816,0.7741732597351074,0.8338034152984619,1,1,1,1,1,1,0.7063677310943604,0.7568702697753906,0.8643470406532288,0.8135564570655849,0.8136637817991083
403,1,0.3765898925284106,1,1,1,1,0.1474,0.3765898925284106,0.6166,1,0.21652212916962382,1,1,1,1,0.07616682574541768,0.21652212916962382,0.585275175420168,1,0.2808,1,1,1,1,1,1,1,0.3951,0.564,1,1,1,1,1,1,0.07072920352220535,0.5348192453384399,1.0,1.0,1.0,1,1,1,1,1,1,0.241911843419075,0.06981097161769867,0.21800361573696136,0.08746226876974106,0.726465106010437,0.6898576021194458,0.7892076373100281,0.744725227355957,0.7981973886489868,1,1,1,1,1,1,0.6851773262023926,0.6791841983795166,0.8238608837127686,0.9044962812711291,0.9045371098872278
404,1,0.3765898925284106,1,1,1,1,0.154,0.3765898925284106,0.5601,1,0.21652212916962382,1,1,1,1,0.048602356617957594,0.21652212916962382,0.4688598960084034,1,0.2808,1,1,1,1,1,1,1,0.255,0.452,1,1,1,1,1,1,0.08322378993034363,0.4152581989765167,1.0,1.0,1.0,1,1,1,1,1,1,0.17690198123455048,0.04729790240526199,0.2106933295726776,0.10602046549320221,0.5846248865127563,0.6229044198989868,0.7232351303100586,0.6728225350379944,0.7136838436126709,1,1,1,1,1,1,0.5459744930267334,0.5260529518127441,0.6953199505805969,0.6737660581473969,0.6738788355625491
405,1,0.3765898925284106,1,1,1,1,0.2124,0.3765898925284106,0.4338,1,0.21652212916962382,1,1,1,1,0.16224087338457635,0.21652212916962382,0.2979085609243698,1,0.2808,1,1,1,1,1,1,1,0.2534,0.2604,1,1,1,1,1,1,0.2710445821285248,0.370341032743454,1.0,0.9156681299209595,1.0,1,1,1,1,1,1,0.2978021502494812,0.12737639248371124,0.21809709072113037,0.201876699924469,0.4369935393333435,0.43561989068984985,0.522711992263794,0.44841474294662476,0.5084345936775208,1,1,1,1,1,1,0.14193415641784668,0.31749075651168823,0.44487571716308594,0.38387423935091275,0.3839496459480724
406,1,0.3765898925284106,1,1,1,1,0.1342,0.3765898925284106,0.2318,1,0.21652212916962382,1,1,1,1,0.376936394543458,0.21652212916962382,0.08926505042016808,1,0.2808,1,1,1,1,1,1,1,0.34,0.0158,1,1,1,1,1,1,0.40040871500968933,0.4075550436973572,1.0,0.8927998542785645,1.0,1,1,1,1,1,1,0.38731974363327026,0.3630087375640869,0.2112446278333664,0.2518521845340729,0.16739943623542786,0.18184366822242737,0.22273412346839905,0.17575737833976746,0.19552162289619446,1,1,1,1,1,1,0.0,0.0,0.04853871837258339,0.3035835023664638,0.30369787568843426
407,1,0.3765898925284106,1,1,1,1,0.2443,0.3765898925284106,0.0002,1,0.21652212916962382,1,1,1,1,0.6716351528845341,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.3514,0.0,1,1,1,1,1,1,0.5913017392158508,0.509803831577301,1.0,0.797271192073822,1.0,1,1,1,1,1,1,0.6119118928909302,0.42601561546325684,0.3455641269683838,0.30807584524154663,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.2266734279918864,0.22659323367427223
408,1,0.3765898925284106,1,1,1,1,0.3623,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.670760258467776,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.3364,0.0,1,1,1,1,1,1,0.48754024505615234,0.5561444759368896,1.0,0.9406365752220154,1.0,1,1,1,1,1,1,0.6127912998199463,0.3673011362552643,0.3496493101119995,0.4588701128959656,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.150946585530764,0.15093102543928663
409,1,0.3765898925284106,1,1,1,1,0.3955,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.7163559274431961,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.2859,0.0,1,1,1,1,1,1,0.6155357956886292,0.5117682218551636,1.0,0.8202036619186401,1.0,1,1,1,1,1,1,0.6830809712409973,0.3154613971710205,0.45001351833343506,0.4996799826622009,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.10513860716700474,0.1051665355363231
410,1,0.3765898925284106,1,1,1,1,0.3614,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.6763479263451304,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.2454,0.0,1,1,1,1,1,1,0.6869950294494629,0.48967453837394714,1.0,0.6337673664093018,1.0,1,1,1,1,1,1,0.6258918046951294,0.2524627447128296,0.41152268648147583,0.466630220413208,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0588235294117647,0.05887752425911356
411,1,0.3765898925284106,1,1,1,1,0.3636,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.6419390087845256,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.2019,0.0,1,1,1,1,1,1,0.6779543161392212,0.43452519178390503,1.0,0.5775354504585266,1.0,1,1,1,1,1,1,0.5533562898635864,0.158985435962677,0.38695982098579407,0.4038880169391632,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.03786342123056119,0.03776553894571204
412,1,0.3765898925284106,1,1,1,1,0.3741,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.5837008573359236,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.1797,0.0,1,1,1,1,1,1,0.6275321245193481,0.34103432297706604,1.0,0.5230591297149658,1.0,1,1,1,1,1,1,0.4148218631744385,0.089736208319664,0.27332282066345215,0.34171396493911743,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01977687626774848,0.019800681877786518
413,1,0.3765898925284106,1,1,1,1,0.3864,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.6012244741954557,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.3764,0.0,1,1,1,1,1,1,0.6432377099990845,0.3300168216228485,1.0,0.45477011799812317,1.0,1,1,1,1,1,1,0.40876635909080505,0.06303128600120544,0.20678088068962097,0.2586173713207245,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.02315753887762001,0.023210070810385522
414,1,0.3765898925284106,1,1,1,1,0.2294,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.5870884154067065,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.3969,0.0,1,1,1,1,1,1,0.6306990385055542,0.28849363327026367,1.0,0.41646116971969604,1.0,1,1,1,1,1,1,0.35822001099586487,0.06063055247068405,0.09950295835733414,0.22237060964107513,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.017748478701825558,0.017702596380802516
415,1,0.3765898925284106,1,1,1,1,0.2867,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.5455712771348931,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.3714,0.0,1,1,1,1,1,1,0.5962479114532471,0.3023642599582672,1.0,0.2719995379447937,1.0,1,1,1,1,1,1,0.3180181384086609,0.07503899931907654,0.06968925893306732,0.18293972313404083,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.06355645706558485,0.06346708628376606
416,1,0.3765898925284106,1,1,1,1,0.3132,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.393937247656052,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.3834,0.0,1,1,1,1,1,1,0.5307677984237671,0.2572796046733856,0.9969830513000488,0.26305124163627625,1.0,1,1,1,1,1,1,0.25592148303985596,0.1003468707203865,0.04000039026141167,0.12582865357398987,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.1495943204868154,0.14961972200367163
417,1,0.3765898925284106,1,1,1,1,0.2145,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.21714485809612294,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.3385,0.0034,1,1,1,1,1,1,0.4424673318862915,0.23636691272258759,1.0,0.1126851886510849,1.0,1,1,1,1,1,1,0.1981249302625656,0.18817836046218872,0.08604958653450012,0.11208710074424744,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,1.2789274478564039e-05,0.2513522650439486,0.2513768686073957
418,1,0.3765898925284106,1,1,1,1,0.1936,0.3765898925284106,0.2017,1,0.21652212916962382,1,1,1,1,0.2937826653433567,0.21652212916962382,0.1548868550420168,1,0.2808,1,1,1,1,1,1,1,0.2608,0.0959,1,1,1,1,1,1,0.3976701498031616,0.1924518644809723,0.9854342341423035,0.05609606206417084,1.0,1,1,1,1,1,1,0.25105980038642883,0.1105249896645546,0.11365780979394913,0.17926351726055145,0.3062187433242798,0.20694735646247864,0.3124953508377075,0.28414687514305115,0.22625048458576202,1,1,1,1,1,1,0.12684184312820435,0.1843092441558838,0.22812385857105255,0.26774847870182555,0.26776816155258326
419,1,0.3765898925284106,1,1,1,1,0.1281,0.3765898925284106,0.4176,1,0.21652212916962382,1,1,1,1,0.1272193048399358,0.21652212916962382,0.35439152626050424,1,0.2808,1,1,1,1,1,1,1,0.1551,0.2778,1,1,1,1,1,1,0.25274455547332764,0.1558939814567566,0.9663508534431458,0.016532285138964653,1.0,1,1,1,1,1,1,0.1650669127702713,0.0034039446618407965,0.0588286891579628,0.09948314726352692,0.5888178944587708,0.48146939277648926,0.5981321930885315,0.5926220417022705,0.4990779757499695,1,1,1,1,1,1,0.4165787398815155,0.425386905670166,0.4882766306400299,0.2515212981744422,0.25150799895095727
420,1,0.3765898925284106,1,1,1,1,0.0313,0.3765898925284106,0.5713,1,0.21652212916962382,1,1,1,1,0.039971125095024915,0.21652212916962382,0.5080396964285714,1,0.2808,1,1,1,1,1,1,1,0.0866,0.4212,1,1,1,1,1,1,0.08085954189300537,0.06670773774385452,0.9735739231109619,0.013711735606193542,0.9975495934486389,1,1,1,1,1,1,0.07980389893054962,0.009522748179733753,0.02905527874827385,0.058337535709142685,0.7784811854362488,0.6463074684143066,0.7897195816040039,0.7717424631118774,0.6919361352920532,1,1,1,1,1,1,0.638015866279602,0.624654233455658,0.6308687329292297,0.28617308992562546,0.28612640965119324
421,1,0.3765898925284106,1,1,1,1,0.0271,0.3765898925284106,0.6359,1,0.21652212916962382,1,1,1,1,0.028055471323591517,0.21652212916962382,0.5723177216386555,1,0.2808,1,1,1,1,1,1,1,0.0826,0.488,1,1,1,1,1,1,0.025897644460201263,0.01563662476837635,0.9955294728279114,0.00821671262383461,0.9985290169715881,1,1,1,1,1,1,0.022453375160694122,0.19788020849227905,0.01853528991341591,0.011922210454940796,0.8075550198554993,0.7578138709068298,0.8467458486557007,0.8312522172927856,0.7583555579185486,1,1,1,1,1,1,0.7702958583831787,0.7183849811553955,0.6747092008590698,0.34364435429344153,0.34369263047469184
422,1,0.3765898925284106,1,1,1,1,0.0042,0.3765898925284106,0.6642,1,0.21652212916962382,1,1,1,1,0.046837184306106935,0.21652212916962382,0.6056304747899159,1,0.2808,1,1,1,1,1,1,1,0.0985,0.5041,1,1,1,1,1,1,0.033924490213394165,0.024686669930815697,0.9949767589569092,0.0015470157377421856,1.0,1,1,1,1,1,1,0.015137430280447006,0.2750447988510132,0.031243348494172096,0.010381696745753288,0.8024212121963501,0.7887523770332336,0.8640836477279663,0.8582801818847656,0.7772520184516907,1,1,1,1,1,1,0.8138585686683655,0.781266450881958,0.6992354989051819,0.38302907369844486,0.38316286388670334
423,1,0.3765898925284106,1,1,1,1,0.0037,0.3765898925284106,0.6827,1,0.21652212916962382,1,1,1,1,0.07704460891967227,0.21652212916962382,0.6417544180672269,1,0.2808,1,1,1,1,1,1,1,0.0832,0.5066,1,1,1,1,1,1,0.04759147763252258,0.04350297898054123,0.9950149655342102,0.0003042418393306434,1.0,1,1,1,1,1,1,0.06132248044013977,0.3018413484096527,0.018587086349725723,0.027519389986991882,0.7898886799812317,0.7852420806884766,0.872722327709198,0.8484392166137695,0.7828699350357056,1,1,1,1,1,1,0.8300157189369202,0.8099966049194336,0.6860410571098328,0.39486139283299526,0.3948334644636769
424,1,0.3765898925284106,1,1,1,1,0.0091,0.3765898925284106,0.6837,1,0.21652212916962382,1,1,1,1,0.09025955739505026,0.21652212916962382,0.640444294117647,1,0.2808,1,1,1,1,1,1,1,0.2824,0.5607,1,1,1,1,1,1,0.020243356004357338,0.10237953811883926,0.9994996786117554,0.046693362295627594,1.0,1,1,1,1,1,1,0.06738001108169556,0.4677221179008484,0.052476778626441956,0.09382199496030807,0.7570012211799622,0.7429160475730896,0.8757736682891846,0.8463708162307739,0.8327763080596924,1,1,1,1,1,1,0.8067612648010254,0.777934730052948,0.7131599187850952,0.45706558485463145,0.4571203776553895
425,1,0.3765898925284106,1,1,1,1,0.009,0.3765898925284106,0.6707,1,0.21652212916962382,1,1,1,1,0.08210034842469803,0.21652212916962382,0.6003803350840335,1,0.2808,1,1,1,1,1,1,1,0.3939,0.5527,1,1,1,1,1,1,0.08649265766143799,0.16655553877353668,1.0,0.22844408452510834,1.0,1,1,1,1,1,1,0.08839687705039978,0.33045464754104614,0.11938667297363281,0.12396745383739471,0.6454278826713562,0.7111595869064331,0.8254009485244751,0.6921591758728027,0.822161078453064,1,1,1,1,1,1,0.6324945092201233,0.6592447757720947,0.7069584131240845,0.6144354293441514,0.6146079202727511
426,1,0.3765898925284106,1,1,1,1,0.0051,0.3765898925284106,0.6575,1,0.21652212916962382,1,1,1,1,0.0745058345299434,0.21652212916962382,0.5832608151260504,1,0.2808,1,1,1,1,1,1,1,0.4888,0.5697,1,1,1,1,1,1,0.0728323683142662,0.32988664507865906,1.0,0.6261594891548157,1.0,1,1,1,1,1,1,0.14494481682777405,0.2348930388689041,0.1888725757598877,0.2001701444387436,0.5884964466094971,0.6437358856201172,0.7685503959655762,0.6018854975700378,0.7915922403335571,1,1,1,1,1,1,0.5763145089149475,0.5714095830917358,0.7749348878860474,0.7961460446247465,0.7962234461054288
427,1,0.3765898925284106,1,1,1,1,0.1719,0.3765898925284106,0.6207,1,0.21652212916962382,1,1,1,1,0.18332763324605117,0.21652212916962382,0.49942161974789917,1,0.2808,1,1,1,1,1,1,1,0.2264,0.5127,1,1,1,1,1,1,0.1105504259467125,0.3536052107810974,1.0,0.8189644813537598,1.0,1,1,1,1,1,1,0.16323664784431458,0.19732505083084106,0.17489749193191528,0.14889058470726013,0.4947257936000824,0.4864114224910736,0.6826533675193787,0.4901442527770996,0.7382557988166809,1,1,1,1,1,1,0.3925358057022095,0.3768603503704071,0.7044308185577393,0.8853955375253548,0.8855232100708103
428,1,0.3765898925284106,1,1,1,1,0.4975,0.3765898925284106,0.5794,1,0.21652212916962382,1,1,1,1,0.39358588352056756,0.21652212916962382,0.4203557415966387,1,0.2808,1,1,1,1,1,1,1,0.3268,0.3746,1,1,1,1,1,1,0.14453257620334625,0.39332425594329834,1.0,0.8825839757919312,0.9825762510299683,1,1,1,1,1,1,0.2584836483001709,0.27075931429862976,0.3446142077445984,0.14800679683685303,0.37982845306396484,0.3607911169528961,0.6393452286720276,0.4573601186275482,0.6484124660491943,1,1,1,1,1,1,0.20220531523227692,0.2540650963783264,0.47294867038726807,0.6592292089249493,0.6593233674272226
429,1,0.3765898925284106,1,1,1,1,0.296,0.3765898925284106,0.4221,1,0.21652212916962382,1,1,1,1,0.597857401385252,0.21652212916962382,0.22737489390756305,1,0.2808,1,1,1,1,1,1,1,0.1487,0.1264,1,1,1,1,1,1,0.07608725130558014,0.39139971137046814,0.9988738298416138,0.7897393703460693,0.9333450794219971,1,1,1,1,1,1,0.4448157548904419,0.2737872302532196,0.2839961051940918,0.11693280190229416,0.2550879120826721,0.18777313828468323,0.39090681076049805,0.34697479009628296,0.4265328049659729,1,1,1,1,1,1,0.012427221983671188,0.05602142959833145,0.162558451294899,0.37559161595672746,0.37568843430369786
430,1,0.3765898925284106,1,1,1,1,0.2455,0.3765898925284106,0.2098,1,0.21652212916962382,1,1,1,1,0.5149953627840189,0.21652212916962382,0.058687236344537826,1,0.2808,1,1,1,1,1,1,1,0.099,0.0004,1,1,1,1,1,1,0.017694801092147827,0.40823447704315186,0.995618462562561,0.4467082917690277,1.0,1,1,1,1,1,1,0.411135733127594,0.30154889822006226,0.3399997651576996,0.11287009716033936,0.06278046220541,0.0370311476290226,0.1530933678150177,0.12413615733385086,0.09474705904722214,1,1,1,1,1,1,0.0,0.0,4.10713755627512e-06,0.29901960784313725,0.29910831366378177
431,1,0.3765898925284106,1,1,1,1,0.2626,0.3765898925284106,0.0001,1,0.21652212916962382,1,1,1,1,0.4003743559422248,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.1327,0.0,1,1,1,1,1,1,0.04169812053442001,0.5036483407020569,0.9744856357574463,0.2347789704799652,0.9991673231124878,1,1,1,1,1,1,0.3775153160095215,0.4746648073196411,0.46486911177635193,0.23829741775989532,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.2243069641649763,0.2242328874901652
432,1,0.3765898925284106,1,1,1,1,0.4625,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.42888809443365145,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.2915,0.0,1,1,1,1,1,1,0.1486903429031372,0.506906270980835,0.9545176029205322,0.2507602274417877,0.9565454125404358,1,1,1,1,1,1,0.35343387722969055,0.5750770568847656,0.575990617275238,0.32016700506210327,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.14976335361730897,0.14975085234723315
433,1,0.3765898925284106,1,1,1,1,0.5431,0.3765898925284106,0.0,1,0.21652212916962382,1,1,1,1,0.5377054924402398,0.21652212916962382,0.0,1,0.2808,1,1,1,1,1,1,1,0.2228,0.0,1,1,1,1,1,1,0.2620161771774292,0.5242570638656616,0.9394986629486084,0.20431050658226013,0.8400559425354004,1,1,1,1,1,1,0.41316306591033936,0.563093364238739,0.5167382955551147,0.27077168226242065,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.10480054090601758,0.10477314450563861
