Time_Index,CA_N_biomass_1,CA_N_conventional_hydroelectric_1,CA_N_geothermal_1,CA_N_hydroelectric_pumped_storage_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combined_cycle_2,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_natural_gas_fired_combustion_turbine_2,CA_N_onshore_wind_turbine_1,CA_N_small_hydroelectric_1,CA_N_solar_photovoltaic_1,CA_S_biomass_1,CA_S_conventional_hydroelectric_1,CA_S_geothermal_1,CA_S_hydroelectric_pumped_storage_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combined_cycle_2,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_fired_combustion_turbine_2,CA_S_onshore_wind_turbine_1,CA_S_small_hydroelectric_1,CA_S_solar_photovoltaic_1,WECC_N_biomass_1,WECC_N_conventional_hydroelectric_1,WECC_N_conventional_steam_coal_1,WECC_N_conventional_steam_coal_2,WECC_N_geothermal_1,WECC_N_natural_gas_fired_combined_cycle_1,WECC_N_natural_gas_fired_combined_cycle_2,WECC_N_natural_gas_fired_combustion_turbine_1,WECC_N_natural_gas_fired_combustion_turbine_2,WECC_N_onshore_wind_turbine_1,WECC_N_solar_photovoltaic_1,WECC_NMAZ_biomass_1,WECC_NMAZ_conventional_hydroelectric_1,WECC_NMAZ_conventional_steam_coal_1,WECC_NMAZ_conventional_steam_coal_2,WECC_NMAZ_geothermal_1,WECC_NMAZ_hydroelectric_pumped_storage_1,WECC_NMAZ_natural_gas_fired_combined_cycle_1,WECC_NMAZ_natural_gas_fired_combined_cycle_2,WECC_NMAZ_natural_gas_fired_combustion_turbine_1,WECC_NMAZ_natural_gas_fired_combustion_turbine_2,WECC_NMAZ_nuclear_1,WECC_NMAZ_onshore_wind_turbine_1,WECC_NMAZ_solar_photovoltaic_1,WECC_PNW_biomass_1,WECC_PNW_conventional_hydroelectric_1,WECC_PNW_geothermal_1,WECC_PNW_hydroelectric_pumped_storage_1,WECC_PNW_natural_gas_fired_combined_cycle_1,WECC_PNW_natural_gas_fired_combined_cycle_2,WECC_PNW_natural_gas_fired_combustion_turbine_1,WECC_PNW_natural_gas_fired_combustion_turbine_2,WECC_PNW_nuclear_1,WECC_PNW_onshore_wind_turbine_1,WECC_PNW_solar_photovoltaic_1,WECC_WYCO_biomass_1,WECC_WYCO_conventional_hydroelectric_1,WECC_WYCO_conventional_steam_coal_1,WECC_WYCO_conventional_steam_coal_2,WECC_WYCO_hydroelectric_pumped_storage_1,WECC_WYCO_natural_gas_fired_combined_cycle_1,WECC_WYCO_natural_gas_fired_combined_cycle_2,WECC_WYCO_natural_gas_fired_combustion_turbine_1,WECC_WYCO_natural_gas_fired_combustion_turbine_2,WECC_WYCO_onshore_wind_turbine_1,WECC_WYCO_solar_photovoltaic_1,CA_N_naturalgas_ccavgcf_mid_0,CA_N_naturalgas_ctavgcf_mid_0,CA_N_naturalgas_ccccsavgcf_mid_0,CA_N_nuclear_mid_0,CA_N_naturalgas_ccs100_mid_0,CA_N_offshorewind_otrg6_low_floating_1_180_1,CA_N_offshorewind_otrg6_low_floating_1_180_2,CA_N_offshorewind_otrg6_low_floating_1_180_3,CA_N_offshorewind_otrg6_low_floating_1_180_4,CA_N_offshorewind_otrg6_low_floating_1_180_5,CA_N_offshorewind_otrg6_low_floating_1_180_6,CA_S_naturalgas_ccavgcf_mid_0,CA_S_naturalgas_ctavgcf_mid_0,CA_S_naturalgas_ccccsavgcf_mid_0,CA_S_nuclear_mid_0,CA_S_naturalgas_ccs100_mid_0,WECC_N_naturalgas_ccavgcf_mid_0,WECC_N_naturalgas_ctavgcf_mid_0,WECC_N_naturalgas_ccccsavgcf_mid_0,WECC_N_nuclear_mid_0,WECC_N_naturalgas_ccs100_mid_0,WECC_NMAZ_naturalgas_ccavgcf_mid_0,WECC_NMAZ_naturalgas_ctavgcf_mid_0,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,WECC_NMAZ_nuclear_mid_0,WECC_NMAZ_naturalgas_ccs100_mid_0,WECC_PNW_naturalgas_ccavgcf_mid_0,WECC_PNW_naturalgas_ctavgcf_mid_0,WECC_PNW_naturalgas_ccccsavgcf_mid_0,WECC_PNW_nuclear_mid_0,WECC_PNW_naturalgas_ccs100_mid_0,WECC_PNW_offshorewind_otrg6_low_floating_1_150_1,WECC_PNW_offshorewind_otrg6_low_floating_1_150_2,WECC_PNW_offshorewind_otrg6_low_floating_1_150_3,WECC_WYCO_naturalgas_ccavgcf_mid_0,WECC_WYCO_naturalgas_ctavgcf_mid_0,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,WECC_WYCO_nuclear_mid_0,WECC_WYCO_naturalgas_ccs100_mid_0,CA_N_ev_load_shifting_1,CA_S_ev_load_shifting_1,WECC_N_ev_load_shifting_1,WECC_NMAZ_ev_load_shifting_1,WECC_PNW_ev_load_shifting_1,WECC_WYCO_ev_load_shifting_1
2871,1,0.23050587,1,1,1,1,1,1,0.0031,0.23050587,0.6727,1,0.114426248,1,1,1,1,1,1,0.077332235,0.114426248,0.671861993,1,0.273247947,1,1,1,1,1,1,1,0.594659591,0.612375803,1,0.193223787,1,1,1,1,1,1,1,1,1,0.210082171,0.629143438,1,0.3205,1,1,1,1,1,1,1,0.6387,0.4716,1,0.216534454,1,1,1,1,1,1,1,0.306632688,0.330420604,1,1,1,1,1,0.077065088,0.009887801,0,0.05223399,0.012353318,0.017908188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.097217366,0.469360441,0.41227594,1,1,1,1,1,0.496112238,0.49619722,0.501623377,0.501912777,0.461038961,0.536596958
2872,1,0.230477021,1,1,1,1,1,1,0.004,0.230477021,0.555,1,0.114380471,1,1,1,1,1,1,0.043032266,0.114380471,0.54565937,1,0.273595591,1,1,1,1,1,1,1,0.575666101,0.44594464,1,0.19332643,1,1,1,1,1,1,1,1,1,0.164778237,0.474842024,1,0.3208,1,1,1,1,1,1,1,0.5253,0.374,1,0.215735652,1,1,1,1,1,1,1,0.261688243,0.157710976,1,1,1,1,1,0.160009772,0.018402206,0,0.095747203,0.001618073,0.001919427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.113427326,0.414770603,0.558083177,1,1,1,1,1,0.509296822,0.509310254,0.518668831,0.51855394,0.511488511,0.549588086
2873,1,0.230355383,1,1,1,1,1,1,0.0052,0.230355383,0.3637,1,0.114288917,1,1,1,1,1,1,0.02280836,0.114288917,0.341529361,1,0.27389259,1,1,1,1,1,1,1,0.56850416,0.207363389,1,0.19352643,1,1,1,1,1,1,1,1,1,0.158187564,0.228658633,1,0.3211,1,1,1,1,1,1,1,0.4463,0.1945,1,0.21495697,1,1,1,1,1,1,1,0.203391446,0.000180003,1,1,1,1,1,0.24447684,0.026571341,0,0.061803583,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.093927063,0.228705779,0.392348528,1,1,1,1,1,0.53346856,0.533569368,0.547077922,0.547436878,0.475274725,0.582858048
2874,1,0.230226534,1,1,1,1,1,1,0.0071,0.230226534,0.0009,1,0.114239126,1,1,1,1,1,1,0.067147458,0.114239126,0,1,0.274240471,1,1,1,1,1,1,1,0.527281111,0,1,0.19372643,1,1,1,1,1,1,1,1,1,0.199660084,0,1,0.3213,1,1,1,1,1,1,1,0.3235,0,1,0.214238048,1,1,1,1,1,1,1,0.22351197,0,1,1,1,1,1,0.142956048,0.013507165,0,0.064315423,0.004031313,0.004905201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.098729052,0.231240988,0.270463377,1,1,1,1,1,0.585361731,0.585365854,0.573051948,0.573259373,0.546703297,0.62745564
2875,1,0.230197684,1,1,1,1,1,1,0.0623,0.230197684,0,1,0.114151586,1,1,1,1,1,1,0.393301054,0.114151586,0,1,0.274549525,1,1,1,1,1,1,1,0.446024466,0,1,0.193829073,1,1,1,1,1,1,1,1,1,0.18809783,0,1,0.3216,1,1,1,1,1,1,1,0.1697,0,1,0.213439246,1,1,1,1,1,1,1,0.279701267,0,1,1,1,1,1,0.059914514,0.010709868,0,0.112239599,0.013485705,0.015294019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.129214987,0.288481444,0.285568088,1,1,1,1,1,0.552738337,0.552714398,0.568993506,0.568859985,0.565684316,0.607889734
2876,1,0.230076047,1,1,1,1,1,1,0.1556,0.230076047,0,1,0.114047571,1,1,1,1,1,1,0.532728191,0.114047571,0,1,0.27484126,1,1,1,1,1,1,1,0.492792653,0,1,0.194029073,1,1,1,1,1,1,1,1,1,0.200100105,0,1,0.3219,1,1,1,1,1,1,1,0.2144,0,1,0.212720324,1,1,1,1,1,1,1,0.304422566,0,1,1,1,1,1,0.034416199,0.002345019,0,0.161094189,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058900353,0.30580461,0.25401181,1,1,1,1,1,0.659060176,0.659192237,0.623376623,0.623756695,0.488011988,0.685282003
2877,1,0.229954409,1,1,1,1,1,1,0.1453,0.229954409,0,1,0.113958456,1,1,1,1,1,1,0.519812695,0.113958456,0,1,0.275194405,1,1,1,1,1,1,1,0.436628314,0,1,0.194229073,1,1,1,1,1,1,1,1,1,0.311126095,0,1,0.3222,1,1,1,1,1,1,1,0.2267,0,1,0.211921522,1,1,1,1,1,1,1,0.370688781,0,1,1,1,1,1,0.028540976,0.002672348,0,0.112471893,0.000356346,0.0013087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04780557,0.233471066,0.179060519,1,1,1,1,1,0.651791751,0.651980068,0.585227273,0.585692425,0.424075924,0.644961977
2878,1,0.229918347,1,1,1,1,1,1,0.1124,0.229918347,0,1,0.11391024,1,1,1,1,1,1,0.591465628,0.11391024,0,1,0.27548614,1,1,1,1,1,1,1,0.405348733,0,1,0.194331716,1,1,1,1,1,1,1,1,1,0.417458198,0,1,0.3224,1,1,1,1,1,1,1,0.2323,0,1,0.211142839,1,1,1,1,1,1,1,0.426773371,0,1,1,1,1,1,0.035503276,0.023745896,0,0.052357212,0.038997442,0.065011412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.298002124,0.163566381,0.258372188,1,1,1,1,1,0.546484111,0.546551272,0.493506494,0.493687835,0.342907093,0.533190748
2879,1,0.22979671,1,1,1,1,1,1,0.0731,0.22979671,0,1,0.113821124,1,1,1,1,1,1,0.594666585,0.113821124,0,1,0.275833784,1,1,1,1,1,1,1,0.357454863,0,1,0.194531716,1,1,1,1,1,1,1,1,1,0.329331325,0,1,0.3227,1,1,1,1,1,1,1,0.2784,0,1,0.210423917,1,1,1,1,1,1,1,0.454293058,0,1,1,1,1,1,0.004151045,0.113170676,0.024472753,0.039296634,0.205405742,0.277368784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.605955482,0.477341652,0.523967564,1,1,1,1,1,0.470926302,0.471020194,0.425324675,0.425019128,0.243256743,0.450174271
2880,1,0.229675073,1,1,1,1,1,1,0.1235,0.229675073,0,1,0.113772908,1,1,1,1,1,1,0.570988006,0.113772908,0,1,0.276143075,1,1,1,1,1,1,1,0.343266622,0,1,0.194731716,1,1,1,1,1,1,1,1,1,0.216957979,0,1,0.323,1,1,1,1,1,1,1,0.2539,0,1,0.209625115,1,1,1,1,1,1,1,0.507890726,0,1,1,1,1,1,0,0.26671645,0.127944857,0.032583721,0.457264453,0.574610949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.784784198,0.774047136,0.838895738,1,1,1,1,1,0.367816092,0.367951744,0.334415584,0.334162204,0.139110889,0.343393536
2881,1,0.229639011,1,1,1,1,1,1,0.1696,0.229639011,0,1,0.113683793,1,1,1,1,1,1,0.528385632,0.113683793,0,1,0.27643481,1,1,1,1,1,1,1,0.296059092,0,1,0.194834359,1,1,1,1,1,1,1,1,1,0.254877046,0,1,0.3233,1,1,1,1,1,1,1,0.1857,0,1,0.208906193,1,1,1,1,1,1,1,0.49976931,0,1,1,1,1,1,0,0.399292231,0.221456915,0.006478648,0.647930741,0.738528609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.960650384,0.953095138,0.998306632,1,1,1,1,1,0.252028398,0.252163651,0.230519481,0.230107116,0.05994006,0.228057668
2882,1,0.229517373,1,1,1,1,1,1,0.1963,0.229517373,0,1,0.113634001,1,1,1,1,1,1,0.480359828,0.113634001,0,1,0.276787718,1,1,1,1,1,1,1,0.241550602,0,1,0.195034359,1,1,1,1,1,1,1,1,1,0.337634386,0,1,0.3235,1,1,1,1,1,1,1,0.1218,0,1,0.208107391,1,1,1,1,1,1,1,0.502856695,0,1,1,1,1,1,0.001258915,0.497366548,0.274544597,0,0.765066624,0.810962439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982484937,0.996111155,0.98218894,1,1,1,1,1,0.130831643,0.130736953,0.120941558,0.121270084,0.042707293,0.118742079
2883,1,0.229395736,1,1,1,1,1,1,0.1176,0.229395736,0,1,0.113546461,1,1,1,1,1,1,0.380718777,0.113546461,0,1,0.27707969,1,1,1,1,1,1,1,0.227019099,0,1,0.195234359,1,1,1,1,1,1,1,1,1,0.443414396,0,1,0.3238,1,1,1,1,1,1,1,0.0716,0,1,0.207408589,1,1,1,1,1,1,1,0.529089587,0,1,1,1,1,1,0.062377349,0.699573278,0.400218725,0,0.943769753,0.913978338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941214085,1,1,1,1,1,0.056626099,0.056648308,0.056006494,0.056044376,0.031218781,0.052439797
2884,1,0.229359674,1,1,1,1,1,1,0.0843,0.229359674,0,1,0.113442447,1,1,1,1,1,1,0.354516646,0.113442447,0,1,0.277388744,1,1,1,1,1,1,1,0.170963181,0,1,0.195337002,1,1,1,1,1,1,1,1,1,0.467628435,0,1,0.3241,1,1,1,1,1,1,1,0.0269,0,1,0.206609787,1,1,1,1,1,1,1,0.618704814,0,1,1,1,1,1,0.188994259,0.775856018,0.782127917,0,0.996110916,0.983047724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982104659,1,1,1,1,1,0.046653144,0.046682402,0.044642857,0.044950268,0.008741259,0.042141952
2885,1,0.229238037,1,1,1,1,1,1,0.0406,0.229238037,0,1,0.113354907,1,1,1,1,1,1,0.342512985,0.113354907,0,1,0.277680479,1,1,1,1,1,1,1,0.149692206,0,1,0.195537002,1,1,1,1,1,1,1,1,1,0.435441592,0,1,0.3243,1,1,1,1,1,1,1,0.0111,0,1,0.205810985,1,1,1,1,1,1,1,0.544576972,0,1,1,1,1,1,0.248380587,0.766406238,0.975760102,0,0.932481945,0.954686999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031440162,0.031471282,0.026785714,0.026396327,0.015484515,0.026299113
2886,1,0.229116399,1,1,1,1,1,1,0.0611,0.229116399,0,1,0.113305116,1,1,1,1,1,1,0.31364864,0.113305116,0,1,0.278033625,1,1,1,1,1,1,1,0.248719112,0,1,0.195737002,1,1,1,1,1,1,1,1,1,0.3708148,0,1,0.3246,1,1,1,1,1,1,1,0.0368,0,1,0.205092063,1,1,1,1,1,1,1,0.465191017,0,1,1,1,1,1,0.233289152,0.791475773,0.94429791,0.007211841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00811359,0.008130081,0.010551948,0.010520275,0.033216783,0.009030418
2887,1,0.229080337,1,1,1,1,1,1,0.1156,0.229080337,0,1,0.113216,1,1,1,1,1,1,0.189994926,0.113216,0,1,0.278381268,1,1,1,1,1,1,1,0.310623444,0,1,0.195839645,1,1,1,1,1,1,1,1,1,0.338625034,0.075607583,1,0.3249,1,1,1,1,1,1,1,0.0526,0,1,0.20429326,1,1,1,1,1,1,1,0.408054083,0.237080728,1,1,1,1,1,0.259158403,0.830546021,0.990612388,0.021192934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022481406,0.022423289,0.025974026,0.025822494,0.056443556,0.023685044
2888,1,0.2289587,1,1,1,1,1,1,0.1157,0.2289587,0.2327,1,0.113126021,1,1,1,1,1,1,0.145533301,0.113126021,0.305671665,1,0.278634414,1,1,1,1,1,1,1,0.318281972,0.250093784,1,0.196039645,1,1,1,1,1,1,1,1,1,0.25281591,0.365364487,1,0.3252,1,1,1,1,1,1,1,0.1822,0,1,0.203594458,1,1,1,1,1,1,1,0.403544316,0.48151133,1,1,1,1,1,0.370354891,0.886491179,1,0.010366468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.043779581,0.043797535,0.050324675,0.050114767,0.1003996,0.048320659
2889,1,0.228837063,1,1,1,1,1,1,0.0885,0.228837063,0.4811,1,0.11307623,1,1,1,1,1,1,0.090207099,0.11307623,0.522570559,1,0.278982295,1,1,1,1,1,1,1,0.324283595,0.486296365,1,0.196142288,1,1,1,1,1,1,1,1,1,0.176715845,0.552734291,1,0.3254,1,1,1,1,1,1,1,0.2465,0.1124,1,0.202795656,1,1,1,1,1,1,1,0.250128498,0.619443736,1,1,1,1,1,0.540210247,0.939988792,1,0.001640438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072177147,0.072252819,0.086038961,0.086074981,0.175574426,0.087214829
2890,1,0.228801001,1,1,1,1,1,1,0.0238,0.228801001,0.628,1,0.112987114,1,1,1,1,1,1,0.008156656,0.112987114,0.652745327,1,0.279279294,1,1,1,1,1,1,1,0.280887226,0.611058615,1,0.196342288,1,1,1,1,1,1,1,1,1,0.068499215,0.673696713,1,0.3257,1,1,1,1,1,1,1,0.2337,0.1993,1,0.201996854,1,1,1,1,1,1,1,0.13492868,0.7141522,1,1,1,1,1,0.701613188,0.957783699,1,0.002075065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.122887086,0.122869132,0.147727273,0.147475134,0.241758242,0.153992395
2891,1,0.228679363,1,1,1,1,1,1,0.0008,0.228679363,0.7086,1,0.112938899,1,1,1,1,1,1,8.97E-05,0.112938899,0.727099797,1,0.279626937,1,1,1,1,1,1,1,0.195646136,0.66293371,1,0.196542288,1,1,1,1,1,1,1,1,1,0.058455089,0.728789177,1,0.326,1,1,1,1,1,1,1,0.2076,0.2227,1,0.201277932,1,1,1,1,1,1,1,0.135813271,0.746870949,1,1,1,1,1,0.819849968,0.977077723,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.204192022,0.204169945,0.231331169,0.23144606,0.309440559,0.247227503
2892,1,0.228557726,1,1,1,1,1,1,0.0004,0.228557726,0.7296,1,0.11279556,1,1,1,1,1,1,0.015543758,0.11279556,0.744962288,1,0.279974819,1,1,1,1,1,1,1,0.149358887,0.668364485,1,0.196644931,1,1,1,1,1,1,1,1,1,0.047868464,0.742854159,1,0.3262,1,1,1,1,1,1,1,0.1514,0.3073,1,0.20047913,1,1,1,1,1,1,1,0.14559727,0.753330433,1,1,1,1,1,0.981853127,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.274171738,0.274193548,0.309253247,0.309296098,0.401098901,0.333254119
2893,1,0.228528876,1,1,1,1,1,1,0.0041,0.228528876,0.7359,1,0.112747344,1,1,1,1,1,1,0.030789644,0.112747344,0.746120679,1,0.280227964,1,1,1,1,1,1,1,0.199751314,0.659541081,1,0.196844931,1,1,1,1,1,1,1,1,1,0.053972099,0.744699821,1,0.3265,1,1,1,1,1,1,1,0.0903,0.33,1,0.199760208,1,1,1,1,1,1,1,0.139578594,0.747060816,1,1,1,1,1,0.99776721,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.347532116,0.347626541,0.394480519,0.394797246,0.431818182,0.433856147
2894,1,0.228400027,1,1,1,1,1,1,0.0228,0.228400027,0.7414,1,0.112658229,1,1,1,1,1,1,0.052616349,0.112658229,0.756794859,1,0.280575608,1,1,1,1,1,1,1,0.170452934,0.61087437,1,0.197044931,1,1,1,1,1,1,1,1,1,0.043534993,0.732995423,1,0.3268,1,1,1,1,1,1,1,0.0174,0.2228,1,0.198981526,1,1,1,1,1,1,1,0.173658489,0.694100422,1,1,1,1,1,0.997060418,1,1,0.006618607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.42494929,0.424993443,0.473214286,0.473412395,0.441808192,0.530576679
2895,1,0.228278389,1,1,1,1,1,1,0.0073,0.228278389,0.6774,1,0.112608437,1,1,1,1,1,1,0.037089782,0.112608437,0.675451089,1,0.280872844,1,1,1,1,1,1,1,0.158775693,0.523500472,1,0.197147574,1,1,1,1,1,1,1,1,1,0.063414566,0.629047562,1,0.3271,1,1,1,1,1,1,1,0.01,0.224,1,0.198182723,1,1,1,1,1,1,1,0.202591983,0.574500826,1,1,1,1,1,0.997058988,1,1,0.044985536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.435936444,0.436008392,0.494318182,0.49407039,0.453296703,0.553073511
2896,1,0.22824954,1,1,1,1,1,1,0.0071,0.22824954,0.5606,1,0.112520897,1,1,1,1,1,1,0.026020432,0.112520897,0.543543915,1,0.281220488,1,1,1,1,1,1,1,0.135006035,0.396941579,1,0.197347574,1,1,1,1,1,1,1,1,1,0.086713165,0.473916999,1,0.3273,1,1,1,1,1,1,1,0.0041,0.1115,1,0.197463802,1,1,1,1,1,1,1,0.170351117,0.359780981,1,1,1,1,1,0.985644579,1,1,0.050308876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.442866802,0.442958301,0.515422078,0.515110941,0.503496503,0.569312421
2897,1,0.22812069,1,1,1,1,1,1,0.0039,0.22812069,0.3587,1,0.112471106,1,1,1,1,1,1,0.019624147,0.112471106,0.33091617,1,0.281473633,1,1,1,1,1,1,1,0.081949403,0.159236662,1,0.197547574,1,1,1,1,1,1,1,1,1,0.088852449,0.222173937,1,0.3276,1,1,1,1,1,1,1,0.0015,0.024,1,0.196664999,1,1,1,1,1,1,1,0.101665506,0.000450008,1,1,1,1,1,1,1,1,0.015645692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.460953347,0.461054288,0.54788961,0.548393267,0.471028971,0.608523447
2898,1,0.227999053,1,1,1,1,1,1,0.0303,0.227999053,0.0001,1,0.112383566,1,1,1,1,1,1,0.017275249,0.112383566,0,1,0.281821514,1,1,1,1,1,1,1,0.069052176,0,1,0.197650217,1,1,1,1,1,1,1,1,1,0.073455056,0,1,0.3279,1,1,1,1,1,1,1,0.0172,0,1,0.195946077,1,1,1,1,1,1,1,0.115996378,0,1,1,1,1,1,1,1,1,0.080704778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.498985801,0.498950957,0.578733766,0.578997705,0.544205794,0.655576679
2899,1,0.227970203,1,1,1,1,1,1,0.0763,0.227970203,0,1,0.112333774,1,1,1,1,1,1,0.163971302,0.112333774,0,1,0.282174422,1,1,1,1,1,1,1,0.102631988,0,1,0.197850217,1,1,1,1,1,1,1,1,1,0.110242871,0,1,0.3282,1,1,1,1,1,1,1,0.0225,0,1,0.195167395,1,1,1,1,1,1,1,0.116328562,0,1,1,1,1,1,1,1,1,0.054428294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.472109533,0.472069237,0.573863636,0.574215761,0.568431568,0.631178707
2900,1,0.227841353,1,1,1,1,1,1,0.1381,0.227841353,0,1,0.112190436,1,1,1,1,1,1,0.312318494,0.112190436,0,1,0.282466157,1,1,1,1,1,1,1,0.1992757,0,1,0.198050217,1,1,1,1,1,1,1,1,1,0.179156724,0,1,0.3284,1,1,1,1,1,1,1,0.0361,0,1,0.194368593,1,1,1,1,1,1,1,0.112420352,0,1,1,1,1,1,1,1,1,0.044884853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.570655849,0.570679255,0.62987013,0.629877582,0.492507493,0.707620406
2901,1,0.227719716,1,1,1,1,1,1,0.1322,0.227719716,0,1,0.11214222,1,1,1,1,1,1,0.434894953,0.11214222,0,1,0.282775449,1,1,1,1,1,1,1,0.230644125,0,1,0.19815286,1,1,1,1,1,1,1,1,1,0.231420678,0,1,0.3287,1,1,1,1,1,1,1,0.0177,0,1,0.193649671,1,1,1,1,1,1,1,0.166318751,0,1,1,1,1,1,1,1,1,0.019995922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.578769439,0.578940467,0.588474026,0.588944147,0.427072927,0.663498099
2902,1,0.227690866,1,1,1,1,1,1,0.1747,0.227690866,0,1,0.112050666,1,1,1,1,1,1,0.440523456,0.112050666,0,1,0.283067183,1,1,1,1,1,1,1,0.257188158,0,1,0.19835286,1,1,1,1,1,1,1,1,1,0.208947138,0,1,0.329,1,1,1,1,1,1,1,0.0203,0,1,0.192850869,1,1,1,1,1,1,1,0.240597936,0,1,1,1,1,1,1,1,1,0.009115603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981958032,1,1,1,1,1,0.495267072,0.495279308,0.493506494,0.493687835,0.340909091,0.543488593
2903,1,0.227562017,1,1,1,1,1,1,0.2786,0.227562017,0,1,0.112003313,1,1,1,1,1,1,0.337550545,0.112003313,0,1,0.283420091,1,1,1,1,1,1,1,0.217538758,0,1,0.19855286,1,1,1,1,1,1,1,1,1,0.217665315,0,1,0.3292,1,1,1,1,1,1,1,0.0194,0,1,0.192131947,1,1,1,1,1,1,1,0.290156533,0,1,1,1,1,1,1,1,1,0.007729751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888531208,1,1,1,1,1,0.431034483,0.431025439,0.419642857,0.419854629,0.24000999,0.45373891
2904,1,0.227440379,1,1,1,1,1,1,0.257,0.227440379,0,1,0.111913334,1,1,1,1,1,1,0.344347601,0.111913334,0,1,0.283712064,1,1,1,1,1,1,1,0.248823953,0,1,0.198655503,1,1,1,1,1,1,1,1,1,0.250960918,0,1,0.3295,1,1,1,1,1,1,1,0.0281,0,1,0.191353264,1,1,1,1,1,1,1,0.325125478,0,1,1,1,1,1,1,1,1,0.024109593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.795790315,1,1,1,1,1,0.340094659,0.340152111,0.32711039,0.327084927,0.075174825,0.344344106
