Time_Index,MA_flex_coal_supercritical,MA_old_large_coal_PPA,MA_old_large_coal_PPA_InState,MA_solar_pv,MA_solar_pv_PPA,CT_flex_coal_supercritical,CT_old_large_coal_PPA,CT_old_large_coal_PPA_InState,CT_onshore_wind,CT_solar_pv,ME_flex_coal_supercritical,ME_old_large_coal_PPA,ME_old_large_coal_PPA_InState,ME_onshore_wind,MA_battery,CT_battery,ME_battery
203,0.8,0.8,0.8,0.4586,0.4586,0.8,0.8,0.8,0.016659057,0.4766,0.8,0.8,0.8,0.296996891,1,1,1
204,0.8,0.8,0.8,0.4847,0.4847,0.8,0.8,0.8,0.026496863,0.5273,0.8,0.8,0.8,0.182485133,1,1,1
205,0.8,0.8,0.8,0.5907,0.5907,0.8,0.8,0.8,0.016100235,0.6539,0.8,0.8,0.8,0.123761773,1,1,1
206,0.8,0.8,0.8,0.7654,0.7654,0.8,0.8,0.8,0.063318081,0.7914,0.8,0.8,0.8,0.1468952,1,1,1
207,0.8,0.8,0.8,0.5757,0.5757,0.8,0.8,0.8,0.212307662,0.5949,0.8,0.8,0.8,0.240729049,1,1,1
208,0.8,0.8,0.8,0.4019,0.4019,0.8,0.8,0.8,0.184758514,0.4277,0.8,0.8,0.8,0.319725215,1,1,1
209,0.8,0.8,0.8,0.1541,0.1541,0.8,0.8,0.8,0.409239978,0.1815,0.8,0.8,0.8,0.499451488,1,1,1
210,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.85537678,0,0.8,0.8,0.8,0.735057831,1,1,1
211,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.717418909,0,0.8,0.8,0.8,0.768220544,1,1,1
212,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.363580614,0,0.8,0.8,0.8,0.875060856,1,1,1
213,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.317670733,0,0.8,0.8,0.8,0.820344567,1,1,1
214,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.271577805,0,0.8,0.8,0.8,0.910065353,1,1,1
215,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.311569244,0,0.8,0.8,0.8,0.957307518,1,1,1
216,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.221334517,0,0.8,0.8,0.8,0.946516454,1,1,1
217,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.171090662,0,0.8,0.8,0.8,0.934381068,1,1,1
218,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.079606064,0,0.8,0.8,0.8,0.913996696,1,1,1
219,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.189559758,0,0.8,0.8,0.8,0.945908904,1,1,1
220,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.259287894,0,0.8,0.8,0.8,0.926405728,1,1,1
221,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.127237305,0,0.8,0.8,0.8,0.849615216,1,1,1
222,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.17743887,0,0.8,0.8,0.8,0.885867298,1,1,1
223,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.27053991,0,0.8,0.8,0.8,0.903562665,1,1,1
224,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.18752566,0,0.8,0.8,0.8,0.900292158,1,1,1
225,0.8,0.8,0.8,0.1709,0.1709,0.8,0.8,0.8,0.695573568,0.1778,0.8,0.8,0.8,0.789421737,1,1,1
226,0.8,0.8,0.8,0.3428,0.3428,0.8,0.8,0.8,0.131348357,0.3614,0.8,0.8,0.8,0.802557707,1,1,1
227,0.8,0.8,0.8,0.4545,0.4545,0.8,0.8,0.8,0.239212155,0.4885,0.8,0.8,0.8,0.730632544,1,1,1
228,0.8,0.8,0.8,0.5223,0.5223,0.8,0.8,0.8,0.310001045,0.5863,0.8,0.8,0.8,0.699638247,1,1,1
229,0.8,0.8,0.8,0.5971,0.5971,0.8,0.8,0.8,0.416327089,0.5876,0.8,0.8,0.8,0.509494543,1,1,1
230,0.8,0.8,0.8,0.6098,0.6098,0.8,0.8,0.8,0.421913445,0.5302,0.8,0.8,0.8,0.48682785,1,1,1
231,0.8,0.8,0.8,0.5176,0.5176,0.8,0.8,0.8,0.579014182,0.4279,0.8,0.8,0.8,0.620525122,1,1,1
232,0.8,0.8,0.8,0.3503,0.3503,0.8,0.8,0.8,0.643352985,0.2873,0.8,0.8,0.8,0.686781466,1,1,1
233,0.8,0.8,0.8,0.1105,0.1105,0.8,0.8,0.8,0.790205538,0.1142,0.8,0.8,0.8,0.834916592,1,1,1
234,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.734749496,0,0.8,0.8,0.8,0.961258769,1,1,1
235,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.901278973,0,0.8,0.8,0.8,0.985307395,1,1,1
236,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.443615586,0,0.8,0.8,0.8,0.975257516,1,1,1
237,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.563726008,0,0.8,0.8,0.8,0.99187088,1,1,1
238,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.776801109,0,0.8,0.8,0.8,0.995504022,1,1,1
239,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.593942106,0,0.8,0.8,0.8,0.938395023,1,1,1
240,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.759970427,0,0.8,0.8,0.8,0.930854142,1,1,1
241,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.504448533,0,0.8,0.8,0.8,0.889441252,1,1,1
242,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.487716585,0,0.8,0.8,0.8,0.884310007,1,1,1
243,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.197554901,0,0.8,0.8,0.8,0.762876272,1,1,1
244,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.051789507,0,0.8,0.8,0.8,0.630009115,1,1,1
245,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.297564685,0,0.8,0.8,0.8,0.414530814,1,1,1
246,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.620805919,0,0.8,0.8,0.8,0.377632737,1,1,1
247,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.506251514,0,0.8,0.8,0.8,0.347323477,1,1,1
248,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.369528323,0,0.8,0.8,0.8,0.218754575,1,1,1
249,0.8,0.8,0.8,0.1904,0.1904,0.8,0.8,0.8,0.075398572,0.1817,0.8,0.8,0.8,0.348196238,1,1,1
250,0.8,0.8,0.8,0.3998,0.3998,0.8,0.8,0.8,0.052092776,0.3776,0.8,0.8,0.8,0.275951982,1,1,1
251,0.8,0.8,0.8,0.5013,0.5013,0.8,0.8,0.8,0.000912532,0.5216,0.8,0.8,0.8,0.167353988,1,1,1
252,0.8,0.8,0.8,0.5482,0.5482,0.8,0.8,0.8,0.003804801,0.6342,0.8,0.8,0.8,0.096209385,1,1,1
253,0.8,0.8,0.8,0.5471,0.5471,0.8,0.8,0.8,0.004665192,0.6809,0.8,0.8,0.8,0.024136219,1,1,1
254,0.8,0.8,0.8,0.5638,0.5638,0.8,0.8,0.8,0.034942862,0.6637,0.8,0.8,0.8,0.017962135,1,1,1
255,0.8,0.8,0.8,0.4942,0.4942,0.8,0.8,0.8,0.130620405,0.5758,0.8,0.8,0.8,0.026331495,1,1,1
256,0.8,0.8,0.8,0.358,0.358,0.8,0.8,0.8,0.209739819,0.4076,0.8,0.8,0.8,0.050122589,1,1,1
257,0.8,0.8,0.8,0.1237,0.1237,0.8,0.8,0.8,0.270353645,0.1352,0.8,0.8,0.8,0.076377168,1,1,1
258,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.587898731,0,0.8,0.8,0.8,0.160285532,1,1,1
259,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.801127791,0,0.8,0.8,0.8,0.250386924,1,1,1
260,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.471754193,0,0.8,0.8,0.8,0.234963924,1,1,1
261,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.497119367,0,0.8,0.8,0.8,0.377899528,1,1,1
262,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.433294594,0,0.8,0.8,0.8,0.383023888,1,1,1
263,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.464815438,0,0.8,0.8,0.8,0.388597429,1,1,1
264,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.495626986,0,0.8,0.8,0.8,0.359877288,1,1,1
265,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.773328662,0,0.8,0.8,0.8,0.376229882,1,1,1
266,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.922425091,0,0.8,0.8,0.8,0.42322576,1,1,1
267,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.975681365,0,0.8,0.8,0.8,0.425420642,1,1,1
268,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.998668909,0,0.8,0.8,0.8,0.474283308,1,1,1
269,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.96816361,0,0.8,0.8,0.8,0.513089657,1,1,1
270,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.995454729,0,0.8,0.8,0.8,0.691806316,1,1,1
271,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.987193763,0,0.8,0.8,0.8,0.568521321,1,1,1
272,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.9938519,0,0.8,0.8,0.8,0.524209619,1,1,1
273,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.997879922,0.0001,0.8,0.8,0.8,0.65563798,1,1,1
274,0.8,0.8,0.8,0.0026,0.0026,0.8,0.8,0.8,0.994140625,0.0041,0.8,0.8,0.8,0.655473053,1,1,1
275,0.8,0.8,0.8,0.0598,0.0598,0.8,0.8,0.8,0.999531507,0.0626,0.8,0.8,0.8,0.686019301,1,1,1
276,0.8,0.8,0.8,0.1045,0.1045,0.8,0.8,0.8,1,0.0905,0.8,0.8,0.8,0.958478153,1,1,1
277,0.8,0.8,0.8,0.0515,0.0515,0.8,0.8,0.8,1,0.1765,0.8,0.8,0.8,0.988630712,1,1,1
278,0.8,0.8,0.8,0.0671,0.0671,0.8,0.8,0.8,0.999296963,0.3062,0.8,0.8,0.8,0.989668608,1,1,1
279,0.8,0.8,0.8,0.1956,0.1956,0.8,0.8,0.8,0.987912178,0.369,0.8,0.8,0.8,0.97400701,1,1,1
280,0.8,0.8,0.8,0.1553,0.1553,0.8,0.8,0.8,0.973082304,0.2813,0.8,0.8,0.8,0.943269491,1,1,1
281,0.8,0.8,0.8,0.0357,0.0357,0.8,0.8,0.8,0.908562422,0.0903,0.8,0.8,0.8,0.918866634,1,1,1
282,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.863576651,0,0.8,0.8,0.8,0.912455797,1,1,1
283,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.441652387,0,0.8,0.8,0.8,0.918765068,1,1,1
284,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.133826673,0,0.8,0.8,0.8,0.914151609,1,1,1
285,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.18830952,0,0.8,0.8,0.8,0.914121866,1,1,1
286,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.080651544,0,0.8,0.8,0.8,0.886783063,1,1,1
287,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.102896959,0,0.8,0.8,0.8,0.897890389,1,1,1
288,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.292079359,0,0.8,0.8,0.8,0.725169301,1,1,1
289,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.240472272,0,0.8,0.8,0.8,0.664602697,1,1,1
290,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.247440055,0,0.8,0.8,0.8,0.570896208,1,1,1
291,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.237611532,0,0.8,0.8,0.8,0.460848123,1,1,1
292,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.436896056,0,0.8,0.8,0.8,0.481707722,1,1,1
293,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.34168756,0,0.8,0.8,0.8,0.280787885,1,1,1
294,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.466558039,0,0.8,0.8,0.8,0.166776717,1,1,1
295,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.813244164,0,0.8,0.8,0.8,0.205677763,1,1,1
296,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.302878886,0,0.8,0.8,0.8,0.300532162,1,1,1
297,0.8,0.8,0.8,0.0041,0.0041,0.8,0.8,0.8,0.373046428,0.0067,0.8,0.8,0.8,0.267592192,1,1,1
298,0.8,0.8,0.8,0.0805,0.0805,0.8,0.8,0.8,0.228007585,0.1502,0.8,0.8,0.8,0.422922343,1,1,1
299,0.8,0.8,0.8,0.2869,0.2869,0.8,0.8,0.8,0.705251694,0.4189,0.8,0.8,0.8,0.396006346,1,1,1
300,0.8,0.8,0.8,0.4127,0.4127,0.8,0.8,0.8,0.98025769,0.4948,0.8,0.8,0.8,0.389075994,1,1,1
301,0.8,0.8,0.8,0.5241,0.5241,0.8,0.8,0.8,1,0.5722,0.8,0.8,0.8,0.531895161,1,1,1
302,0.8,0.8,0.8,0.5732,0.5732,0.8,0.8,0.8,1,0.5483,0.8,0.8,0.8,0.695458591,1,1,1
303,0.8,0.8,0.8,0.4743,0.4743,0.8,0.8,0.8,1,0.4087,0.8,0.8,0.8,0.841732681,1,1,1
304,0.8,0.8,0.8,0.305,0.305,0.8,0.8,0.8,1,0.313,0.8,0.8,0.8,0.831212223,1,1,1
305,0.8,0.8,0.8,0.0978,0.0978,0.8,0.8,0.8,1,0.1318,0.8,0.8,0.8,0.771754384,1,1,1
306,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.859164715,1,1,1
307,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.964129448,1,1,1
308,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.989314437,1,1,1
309,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.997104347,1,1,1
310,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.989203095,1,1,1
311,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.999962449,1,1,1
312,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.990385175,0,0.8,0.8,0.8,1,1,1,1
313,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.974543273,0,0.8,0.8,0.8,1,1,1,1
314,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,1,1,1,1
315,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.998923659,0,0.8,0.8,0.8,0.996925354,1,1,1
316,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.980939925,1,1,1
317,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.9999156,0,0.8,0.8,0.8,0.995903492,1,1,1
318,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.989916205,0,0.8,0.8,0.8,0.986650288,1,1,1
319,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.989458561,0,0.8,0.8,0.8,0.967746377,1,1,1
320,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.752799571,0,0.8,0.8,0.8,0.973660171,1,1,1
321,0.8,0.8,0.8,0.1892,0.1892,0.8,0.8,0.8,0.907200992,0.164,0.8,0.8,0.8,0.986133695,1,1,1
322,0.8,0.8,0.8,0.3808,0.3808,0.8,0.8,0.8,0.940828919,0.3817,0.8,0.8,0.8,0.990893126,1,1,1
323,0.8,0.8,0.8,0.5055,0.5055,0.8,0.8,0.8,0.985960245,0.5261,0.8,0.8,0.8,0.950878024,1,1,1
324,0.8,0.8,0.8,0.6058,0.6058,0.8,0.8,0.8,0.993910849,0.6015,0.8,0.8,0.8,0.955344141,1,1,1
325,0.8,0.8,0.8,0.6621,0.6621,0.8,0.8,0.8,0.985459149,0.6392,0.8,0.8,0.8,0.987513661,1,1,1
326,0.8,0.8,0.8,0.6563,0.6563,0.8,0.8,0.8,0.984604716,0.6448,0.8,0.8,0.8,0.975212336,1,1,1
327,0.8,0.8,0.8,0.5704,0.5704,0.8,0.8,0.8,0.991283655,0.5771,0.8,0.8,0.8,0.957569599,1,1,1
328,0.8,0.8,0.8,0.4009,0.4009,0.8,0.8,0.8,0.977170289,0.422,0.8,0.8,0.8,0.991573811,1,1,1
329,0.8,0.8,0.8,0.1757,0.1757,0.8,0.8,0.8,0.987855911,0.2093,0.8,0.8,0.8,0.948312104,1,1,1
330,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.838460803,0,0.8,0.8,0.8,0.950389743,1,1,1
331,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.869346082,0,0.8,0.8,0.8,0.958247781,1,1,1
332,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.794923484,0,0.8,0.8,0.8,0.927831471,1,1,1
333,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.913891792,0,0.8,0.8,0.8,0.979082227,1,1,1
334,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.940207124,0,0.8,0.8,0.8,0.989470422,1,1,1
335,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.90137291,0,0.8,0.8,0.8,0.985802889,1,1,1
336,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.939054847,0,0.8,0.8,0.8,0.985857069,1,1,1
337,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.998811007,0,0.8,0.8,0.8,0.988991022,1,1,1
338,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.999851406,0,0.8,0.8,0.8,0.926579535,1,1,1
339,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.893211186,1,1,1
340,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.873010397,1,1,1
341,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.843749166,1,1,1
342,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.773206413,1,1,1
343,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.998225033,0,0.8,0.8,0.8,0.719817936,1,1,1
344,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.949328542,0,0.8,0.8,0.8,0.680471957,1,1,1
345,0.8,0.8,0.8,0.2406,0.2406,0.8,0.8,0.8,0.994878829,0.2384,0.8,0.8,0.8,0.724686265,1,1,1
346,0.8,0.8,0.8,0.4691,0.4691,0.8,0.8,0.8,0.993906379,0.4718,0.8,0.8,0.8,0.735474169,1,1,1
347,0.8,0.8,0.8,0.6312,0.6312,0.8,0.8,0.8,0.911872685,0.6341,0.8,0.8,0.8,0.822281063,1,1,1
348,0.8,0.8,0.8,0.7083,0.7083,0.8,0.8,0.8,0.806655169,0.7179,0.8,0.8,0.8,0.927098632,1,1,1
349,0.8,0.8,0.8,0.7193,0.7193,0.8,0.8,0.8,0.99997896,0.7315,0.8,0.8,0.8,0.946814895,1,1,1
350,0.8,0.8,0.8,0.7062,0.7062,0.8,0.8,0.8,0.946918428,0.7192,0.8,0.8,0.8,0.948075414,1,1,1
351,0.8,0.8,0.8,0.6127,0.6127,0.8,0.8,0.8,0.998580515,0.6369,0.8,0.8,0.8,0.961242318,1,1,1
352,0.8,0.8,0.8,0.4407,0.4407,0.8,0.8,0.8,0.999340951,0.4702,0.8,0.8,0.8,0.977752447,1,1,1
353,0.8,0.8,0.8,0.1983,0.1983,0.8,0.8,0.8,1,0.2351,0.8,0.8,0.8,0.971139312,1,1,1
354,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.98964864,0,0.8,0.8,0.8,0.953722835,1,1,1
355,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.993235052,0,0.8,0.8,0.8,0.974653244,1,1,1
356,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.898518324,0,0.8,0.8,0.8,0.976738095,1,1,1
357,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.944250226,0,0.8,0.8,0.8,0.958328366,1,1,1
358,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.784093738,0,0.8,0.8,0.8,0.966344357,1,1,1
359,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.894709051,0,0.8,0.8,0.8,0.97134763,1,1,1
360,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.854348719,0,0.8,0.8,0.8,0.975006104,1,1,1
361,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.965387285,0,0.8,0.8,0.8,0.983192205,1,1,1
362,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.954362154,0,0.8,0.8,0.8,0.957826257,1,1,1
363,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.922331035,0,0.8,0.8,0.8,0.91556865,1,1,1
364,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.844062388,0,0.8,0.8,0.8,0.915687263,1,1,1
365,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.802231789,0,0.8,0.8,0.8,0.844007134,1,1,1
366,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.828511536,0,0.8,0.8,0.8,0.770301104,1,1,1
367,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.583996654,0,0.8,0.8,0.8,0.751060247,1,1,1
368,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.202603534,0,0.8,0.8,0.8,0.69873786,1,1,1
369,0.8,0.8,0.8,0.2391,0.2391,0.8,0.8,0.8,0.058440641,0.2371,0.8,0.8,0.8,0.694000363,1,1,1
370,0.8,0.8,0.8,0.4586,0.4586,0.8,0.8,0.8,0.001883788,0.4656,0.8,0.8,0.8,0.494121283,1,1,1
371,0.8,0.8,0.8,0.6179,0.6179,0.8,0.8,0.8,0.003065184,0.6211,0.8,0.8,0.8,0.302468121,1,1,1
372,0.8,0.8,0.8,0.6974,0.6974,0.8,0.8,0.8,0.071478568,0.6556,0.8,0.8,0.8,0.140806243,1,1,1
373,0.8,0.8,0.8,0.6672,0.6672,0.8,0.8,0.8,0.195936367,0.6465,0.8,0.8,0.8,0.066042975,1,1,1
374,0.8,0.8,0.8,0.6136,0.6136,0.8,0.8,0.8,0.439520001,0.6058,0.8,0.8,0.8,0.120706722,1,1,1
375,0.8,0.8,0.8,0.4943,0.4943,0.8,0.8,0.8,0.688237429,0.435,0.8,0.8,0.8,0.394359469,1,1,1
376,0.8,0.8,0.8,0.2741,0.2741,0.8,0.8,0.8,0.875738084,0.2901,0.8,0.8,0.8,0.722384691,1,1,1
377,0.8,0.8,0.8,0.0666,0.0666,0.8,0.8,0.8,0.916852057,0.1376,0.8,0.8,0.8,0.802013457,1,1,1
378,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.928440034,1,1,1
379,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.980508447,1,1,1
380,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.981884241,0,0.8,0.8,0.8,1,1,1,1
381,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.482720077,0,0.8,0.8,0.8,0.211268544,1,1,1
382,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.994872808,0,0.8,0.8,0.8,0.981729686,1,1,1
383,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.993279934,0,0.8,0.8,0.8,0.914292037,1,1,1
384,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.962603092,0,0.8,0.8,0.8,0.918717086,1,1,1
385,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.851262867,0,0.8,0.8,0.8,0.840904474,1,1,1
386,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.733260453,0,0.8,0.8,0.8,0.942228436,1,1,1
387,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.889862716,0,0.8,0.8,0.8,0.971532941,1,1,1
388,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.981966197,0,0.8,0.8,0.8,0.94686377,1,1,1
389,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.963828266,0,0.8,0.8,0.8,0.830248654,1,1,1
390,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.802278817,0,0.8,0.8,0.8,0.735838115,1,1,1
391,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.617577553,0,0.8,0.8,0.8,0.598002791,1,1,1
392,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.460653722,0,0.8,0.8,0.8,0.578174472,1,1,1
393,0.8,0.8,0.8,0.063,0.063,0.8,0.8,0.8,0.38251406,0.0851,0.8,0.8,0.8,0.410699368,1,1,1
394,0.8,0.8,0.8,0.2298,0.2298,0.8,0.8,0.8,0.3961761,0.3003,0.8,0.8,0.8,0.253641337,1,1,1
395,0.8,0.8,0.8,0.3955,0.3955,0.8,0.8,0.8,0.371211141,0.4133,0.8,0.8,0.8,0.161515325,1,1,1
396,0.8,0.8,0.8,0.4576,0.4576,0.8,0.8,0.8,0.407442391,0.3578,0.8,0.8,0.8,0.143813014,1,1,1
397,0.8,0.8,0.8,0.4251,0.4251,0.8,0.8,0.8,0.229040965,0.355,0.8,0.8,0.8,0.095633775,1,1,1
398,0.8,0.8,0.8,0.397,0.397,0.8,0.8,0.8,0.238406986,0.307,0.8,0.8,0.8,0.072829321,1,1,1
399,0.8,0.8,0.8,0.2726,0.2726,0.8,0.8,0.8,0.381467015,0.2953,0.8,0.8,0.8,0.078589194,1,1,1
400,0.8,0.8,0.8,0.148,0.148,0.8,0.8,0.8,0.481076956,0.1986,0.8,0.8,0.8,0.165635929,1,1,1
401,0.8,0.8,0.8,0.0133,0.0133,0.8,0.8,0.8,0.554682076,0.0092,0.8,0.8,0.8,0.287639439,1,1,1
402,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.525467098,0,0.8,0.8,0.8,0.542099476,1,1,1
403,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.815117538,0,0.8,0.8,0.8,0.795086622,1,1,1
404,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.698978364,0,0.8,0.8,0.8,0.921057999,1,1,1
405,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.809930027,0,0.8,0.8,0.8,0.811082602,1,1,1
406,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.880454421,0,0.8,0.8,0.8,0.802461147,1,1,1
407,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.960390031,0,0.8,0.8,0.8,0.814354539,1,1,1
408,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.90731144,0,0.8,0.8,0.8,0.823664665,1,1,1
409,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.970664501,0,0.8,0.8,0.8,0.854990482,1,1,1
410,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.972734034,0,0.8,0.8,0.8,0.884801865,1,1,1
411,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.999877095,0,0.8,0.8,0.8,0.943833709,1,1,1
412,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.979152799,1,1,1
413,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.975944519,1,1,1
414,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.996503949,1,1,1
415,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,1,1,1,1
