Resource,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery
Zone,1,1,1,2,2,2,2,2,3,3,3,1,2,3
t553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-25361.494190973986
t575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.20687444554
t577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496811,-20527.82608695652,-21189.206874445536
t585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496811,-20527.82608695652,-21189.206874445536
t586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.826086956517,-25361.49419097398
t618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.98328496812,-20527.82608695652,-21189.206874445536
t649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.206874445536
t658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397017,-20527.82608695652,-21189.206874445536
t662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397017,-20527.82608695652,-21189.206874445536
t663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397017,-20527.82608695652,-21189.206874445536
t664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397017,-20527.82608695652,-21189.20687444554
t665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968115,-20527.82608695652,-21189.20687444554
t666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.49419097398
t669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15256.410620186109,-15068.128,-18712.16061769055
t674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15256.410620186109,-15068.128,-18712.16061769055
t675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15256.410620186109,-15068.128,-18712.16061769055
t676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15256.410620186109,-15068.128,-18712.16061769055
t677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15256.410620186109,-15068.128,-18712.16061769055
t678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15256.410620186109,-15068.128,-18712.16061769055
t679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.1467629798,-15068.128,-18712.160617690544
t680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.387999999995,-15068.128,-18738.779003097665
t683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979803,-15068.128,-18712.16061769055
t696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979803,-15068.128,-18712.16061769055
t697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979803,-15068.128,-18712.16061769055
t698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979803,-15068.128,-18712.160617690548
t704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.387999999995,-15068.128,-18738.779003097665
t705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.779003097665
t718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18712.16061769055
t719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.16061769055
t725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.160617690548
t726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979806,-15068.128,-18712.160617690548
t727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.1467629798,-15068.128,-18712.160617690548
t728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.387999999995,-15068.128,-18738.77900309766
t729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.387999999995,-15068.128,-18738.77900309766
t730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.387999999995,-15068.128,-18738.77900309766
t731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.387999999995,-15068.128,-18738.77900309766
t732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18738.77900309766
t742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18371.388,-15068.128,-18712.16061769055
t743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18351.146762979803,-15068.128,-18712.16061769055
