Resource,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery,Total
t1260,4815.872569936526,0.0,-2.842170943040401e-14,1204.4122385024602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6272.0953363175395
t1261,4878.3894838509095,0.0,0.0,1220.674344676334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6350.874356405797
t1262,4887.25884313535,0.0,2.842170943040401e-14,1228.805397763268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6367.874768777171
t1263,4934.099937164727,0.0,5.684341886080802e-14,1254.2149386599467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6440.125403703227
t1264,4915.402045507784,0.0,1.4210854715202004e-14,1262.3459917468826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6429.55856513322
t1265,4649.962547985072,0.0,1.7763568394002505e-15,1215.5924364969997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6117.365512360625
t1266,4039.4520004567985,0.0,0.0,1065.167954388673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5356.430482724025
t1267,3521.992562235516,0.0,0.0,935.0711049976908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4708.87419511176
t1268,3717.5666717114345,0.0,0.0,983.85742351931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4953.234623109298
t1269,4182.062742315662,0.0,0.0,1100.7413116440184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5534.614581838234
t1270,4938.893696373016,0.0,0.0,1290.8046775511611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6481.50890180273
t1271,5013.761923763058,0.0,0.0,2487.983359556679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7753.55581119829
t1272,5013.761923763058,0.0,0.0,3624.211086957016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8889.783538598627
t1273,5013.761923763058,0.0,0.0,4416.990737175714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9682.563188817325
t1274,5013.761923763058,0.0,0.0,4854.006111846257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10119.578563487868
t1275,5013.761923763058,0.0,0.0,5093.5786545697965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10359.151106211408
t1276,5013.761923763058,0.0,0.0,5141.889071086024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10407.461522727635
t1277,5013.761923763058,0.0,0.0,4897.185016434326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10162.757468075937
t1278,5013.761923763058,0.0,0.0,3961.466057461753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9227.038509103364
t1279,5013.761923763058,0.0,0.0,2134.27664915467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7399.849100796281
t1280,4744.751971105766,0.0,0.0,1237.952832486073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6234.515331470392
t1281,4629.1437554603635,0.0,0.0,1193.2320405079226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6074.1863238468395
t1282,4542.8090137096215,0.0,0.0,1161.7242097960443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5956.343751384219
t1283,4467.97154569926,0.0,-2.842170943040401e-14,1140.3801954428345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5860.162269020648
t1284,4557.8265241679965,0.0,-2.842170943040401e-14,1161.7242097960443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5971.361261842594
t1285,4648.837565976222,0.0,0.0,1185.1009874209867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6085.749081275762
t1286,4660.770979802167,0.0,0.0,1188.1501323285884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6100.731640009309
t1287,4749.146439580083,0.0,-1.4210854715202004e-14,1215.5924364969978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6216.549403955634
t1288,4779.329025185681,0.0,-1.4210854715202004e-14,1230.8381610350025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6261.977714099236
t1289,4541.582727395907,0.0,0.0,1187.1337506927193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5980.527005967179
t1290,4032.3184391242894,0.0,0.0,1063.1351911169404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5347.264158119783
t1291,3640.154020210248,0.0,0.0,964.5461724378347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4856.510720526636
t1292,3918.241942595465,0.0,0.0,1034.676505312662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5204.72897578668
t1293,4343.005406688344,0.0,0.0,1141.3965770787036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5736.212511645601
t1294,5013.761923763058,0.0,0.0,1292.8374408228938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.39057590895638,6492.989940494908
t1295,5013.761923763058,0.0,0.0,2261.7805996471425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7527.353051288754
t1296,5013.761923763058,0.0,0.0,3335.266532968505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8600.838984610116
t1297,5013.761923763058,0.0,0.0,4150.670618522916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9416.243070164526
t1298,5013.761923763058,0.0,0.0,4652.440139305704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9918.012590947315
t1299,5013.761923763058,0.0,0.0,4895.107040049718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10160.67949169133
t1300,5013.761923763058,0.0,0.0,5008.237227029526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10273.809678671138
t1301,5013.761923763058,0.0,0.0,4933.166833646833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10198.739285288444
t1302,5013.761923763058,0.0,0.0,4569.164287212836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9834.736738854446
t1303,5013.761923763058,0.0,0.0,3807.234942278483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9072.807393920093
t1304,5013.761923763058,0.0,0.0,3014.444571005948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8280.01702264756
t1305,5013.761923763058,0.0,-2.842170943040401e-14,2302.2635998906053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7567.8360515322165
t1306,5013.761923763058,0.0,-2.842170943040401e-14,1809.6245831039341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7075.197034745545
t1307,5013.761923763058,0.0,2.842170943040401e-14,1662.7396591367633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6928.3121107783745
t1308,5013.761923763058,0.0,2.842170943040401e-14,1742.6565277038126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7008.228979345424
t1309,5013.761923763058,0.0,2.842170943040401e-14,1920.8308677967107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7186.403319438322
t1310,5013.761923763058,0.0,-2.842170943040401e-14,2135.7284324647535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7401.300884106365
t1311,5013.761923763058,0.0,0.0,2260.801244001207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7526.373695642818
t1312,5013.761923763058,0.0,1.4210854715202004e-14,2251.929578745783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7517.502030387394
t1313,5013.761923763058,0.0,7.105427357601002e-15,1867.3775403429327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7132.949991984544
t1314,5013.761923763058,0.0,0.0,1253.1985570240777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58215216245492,6300.54263294959
t1315,4213.645587532302,0.0,0.0,1108.8723647309562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5574.328480141811
t1316,4447.915941960259,0.0,0.0,1166.8061179753786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5866.532587814191
t1317,4781.019793484044,0.0,0.0,1250.1494121164778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6282.979733479076
t1318,5013.761923763058,0.0,0.0,1631.457934560347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6897.030386201958
t1319,5013.761923763058,0.0,0.0,2460.2194019915523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7725.791853633164
t1320,5013.761923763058,0.0,0.0,3331.163803613421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8596.736255255031
t1321,5013.761923763058,0.0,0.0,4128.046183187206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9393.618634828817
t1322,5013.761923763058,0.0,0.0,4773.78379529694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10039.356246938552
t1323,5013.761923763058,0.0,0.0,5055.518860972681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10321.091312614293
t1324,5013.761923763058,0.0,0.0,5070.954219234086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10336.526670875697
t1325,5013.761923763058,0.0,0.0,4909.526016675256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10175.098468316866
t1326,5013.761923763058,0.0,0.0,4509.521241790291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9775.093693431902
t1327,5013.761923763058,0.0,0.0,3943.9935452926657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9209.565996934276
t1328,5013.761923763058,0.0,0.0,3166.9201602084077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8432.492611850019
t1329,5013.761923763058,0.0,-2.842170943040401e-14,2445.692985938178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7711.265437579789
t1330,5013.761923763058,0.0,5.684341886080802e-14,2115.883256463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7381.455708105325
t1331,5013.761923763058,0.0,0.0,2113.832380939064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7379.404832580675
t1332,5013.761923763058,0.0,0.0,2153.679896133126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7419.252347774737
t1333,5013.761923763058,0.0,0.0,2230.3486978416113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7495.9211494832225
t1334,5013.761923763058,0.0,-5.684341886080802e-14,2317.4438864612757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7583.016338102887
t1335,5013.761923763058,0.0,0.0,2302.2780064895833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7567.8504581311945
t1336,5013.761923763058,0.0,2.842170943040401e-14,2007.4467036897458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7273.019155331357
t1337,4812.263618700719,0.0,0.0,1191.1992772361882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71425940587497,6025.1771553427825
t1338,3716.550471749233,0.0,0.0,983.8574235193082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4952.218423147095
t1339,3690.068787940706,0.0,0.0,977.7591337041067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4919.638449523366
t1340,4045.569361827109,0.0,0.0,1066.184336024542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5363.564225730204
t1341,4422.450458113932,0.0,0.0,1161.7242097960443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5835.985195788529
t1342,5013.761923763058,0.0,0.0,1779.5287552423833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7045.101206883995
t1343,5013.761923763058,0.0,0.0,2948.651952136006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8214.224403777618
t1344,5013.761923763058,0.0,0.0,3932.6937285620143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9198.266180203625
t1345,5013.761923763058,0.0,0.0,3188.2244948595453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8453.796946501157
t1346,5013.761923763058,0.0,0.0,3573.822694056177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8839.395145697788
t1347,5013.761923763058,0.0,0.0,3734.222114041936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8999.794565683547
t1348,5013.761923763058,0.0,0.0,3727.045437904836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8992.617889546447
t1349,5013.761923763058,0.0,0.0,3337.311697177446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8602.884148819057
t1350,5013.761923763058,0.0,0.0,2224.7495886231018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7490.322040264713
t1351,4187.143742126663,0.0,0.0,1101.7576932798893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5540.711963285105
t1352,3402.8149042985797,0.0,0.0,905.5960375575451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4560.221469734678
t1353,3446.7899471484097,0.0,0.0,888.317549747806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4586.918024774769
t1354,3503.892394002294,0.0,0.0,883.2356415684699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4638.938563449317
t1355,3570.017772345618,0.0,0.0,887.3011681119406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4709.129468336112
t1356,3644.455811821219,0.0,-2.842170943040401e-14,904.5796559216778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4800.84599562145
t1357,3740.5948684164186,0.0,0.0,927.9564335466202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4920.361829841592
t1358,3812.9987621404316,0.0,0.0,950.3168295356954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5015.12611955468
t1359,3891.671073577976,0.0,0.0,979.7918969758412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5123.273498432371
t1360,3697.2268583282766,0.0,-1.4210854715202004e-14,948.2840662639628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4897.321452470793
t1361,2613.9866666053103,0.0,1.1102230246251565e-16,707.4016185634719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3573.198813047336
t1362,1659.9636415669147,0.0,0.0,468.55193413471534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2380.326103580184
t1363,1677.2793641185317,0.0,0.0,472.6174606781806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2401.707352675266
t1364,1967.5818476472568,0.0,0.0,545.7969384606076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2765.1893139864183
t1365,2492.174847201054,0.0,0.0,676.9101694874589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3420.8955445670667
t1366,3356.985098014032,0.0,0.0,893.3994579271421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4502.195083819727
t1367,4492.729548282608,0.0,0.0,1177.9863159699162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5922.526392131078
t1368,5013.761923763058,0.0,0.0,1939.9405761653443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7205.5130278069555
t1369,5013.761923763058,0.0,0.0,2737.8517383122044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8003.424189953816
t1370,5013.761923763058,0.0,0.0,3156.3454070021244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8421.917858643736
t1371,5013.761923763058,0.0,0.0,3354.784209346536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8620.356660988147
t1372,5013.761923763058,0.0,0.0,3365.100456616986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8630.672908258597
t1373,5013.761923763058,0.0,0.0,3029.8702390827284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8295.44269072434
t1374,5013.761923763058,0.0,0.0,1964.6101757099968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7230.182627351608
t1375,3989.5372327263412,0.0,0.0,1052.97137475827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5294.319135363165
t1376,3167.5081883113116,0.0,0.0,845.6295210413919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4264.948237231257
t1377,3010.1663207932097,0.0,-7.105427357601002e-15,795.8268208839054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4057.803669555669
t1378,2978.6556838732076,0.0,1.4210854715202004e-14,774.4828065306956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4004.949018282457
t1379,2919.0234942152465,0.0,0.0,750.0896472698878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3920.923669363688
t1380,2894.983377531633,0.0,-2.842170943040401e-14,739.9258309112156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3886.7197363214023
t1381,2892.9223784011765,0.0,2.842170943040401e-14,745.0077390905517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3889.740645370282
t1382,2886.57615590804,0.0,0.0,748.0568839981534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3886.4435677847473
t1383,2961.4620594573616,0.0,0.0,765.3353718078924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3978.607959143808
t1384,2754.5981946989978,0.0,0.0,724.680106373211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3731.0888289507625
t1385,1820.9063059395949,0.0,0.0,508.1908179335278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2580.9076517516764
t1386,1248.4309385797415,0.0,0.0,364.8810072762717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,1865.1224737345667
t1387,1356.4102353353665,0.0,0.0,392.323311444683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2000.544074658603
t1388,1729.226531773391,0.0,0.0,484.8140403085854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2465.85109996053
t1389,2315.9488602011515,0.0,0.0,632.1893775093104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3199.9487655890157
t1390,3254.0868010694094,0.0,0.0,867.9899170304652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4373.887245978428
t1391,4427.551619522043,0.0,0.0,1161.7242097960443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5841.086357196641
t1392,5013.761923763058,0.0,0.0,1894.671294255466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7160.243745897077
t1393,5013.761923763058,0.0,0.0,2758.418608501769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8023.99106014338
t1394,5013.761923763058,0.0,0.0,3218.0460175708185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8483.61846921243
t1395,5013.761923763058,0.0,0.0,3406.221796058906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8671.794247700518
t1396,5013.761923763058,0.0,0.0,3408.2793612050536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8673.851812846666
t1397,5013.761923763058,0.0,0.0,3065.8724675336953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8331.444919175306
t1398,5013.761923763058,0.0,0.0,1982.1030991175467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7247.675550759158
t1399,3979.3550715072324,0.0,0.0,1049.9222298506666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5281.087829236452
t1400,3152.2450272812057,0.0,0.0,841.5639944979175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4245.6195496576765
t1401,3140.078011653034,0.0,1.4210854715202004e-14,819.203598508846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4211.092138040433
t1402,3187.67931791051,0.0,-2.842170943040401e-14,814.1216903295135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4253.611536118577
t1403,3188.217600292757,0.0,2.842170943040401e-14,805.9906372425739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4246.0187654138845
t1404,3301.3263323983447,0.0,0.0,829.3674148675163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4382.504275144414
t1405,3456.5332986939584,0.0,0.0,866.973535394598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4575.31736196711
t1406,3487.5674385969987,0.0,0.0,876.1209701174012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4615.498936592953
t1407,3471.7314742314175,0.0,0.0,883.2356415684717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4606.7776436784425
t1408,3219.0015364080855,0.0,0.0,839.5312312261885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4310.343295512827
t1409,2189.637640931707,0.0,0.0,601.6979284332974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3043.1460972435584
t1410,1430.7742869499552,0.0,0.0,409.6017992544239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2092.186614082933
t1411,1507.1707384889405,0.0,0.0,429.92943197176464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2188.910698339259
t1412,1811.7403446826856,0.0,0.0,506.15805466179154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2569.708927223031
t1413,2295.584537762934,0.0,0.0,628.1238509658415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3175.518916607329
t1414,3123.710781951162,0.0,0.0,835.4657046827178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4210.987014512433
t1415,4253.358032446539,0.0,0.0,1119.0361810896266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5624.204741414719
t1416,5013.761923763058,0.0,0.0,1654.0823698960576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6919.654821537669
t1417,5013.761923763058,0.0,0.0,2496.2012192040584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7761.77367084567
t1418,5013.761923763058,0.0,0.0,2916.772864278587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8182.345315920198
t1419,5013.761923763058,0.0,0.0,3092.599632224491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8358.172083866102
t1420,5013.761923763058,0.0,0.0,3092.599632224492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8358.172083866104
t1421,5013.761923763058,0.0,0.0,2771.7759903785645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8037.348442020176
t1422,5013.761923763058,0.0,0.0,1658.2055104896062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6923.7779621312175
t1423,3713.501871862637,0.0,0.0,982.8410418834428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4948.153441624633
t1424,2973.986640356903,0.0,0.0,797.859584155638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4023.656752391095
t1425,3083.0523600489505,0.0,-1.4210854715202004e-14,797.859584155638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4132.722472083142
t1426,3251.470542644379,0.0,0.0,820.219980144715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4323.501050667647
t1427,3342.4861714057733,0.0,0.0,831.4001781392526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4425.696877423579
