Resource,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery,Total
t822,4410.602594588555,0.0,43.72800545230058,4650.156859830595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9104.48745987145
t823,4410.602594588555,0.0,39.35520490707053,5072.048690607742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9522.006490103367
t824,4410.602594588555,0.0,91.30728477929918,5990.13773345889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10492.047612826744
t825,4410.602594588555,0.0,163.19773044032914,7117.297828679004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.098153707888
t826,4410.602594588555,0.0,212.74276414087154,8073.793138077176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12697.138496806601
t827,4410.602594588555,0.0,290.2897683053642,8604.304013301024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42714347754513,13377.623519672488
t828,4675.971621305809,0.0,263.0500291291146,8693.74559725732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.50692480227693,13822.274172494523
t829,5086.977074987962,0.0,262.2877978414139,8747.613823958276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14096.878696787651
t830,5149.146846562327,0.0,259.1987552544166,8762.859548496283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14171.205150313026
t831,4963.048115574284,0.0,227.18504117098917,8773.023364854953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,14215.06704947878
t832,5345.09601331872,0.0,181.41104647275526,8792.334615936426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14318.841675727901
t833,5549.767453178287,0.0,128.49614813185207,8831.973499735243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14510.237101045383
t834,5721.332886302623,0.0,64.91001176313978,8858.399422267787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14644.642320333549
t835,5677.498203632258,0.0,34.38064281891889,8839.088171186311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.96701763749
t836,5534.381270251586,0.0,14.522511902507166,8798.432905751628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14347.336687905721
t837,5639.5673563580995,0.0,0.0,8821.809683376572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14461.37703973467
t838,5377.778956562303,0.0,0.0,8755.744877045214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14133.523833607516
t839,4410.602594588555,0.0,0.0,8486.403743540444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12897.006338128998
t840,4410.602594588555,0.0,0.0,7275.155876897124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11685.758471485678
t841,4410.602594588555,0.0,0.0,6318.890458973446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10729.493053562
t842,4410.602594588555,0.0,0.0,5505.694850457252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9916.297445045806
t843,4410.602594588555,0.0,0.0,5231.1692730942805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9641.771867682835
t844,4410.602594588555,0.0,0.0,5147.873009762951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9558.475604351506
t845,4410.602594588555,0.0,0.0,5361.747170368766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9772.349764957322
t846,4410.602594588555,0.0,34.581229999892756,6032.118412330599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10477.302236919048
t847,4410.602594588555,0.0,46.01469931540254,7693.514067600923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12150.13136150488
t848,4894.186250031973,0.0,97.52548738948873,8659.188621637843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13650.900359059306
t849,5480.896649196406,0.0,153.56954575358404,8819.776920104838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14454.243115054827
t850,5629.492466825217,0.0,197.3777860782742,8932.595281686083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,15011.276062468127
t851,6212.957944639495,0.0,220.12437240070943,9020.004102370647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15453.08641941085
t852,6425.994657090279,0.0,222.00989190186365,9073.872329071603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15721.876878063746
t853,6542.310713000055,0.0,223.85529396682318,9103.347396511746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15869.513403478624
t854,6658.714020828174,0.0,221.5284826675265,9132.822463951892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16013.064967447594
t855,6667.793825465524,0.0,213.46487799237747,9133.838845587758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16015.097549045659
t856,6714.215620890045,0.0,175.19284386256572,9134.855227223627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16024.263691976237
t857,6777.3056634041,0.0,126.36992401352921,9137.904372131226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16041.579959548857
t858,6724.575093334631,0.0,67.03623588146263,9110.462067962817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15902.07339717891
t859,6410.187549237708,0.0,33.05676742449145,9023.053247278249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15466.297563940447
t860,6156.424707772261,0.0,3.650686693724176,8951.906532767554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15111.98192723354
t861,6218.139923491153,0.0,0.0,8966.135875669694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15184.275799160847
t862,5642.876521651859,0.0,0.0,8853.31751408845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.60453755601944,14617.798573296328
t863,4410.602594588555,0.0,0.0,8548.403023328334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.32953072380226,13099.335148640692
t864,4410.602594588555,0.0,0.0,7478.779414583821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11889.382009172376
t865,4410.602594588555,0.0,0.0,6523.509967057551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10934.112561646107
t866,4410.602594588555,0.0,0.0,5786.196169393839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10196.798763982395
t867,4410.602594588555,0.0,0.0,5404.9384758940405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9815.541070482595
t868,4410.602594588555,0.0,0.0,5295.943830444988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9706.546425033543
t869,4410.602594588555,0.0,0.0,5535.5491853441945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9946.151779932748
t870,4410.602594588555,0.0,23.548935046330683,6184.161042715811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10618.312572350696
t871,4410.602594588555,0.0,48.221158306114944,7845.511403368444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12304.335156263114
t872,4748.887516413433,0.0,90.94622785354628,8684.598162534518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,13776.24243468005
t873,5335.9809994341,0.0,125.20651836388085,8841.120934458046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,14554.11898013458
t874,5940.4767498280735,0.0,155.2945955099592,8938.693571501282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.123540401268183,15044.588457240583
t875,6260.536898702288,0.0,175.59401822451343,9021.020484006514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15457.151400933315
t876,6424.199230633447,0.0,189.15371165834605,9065.741275984665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15679.094218276457
t877,6500.869487179841,0.0,192.96486809684936,9086.068908702007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15779.903263978696
t878,6650.8880401490005,0.0,190.63805679755262,9122.658647593222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15964.184744539776
t879,6623.109659589112,0.0,187.86995370011337,9114.527594506282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15925.507207795508
t880,6589.78509467337,0.0,152.92766677446772,9098.26548833241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15840.978249780248
t881,6609.859798447888,0.0,106.39144078853313,9091.150816881342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15807.402056117764
t882,6537.525716664908,0.0,61.58026455897375,9061.675749441198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15660.78173066508
t883,6336.942165146218,0.0,11.59393906028887,8998.660088017437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15347.196192223944
t884,6189.605678161114,0.0,0.0,8959.021204218623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15148.626882379736
t885,6263.9697297757,0.0,0.0,8977.316073664231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15241.285803439932
t886,5732.263330486507,0.0,0.0,8844.170079365647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14576.433409852154
t887,4587.332757363911,0.0,0.0,8557.550458051137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13144.883215415048
t888,4410.602594588555,0.0,0.0,7357.586670484654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11768.189265073208
t889,4410.602594588555,0.0,0.0,6439.368645220885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10849.97123980944
t890,4410.602594588555,0.0,0.0,5917.011843010072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10327.614437598626
t891,4410.602594588555,0.0,0.0,5635.276777334333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10045.879371922889
t892,4410.602594588555,0.0,0.0,5804.792338886936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10215.39493347549
t893,4410.602594588555,0.0,0.0,5849.954345108679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10260.556939697235
t894,4410.602594588555,0.0,0.0,6528.812802116242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10939.415396704797
t895,4410.602594588555,0.0,6.097850301605218,8396.992390628375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12813.692835518534
t896,5277.070243390497,0.0,36.54698437343654,8739.482770871338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14053.099998635273
t897,5544.075240657169,0.0,76.02254158909136,8880.759818256862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,14752.668128381676
t898,6105.237939808927,0.0,93.55386120620639,8961.053967490358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15159.845768505491
t899,6331.068948015667,0.0,116.26033009244686,9023.053247278249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15470.382525386362
t900,6416.421685493235,0.0,141.93548925710041,9051.511933082527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15609.869107832863
t901,6395.147600815664,0.0,146.91005134525201,9047.446406539057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15589.504058699973
t902,6428.917393954311,0.0,138.6057420529344,9053.54469635426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15621.067832361505
t903,6357.711101568973,0.0,116.09986034766777,9030.16791872932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15503.97888064596
t904,6278.92261374282,0.0,101.1761740832129,9006.791141104377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15386.88992893041
t905,6333.540209645421,0.0,71.00786206474497,9012.889430919578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15417.437502629744
t906,6338.56152035482,0.0,46.49610854973979,9010.856667647844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.123540401268079,15406.037836953672
t907,6187.751838487209,0.0,21.222123747033955,8964.10311239796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15173.077074632201
t908,5747.516954580437,0.0,19.256369373490163,8917.349557148074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,14935.933408980554
t909,6047.015097899358,0.0,0.0,8923.447846963276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14970.462944862633
t910,5681.332362793848,0.0,0.0,8831.97349973524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14513.305862529089
t911,4576.134396182603,0.0,0.0,8554.501313143535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13130.63570932614
t912,4410.602594588555,0.0,0.0,7576.461842365019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11987.064436953573
t913,4410.602594588555,0.0,0.0,6342.715000012759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10753.317594601314
t914,4410.602594588555,0.0,0.0,5774.0725342561955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10184.67512884475
t915,4410.602594588555,0.0,0.0,5528.114321626884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9938.716916215439
t916,4410.602594588555,0.0,0.0,5572.3964723004965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9982.999066889051
t917,4410.602594588555,0.0,0.0,5497.489391747078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.091986335632
t918,4410.602594588555,0.0,40.799432610082285,6153.339567224986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10604.741594423624
t919,4410.602594588555,0.0,41.32095928061431,7750.71188367777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12202.635437546938
t920,4656.8529323328485,0.0,96.40219917603513,8663.254148181311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,13668.319807568749
t921,5464.122614912427,0.0,153.04801908305203,8815.711393561369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14432.882027556847
t922,5774.384429598841,0.0,193.1654552778232,8904.136595881804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14871.686480758468
t923,6028.394547957037,0.0,224.37682063735514,8975.283310392497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15228.05467898689
t924,6135.289253372415,0.0,240.7447346048218,9005.774759468508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15381.808747445746
t925,6168.816596066701,0.0,251.01479827068323,9015.93857582718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15435.769970164565
t926,6260.1349880429525,0.0,254.42478034723882,9041.348116723855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15555.907885114048
t927,6313.5417185495435,0.0,232.60089505728322,9048.462788174926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15594.605401781751
t928,6110.709840748303,0.0,190.8386439785265,9051.511933082527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,15604.87094568791
t929,6430.8747696283845,0.0,134.47364612487297,9056.59384126186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.123540401267974,15632.065797416386
t930,6418.989612442889,0.0,63.98731073066002,9032.200682001052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15515.177605174602
t931,6159.550701405272,0.0,34.13993820175027,8960.037585854494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15153.728225461517
t932,5844.1465463129625,0.0,75.54113235475413,8890.923634615532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14810.611313283249
t933,5949.217962362844,0.0,0.0,8899.054687702464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14848.272650065308
t934,5701.716846829178,0.0,0.0,8837.055407914579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14538.772254743757
t935,4575.118196220399,0.0,0.0,8553.484931507672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13128.60312772807
t936,4410.602594588555,0.0,0.0,7262.998600723931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11673.601195312487
t937,4410.602594588555,0.0,0.0,6235.777919709854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10646.38051429841
t938,4410.602594588555,0.0,0.0,5853.102755403164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10263.70534999172
t939,4410.602594588555,0.0,0.0,5512.753426877951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.356021466505
t940,4410.602594588555,0.0,0.0,5236.075409617902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9646.678004206457
t941,4410.602594588555,0.0,0.0,5289.763124705292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.365719293848
t942,4410.602594588555,0.0,75.01960568422209,5772.186056168847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10257.808256441625
t943,4410.602594588555,0.0,37.309215661137195,7362.994395860983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11810.906206110674
t944,4410.602594588555,0.0,98.36795354957891,8590.07467039888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.6882552265581,13305.733473763572
t945,5273.989141610273,0.0,167.97170534750694,8772.006983219086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14213.967830176865
t946,5694.615922821922,0.0,221.00695599699438,8889.907252979667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14805.530131798583
t947,6010.8614825127315,0.0,260.2418085954807,8979.348836935964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15250.452128044177
t948,6161.673621332637,0.0,279.53829540516557,9022.036865642382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15463.248782380184
t949,6214.129051600697,0.0,278.01383282976417,9035.249826908654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15527.392711339115
t950,6317.66265524886,0.0,275.3259646047146,9060.659367805329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15653.647987658904
t951,6349.716486768481,0.0,243.2721330850924,9060.659367805329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15653.647987658904
t952,6366.1607849525635,0.0,197.29755120588464,9052.528314718393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15615.986650876841
t953,6396.305084718142,0.0,137.60280614806513,9045.413643267324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15579.32153413353
t954,6232.92635465442,0.0,64.34836765641296,9000.692851289172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24581305326351,15353.213386653268
t955,5939.781276719724,0.0,34.90216948945093,8905.15297751767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14879.836423726843
t956,5522.125855374491,0.0,92.99221709947959,8815.711393561369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14430.829466035339
t957,5552.988743600005,0.0,0.0,8799.449287387497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14352.438030987501
t958,5084.306421511158,0.0,0.0,8746.597442322409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,14082.71439171212
t959,4410.602594588555,0.0,0.0,8506.731376257785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12917.333970846339
t960,4410.602594588555,0.0,0.0,7148.852032108253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11559.454626696808
t961,4410.602594588555,0.0,0.0,6106.195992832775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10516.79858742133
t962,4410.602594588555,0.0,0.0,5478.967685766454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889.570280355008
t963,4410.602594588555,0.0,0.0,5126.289757937521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9536.892352526076
t964,4410.602594588555,0.0,0.0,4930.924902375125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9341.527496963681
t965,4410.602594588555,0.0,0.0,4884.659650067835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9295.262244656391
t966,4410.602594588555,0.0,75.7016020995332,5079.321427710972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9565.625624399061
t967,4410.602594588555,0.0,37.26909822494242,5506.044217165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9953.915909978914
t968,4410.602594588555,0.0,97.36501764470962,6567.013212576351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11074.980824809616
t969,4410.602594588555,0.0,165.12336737767816,7960.4230448352355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12536.149006801468
t970,4410.602594588555,0.0,215.39051492972644,8547.386641692467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.379751210749
t971,4410.602594588555,0.0,251.8973818669682,8634.795462377031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.9304667426859,13524.22590557524
t972,4756.47383977088,0.0,263.77214298062046,8665.286911453046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13685.532894204545
t973,4758.172361412591,0.0,260.0412214145067,8665.286911453046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13683.500494280144
t974,4663.009712607603,0.0,256.39053472078257,8640.893752192236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13560.293999520622
t975,4598.034561625582,0.0,231.7183114609983,8618.533356203161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13448.28622928974
t976,4518.391585924966,0.0,190.8386439785265,8612.435066387958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.21613629238969,13417.88143258384
t977,4705.254109218087,0.0,135.71728664691088,8620.566119474895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13461.537515339893
t978,4798.879117159332,0.0,67.55776255199464,8627.680790925964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13494.11767063729
t979,4700.2025644167115,0.0,34.82193461706137,8594.140196942351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13329.164695976124
t980,4410.602594588555,0.0,19.53719142685356,8544.337496784865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.19386988642023,13078.671152686693
t981,4612.798241210238,0.0,0.0,8563.64874786634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13176.44698907658
t982,4410.602594588555,0.0,0.0,8535.190062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4041232368798,13032.196779887498
t983,4410.602594588555,0.0,0.0,7693.8332696547795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12104.435864243334
t984,4410.602594588555,0.0,0.0,6559.66310740059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10970.265701989145
t985,4410.602594588555,0.0,0.0,5670.229811973765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.83240656232
t986,4410.602594588555,0.0,0.0,5111.891192550444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9522.493787139
t987,4410.602594588555,0.0,0.0,5038.727452421828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9449.330047010382
t988,4410.602594588555,0.0,0.0,4842.313403047898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252.915997636454
t989,4410.602594588555,0.0,0.0,4542.252756396476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8952.855350985032
t990,4410.602594588555,0.0,49.665386009126706,4419.988366793076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8880.256347390758
t991,4410.602594588555,0.0,45.17223315531235,4767.96042927419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9223.735257018056
t992,4410.602594588555,0.0,99.57147663542206,5547.829786304104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10058.003857528081
t993,4410.602594588555,0.0,163.03726069555006,6545.764284063671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11119.404139347775
t994,4410.602594588555,0.0,214.66840107822057,7305.811583570358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11931.082579237134
t995,4410.602594588555,0.0,253.42184444236952,7763.216303050211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12427.240742081136
t996,4410.602594588555,0.0,268.54611788779823,8032.746585142961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12711.895297619314
t997,4410.602594588555,0.0,269.5089363564728,8152.066307213972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12832.177838159001
t998,4410.602594588555,0.0,265.73789735416426,8090.080699382563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12766.421191325282
