Time_Index,NG,west_north_central_naturalgas_ccs90,None,west_north_central_naturalgas_ccs100,west_north_central_uranium
689,3.23,4.32,0,4.45,0.66
690,3.23,4.32,0,4.45,0.66
691,3.23,4.32,0,4.45,0.66
692,3.23,4.32,0,4.45,0.66
693,3.23,4.32,0,4.45,0.66
694,3.23,4.32,0,4.45,0.66
695,3.23,4.32,0,4.45,0.66
696,3.23,4.32,0,4.45,0.66
697,3.23,4.32,0,4.45,0.66
698,3.23,4.32,0,4.45,0.66
699,3.23,4.32,0,4.45,0.66
700,3.23,4.32,0,4.45,0.66
701,3.23,4.32,0,4.45,0.66
702,3.23,4.32,0,4.45,0.66
703,3.23,4.32,0,4.45,0.66
704,3.23,4.32,0,4.45,0.66
705,3.23,4.32,0,4.45,0.66
706,3.23,4.32,0,4.45,0.66
707,3.23,4.32,0,4.45,0.66
708,3.23,4.32,0,4.45,0.66
709,3.23,4.32,0,4.45,0.66
710,3.23,4.32,0,4.45,0.66
711,3.23,4.32,0,4.45,0.66
712,3.23,4.32,0,4.45,0.66
713,3.23,4.32,0,4.45,0.66
714,3.23,4.32,0,4.45,0.66
715,3.23,4.32,0,4.45,0.66
716,3.23,4.32,0,4.45,0.66
717,3.23,4.32,0,4.45,0.66
718,3.23,4.32,0,4.45,0.66
719,3.23,4.32,0,4.45,0.66
720,3.23,4.32,0,4.45,0.66
721,3.23,4.32,0,4.45,0.66
722,3.23,4.32,0,4.45,0.66
723,3.23,4.32,0,4.45,0.66
724,3.23,4.32,0,4.45,0.66
725,3.23,4.32,0,4.45,0.66
726,3.23,4.32,0,4.45,0.66
727,3.23,4.32,0,4.45,0.66
728,3.23,4.32,0,4.45,0.66
729,3.23,4.32,0,4.45,0.66
730,3.23,4.32,0,4.45,0.66
731,3.23,4.32,0,4.45,0.66
732,3.23,4.32,0,4.45,0.66
733,3.23,4.32,0,4.45,0.66
734,3.23,4.32,0,4.45,0.66
735,3.23,4.32,0,4.45,0.66
736,3.23,4.32,0,4.45,0.66
737,3.23,4.32,0,4.45,0.66
738,3.23,4.32,0,4.45,0.66
739,3.23,4.32,0,4.45,0.66
740,3.23,4.32,0,4.45,0.66
741,3.23,4.32,0,4.45,0.66
742,3.23,4.32,0,4.45,0.66
743,3.23,4.32,0,4.45,0.66
744,3.23,4.32,0,4.45,0.66
745,3.23,4.32,0,4.45,0.66
746,3.23,4.32,0,4.45,0.66
747,3.23,4.32,0,4.45,0.66
748,3.23,4.32,0,4.45,0.66
749,3.23,4.32,0,4.45,0.66
750,3.23,4.32,0,4.45,0.66
751,3.23,4.32,0,4.45,0.66
752,3.23,4.32,0,4.45,0.66
753,3.23,4.32,0,4.45,0.66
754,3.23,4.32,0,4.45,0.66
755,3.23,4.32,0,4.45,0.66
756,3.23,4.32,0,4.45,0.66
757,3.23,4.32,0,4.45,0.66
758,3.23,4.32,0,4.45,0.66
759,3.23,4.32,0,4.45,0.66
760,3.23,4.32,0,4.45,0.66
761,3.23,4.32,0,4.45,0.66
762,3.23,4.32,0,4.45,0.66
763,3.23,4.32,0,4.45,0.66
764,3.23,4.32,0,4.45,0.66
765,3.23,4.32,0,4.45,0.66
766,3.23,4.32,0,4.45,0.66
767,3.23,4.32,0,4.45,0.66
768,3.23,4.32,0,4.45,0.66
769,3.23,4.32,0,4.45,0.66
770,3.23,4.32,0,4.45,0.66
771,3.23,4.32,0,4.45,0.66
772,3.23,4.32,0,4.45,0.66
773,3.23,4.32,0,4.45,0.66
774,3.23,4.32,0,4.45,0.66
775,3.23,4.32,0,4.45,0.66
776,3.23,4.32,0,4.45,0.66
777,3.23,4.32,0,4.45,0.66
778,3.23,4.32,0,4.45,0.66
779,3.23,4.32,0,4.45,0.66
780,3.23,4.32,0,4.45,0.66
781,3.23,4.32,0,4.45,0.66
782,3.23,4.32,0,4.45,0.66
783,3.23,4.32,0,4.45,0.66
784,3.23,4.32,0,4.45,0.66
785,3.23,4.32,0,4.45,0.66
786,3.23,4.32,0,4.45,0.66
787,3.23,4.32,0,4.45,0.66
788,3.23,4.32,0,4.45,0.66
789,3.23,4.32,0,4.45,0.66
790,3.23,4.32,0,4.45,0.66
791,3.23,4.32,0,4.45,0.66
792,3.23,4.32,0,4.45,0.66
793,3.23,4.32,0,4.45,0.66
794,3.23,4.32,0,4.45,0.66
795,3.23,4.32,0,4.45,0.66
796,3.23,4.32,0,4.45,0.66
797,3.23,4.32,0,4.45,0.66
798,3.23,4.32,0,4.45,0.66
799,3.23,4.32,0,4.45,0.66
800,3.23,4.32,0,4.45,0.66
801,3.23,4.32,0,4.45,0.66
802,3.23,4.32,0,4.45,0.66
803,3.23,4.32,0,4.45,0.66
804,3.23,4.32,0,4.45,0.66
805,3.23,4.32,0,4.45,0.66
806,3.23,4.32,0,4.45,0.66
807,3.23,4.32,0,4.45,0.66
808,3.23,4.32,0,4.45,0.66
809,3.23,4.32,0,4.45,0.66
810,3.23,4.32,0,4.45,0.66
811,3.23,4.32,0,4.45,0.66
812,3.23,4.32,0,4.45,0.66
813,3.23,4.32,0,4.45,0.66
814,3.23,4.32,0,4.45,0.66
815,3.23,4.32,0,4.45,0.66
816,3.23,4.32,0,4.45,0.66
817,3.23,4.32,0,4.45,0.66
818,3.23,4.32,0,4.45,0.66
819,3.23,4.32,0,4.45,0.66
820,3.23,4.32,0,4.45,0.66
821,3.23,4.32,0,4.45,0.66
822,3.23,4.32,0,4.45,0.66
823,3.23,4.32,0,4.45,0.66
824,3.23,4.32,0,4.45,0.66
825,3.23,4.32,0,4.45,0.66
826,3.23,4.32,0,4.45,0.66
827,3.23,4.32,0,4.45,0.66
828,3.23,4.32,0,4.45,0.66
829,3.23,4.32,0,4.45,0.66
830,3.23,4.32,0,4.45,0.66
831,3.23,4.32,0,4.45,0.66
832,3.23,4.32,0,4.45,0.66
833,3.23,4.32,0,4.45,0.66
834,3.23,4.32,0,4.45,0.66
835,3.23,4.32,0,4.45,0.66
836,3.23,4.32,0,4.45,0.66
837,3.23,4.32,0,4.45,0.66
838,3.23,4.32,0,4.45,0.66
839,3.23,4.32,0,4.45,0.66
840,3.23,4.32,0,4.45,0.66
841,3.23,4.32,0,4.45,0.66
842,3.23,4.32,0,4.45,0.66
843,3.23,4.32,0,4.45,0.66
844,3.23,4.32,0,4.45,0.66
845,3.23,4.32,0,4.45,0.66
846,3.23,4.32,0,4.45,0.66
847,3.23,4.32,0,4.45,0.66
848,3.23,4.32,0,4.45,0.66
849,3.23,4.32,0,4.45,0.66
850,3.23,4.32,0,4.45,0.66
851,3.23,4.32,0,4.45,0.66
852,3.23,4.32,0,4.45,0.66
853,3.23,4.32,0,4.45,0.66
854,3.23,4.32,0,4.45,0.66
855,3.23,4.32,0,4.45,0.66
856,3.23,4.32,0,4.45,0.66
857,3.23,4.32,0,4.45,0.66
858,3.23,4.32,0,4.45,0.66
859,3.23,4.32,0,4.45,0.66
860,3.23,4.32,0,4.45,0.66
861,3.23,4.32,0,4.45,0.66
862,3.23,4.32,0,4.45,0.66
863,3.23,4.32,0,4.45,0.66
864,3.23,4.32,0,4.45,0.66
865,3.23,4.32,0,4.45,0.66
866,3.23,4.32,0,4.45,0.66
867,3.23,4.32,0,4.45,0.66
868,3.23,4.32,0,4.45,0.66
869,3.23,4.32,0,4.45,0.66
870,3.23,4.32,0,4.45,0.66
871,3.23,4.32,0,4.45,0.66
872,3.23,4.32,0,4.45,0.66
873,3.23,4.32,0,4.45,0.66
874,3.23,4.32,0,4.45,0.66
875,3.23,4.32,0,4.45,0.66
876,3.23,4.32,0,4.45,0.66
877,3.23,4.32,0,4.45,0.66
878,3.23,4.32,0,4.45,0.66
879,3.23,4.32,0,4.45,0.66
880,3.23,4.32,0,4.45,0.66
881,3.23,4.32,0,4.45,0.66
882,3.23,4.32,0,4.45,0.66
883,3.23,4.32,0,4.45,0.66
884,3.23,4.32,0,4.45,0.66
885,3.23,4.32,0,4.45,0.66
886,3.23,4.32,0,4.45,0.66
887,3.23,4.32,0,4.45,0.66
888,3.23,4.32,0,4.45,0.66
889,3.23,4.32,0,4.45,0.66
890,3.23,4.32,0,4.45,0.66
891,3.23,4.32,0,4.45,0.66
892,3.23,4.32,0,4.45,0.66
893,3.23,4.32,0,4.45,0.66
894,3.23,4.32,0,4.45,0.66
895,3.23,4.32,0,4.45,0.66
896,3.23,4.32,0,4.45,0.66
897,3.23,4.32,0,4.45,0.66
898,3.23,4.32,0,4.45,0.66
899,3.23,4.32,0,4.45,0.66
900,3.23,4.32,0,4.45,0.66
901,3.23,4.32,0,4.45,0.66
902,3.23,4.32,0,4.45,0.66
903,3.23,4.32,0,4.45,0.66
904,3.23,4.32,0,4.45,0.66
905,3.23,4.32,0,4.45,0.66
906,3.23,4.32,0,4.45,0.66
907,3.23,4.32,0,4.45,0.66
908,3.23,4.32,0,4.45,0.66
909,3.23,4.32,0,4.45,0.66
910,3.23,4.32,0,4.45,0.66
911,3.23,4.32,0,4.45,0.66
912,3.23,4.32,0,4.45,0.66
913,3.23,4.32,0,4.45,0.66
914,3.23,4.32,0,4.45,0.66
915,3.23,4.32,0,4.45,0.66
916,3.23,4.32,0,4.45,0.66
917,3.23,4.32,0,4.45,0.66
918,3.23,4.32,0,4.45,0.66
919,3.23,4.32,0,4.45,0.66
920,3.23,4.32,0,4.45,0.66
921,3.23,4.32,0,4.45,0.66
922,3.23,4.32,0,4.45,0.66
923,3.23,4.32,0,4.45,0.66
924,3.23,4.32,0,4.45,0.66
925,3.23,4.32,0,4.45,0.66
926,3.23,4.32,0,4.45,0.66
927,3.23,4.32,0,4.45,0.66
928,3.23,4.32,0,4.45,0.66
929,3.23,4.32,0,4.45,0.66
930,3.23,4.32,0,4.45,0.66
931,3.23,4.32,0,4.45,0.66
932,3.23,4.32,0,4.45,0.66
933,3.23,4.32,0,4.45,0.66
934,3.23,4.32,0,4.45,0.66
935,3.23,4.32,0,4.45,0.66
936,3.23,4.32,0,4.45,0.66
937,3.23,4.32,0,4.45,0.66
938,3.23,4.32,0,4.45,0.66
939,3.23,4.32,0,4.45,0.66
940,3.23,4.32,0,4.45,0.66
941,3.23,4.32,0,4.45,0.66
942,3.23,4.32,0,4.45,0.66
943,3.23,4.32,0,4.45,0.66
944,3.23,4.32,0,4.45,0.66
945,3.23,4.32,0,4.45,0.66
946,3.23,4.32,0,4.45,0.66
947,3.23,4.32,0,4.45,0.66
948,3.23,4.32,0,4.45,0.66
949,3.23,4.32,0,4.45,0.66
950,3.23,4.32,0,4.45,0.66
951,3.23,4.32,0,4.45,0.66
952,3.23,4.32,0,4.45,0.66
953,3.23,4.32,0,4.45,0.66
954,3.23,4.32,0,4.45,0.66
955,3.23,4.32,0,4.45,0.66
956,3.23,4.32,0,4.45,0.66
957,3.23,4.32,0,4.45,0.66
958,3.23,4.32,0,4.45,0.66
959,3.23,4.32,0,4.45,0.66
960,3.23,4.32,0,4.45,0.66
961,3.23,4.32,0,4.45,0.66
962,3.23,4.32,0,4.45,0.66
963,3.23,4.32,0,4.45,0.66
964,3.23,4.32,0,4.45,0.66
965,3.23,4.32,0,4.45,0.66
966,3.23,4.32,0,4.45,0.66
967,3.23,4.32,0,4.45,0.66
968,3.23,4.32,0,4.45,0.66
969,3.23,4.32,0,4.45,0.66
970,3.23,4.32,0,4.45,0.66
971,3.23,4.32,0,4.45,0.66
972,3.23,4.32,0,4.45,0.66
973,3.23,4.32,0,4.45,0.66
974,3.23,4.32,0,4.45,0.66
975,3.23,4.32,0,4.45,0.66
976,3.23,4.32,0,4.45,0.66
977,3.23,4.32,0,4.45,0.66
978,3.23,4.32,0,4.45,0.66
979,3.23,4.32,0,4.45,0.66
980,3.23,4.32,0,4.45,0.66
981,3.23,4.32,0,4.45,0.66
982,3.23,4.32,0,4.45,0.66
983,3.23,4.32,0,4.45,0.66
984,3.23,4.32,0,4.45,0.66
985,3.23,4.32,0,4.45,0.66
986,3.23,4.32,0,4.45,0.66
987,3.23,4.32,0,4.45,0.66
988,3.23,4.32,0,4.45,0.66
989,3.23,4.32,0,4.45,0.66
990,3.23,4.32,0,4.45,0.66
991,3.23,4.32,0,4.45,0.66
992,3.23,4.32,0,4.45,0.66
993,3.23,4.32,0,4.45,0.66
994,3.23,4.32,0,4.45,0.66
995,3.23,4.32,0,4.45,0.66
996,3.23,4.32,0,4.45,0.66
997,3.23,4.32,0,4.45,0.66
998,3.23,4.32,0,4.45,0.66
999,3.23,4.32,0,4.45,0.66
1000,3.23,4.32,0,4.45,0.66
1001,3.23,4.32,0,4.45,0.66
1002,3.23,4.32,0,4.45,0.66
1003,3.23,4.32,0,4.45,0.66
1004,3.23,4.32,0,4.45,0.66
1005,3.23,4.32,0,4.45,0.66
1006,3.23,4.32,0,4.45,0.66
1007,3.23,4.32,0,4.45,0.66
1008,3.23,4.32,0,4.45,0.66
1009,3.23,4.32,0,4.45,0.66
1010,3.23,4.32,0,4.45,0.66
1011,3.23,4.32,0,4.45,0.66
1012,3.23,4.32,0,4.45,0.66
1013,3.23,4.32,0,4.45,0.66
1014,3.23,4.32,0,4.45,0.66
1015,3.23,4.32,0,4.45,0.66
1016,3.23,4.32,0,4.45,0.66
1017,3.23,4.32,0,4.45,0.66
1018,3.23,4.32,0,4.45,0.66
1019,3.23,4.32,0,4.45,0.66
1020,3.23,4.32,0,4.45,0.66
1021,3.23,4.32,0,4.45,0.66
1022,3.23,4.32,0,4.45,0.66
1023,3.23,4.32,0,4.45,0.66
1024,3.23,4.32,0,4.45,0.66
1025,3.23,4.32,0,4.45,0.66
1026,3.23,4.32,0,4.45,0.66
1027,3.23,4.32,0,4.45,0.66
1028,3.23,4.32,0,4.45,0.66
1029,3.23,4.32,0,4.45,0.66
1030,3.23,4.32,0,4.45,0.66
1031,3.23,4.32,0,4.45,0.66
1032,3.23,4.32,0,4.45,0.66
1033,3.23,4.32,0,4.45,0.66
1034,3.23,4.32,0,4.45,0.66
1035,3.23,4.32,0,4.45,0.66
1036,3.23,4.32,0,4.45,0.66
1037,3.23,4.32,0,4.45,0.66
1038,3.23,4.32,0,4.45,0.66
1039,3.23,4.32,0,4.45,0.66
1040,3.23,4.32,0,4.45,0.66
1041,3.23,4.32,0,4.45,0.66
1042,3.23,4.32,0,4.45,0.66
1043,3.23,4.32,0,4.45,0.66
1044,3.23,4.32,0,4.45,0.66
1045,3.23,4.32,0,4.45,0.66
1046,3.23,4.32,0,4.45,0.66
1047,3.23,4.32,0,4.45,0.66
1048,3.23,4.32,0,4.45,0.66
1049,3.23,4.32,0,4.45,0.66
1050,3.23,4.32,0,4.45,0.66
1051,3.23,4.32,0,4.45,0.66
1052,3.23,4.32,0,4.45,0.66
1053,3.23,4.32,0,4.45,0.66
1054,3.23,4.32,0,4.45,0.66
1055,3.23,4.32,0,4.45,0.66
1056,3.23,4.32,0,4.45,0.66
1057,3.23,4.32,0,4.45,0.66
1058,3.23,4.32,0,4.45,0.66
1059,3.23,4.32,0,4.45,0.66
1060,3.23,4.32,0,4.45,0.66
1061,3.23,4.32,0,4.45,0.66
1062,3.23,4.32,0,4.45,0.66
1063,3.23,4.32,0,4.45,0.66
1064,3.23,4.32,0,4.45,0.66
1065,3.23,4.32,0,4.45,0.66
1066,3.23,4.32,0,4.45,0.66
1067,3.23,4.32,0,4.45,0.66
1068,3.23,4.32,0,4.45,0.66
1069,3.23,4.32,0,4.45,0.66
1070,3.23,4.32,0,4.45,0.66
1071,3.23,4.32,0,4.45,0.66
1072,3.23,4.32,0,4.45,0.66
1073,3.23,4.32,0,4.45,0.66
1074,3.23,4.32,0,4.45,0.66
1075,3.23,4.32,0,4.45,0.66
1076,3.23,4.32,0,4.45,0.66
1077,3.23,4.32,0,4.45,0.66
1078,3.23,4.32,0,4.45,0.66
1079,3.23,4.32,0,4.45,0.66
1080,3.23,4.32,0,4.45,0.66
1081,3.23,4.32,0,4.45,0.66
1082,3.23,4.32,0,4.45,0.66
1083,3.23,4.32,0,4.45,0.66
1084,3.23,4.32,0,4.45,0.66
1085,3.23,4.32,0,4.45,0.66
1086,3.23,4.32,0,4.45,0.66
1087,3.23,4.32,0,4.45,0.66
1088,3.23,4.32,0,4.45,0.66
1089,3.23,4.32,0,4.45,0.66
1090,3.23,4.32,0,4.45,0.66
1091,3.23,4.32,0,4.45,0.66
1092,3.23,4.32,0,4.45,0.66
1093,3.23,4.32,0,4.45,0.66
1094,3.23,4.32,0,4.45,0.66
1095,3.23,4.32,0,4.45,0.66
1096,3.23,4.32,0,4.45,0.66
1097,3.23,4.32,0,4.45,0.66
1098,3.23,4.32,0,4.45,0.66
1099,3.23,4.32,0,4.45,0.66
1100,3.23,4.32,0,4.45,0.66
1101,3.23,4.32,0,4.45,0.66
1102,3.23,4.32,0,4.45,0.66
1103,3.23,4.32,0,4.45,0.66
1104,3.23,4.32,0,4.45,0.66
1105,3.23,4.32,0,4.45,0.66
1106,3.23,4.32,0,4.45,0.66
1107,3.23,4.32,0,4.45,0.66
1108,3.23,4.32,0,4.45,0.66
1109,3.23,4.32,0,4.45,0.66
1110,3.23,4.32,0,4.45,0.66
1111,3.23,4.32,0,4.45,0.66
1112,3.23,4.32,0,4.45,0.66
1113,3.23,4.32,0,4.45,0.66
1114,3.23,4.32,0,4.45,0.66
1115,3.23,4.32,0,4.45,0.66
1116,3.23,4.32,0,4.45,0.66
1117,3.23,4.32,0,4.45,0.66
1118,3.23,4.32,0,4.45,0.66
1119,3.23,4.32,0,4.45,0.66
1120,3.23,4.32,0,4.45,0.66
1121,3.23,4.32,0,4.45,0.66
1122,3.23,4.32,0,4.45,0.66
1123,3.23,4.32,0,4.45,0.66
1124,3.23,4.32,0,4.45,0.66
1125,3.23,4.32,0,4.45,0.66
1126,3.23,4.32,0,4.45,0.66
1127,3.23,4.32,0,4.45,0.66
1128,3.23,4.32,0,4.45,0.66
1129,3.23,4.32,0,4.45,0.66
1130,3.23,4.32,0,4.45,0.66
1131,3.23,4.32,0,4.45,0.66
1132,3.23,4.32,0,4.45,0.66
1133,3.23,4.32,0,4.45,0.66
1134,3.23,4.32,0,4.45,0.66
1135,3.23,4.32,0,4.45,0.66
1136,3.23,4.32,0,4.45,0.66
1137,3.23,4.32,0,4.45,0.66
1138,3.23,4.32,0,4.45,0.66
1139,3.23,4.32,0,4.45,0.66
1140,3.23,4.32,0,4.45,0.66
1141,3.23,4.32,0,4.45,0.66
1142,3.23,4.32,0,4.45,0.66
1143,3.23,4.32,0,4.45,0.66
1144,3.23,4.32,0,4.45,0.66
1145,3.23,4.32,0,4.45,0.66
1146,3.23,4.32,0,4.45,0.66
1147,3.23,4.32,0,4.45,0.66
1148,3.23,4.32,0,4.45,0.66
1149,3.23,4.32,0,4.45,0.66
1150,3.23,4.32,0,4.45,0.66
1151,3.23,4.32,0,4.45,0.66
1152,3.23,4.32,0,4.45,0.66
1153,3.23,4.32,0,4.45,0.66
1154,3.23,4.32,0,4.45,0.66
1155,3.23,4.32,0,4.45,0.66
1156,3.23,4.32,0,4.45,0.66
1157,3.23,4.32,0,4.45,0.66
1158,3.23,4.32,0,4.45,0.66
1159,3.23,4.32,0,4.45,0.66
1160,3.23,4.32,0,4.45,0.66
1161,3.23,4.32,0,4.45,0.66
1162,3.23,4.32,0,4.45,0.66
1163,3.23,4.32,0,4.45,0.66
1164,3.23,4.32,0,4.45,0.66
1165,3.23,4.32,0,4.45,0.66
1166,3.23,4.32,0,4.45,0.66
1167,3.23,4.32,0,4.45,0.66
1168,3.23,4.32,0,4.45,0.66
1169,3.23,4.32,0,4.45,0.66
1170,3.23,4.32,0,4.45,0.66
1171,3.23,4.32,0,4.45,0.66
1172,3.23,4.32,0,4.45,0.66
1173,3.23,4.32,0,4.45,0.66
1174,3.23,4.32,0,4.45,0.66
1175,3.23,4.32,0,4.45,0.66
1176,3.23,4.32,0,4.45,0.66
1177,3.23,4.32,0,4.45,0.66
1178,3.23,4.32,0,4.45,0.66
1179,3.23,4.32,0,4.45,0.66
1180,3.23,4.32,0,4.45,0.66
1181,3.23,4.32,0,4.45,0.66
1182,3.23,4.32,0,4.45,0.66
1183,3.23,4.32,0,4.45,0.66
1184,3.23,4.32,0,4.45,0.66
1185,3.23,4.32,0,4.45,0.66
1186,3.23,4.32,0,4.45,0.66
1187,3.23,4.32,0,4.45,0.66
1188,3.23,4.32,0,4.45,0.66
1189,3.23,4.32,0,4.45,0.66
1190,3.23,4.32,0,4.45,0.66
1191,3.23,4.32,0,4.45,0.66
1192,3.23,4.32,0,4.45,0.66
1193,3.23,4.32,0,4.45,0.66
1194,3.23,4.32,0,4.45,0.66
1195,3.23,4.32,0,4.45,0.66
1196,3.23,4.32,0,4.45,0.66
1197,3.23,4.32,0,4.45,0.66
1198,3.23,4.32,0,4.45,0.66
1199,3.23,4.32,0,4.45,0.66
1200,3.23,4.32,0,4.45,0.66
1201,3.23,4.32,0,4.45,0.66
1202,3.23,4.32,0,4.45,0.66
1203,3.23,4.32,0,4.45,0.66
1204,3.23,4.32,0,4.45,0.66
1205,3.23,4.32,0,4.45,0.66
1206,3.23,4.32,0,4.45,0.66
1207,3.23,4.32,0,4.45,0.66
1208,3.23,4.32,0,4.45,0.66
1209,3.23,4.32,0,4.45,0.66
1210,3.23,4.32,0,4.45,0.66
1211,3.23,4.32,0,4.45,0.66
1212,3.23,4.32,0,4.45,0.66
1213,3.23,4.32,0,4.45,0.66
1214,3.23,4.32,0,4.45,0.66
1215,3.23,4.32,0,4.45,0.66
1216,3.23,4.32,0,4.45,0.66
1217,3.23,4.32,0,4.45,0.66
1218,3.23,4.32,0,4.45,0.66
1219,3.23,4.32,0,4.45,0.66
1220,3.23,4.32,0,4.45,0.66
1221,3.23,4.32,0,4.45,0.66
1222,3.23,4.32,0,4.45,0.66
1223,3.23,4.32,0,4.45,0.66
1224,3.23,4.32,0,4.45,0.66
1225,3.23,4.32,0,4.45,0.66
1226,3.23,4.32,0,4.45,0.66
1227,3.23,4.32,0,4.45,0.66
1228,3.23,4.32,0,4.45,0.66
1229,3.23,4.32,0,4.45,0.66
1230,3.23,4.32,0,4.45,0.66
1231,3.23,4.32,0,4.45,0.66
1232,3.23,4.32,0,4.45,0.66
1233,3.23,4.32,0,4.45,0.66
1234,3.23,4.32,0,4.45,0.66
1235,3.23,4.32,0,4.45,0.66
1236,3.23,4.32,0,4.45,0.66
1237,3.23,4.32,0,4.45,0.66
1238,3.23,4.32,0,4.45,0.66
1239,3.23,4.32,0,4.45,0.66
1240,3.23,4.32,0,4.45,0.66
1241,3.23,4.32,0,4.45,0.66
1242,3.23,4.32,0,4.45,0.66
1243,3.23,4.32,0,4.45,0.66
1244,3.23,4.32,0,4.45,0.66
1245,3.23,4.32,0,4.45,0.66
1246,3.23,4.32,0,4.45,0.66
1247,3.23,4.32,0,4.45,0.66
1248,3.23,4.32,0,4.45,0.66
1249,3.23,4.32,0,4.45,0.66
1250,3.23,4.32,0,4.45,0.66
1251,3.23,4.32,0,4.45,0.66
1252,3.23,4.32,0,4.45,0.66
1253,3.23,4.32,0,4.45,0.66
1254,3.23,4.32,0,4.45,0.66
1255,3.23,4.32,0,4.45,0.66
1256,3.23,4.32,0,4.45,0.66
1257,3.23,4.32,0,4.45,0.66
1258,3.23,4.32,0,4.45,0.66
1259,3.23,4.32,0,4.45,0.66
1260,3.23,4.32,0,4.45,0.66
1261,3.23,4.32,0,4.45,0.66
1262,3.23,4.32,0,4.45,0.66
1263,3.23,4.32,0,4.45,0.66
1264,3.23,4.32,0,4.45,0.66
1265,3.23,4.32,0,4.45,0.66
1266,3.23,4.32,0,4.45,0.66
1267,3.23,4.32,0,4.45,0.66
1268,3.23,4.32,0,4.45,0.66
1269,3.23,4.32,0,4.45,0.66
1270,3.23,4.32,0,4.45,0.66
1271,3.23,4.32,0,4.45,0.66
1272,3.23,4.32,0,4.45,0.66
1273,3.23,4.32,0,4.45,0.66
1274,3.23,4.32,0,4.45,0.66
1275,3.23,4.32,0,4.45,0.66
1276,3.23,4.32,0,4.45,0.66
1277,3.23,4.32,0,4.45,0.66
1278,3.23,4.32,0,4.45,0.66
1279,3.23,4.32,0,4.45,0.66
1280,3.23,4.32,0,4.45,0.66
1281,3.23,4.32,0,4.45,0.66
1282,3.23,4.32,0,4.45,0.66
1283,3.23,4.32,0,4.45,0.66
1284,3.23,4.32,0,4.45,0.66
1285,3.23,4.32,0,4.45,0.66
1286,3.23,4.32,0,4.45,0.66
1287,3.23,4.32,0,4.45,0.66
1288,3.23,4.32,0,4.45,0.66
1289,3.23,4.32,0,4.45,0.66
1290,3.23,4.32,0,4.45,0.66
1291,3.23,4.32,0,4.45,0.66
1292,3.23,4.32,0,4.45,0.66
1293,3.23,4.32,0,4.45,0.66
1294,3.23,4.32,0,4.45,0.66
1295,3.23,4.32,0,4.45,0.66
1296,3.23,4.32,0,4.45,0.66
1297,3.23,4.32,0,4.45,0.66
1298,3.23,4.32,0,4.45,0.66
1299,3.23,4.32,0,4.45,0.66
1300,3.23,4.32,0,4.45,0.66
1301,3.23,4.32,0,4.45,0.66
1302,3.23,4.32,0,4.45,0.66
1303,3.23,4.32,0,4.45,0.66
1304,3.23,4.32,0,4.45,0.66
1305,3.23,4.32,0,4.45,0.66
1306,3.23,4.32,0,4.45,0.66
1307,3.23,4.32,0,4.45,0.66
1308,3.23,4.32,0,4.45,0.66
1309,3.23,4.32,0,4.45,0.66
1310,3.23,4.32,0,4.45,0.66
1311,3.23,4.32,0,4.45,0.66
1312,3.23,4.32,0,4.45,0.66
1313,3.23,4.32,0,4.45,0.66
1314,3.23,4.32,0,4.45,0.66
1315,3.23,4.32,0,4.45,0.66
1316,3.23,4.32,0,4.45,0.66
1317,3.23,4.32,0,4.45,0.66
1318,3.23,4.32,0,4.45,0.66
1319,3.23,4.32,0,4.45,0.66
1320,3.23,4.32,0,4.45,0.66
1321,3.23,4.32,0,4.45,0.66
1322,3.23,4.32,0,4.45,0.66
1323,3.23,4.32,0,4.45,0.66
1324,3.23,4.32,0,4.45,0.66
1325,3.23,4.32,0,4.45,0.66
1326,3.23,4.32,0,4.45,0.66
1327,3.23,4.32,0,4.45,0.66
1328,3.23,4.32,0,4.45,0.66
1329,3.23,4.32,0,4.45,0.66
1330,3.23,4.32,0,4.45,0.66
1331,3.23,4.32,0,4.45,0.66
1332,3.23,4.32,0,4.45,0.66
1333,3.23,4.32,0,4.45,0.66
1334,3.23,4.32,0,4.45,0.66
1335,3.23,4.32,0,4.45,0.66
1336,3.23,4.32,0,4.45,0.66
1337,3.23,4.32,0,4.45,0.66
1338,3.23,4.32,0,4.45,0.66
1339,3.23,4.32,0,4.45,0.66
1340,3.23,4.32,0,4.45,0.66
1341,3.23,4.32,0,4.45,0.66
1342,3.23,4.32,0,4.45,0.66
1343,3.23,4.32,0,4.45,0.66
1344,3.23,4.32,0,4.45,0.66
1345,3.23,4.32,0,4.45,0.66
1346,3.23,4.32,0,4.45,0.66
1347,3.23,4.32,0,4.45,0.66
1348,3.23,4.32,0,4.45,0.66
1349,3.23,4.32,0,4.45,0.66
1350,3.23,4.32,0,4.45,0.66
1351,3.23,4.32,0,4.45,0.66
1352,3.23,4.32,0,4.45,0.66
1353,3.23,4.32,0,4.45,0.66
1354,3.23,4.32,0,4.45,0.66
1355,3.23,4.32,0,4.45,0.66
1356,3.23,4.32,0,4.45,0.66
1357,3.23,4.32,0,4.45,0.66
1358,3.23,4.32,0,4.45,0.66
1359,3.23,4.32,0,4.45,0.66
1360,3.23,4.32,0,4.45,0.66
1361,3.23,4.32,0,4.45,0.66
1362,3.23,4.32,0,4.45,0.66
1363,3.23,4.32,0,4.45,0.66
1364,3.23,4.32,0,4.45,0.66
1365,3.23,4.32,0,4.45,0.66
1366,3.23,4.32,0,4.45,0.66
