Time_Index,USA_Single_conventional_hydroelectric_1.0_old,USA_Single_nuclear_1.0_old,USA_Single_naturalgas_ccavgcf_mid_0.0_old,USA_Single_landbasedwind_ltrg1_low_40_1.0_old,USA_Single_landbasedwind_ltrg1_low_40_2.0_old,USA_Single_landbasedwind_ltrg1_low_40_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_1.0_old,USA_Single_utilitypv_losangeles_low_0_2_2.0_old,USA_Single_utilitypv_losangeles_low_0_2_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_5.0_old,USA_Single_utilitypv_losangeles_low_0_2_7.0_old,USA_Single_utilitypv_losangeles_low_0_2_11.0_old,USA_Single_utilitypv_losangeles_low_0_2_13.0_old,USA_Single_utilitypv_losangeles_low_0_2_15.0_old,USA_Single_naturalgas_ccccsavgcf_mid_0.0,USA_Single_naturalgas_ccavgcf_mid_0.0,USA_Single_naturalgas_ctavgcf_mid_0.0,USA_Single_battery_high_0.0,USA_Single_netl_ngcc_0.0,USA_Single_netl_ngcc_ccs_0.0,USA_Single_naturalgas_ccs100_mid_0.0,USA_Single_landbasedwind_ltrg1_low_40_1.0,USA_Single_landbasedwind_ltrg1_low_40_2.0,USA_Single_landbasedwind_ltrg1_low_40_3.0,USA_Single_landbasedwind_ltrg1_low_40_4.0,USA_Single_landbasedwind_ltrg1_low_40_5.0,USA_Single_landbasedwind_ltrg1_low_40_6.0,USA_Single_landbasedwind_ltrg1_low_40_7.0,USA_Single_landbasedwind_ltrg1_low_40_8.0,USA_Single_landbasedwind_ltrg1_low_40_9.0,USA_Single_landbasedwind_ltrg1_low_40_10.0,USA_Single_landbasedwind_ltrg1_low_40_11.0,USA_Single_landbasedwind_ltrg1_low_40_12.0,USA_Single_landbasedwind_ltrg1_low_40_13.0,USA_Single_landbasedwind_ltrg1_low_40_14.0,USA_Single_landbasedwind_ltrg1_low_40_15.0,USA_Single_utilitypv_losangeles_low_0_2_1.0,USA_Single_utilitypv_losangeles_low_0_2_2.0,USA_Single_utilitypv_losangeles_low_0_2_3.0,USA_Single_utilitypv_losangeles_low_0_2_4.0,USA_Single_utilitypv_losangeles_low_0_2_5.0,USA_Single_utilitypv_losangeles_low_0_2_6.0,USA_Single_utilitypv_losangeles_low_0_2_7.0,USA_Single_utilitypv_losangeles_low_0_2_8.0,USA_Single_utilitypv_losangeles_low_0_2_9.0,USA_Single_utilitypv_losangeles_low_0_2_10.0,USA_Single_utilitypv_losangeles_low_0_2_11.0,USA_Single_utilitypv_losangeles_low_0_2_12.0,USA_Single_utilitypv_losangeles_low_0_2_13.0,USA_Single_utilitypv_losangeles_low_0_2_14.0,USA_Single_utilitypv_losangeles_low_0_2_15.0,USA_Single_ev_load_shifting_1.0
1967,0.424091948,1,1,0.307743907,0.05645813,0.410585552,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.307743907,0.05645813,0.393081486,0.410585552,0.501909614,0.392751694,0.002584689,0.181644514,0.291888595,0.296638876,0.049207497,0.489812523,0.087498434,0.503417194,0.004653591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184078612
1968,0.424091948,1,1,0.509209752,0.040287256,0.443307221,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.509209752,0.040287256,0.385726482,0.443307221,0.44679004,0.458751947,0.006981708,0.299505234,0.2941553,0.41621238,0.042016648,0.449499547,0.119265303,0.471568525,0.007592645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124729869
1969,0.424091948,1,1,0.464638621,0.048103731,0.462768495,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.464638621,0.048103731,0.467780381,0.462768495,0.472425669,0.58566016,0.063419238,0.343858242,0.344238698,0.353461742,0.068431176,0.495855868,0.128943697,0.436816216,0.056706235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07780775
1970,0.424091948,1,1,0.444052637,0.052357562,0.558143318,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.444052637,0.052357562,0.457867563,0.558143318,0.521535993,0.61367619,0.090008274,0.379744262,0.37442559,0.312235862,0.103375569,0.539714634,0.178957745,0.51045239,0.084763795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047577962
1971,0.424091948,1,1,0.582649589,0.043567248,0.610896945,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.582649589,0.043567248,0.412248194,0.610896945,0.557563543,0.619838834,0.064811051,0.408563793,0.343674868,0.410381645,0.095793828,0.579686522,0.228490084,0.514795601,0.06394475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031623779
1972,0.424091948,1,1,0.440026164,0.048734963,0.628021181,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.440026164,0.048734963,0.441200256,0.628021181,0.514429092,0.496952206,0.154531673,0.383026898,0.341501057,0.293355823,0.131213173,0.546619415,0.294380486,0.435168177,0.147462845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022530971
1973,0.424091948,1,1,0.245951653,0.042142682,0.633162081,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.245951653,0.042142682,0.377346456,0.633162081,0.49058488,0.436680645,0.357256234,0.420821637,0.320448518,0.199858457,0.157144979,0.510539353,0.334069222,0.473225951,0.324095994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034804004
1974,0.424091948,1,1,0.206870779,0.017061783,0.557831526,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.206870779,0.017061783,0.395112813,0.557831526,0.473400593,0.418805987,0.300073594,0.476411581,0.317222267,0.190500736,0.156062335,0.470019221,0.325344801,0.472644508,0.261229098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089476157
1975,0.424091948,1,1,0.352493823,0.036526389,0.492545724,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.352493823,0.036526389,0.383936256,0.492545724,0.275668889,0.325496048,0.315704256,0.388562441,0.257251859,0.278748095,0.143535241,0.273410887,0.258866251,0.495790392,0.297850341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171105625
1976,0.424061322,1,1,0.350490361,0.078111008,0.48953557,0,0,0.206144571,0.171952993,0,0.188065395,0.150806814,0.253285766,1,1,1,1,1,1,1,0.350490361,0.078111008,0.426501215,0.48953557,0.382925779,0.327964008,0.38979122,0.393389523,0.285518348,0.29371807,0.152291626,0.35270685,0.197457731,0.486715257,0.384866506,0,0,0,0.206144571,0.171952993,0,0,0,0,0,0.188065395,0,0.150806814,0,0.253285766,0.23213513
1977,0.42405012,1,1,0.218146876,0.067883447,0.409409285,0.498548895,0.476878315,0.627934635,0.579946637,0.465525985,0.622890294,0.578315854,0.62290293,1,1,1,1,1,1,1,0.218146876,0.067883447,0.361409903,0.409409285,0.370345712,0.244537622,0.221272558,0.315344363,0.241760001,0.22789824,0.09824919,0.242279142,0.190228671,0.456399441,0.197053596,0.498548895,0.476878315,0.354119599,0.627934635,0.579946637,0.057187378,0.465525985,0.32025677,0.000702866,0.068343632,0.622890294,0.482752919,0.578315854,0.354798585,0.62290293,0.257704887
1978,0.424051831,1,1,0.08610186,0.040986124,0.210092336,0.792335153,0.800559282,0.852402568,0.835134387,0.798262715,0.852536559,0.835841417,0.848828912,1,1,1,1,1,1,1,0.08610186,0.040986124,0.212401435,0.210092336,0.181444347,0.15667814,0.040211737,0.435711145,0.127911597,0.070232444,0.039942317,0.084354252,0.130982757,0.314994276,0.031934176,0.792335153,0.800559282,0.666980028,0.852402568,0.835134387,0.339468926,0.798262715,0.63204211,0.442448795,0.378979743,0.852536559,0.782551348,0.835841417,0.668365121,0.848828912,0.293896702
1979,0.424030826,1,1,0.053794265,0.090481661,0.158014908,0.959931135,0.979473174,0.959663332,0.96705246,0.981973886,0.963313043,0.968852162,0.955836654,1,1,1,1,1,1,1,0.053794265,0.090481661,0.179951996,0.158014908,0.063892946,0.023169413,0.015255978,0.510863662,0.127092123,0.02278313,0.08056166,0.033049162,0.123998985,0.228114977,0.017886451,0.959931135,0.979473174,0.860068858,0.959663332,0.96705246,0.492666155,0.981973886,0.803074956,0.664916217,0.630801797,0.963313043,0.952423334,0.968852162,0.866785526,0.955836654,0.337447182
1980,0.424030446,1,1,0.021934887,0.112614609,0.068671942,0.999503851,0.999965072,0.98688066,0.99470371,0.999961495,0.990042329,0.993651628,0.974510908,1,1,1,1,1,1,1,0.021934887,0.112614609,0.173392475,0.068671942,0.048851412,0.003987805,0.017645763,0.533196449,0.125742033,0.007788351,0.086791396,0.024771975,0.126712501,0.129271552,0.0203708,0.999503851,0.999965072,0.919776797,0.98688066,0.99470371,0.562370896,0.999961495,0.860406637,0.852215886,0.701574743,0.990042329,0.995367527,0.993651628,0.935146213,0.974510908,0.381145264
1981,0.423991473,1,1,0.003264281,0.17181775,0.067281283,1,1,0.99989295,1,1,0.99987644,1,0.992727995,1,1,1,1,1,1,1,0.003264281,0.17181775,0.209783077,0.067281283,0.01376203,0.009238146,0.019404544,0.472494483,0.138055518,0.001734689,0.124536462,0.009720521,0.177753642,0.108822055,0.027573697,1,1,0.896730661,0.99989295,1,0.60179919,1,0.87217766,0.868103147,0.790673614,0.99987644,1,1,0.915070057,0.992727995,0.411522165
1982,0.423969548,1,1,0.007523447,0.146348402,0.073847264,1,1,0.996977329,0.999851346,1,0.996352971,0.999380052,0.978423059,1,1,1,1,1,1,1,0.007523447,0.146348402,0.278379381,0.073847264,0.037681535,0.017749246,0.008686183,0.682281494,0.157836646,0.009941168,0.081482217,0.040198416,0.19582212,0.097669542,0.010035092,1,1,0.891957521,0.996977329,0.999851346,0.664563119,1,0.814036965,0.869506419,0.720669508,0.996352971,0.999654531,0.999380052,0.927453101,0.978423059,0.455201407
1983,0.423958461,1,1,0.018939188,0.064424209,0.269099593,1,1,0.993325472,0.999880135,1,0.989961743,0.999214768,0.972106934,1,1,1,1,1,1,1,0.018939188,0.064424209,0.231244996,0.269099593,0.068872429,0.075826056,0.005810877,0.814880073,0.11900574,0.024311006,0.040867303,0.134250015,0.230456114,0.189838797,0.001976453,1,1,0.880585134,0.993325472,0.999880135,0.698276281,1,0.76695317,0.910897255,0.702518523,0.989961743,0.999746323,0.999214768,0.86747396,0.972106934,0.555534583
1984,0.423954503,1,1,0.044270813,0.090540849,0.265045077,0.999899149,0.999980867,0.974611282,0.988730907,0.999960065,0.970914364,0.989603758,0.94900012,1,1,1,1,1,1,1,0.044270813,0.090540849,0.243933916,0.265045077,0.178398058,0.14775832,0.014247716,0.813986659,0.145626396,0.061711393,0.050722525,0.233822301,0.264630198,0.249116331,0.009592458,0.999899149,0.999980867,0.7811445,0.974611282,0.988730907,0.585070133,0.999960065,0.65937537,0.915653408,0.616681457,0.970914364,0.998888016,0.989603758,0.778895676,0.94900012,0.698017231
1985,0.423947748,1,1,0.068909071,0.121355355,0.50547576,0.998344302,0.998915076,0.944384575,0.957785666,0.999075174,0.939435244,0.961833775,0.896546066,1,1,1,1,1,1,1,0.068909071,0.121355355,0.365413547,0.50547576,0.283616096,0.403908908,0.007138904,0.695563674,0.183907509,0.128780201,0.063037969,0.268435866,0.268734038,0.364226997,0.003519827,0.998344302,0.998915076,0.73415333,0.944384575,0.957785666,0.508107245,0.999075174,0.649306774,0.923772514,0.474957168,0.939435244,0.995270073,0.961833775,0.717428505,0.896546066,0.841379437
1986,0.423903508,1,1,0.118157707,0.143928081,0.527296841,0.853242636,0.895216346,0.782196879,0.799147069,0.89804399,0.777391195,0.801822424,0.717478633,1,1,1,1,1,1,1,0.118157707,0.143928081,0.491876364,0.527296841,0.419682384,0.617392004,0.009008784,0.695035875,0.270156711,0.174977899,0.087212354,0.306104392,0.36814177,0.473366499,0.003880612,0.853242636,0.895216346,0.844091773,0.782196879,0.799147069,0.442459524,0.89804399,0.574620426,0.873010993,0.32860139,0.777391195,0.856750131,0.801822424,0.715521216,0.717478633,0.810344854
1987,0.423894842,1,1,0.25909245,0.123676255,0.522654057,0.59640485,0.642178893,0.475702018,0.516272902,0.642516851,0.476063609,0.519002378,0.41400075,1,1,1,1,1,1,1,0.25909245,0.123676255,0.535512984,0.522654057,0.565686285,0.582858443,0.013751462,0.585169911,0.341564983,0.29374066,0.090243369,0.408723772,0.495092571,0.530977428,0.006497357,0.59640485,0.642178893,0.701604187,0.475702018,0.516272902,0.26906985,0.642516851,0.469676346,0.688192666,0.255706519,0.476063609,0.599781156,0.519002378,0.660047352,0.41400075,0.633967567
1988,0.423888219,1,1,0.35077256,0.191660494,0.475343287,0.190655321,0.261739343,0,0,0.260184556,0,0,0,1,1,1,1,1,1,1,0.35077256,0.191660494,0.590346575,0.475343287,0.482100397,0.576367319,0.03403388,0.545502305,0.502259433,0.321470439,0.150038719,0.432438493,0.600610912,0.543345988,0.021287844,0.190655321,0.261739343,0.403588772,0,0,0.090847284,0.260184556,0.307500362,0.27618891,0.045771696,0,0.198785245,0,0.375405848,0,0.499709373
1989,0.423870659,1,1,0.458468169,0.167859823,0.414667726,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.458468169,0.167859823,0.634927809,0.414667726,0.497707605,0.589731574,0.039848231,0.433927804,0.541047931,0.424261749,0.151118547,0.500047863,0.669233799,0.52147764,0.026873287,0,0,0,0,0,0,0,0,0.040138543,0,0,0,0,0,0,0.373409988
1990,0.423863338,1,1,0.551803172,0.108876437,0.477327943,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.551803172,0.108876437,0.697691083,0.477327943,0.643126369,0.691613615,0.060150571,0.311739028,0.554227054,0.483693898,0.154208466,0.644018531,0.631196141,0.555438757,0.044337001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249395176
1991,0.423818876,1,1,0.540730596,0.06635496,0.543049693,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.540730596,0.06635496,0.661620855,0.543049693,0.721568465,0.721736073,0.065183274,0.297279775,0.523298919,0.454029381,0.138890564,0.692842722,0.497127712,0.613453984,0.050754387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180649073
1992,0.423808425,1,1,0.585104704,0.077918582,0.59595418,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.585104704,0.077918582,0.60802561,0.59595418,0.648938715,0.664222121,0.068959698,0.232869297,0.477702051,0.489861727,0.131799698,0.59778285,0.433679283,0.633958995,0.055520698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16339133
1993,0.423799349,1,1,0.637401462,0.086926833,0.632281601,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.637401462,0.086926833,0.581753492,0.632281601,0.626511097,0.563073635,0.079266302,0.206152096,0.443241239,0.51827991,0.121307954,0.558968544,0.365591407,0.651208997,0.056726493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115182441
1994,0.423786212,1,1,0.659273744,0.093096688,0.557885408,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.659273744,0.093096688,0.572818398,0.557885408,0.640644789,0.343552291,0.085978113,0.206468865,0.398495644,0.533154011,0.132229909,0.546916485,0.22860691,0.551142812,0.060871288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07640213
1995,0.423778396,1,1,0.641561449,0.097860649,0.563409746,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.641561449,0.097860649,0.605981529,0.563409746,0.639623046,0.266318947,0.044951718,0.221634239,0.438480943,0.522502661,0.130708158,0.525507033,0.224851772,0.487040162,0.029001793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064804969
1996,0.423742478,1,1,0.581880927,0.105976671,0.552977681,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.581880927,0.105976671,0.691828549,0.552977681,0.596547842,0.234633237,0.024833553,0.17169401,0.545929551,0.453037471,0.129410744,0.496198833,0.233372748,0.49755621,0.012888538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029731563
1997,0.42373066,1,1,0.471307874,0.200188249,0.56332314,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.471307874,0.200188249,0.652778864,0.56332314,0.460782379,0.272940576,0.022972541,0.234862357,0.523734689,0.318490088,0.163742274,0.440135032,0.235096544,0.511550903,0.013376002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023991426
1998,0.423724289,1,1,0.411950946,0.243898496,0.670900524,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.411950946,0.243898496,0.626822591,0.670900524,0.452934355,0.31485337,0.018281262,0.291053504,0.547671199,0.239166901,0.183984965,0.450833738,0.259294868,0.622864425,0.014973952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034786017
1999,0.423705397,1,1,0.340836465,0.210046887,0.73625803,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.340836465,0.210046887,0.389869332,0.73625803,0.472721875,0.314848125,0.011714806,0.265367925,0.389094621,0.160111964,0.155671716,0.3895877,0.200770065,0.679247081,0.014856528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053135469
2000,0.423697839,1,1,0.46803984,0.180028737,0.751655281,0,0,0.223455071,0.184523508,0,0.210940465,0.160306051,0.259866118,1,1,1,1,1,1,1,0.46803984,0.180028737,0.481293678,0.751655281,0.487314284,0.284254462,0.017082628,0.361203372,0.484838963,0.2352328,0.131911144,0.441290736,0.196767122,0.684149742,0.014330005,0,0,0,0.223455071,0.184523508,0,0,0,0,0,0.210940465,0,0.160306051,0,0.259866118,0.099032352
2001,0.423661055,1,1,0.407059312,0.201717049,0.741606176,0.50241363,0.512565672,0.572454929,0.540926814,0.494802535,0.575911283,0.544242144,0.626849651,1,1,1,1,1,1,1,0.407059312,0.201717049,0.56456548,0.741606176,0.429130286,0.278554499,0.017022952,0.322773159,0.505009294,0.230573833,0.145723224,0.39363426,0.244237274,0.655979156,0.016818052,0.50241363,0.512565672,0.159160197,0.572454929,0.540926814,0.075559616,0.494802535,0.093513452,0.060401075,0.119608693,0.575911283,0.497199178,0.544242144,0.146884888,0.626849651,0.177902351
2002,0.423648006,1,1,0.170144945,0.155027241,0.459563076,0.773731768,0.784816504,0.747514129,0.792215466,0.777866364,0.767308831,0.798528135,0.85115993,1,1,1,1,1,1,1,0.170144945,0.155027241,0.349158168,0.459563076,0.12794666,0.207155287,0.019328151,0.224194139,0.243355006,0.103217185,0.110322595,0.162112787,0.180802584,0.345360637,0.016282663,0.773731768,0.784816504,0.448346019,0.747514129,0.792215466,0.329709947,0.777866364,0.345765978,0.484472692,0.614816725,0.767308831,0.771762192,0.798528135,0.434760869,0.85115993,0.265384076
2003,0.423635036,1,1,0.127742976,0.135398343,0.100705691,0.945409894,0.954410553,0.91431427,0.9213866,0.937086821,0.915086269,0.942092776,0.95759964,1,1,1,1,1,1,1,0.127742976,0.135398343,0.356141686,0.100705691,0.082908347,0.120171517,0.032798067,0.287133873,0.31734255,0.083109424,0.147918105,0.104475677,0.159715801,0.055086568,0.022211559,0.945409894,0.954410553,0.681553245,0.91431427,0.9213866,0.558663607,0.937086821,0.541859746,0.666825533,0.727611363,0.915086269,0.941029072,0.942092776,0.665284693,0.95759964,0.358860334
2004,0.423622869,1,1,0.092918813,0.221409872,0.084386095,0.996332943,0.986837506,0.972499251,0.952464163,0.970503449,0.967212677,0.976825595,0.97610867,1,1,1,1,1,1,1,0.092918813,0.221409872,0.401542395,0.084386095,0.145234853,0.282673836,0.123943835,0.375969112,0.354643226,0.061039411,0.256515712,0.17818284,0.13449502,0.05234047,0.115923822,0.996332943,0.986837506,0.713501811,0.972499251,0.952464163,0.676188409,0.970503449,0.640142322,0.724674702,0.627888262,0.967212677,0.991786718,0.976825595,0.718537867,0.97610867,0.465451232
2005,0.423612455,1,1,0.105914265,0.320527017,0.129144445,0.993850231,0.986946642,0.978541315,0.989849508,0.966970563,0.980533957,0.989793301,0.981975794,1,1,1,1,1,1,1,0.105914265,0.320527017,0.503112733,0.129144445,0.29555577,0.546045125,0.169824585,0.423143744,0.475489676,0.082042962,0.377003014,0.310430348,0.173647955,0.100089908,0.166244,0.993850231,0.986946642,0.797826886,0.978541315,0.989849508,0.758854151,0.966970563,0.622049868,0.751220942,0.583790779,0.980533957,0.993196189,0.989793301,0.781412005,0.981975794,0.532722251
2006,0.423602057,1,1,0.157788575,0.330918252,0.166511208,0.936367154,0.956294894,0.988620162,0.998105109,0.946518064,0.991622448,0.998009562,0.984919071,1,1,1,1,1,1,1,0.157788575,0.330918252,0.661476433,0.166511208,0.434632272,0.528123975,0.179890975,0.395730764,0.60403657,0.130051076,0.381807804,0.463376909,0.167944238,0.136605471,0.171429336,0.936367154,0.956294894,0.808184266,0.988620162,0.998105109,0.850640893,0.946518064,0.656609535,0.664404631,0.604343474,0.991622448,0.963456154,0.998009562,0.76662612,0.984919071,0.572813509
2007,0.42356861,1,1,0.250092864,0.291154206,0.200504199,0.851150513,0.873346329,0.982474685,0.997766256,0.869528174,0.986848593,0.998266101,0.984536409,1,1,1,1,1,1,1,0.250092864,0.291154206,0.691031933,0.200504199,0.533829629,0.703254282,0.236813426,0.345521331,0.645311058,0.228696376,0.401983559,0.547432661,0.19153057,0.095059738,0.242013693,0.851150513,0.873346329,0.594613254,0.982474685,0.997766256,0.872332096,0.869528174,0.581940413,0.704093516,0.815321207,0.986848593,0.878384173,0.998266101,0.616452813,0.984536409,0.612112204
2008,0.423554789,1,1,0.332131863,0.34272787,0.352491856,0.789041817,0.820053458,0.972379684,0.991681933,0.819553256,0.974714518,0.993109584,0.979552746,1,1,1,1,1,1,1,0.332131863,0.34272787,0.76129365,0.352491856,0.564639807,0.608783007,0.294266522,0.448063612,0.72558403,0.313105881,0.440870911,0.587630093,0.202105433,0.248645902,0.291935444,0.789041817,0.820053458,0.583571076,0.972379684,0.991681933,0.937379479,0.819553256,0.5287624,0.732318938,0.911818743,0.974714518,0.869868338,0.993109584,0.584160328,0.979552746,0.656703873
2009,0.423542659,1,1,0.363885254,0.387695789,0.449362695,0.714953482,0.746817589,0.92183274,0.943346143,0.657583475,0.922829986,0.943142235,0.918219209,1,1,1,1,1,1,1,0.363885254,0.387695789,0.783317268,0.449362695,0.560906708,0.305711031,0.364095598,0.473063856,0.758671641,0.354741395,0.474626243,0.576122701,0.221494526,0.336485237,0.38564831,0.714953482,0.746817589,0.499534845,0.92183274,0.943346143,0.911261976,0.657583475,0.479656041,0.675999284,0.810304403,0.922829986,0.768981814,0.943142235,0.494607151,0.918219209,0.651458815
2010,0.423539518,1,1,0.36307022,0.436452687,0.371116132,0.568084955,0.549592555,0.751557112,0.777299047,0.467196196,0.751104355,0.777582645,0.740634024,1,1,1,1,1,1,1,0.36307022,0.436452687,0.792268038,0.371116132,0.656636238,0.244086474,0.336526543,0.564335465,0.770039797,0.370356292,0.505159557,0.664611161,0.317766249,0.316776812,0.348772466,0.568084955,0.549592555,0.611771584,0.751557112,0.777299047,0.903638482,0.467196196,0.403635561,0.584266007,0.392725945,0.751104355,0.627387464,0.777582645,0.419522285,0.740634024,0.684161403
2011,0.4235216,1,1,0.431677371,0.470733285,0.403572321,0.373978496,0.296042204,0.473207265,0.502871811,0.242616028,0.47176677,0.501447797,0.443059504,1,1,1,1,1,1,1,0.431677371,0.470733285,0.810856819,0.403572321,0.673462451,0.628729641,0.268651724,0.622832179,0.760763168,0.420422435,0.456977516,0.698105812,0.392816722,0.322870404,0.26248771,0.373978496,0.296042204,0.385534704,0.473207265,0.502871811,0.746802926,0.242616028,0.287164092,0.416500092,0.294451356,0.47176677,0.403322726,0.501447797,0.387981862,0.443059504,0.724102937
2012,0.423481086,1,1,0.410413504,0.395949662,0.405451953,0.024078675,0.03213292,0,0,0.010989641,0,0,0,1,1,1,1,1,1,1,0.410413504,0.395949662,0.743283272,0.405451953,0.641569734,0.62858808,0.371861488,0.588238835,0.742106259,0.414868385,0.484766483,0.633892417,0.387579143,0.287914336,0.349676728,0.024078675,0.03213292,0.179300576,0,0,0.467522383,0.010989641,0.113917664,0.135583639,0.184802219,0,0.016588293,0,0.143189654,0,0.675054326
2013,0.423475276,1,1,0.555183172,0.41857934,0.374016494,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.555183172,0.41857934,0.76014483,0.374016494,0.732166946,0.587551713,0.536661327,0.531428993,0.74568671,0.534677923,0.513841748,0.677714527,0.517946422,0.276318699,0.494604826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615078319
2014,0.423459828,1,1,0.510954499,0.490852654,0.463816643,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.510954499,0.490852654,0.807185352,0.463816643,0.749371767,0.622349262,0.641754627,0.622950077,0.78656733,0.470887303,0.558329284,0.748712897,0.584751368,0.400091708,0.606379867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528417079
2015,0.423450843,1,1,0.546422958,0.664566338,0.543046057,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.546422958,0.664566338,0.821244895,0.543046057,0.689516187,0.560541511,0.673466086,0.561061263,0.791152716,0.453151941,0.645647585,0.707891822,0.608600974,0.496475846,0.66898936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411224307
2016,0.423447379,1,1,0.571800172,0.733503103,0.57163167,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.571800172,0.733503103,0.817768455,0.57163167,0.68089515,0.682249308,0.713564575,0.704340756,0.757940829,0.473044336,0.68084681,0.667046785,0.638884187,0.497767091,0.74003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284389501
2017,0.423395095,1,1,0.674349546,0.757896185,0.609542012,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.674349546,0.757896185,0.793820202,0.609542012,0.684134364,0.696567655,0.695268333,0.701134086,0.688808322,0.555189252,0.690501451,0.61631763,0.582777798,0.552768469,0.719895482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171978011
2018,0.423390147,1,1,0.762357533,0.87752378,0.581958532,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.762357533,0.87752378,0.781251132,0.581958532,0.716482103,0.739522338,0.750895977,0.559545159,0.673482895,0.663534462,0.849215627,0.6173805,0.581649005,0.535183132,0.764784455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104691873
2019,0.423379485,1,1,0.830867171,0.88023144,0.628862679,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.830867171,0.88023144,0.821275771,0.628862679,0.798354983,0.779639125,0.81408453,0.698064446,0.736632109,0.753203154,0.83796978,0.712640882,0.676045418,0.610194623,0.787188888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062841091
2020,0.4233768,1,1,0.813512683,0.878687143,0.636866152,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.813512683,0.878687143,0.768702149,0.636866152,0.804755867,0.779135823,0.854557931,0.79872191,0.748144209,0.741947234,0.807545424,0.716637969,0.721231341,0.59480226,0.814897478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028861122
2021,0.423357533,1,1,0.810276508,0.827210188,0.682562649,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.810276508,0.827210188,0.71738863,0.682562649,0.781520247,0.77803731,0.856893063,0.773228824,0.720940471,0.73619926,0.770634055,0.657110572,0.783817291,0.587111533,0.812211275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022898949
2022,0.423314326,1,1,0.828825951,0.819957793,0.694887877,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.828825951,0.819957793,0.746284366,0.694887877,0.795129657,0.763575613,0.809058487,0.799488306,0.738826513,0.771493912,0.739647627,0.633423805,0.846647739,0.598041654,0.7605021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032886136
