Resource,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery,Total
t692,0.0,0.0,0.0,0.0,0.0,1039.307320627707,1039.307320627707
t693,0.0,0.0,0.0,0.0,0.0,1336.9662713294276,1336.9662713294276
t694,0.0,0.0,0.0,0.0,0.0,2006.4461577040981,2006.4461577040981
t695,0.0,0.0,0.0,0.0,0.0,2645.4807100283188,2645.4807100283188
t696,0.0,0.0,0.0,0.0,0.0,3651.442662732804,3651.442662732804
t697,0.0,0.0,0.0,0.0,0.0,4182.300668672174,4182.300668672174
t698,0.0,0.0,0.0,0.0,0.0,4.141898970298939,4.141898970298939
t699,0.0,0.0,0.0,0.0,0.0,4358.750156937852,4358.750156937852
t700,0.0,0.0,0.0,0.0,0.0,4325.63635220614,4325.63635220614
t701,0.0,0.0,0.0,0.0,0.0,2042.0971462178268,2042.0971462178268
t702,0.0,0.0,0.0,0.0,0.0,5576.140246950716,5576.140246950716
t703,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t704,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t705,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t706,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t708,0.0,0.0,0.0,0.0,0.0,4962.202478543271,4962.202478543271
t709,0.0,0.0,0.0,0.0,0.0,4554.715715658568,4554.715715658568
t710,0.0,0.0,0.0,0.0,0.0,4721.09770479877,4721.09770479877
t711,0.0,0.0,0.0,0.0,0.0,4482.6879329217445,4482.6879329217445
t712,0.0,0.0,0.0,0.0,0.0,4315.965256199427,4315.965256199427
t713,0.0,0.0,0.0,0.0,0.0,3734.7998457426065,3734.7998457426065
t714,0.0,0.0,0.0,0.0,0.0,3871.187831305545,3871.187831305545
t715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t726,0.0,0.0,0.0,0.0,0.0,6539.0092607019105,6539.0092607019105
t727,0.0,0.0,0.0,0.0,0.0,1005.9593036050946,1005.9593036050946
t728,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t729,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t730,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t731,0.0,0.0,0.0,0.0,0.0,6638.098299544185,6638.098299544185
t732,0.0,0.0,0.0,0.0,0.0,5704.727151173241,5704.727151173241
t733,0.0,0.0,0.0,0.0,0.0,4796.7271693214,4796.7271693214
t734,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t735,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t736,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t739,0.0,0.0,0.0,0.0,0.0,5097.986912685388,5097.986912685388
t740,0.0,0.0,0.0,0.0,0.0,5518.619283651341,5518.619283651341
t741,0.0,0.0,0.0,0.0,0.0,3220.4411609997755,3220.4411609997755
t742,0.0,0.0,0.0,0.0,0.0,6216.765411693334,6216.765411693334
t743,0.0,0.0,0.0,0.0,0.0,6567.14410063869,6567.14410063869
t744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t746,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t749,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t750,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t751,0.0,0.0,0.0,0.0,0.0,3685.2873695500757,3685.2873695500757
t752,0.0,0.0,0.0,0.0,0.0,5949.094109841853,5949.094109841853
t753,0.0,0.0,0.0,0.0,0.0,5122.041824575404,5122.041824575404
t754,0.0,0.0,0.0,0.0,0.0,4725.8469243824,4725.8469243824
t755,0.0,0.0,0.0,0.0,0.0,4669.336403664027,4669.336403664027
t756,0.0,0.0,0.0,0.0,0.0,4221.76979844666,4221.76979844666
t757,0.0,0.0,0.0,0.0,0.0,3682.5715686176804,3682.5715686176804
t758,0.0,0.0,0.0,0.0,0.0,3852.3131688691956,3852.3131688691956
t759,0.0,0.0,0.0,0.0,0.0,3874.0967780853507,3874.0967780853507
t760,0.0,0.0,0.0,0.0,0.0,439.0812739548066,439.0812739548066
t761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t776,0.0,0.0,0.0,0.0,0.0,1822.0333410791075,1822.0333410791075
t777,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t778,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t779,0.0,0.0,0.0,0.0,0.0,4802.169438983982,4802.169438983982
t780,0.0,0.0,0.0,0.0,0.0,3650.4557587474656,3650.4557587474656
t781,0.0,0.0,0.0,0.0,0.0,887.8344055298744,887.8344055298744
t782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t791,0.0,0.0,0.0,0.0,0.0,519.5148840728159,519.5148840728159
t792,0.0,0.0,0.0,0.0,0.0,4633.161429702498,4633.161429702498
t793,0.0,0.0,0.0,0.0,0.0,2800.9004988503802,2800.9004988503802
t794,0.0,0.0,0.0,0.0,0.0,4812.05826229985,4812.05826229985
t795,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t796,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t798,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t799,0.0,0.0,0.0,0.0,0.0,4228.473273465994,4228.473273465994
t800,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t801,0.0,0.0,0.0,0.0,0.0,3016.0888778023655,3016.0888778023655
t802,0.0,0.0,0.0,0.0,0.0,3351.189378244655,3351.189378244655
t803,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t804,0.0,0.0,0.0,0.0,0.0,5202.848874241056,5202.848874241056
t805,0.0,0.0,0.0,0.0,0.0,4402.579923975467,4402.579923975467
t806,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t807,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t808,0.0,0.0,0.0,0.0,0.0,2957.924152125015,2957.924152125015
t809,0.0,0.0,0.0,0.0,0.0,4648.063524923135,4648.063524923135
t810,0.0,0.0,0.0,0.0,0.0,2671.31419646574,2671.31419646574
t811,0.0,0.0,0.0,0.0,0.0,813.3654240377282,813.3654240377282
t812,0.0,0.0,0.0,0.0,0.0,1623.9067538030322,1623.9067538030322
t813,0.0,0.0,0.0,0.0,0.0,2483.3822241837806,2483.3822241837806
t814,0.0,0.0,0.0,0.0,0.0,3557.038440027996,3557.038440027996
t815,0.0,0.0,0.0,0.0,0.0,4094.899014768459,4094.899014768459
t816,0.0,0.0,0.0,0.0,0.0,4835.147111460386,4835.147111460386
t817,0.0,0.0,0.0,0.0,0.0,2288.2715781113584,2288.2715781113584
t818,0.0,0.0,0.0,0.0,0.0,5665.942205722678,5665.942205722678
t819,0.0,0.0,0.0,0.0,0.0,5458.012632637914,5458.012632637914
t820,0.0,0.0,0.0,0.0,0.0,5064.61105036595,5064.61105036595
t821,0.0,0.0,0.0,0.0,0.0,5506.3701835263555,5506.3701835263555
t822,0.0,0.0,0.0,0.0,0.0,5376.659085701606,5376.659085701606
t823,0.0,0.0,0.0,0.0,0.0,3048.2785205301925,3048.2785205301925
t824,0.0,0.0,0.0,0.0,0.0,2443.845265895263,2443.845265895263
t825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t826,0.0,0.0,0.0,0.0,0.0,2729.654485489144,2729.654485489144
t827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t829,0.0,0.0,0.0,0.0,0.0,6713.01472330766,6713.01472330766
t830,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t831,0.0,0.0,0.0,0.0,0.0,5832.595758190011,5832.595758190011
t832,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t833,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t834,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t841,0.0,0.0,0.0,0.0,0.0,4364.220066788855,4364.220066788855
t842,0.0,0.0,0.0,0.0,0.0,3650.4292532400696,3650.4292532400696
t843,0.0,0.0,0.0,0.0,0.0,3388.620172970037,3388.620172970037
t844,0.0,0.0,0.0,0.0,0.0,3657.294632755425,3657.294632755425
t845,0.0,0.0,0.0,0.0,0.0,4384.049964568,4384.049964568
t846,0.0,0.0,0.0,0.0,0.0,2783.552222324703,2783.552222324703
t847,0.0,0.0,0.0,0.0,0.0,6399.987576160436,6399.987576160436
t848,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t849,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t850,0.0,0.0,0.0,0.0,0.0,6549.289459219234,6549.289459219234
t851,0.0,0.0,0.0,0.0,0.0,5655.584017774081,5655.584017774081
t852,0.0,0.0,0.0,0.0,0.0,4351.132255539375,4351.132255539375
t853,0.0,0.0,0.0,0.0,0.0,4116.523763668415,4116.523763668415
t854,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t855,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t856,0.0,0.0,0.0,0.0,0.0,2864.1577507131287,2864.1577507131287
t857,0.0,0.0,0.0,0.0,0.0,4741.829926335023,4741.829926335023
t858,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t860,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t870,0.0,0.0,0.0,0.0,0.0,3171.4936224742987,3171.4936224742987
t871,0.0,0.0,0.0,0.0,0.0,5499.435667426602,5499.435667426602
t872,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t873,0.0,0.0,0.0,0.0,0.0,6945.976832882564,6945.976832882564
t874,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t875,0.0,0.0,0.0,0.0,0.0,5338.872070298776,5338.872070298776
t876,0.0,0.0,0.0,0.0,0.0,4563.994725671194,4563.994725671194
t877,0.0,0.0,0.0,0.0,0.0,3938.624373441921,3938.624373441921
t878,0.0,0.0,0.0,0.0,0.0,4227.137760457936,4227.137760457936
t879,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t880,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t881,0.0,0.0,0.0,0.0,0.0,3576.4108454746756,3576.4108454746756
t882,0.0,0.0,0.0,0.0,0.0,4029.5768315734754,4029.5768315734754
t883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t885,0.0,0.0,0.0,0.0,0.0,1070.0877372040143,1070.0877372040143
t886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t895,0.0,0.0,0.0,0.0,0.0,3104.9228594549068,3104.9228594549068
t896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t908,0.0,0.0,0.0,0.0,0.0,164.0515131535203,164.0515131535203
t909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t922,0.0,0.0,0.0,0.0,0.0,1302.3329021692032,1302.3329021692032
t923,0.0,0.0,0.0,0.0,0.0,2002.9762179652407,2002.9762179652407
t924,0.0,0.0,0.0,0.0,0.0,1393.3789102702026,1393.3789102702026
t925,0.0,0.0,0.0,0.0,0.0,184.26281317438333,184.26281317438333
t926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t949,0.0,0.0,0.0,0.0,0.0,120.25106143305386,120.25106143305386
t950,0.0,0.0,0.0,0.0,0.0,2144.067374474151,2144.067374474151
t951,0.0,0.0,0.0,0.0,0.0,5781.336246454367,5781.336246454367
t952,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t953,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t954,0.0,0.0,0.0,0.0,0.0,6739.012778938371,6739.012778938371
t955,0.0,0.0,0.0,0.0,0.0,3802.496454561678,3802.496454561678
t956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t957,0.0,0.0,0.0,0.0,0.0,3519.302525596224,3519.302525596224
t958,0.0,0.0,0.0,0.0,0.0,3511.5195764520076,3511.5195764520076
t959,0.0,0.0,0.0,0.0,0.0,1040.2800692997341,1040.2800692997341
t960,0.0,0.0,0.0,0.0,0.0,3586.6009580211785,3586.6009580211785
t961,0.0,0.0,0.0,0.0,0.0,3959.2985632739783,3959.2985632739783
t962,0.0,0.0,0.0,0.0,0.0,4476.8425445095745,4476.8425445095745
t963,0.0,0.0,0.0,0.0,0.0,5184.073868116169,5184.073868116169
t964,0.0,0.0,0.0,0.0,0.0,5770.605960555367,5770.605960555367
t965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t966,0.0,0.0,0.0,0.0,0.0,1517.4848377562942,1517.4848377562942
t967,0.0,0.0,0.0,0.0,0.0,3693.7389967269487,3693.7389967269487
t968,0.0,0.0,0.0,0.0,0.0,3930.889112050033,3930.889112050033
t969,0.0,0.0,0.0,0.0,0.0,4085.1601062987716,4085.1601062987716
t970,0.0,0.0,0.0,0.0,0.0,4402.852397980087,4402.852397980087
t971,0.0,0.0,0.0,0.0,0.0,4280.40925553663,4280.40925553663
t972,0.0,0.0,0.0,0.0,0.0,4823.909878704887,4823.909878704887
t973,0.0,0.0,0.0,0.0,0.0,5401.412309006791,5401.412309006791
t974,0.0,0.0,0.0,0.0,0.0,5377.516574729867,5377.516574729867
t975,0.0,0.0,0.0,0.0,0.0,5711.839240753065,5711.839240753065
t976,0.0,0.0,0.0,0.0,0.0,6415.907642054487,6415.907642054487
t977,0.0,0.0,0.0,0.0,0.0,6234.205724740868,6234.205724740868
t978,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t979,0.0,0.0,0.0,0.0,0.0,3296.2882837681004,3296.2882837681004
t980,0.0,0.0,0.0,0.0,0.0,2860.536054662954,2860.536054662954
t981,0.0,0.0,0.0,0.0,0.0,3758.982336192016,3758.982336192016
t982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t984,0.0,0.0,0.0,0.0,0.0,4920.527399266442,4920.527399266442
t985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t987,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t988,0.0,0.0,0.0,0.0,0.0,2442.679944393441,2442.679944393441
t989,0.0,0.0,0.0,0.0,0.0,3291.8386673138957,3291.8386673138957
t990,0.0,0.0,0.0,0.0,0.0,4317.704871794848,4317.704871794848
t991,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t992,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t993,0.0,0.0,0.0,0.0,0.0,2502.5163809498817,2502.5163809498817
t994,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t996,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t998,0.0,0.0,0.0,0.0,0.0,6753.054709151098,6753.054709151098
t999,0.0,0.0,0.0,0.0,0.0,6423.70470372117,6423.70470372117
t1000,0.0,0.0,0.0,0.0,0.0,6490.988908981463,6490.988908981463
t1001,0.0,0.0,0.0,0.0,0.0,5300.796908604157,5300.796908604157
t1002,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1014,0.0,0.0,0.0,0.0,0.0,2209.7893611861473,2209.7893611861473
t1015,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t1016,0.0,0.0,0.0,0.0,0.0,4502.943078916492,4502.943078916492
t1017,0.0,0.0,0.0,0.0,0.0,3610.832940876465,3610.832940876465
t1018,0.0,0.0,0.0,0.0,0.0,4474.646661003526,4474.646661003526
t1019,0.0,0.0,0.0,0.0,0.0,3431.650568728914,3431.650568728914
t1020,0.0,0.0,0.0,0.0,0.0,2732.0677732440313,2732.0677732440313
t1021,0.0,0.0,0.0,0.0,0.0,1385.576883564882,1385.576883564882
t1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1045,0.0,0.0,0.0,0.0,0.0,3108.677445434221,3108.677445434221
t1046,0.0,0.0,0.0,0.0,0.0,5337.82615086653,5337.82615086653
t1047,0.0,0.0,0.0,0.0,0.0,6768.678118123752,6768.678118123752
t1048,0.0,0.0,0.0,0.0,0.0,7021.847823450854,7021.847823450854
t1049,0.0,0.0,0.0,0.0,0.0,6612.916073927675,6612.916073927675
t1050,0.0,0.0,0.0,0.0,0.0,1145.7995622049266,1145.7995622049266
t1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1061,0.0,0.0,0.0,0.0,0.0,403.3257030029728,403.3257030029728
t1062,0.0,0.0,0.0,0.0,0.0,6650.788176688119,6650.788176688119
t1063,0.0,0.0,0.0,0.0,0.0,5577.795103974245,5577.795103974245
t1064,0.0,0.0,0.0,0.0,0.0,6725.097894218885,6725.097894218885
t1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1066,0.0,0.0,0.0,0.0,0.0,6979.165528654397,6979.165528654397
t1067,0.0,0.0,0.0,0.0,0.0,5187.331098093192,5187.331098093192
t1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1069,0.0,0.0,0.0,0.0,0.0,6093.139888648877,6093.139888648877
t1070,0.0,0.0,0.0,0.0,0.0,6043.342677435054,6043.342677435054
t1071,0.0,0.0,0.0,0.0,0.0,6292.578032058665,6292.578032058665
t1072,0.0,0.0,0.0,0.0,0.0,6099.535811199527,6099.535811199527
t1073,0.0,0.0,0.0,0.0,0.0,5389.8817465494785,5389.8817465494785
t1074,0.0,0.0,0.0,0.0,0.0,3802.9938385240757,3802.9938385240757
t1075,0.0,0.0,0.0,0.0,0.0,1614.0926150518649,1614.0926150518649
t1076,0.0,0.0,0.0,0.0,0.0,2531.9451275871793,2531.9451275871793
t1077,0.0,0.0,0.0,0.0,0.0,3845.22896985382,3845.22896985382
t1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1079,0.0,0.0,0.0,0.0,0.0,4679.813297042896,4679.813297042896
