BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t916,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,305.00062003884653,-15.801316723040266,-6329.780772471327,2991.3360932554597,0.0,-0.0,0.0,0.0,0.0,0.0,-1176.3905102199744,-7.238234933556921,-1807.707348101928,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,871.389890181128,-8.563081789483345,-862.8268083916446
t917,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,461.7486668171089,-17.11951925362029,-6485.210616719009,3216.165628136886,0.0,-0.0,0.0,0.0,0.0,0.0,-1355.2754826148475,-8.338899589577323,-1852.551245932461,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,893.5268157977385,-8.780619664042968,-884.7461961336955
t918,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,944.0067907804241,-21.13196860868162,-6963.456291327263,3903.722784492358,0.0,-0.0,0.0,0.0,0.0,0.0,-1902.9381595363304,-11.708623406167039,-1989.076001549861,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,958.9313687559062,-9.42334520251458,-949.5080235533917
t919,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2057.234798323087,-30.409543930627095,-8067.406723547981,5492.575421071486,0.0,-0.0,0.0,0.0,0.0,0.0,-3168.1059747202758,-19.493097861816917,-2304.9763484893933,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1110.8711763971885,-10.916446068810178,-1099.9547303283782
t920,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2961.4708031100454,-37.934908827107826,-8964.117363438458,6781.00171124525,0.0,-0.0,0.0,0.0,0.0,0.0,-4195.101294290256,-25.812116363012464,-2560.0883005919804,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1233.6304911802113,-12.12279246409536,-1221.5076987161158
t921,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3382.4623492400756,-41.45783483034912,-9381.585983565246,7383.883918764008,0.0,-0.0,0.0,0.0,0.0,0.0,-4674.453826136806,-28.761533424232937,-2680.668559202969,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1291.9914768967303,-12.696301406116184,-1279.295175490614
t922,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3732.097466757739,-44.364838257027856,-9728.31409765623,7881.910397838995,0.0,-0.0,0.0,0.0,0.0,0.0,-5071.381466562682,-31.20379684617066,-2779.3251344301416,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1339.2839998049437,-13.161041410857196,-1326.1229583940865
t923,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4028.502293604343,-46.84784425064375,-10022.23591850922,8305.356608027609,0.0,-0.0,0.0,0.0,0.0,0.0,-5409.041472967516,-33.281391346289084,-2863.0337437138032,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1380.5391793631727,-13.566452904354676,-1366.972726458818
t924,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4222.408056729208,-48.45899237677221,-10214.530533507956,8581.587458706019,0.0,-0.0,0.0,0.0,0.0,0.0,-5629.109057275647,-34.63544925702889,-2917.8429521733433,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1406.7010005464394,-13.823543119743318,-1392.8774574266963
t925,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4245.514404676353,-48.649401748939894,-10237.446472082933,8614.84894088501,0.0,-0.0,0.0,0.0,0.0,0.0,-5655.234076897785,-34.79619437357481,-2924.8186696136486,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1409.7196722214323,-13.85320737536509,-1395.866464846067
t926,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4313.830934978254,-49.21446148133903,-10305.197942652436,8711.631643372535,0.0,-0.0,0.0,0.0,0.0,0.0,-5732.606622224664,-35.272261339108645,-2943.752759808762,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1418.7756872464092,-13.942200142230389,-1404.8334871041789
t927,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4244.511891136817,-48.643233364835986,-10236.4501269275,8613.840258961369,0.0,-0.0,0.0,0.0,0.0,0.0,-5654.231563358249,-34.7900259894709,-2924.8186696136486,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1409.7196722214323,-13.85320737536509,-1395.866464846067
t928,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4196.27798931752,-48.233899006366926,-10188.625559466675,8543.274706194894,0.0,-0.0,0.0,0.0,0.0,0.0,-5598.954094297304,-34.449908227452624,-2909.8707036701376,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1402.6761049797833,-13.7839907789143,-1388.892114200869
t929,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4168.1428948267585,-47.9964688677538,-10160.727895114525,8503.941120899386,0.0,-0.0,0.0,0.0,0.0,0.0,-5566.794104239886,-34.252030429668515,-2902.8949862298323,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1398.651209413127,-13.744438438085277,-1384.9067709750416
t930,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4083.753790200401,-47.30035729784025,-10077.034902058082,8383.979465322473,0.0,-0.0,0.0,0.0,0.0,0.0,-5471.336536805223,-33.66468779703479,-2878.9782407202147,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1387.5827466048215,-13.635669500805466,-1373.947077104016
t931,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3874.77796629062,-45.56432571830132,-9869.795109727838,8085.578343478314,0.0,-0.0,0.0,0.0,0.0,0.0,-5234.186443928846,-32.20552260329901,-2819.1863769461706,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1359.408477638226,-13.358803115002306,-1346.0496745232238
t932,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3765.261307792114,-44.64928916208641,-9761.193487785547,7929.30914837682,0.0,-0.0,0.0,0.0,0.0,0.0,-5109.576427055378,-31.438807325192933,-2788.293913996248,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1344.3151192632643,-13.210481836893475,-1331.1046374263708
t933,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3929.026949347141,-46.01067038139389,-9923.597748121267,8163.192518849538,0.0,-0.0,0.0,0.0,0.0,0.0,-5295.478994227015,-32.5826506699408,-2835.1308739525825,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1366.4520448798748,-13.428019711453096,-1353.0240251684218
t934,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3594.445713768471,-43.21237156219983,-9591.814811361792,7684.314555316189,0.0,-0.0,0.0,0.0,0.0,0.0,-4914.611459631797,-30.239203770280483,-2739.463891914112,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1320.1657458633256,-12.97316779191934,-1307.1925780714062
t935,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2637.949574158142,-35.23681992490853,-8643.294223388753,6319.262760120177,0.0,-0.0,0.0,0.0,0.0,0.0,-3827.3062141051314,-23.549103209932422,-2468.407442805113,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1189.3566399469896,-11.68771671497611,-1177.6689232320136
t936,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1680.467099854203,-27.271278749439166,-7693.777290260284,4954.230976498835,0.0,-0.0,0.0,0.0,0.0,0.0,-2740.020857776521,-16.859125026199028,-2197.350993696114,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1059.5537579223183,-10.41215372324014,-1049.141604199078
t937,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1014.3283481614014,-21.70936510928861,-7033.200452207633,4003.519381890069,0.0,-0.0,0.0,0.0,0.0,0.0,-1982.3157319422846,-12.197027139908725,-2009.0066228078758,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,967.9873837808833,-9.512337969379882,-958.4750458115035
t938,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,666.6982577228146,-18.814698450817723,-6688.465028427517,3507.510266662366,0.0,-0.0,0.0,0.0,0.0,0.0,-1587.3931185954843,-9.76710048617885,-1910.3500475807032,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,920.6948608726698,-9.04759796463887,-911.6472629080309
t939,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,459.7274608921077,-17.091003639486622,-6483.2179264081415,3212.123039728393,0.0,-0.0,0.0,0.0,0.0,0.0,-1352.2480527981822,-8.320272060650911,-1851.55471486956,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,892.5205919060745,-8.770731578835713,-883.7498603272387
t940,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,367.28589025759527,-16.313187304890043,-6391.554172108225,3080.041479639926,0.0,-0.0,0.0,0.0,0.0,0.0,-1246.725571572036,-7.671000833748654,-1825.644907234141,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,879.4396813144407,-8.64218647114139,-870.7974948432994
t941,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,515.9814710277033,-17.549685070787042,-6539.013255112437,3291.754578946899,0.0,-0.0,0.0,0.0,0.0,0.0,-1415.5456301754266,-8.70973689550054,-1867.4992118759717,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,899.5641591477232,-8.839948175286501,-890.7242109724367
t942,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,957.0556456403413,-21.228336447958437,-6976.408778347903,3921.8504672496124,0.0,-0.0,0.0,0.0,0.0,0.0,-1916.9932382879117,-11.795103160236602,-1993.062125801464,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,959.9375926475705,-9.433233287721837,-950.5043593598486
t943,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2052.206051779474,-30.36252316418167,-8062.424997770811,5484.510255829169,0.0,-0.0,0.0,0.0,0.0,0.0,-3162.0710042849987,-19.455965180578747,-2302.9832863635916,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1109.8649525055243,-10.906557983602921,-1098.9583945219215
t944,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3041.8498535782533,-38.60634686060568,-9043.824975873167,6896.928639127598,0.0,-0.0,0.0,0.0,0.0,0.0,-4286.54880756677,-26.374785459230516,-2584.005046101598,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1244.6989539885165,-12.23156140137517,-1232.4673925871411
t945,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3550.254223799179,-42.860068431998116,-9547.975624522702,7622.830710429603,0.0,-0.0,0.0,0.0,0.0,0.0,-4865.388850204184,-29.93634106611505,-2727.5055191593037,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1315.134626405005,-12.923727365883062,-1302.2108990391218
t946,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3942.0919830529833,-46.12321706659653,-9936.550235141907,8182.348895105102,0.0,-0.0,0.0,0.0,0.0,0.0,-5310.5564757161865,-32.675421184728926,-2839.1169982041856,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1368.4644926632031,-13.44779588186761,-1355.0166967813354
t947,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4298.760874193337,-49.08957802792855,-10290.252765320929,8690.457903269691,0.0,-0.0,0.0,0.0,0.0,0.0,-5715.524113656418,-35.16715405611268,-2939.7666355571596,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1416.763239463081,-13.922423971815876,-1402.840815491265
t948,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4518.742956808141,-49.8757264472826,-10509.448699516379,8937.853780607005,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3001.551561457005,0.0,65.04735379039394,-0.0,0.0,0.0,0.0,0.0,1381.2570431918596,-13.5735072972826,-1432.7308896849709
t949,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4603.59480752958,-49.04189380140959,-10595.13438288369,8962.767057179522,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3026.464838029523,0.0,160.0250657369864,-0.0,0.0,0.0,0.0,0.0,1296.40519247042,-12.73967465140959,-1443.6905835559965
t950,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4735.805830746705,-47.74266619039819,-10728.644633711827,9000.635237569752,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3064.3330184197507,0.0,309.86724166578017,-0.0,0.0,0.0,0.0,0.0,1164.1941692532948,-11.440447040398181,-1462.620963878677
t951,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4732.845882465725,-47.77175337571933,-10725.655598245527,9000.635237569752,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3064.3330184197507,0.0,306.93638057012106,-0.0,0.0,0.0,0.0,0.0,1167.1541175342752,-11.46953422571933,-1462.620963878677
t952,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4651.940629452259,-48.56680310783081,-10643.955295499949,8976.718492060134,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3040.4162729101336,0.0,214.87014761128398,-0.0,0.0,0.0,0.0,0.0,1248.059370547741,-12.264583957830805,-1450.6649342011945
t953,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4581.888520135724,-49.25519982709803,-10573.214789464146,8955.791339739219,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3019.489120589218,0.0,136.53941275590432,-0.0,0.0,0.0,0.0,0.0,1318.1114798642766,-12.952980677098035,-1441.6979119430828
t954,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4396.2150125255375,-49.89823628304474,-10386.898245398013,8828.579404039265,0.0,-0.0,0.0,0.0,0.0,0.0,-5826.059162580253,-35.847267203534535,-2966.6729742554794,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1429.8441500547146,-14.0509690795102,-1415.7931809752042
t955,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4086.7613308190157,-47.31886245015203,-10080.023937524384,8388.0020421563,0.0,-0.0,0.0,0.0,0.0,0.0,-5474.344077423837,-33.68319294934656,-2879.9747717831156,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1387.5827466048215,-13.635669500805466,-1373.947077104016
t956,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3899.1130817627627,-55.950609014370116,-9883.743941903913,8758.582344974906,0.0,-0.0,0.0,0.0,0.0,0.0,-5899.113081762763,-36.29676201437011,-2823.1725011977737,0.0,0.0,-632.3038068638625,0.0,0.0,0.0,0.0,2000.0,-19.653847,-1348.0423461361374
t957,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3975.2396452414337,-46.391489125729265,-9969.429625271225,8228.71895214462,0.0,-0.0,0.0,0.0,0.0,0.0,-5347.729033471293,-32.90414090303264,-2848.085777770292,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1372.4893882298597,-13.48734822269663,-1359.002040007163
t958,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3691.9160309465974,-44.037208663241834,-9688.460291438876,7824.461280646974,0.0,-0.0,0.0,0.0,0.0,0.0,-5026.168911293221,-30.925607678420917,-2767.366761675333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1334.2528803466232,-13.11160098482092,-1321.1412793618022
t959,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2865.019178317383,-37.132418956095556,-8868.468228516807,6643.888892399315,0.0,-0.0,0.0,0.0,0.0,0.0,-4085.5687589059607,-25.138171599694523,-2533.1819618936606,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1220.5495805885776,-11.994247356401035,-1208.5553332321765
t960,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1974.850720775806,-29.7257691289214,-7985.706420802405,5374.631129341857,0.0,-0.0,0.0,0.0,0.0,0.0,-3074.653434364689,-18.91809199739103,-2281.0596029797757,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1099.8027135888833,-10.807677131530367,-1088.9950364573529
t961,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1291.620702373085,-24.010456421226685,-7308.1917151073785,4397.706675158852,0.0,-0.0,0.0,0.0,0.0,0.0,-2296.8383701455405,-14.132259299178346,-2086.7360457141326,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1005.2176677724558,-9.878197122048338,-995.3394706504075
t962,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,849.5601930668366,-20.3418155058772,-6869.79984671648,3768.6273294937073,0.0,-0.0,0.0,0.0,0.0,0.0,-1795.4106512311093,-11.047015411056941,-1962.1696628515413,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,945.8504581642728,-9.294800094820259,-936.5556580694525
t963,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,604.4129875040647,-18.302827868967935,-6626.691628790617,3418.804880277899,0.0,-0.0,0.0,0.0,0.0,0.0,-1517.0580572434217,-9.334334585987108,-1892.4124884484902,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,912.6450697393569,-8.968493282980823,-903.676576456376
t964,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,440.6311671031118,-16.92526780373462,-6464.287368454898,3184.889347369771,0.0,-0.0,0.0,0.0,0.0,0.0,-1330.133087334194,-8.184200480520678,-1846.5720595550565,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,889.5019202310821,-8.741067323213946,-880.7608529078681
t965,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,410.49104553327464,-16.67550089691365,-6434.397013791881,3141.545336101179,0.0,-0.0,0.0,0.0,0.0,0.0,-1295.9680701977002,-7.973985914528728,-1837.60327998895,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,885.4770246644255,-8.701514982384921,-876.7755096820406
t966,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,442.63619418218815,-16.937604571942476,-6466.280058765766,3186.906711217055,0.0,-0.0,0.0,0.0,0.0,0.0,-1332.1381144132702,-8.196537248728527,-1846.5720595550565,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,889.5019202310821,-8.741067323213946,-880.7608529078681
t967,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,888.7391153384399,-20.663276715559302,-6908.6573077784005,3824.0712336991855,0.0,-0.0,0.0,0.0,0.0,0.0,-1839.6206929610332,-11.319036194702761,-1973.1315045434494,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,950.8815776225935,-9.344240520856538,-941.5373371017369
t968,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1646.3007452802888,-26.98065946027668,-7659.901554975532,4905.823544037366,0.0,-0.0,0.0,0.0,0.0,0.0,-2700.8233837442863,-16.617946163072816,-2188.3822141300075,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1054.5226384639977,-10.362713297203861,-1044.1599251667938
t969,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2441.036270414666,-33.60716664646832,-8448.010572923717,6039.009332607942,0.0,-0.0,0.0,0.0,0.0,0.0,-3604.2310891783886,-22.176540146880857,-2412.601703282672,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1163.1948187637229,-11.430626499587468,-1151.7641922641353
t970,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2953.4506947937443,-37.88556175427645,-8956.146602194987,6770.939193730315,0.0,-0.0,0.0,0.0,0.0,0.0,-4187.081185973955,-25.762769290181094,-2558.095238466179,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1233.6304911802113,-12.12279246409536,-1221.5076987161158
t971,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3239.781849707193,-40.25834736907564,-9240.104971493638,7179.219442061784,0.0,-0.0,0.0,0.0,0.0,0.0,-4511.64884877064,-27.759807667104578,-2639.810785624039,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1271.8669990634478,-12.49853970197107,-1259.3684593614767
t972,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3358.3534877533916,-41.26125707407751,-9357.673699834833,7348.617223598476,0.0,-0.0,0.0,0.0,0.0,0.0,-4647.326292975129,-28.594619923583092,-2672.696310699763,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1288.9728052217376,-12.666637150494417,-1276.3061680712433
t973,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3366.389774915617,-41.326782992834694,-9365.644461078304,7359.708434611716,0.0,-0.0,0.0,0.0,0.0,0.0,-4656.368804029019,-28.650257757133026,-2674.6893728255645,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1289.9790291134016,-12.676525235701671,-1277.3025038777
t974,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3300.0620928468666,-40.75788118271759,-9299.885680819669,7263.914402473167,0.0,-0.0,0.0,0.0,0.0,0.0,-4579.978883043627,-28.18023679908847,-2655.755282630451,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1279.9167901967605,-12.577644383629115,-1267.3391458131314
t975,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3239.781849707194,-40.25834736907565,-9240.104971493638,7179.219442061784,0.0,-0.0,0.0,0.0,0.0,0.0,-4511.648848770641,-27.75980766710458,-2639.810785624039,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1271.8669990634478,-12.49853970197107,-1259.3684593614767
t976,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3252.846883413038,-40.3708940542783,-9253.057458514279,7197.379287254447,0.0,-0.0,0.0,0.0,0.0,0.0,-4526.726330259814,-27.85257818189272,-2642.800378812741,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1273.879446846776,-12.518315872385582,-1261.3611309743903
t977,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3352.32222767024,-41.208067923528155,-9351.695628902231,7339.543376432517,0.0,-0.0,0.0,0.0,0.0,0.0,-4640.288809000313,-28.551318858240997,-2670.703248573962,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1287.9665813300735,-12.656749065287162,-1275.3098322647863
t978,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3423.646298590753,-41.79163280823906,-9422.436134938034,7441.345186816768,0.0,-0.0,0.0,0.0,0.0,0.0,-4720.668894945804,-29.045890976086593,-2691.6304008948773,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1297.0225963550506,-12.745741832152463,-1284.2768545228982
t979,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3356.332281828388,-41.23274145994383,-9355.681009523965,7345.571166252882,0.0,-0.0,0.0,0.0,0.0,0.0,-4644.298863158462,-28.57599239465667,-2672.696310699763,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1287.9665813300735,-12.656749065287162,-1275.3098322647863
t980,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3249.8393427944225,-40.35238890196652,-9250.068423047976,7193.3567104206195,0.0,-0.0,0.0,0.0,0.0,0.0,-4523.718789641199,-27.83407302958094,-2641.8038477498408,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1273.879446846776,-12.518315872385582,-1261.3611309743903
t981,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3384.467376319151,-41.470171598556966,-9383.578673876114,7385.901282611291,0.0,-0.0,0.0,0.0,0.0,0.0,-4676.458853215881,-28.773870192440782,-2680.668559202969,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1291.9914768967303,-12.696301406116184,-1279.295175490614
t982,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3302.0671199259423,-40.770217950925435,-9301.878371130537,7266.928297383351,0.0,-0.0,0.0,0.0,0.0,0.0,-4581.983910122703,-28.192573567296318,-2656.7518136933513,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1279.9167901967605,-12.577644383629115,-1267.3391458131314
t983,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2650.0120943244465,-35.34319822600725,-8655.25036525396,6337.410454452098,0.0,-0.0,0.0,0.0,0.0,0.0,-3841.3811820547644,-23.635705340616628,-2472.393567056716,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1191.369087730318,-11.707492885390623,-1179.6615948449273
t984,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1870.362808820915,-28.85775333915193,-7882.086524637283,5225.430568419777,0.0,-0.0,0.0,0.0,0.0,0.0,-2956.0783879265005,-18.18850940052314,-2251.1636710927537,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1085.7155791055854,-10.669243938628785,-1075.0463351669566
t985,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1192.161536961808,-23.18946139790265,-7209.553544719426,4256.571279479092,0.0,-0.0,0.0,0.0,0.0,0.0,-2184.2982941426303,-13.439809383548633,-2058.8331759529124,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,992.1367571808223,-9.749652014354016,-982.3871051664682
t986,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,767.1761155195542,-19.658040704171494,-6788.099543970903,3651.679568826977,0.0,-0.0,0.0,0.0,0.0,0.0,-1701.9581108755217,-10.472009546631048,-1939.2494484048245,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,934.7819953559675,-9.186031157540446,-925.595964198427
t987,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,502.9326161677876,-17.45331723151023,-6526.060768091797,3274.623427252547,0.0,-0.0,0.0,0.0,0.0,0.0,-1401.4905514238467,-8.623257141430987,-1864.5096186872695,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,898.5579352560591,-8.830060090079245,-889.7278751659799
t988,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,351.2294947790646,-16.19831431330146,-6375.612649621284,3058.8877511117466,0.0,-0.0,0.0,0.0,0.0,0.0,-1229.6629522018413,-7.566015927367326,-1821.658782982538,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,878.4334574227768,-8.632298385934133,-869.8011590368426
t989,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,280.89175855216206,-15.604738966768654,-6305.868488740914,2958.062460215728,0.0,-0.0,0.0,0.0,0.0,0.0,-1149.2629770582976,-7.071321432907075,-1801.7281617245235,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,868.3712185061355,-8.533417533861577,-859.837800972274
t990,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,216.585282408412,-15.064352770785202,-6242.102398793147,2865.3144854227694,0.0,-0.0,0.0,0.0,0.0,0.0,-1075.9004858895705,-6.619928003788927,-1782.7940715294096,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,859.3152034811584,-8.444424766996276,-850.8707787141622
t991,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,502.9326161677876,-17.45331723151023,-6526.060768091797,3274.623427252547,0.0,-0.0,0.0,0.0,0.0,0.0,-1401.4905514238467,-8.623257141430987,-1864.5096186872695,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,898.5579352560591,-8.830060090079245,-889.7278751659799
