BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1298,27525.13349,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29885.13349
t1299,27531.41977,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29891.41977
t1300,27753.76707,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30113.76707
t1301,28812.565500000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31172.5655
t1302,30285.857630000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32645.857630000002
t1303,31302.312520000007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33662.31252
t1304,29069.380498384893,3147.7914116151046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34577.17191
t1305,32909.45756,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35269.45756
t1306,33931.695871285585,0.0,-1105.1700812855859,0.0,0.0,0.0,0.0,0.0,0.0,-35186.52579
t1307,37389.65225443188,895.1877658413246,-5713.148350273208,0.0,0.0,0.0,0.0,0.0,0.0,-34931.69167
t1308,38813.329516114536,0.0,-6608.336116114533,0.0,0.0,0.0,0.0,0.0,0.0,-34564.9934
t1309,35917.59773645538,1328.0810498295778,-5280.255066284954,0.0,0.0,0.0,0.0,0.0,0.0,-34325.42372
t1310,31837.99989,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34197.99989
t1311,31827.62632,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34187.62632
t1312,32068.837550000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34428.83755
t1313,28472.638746266242,3889.6906137337705,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34722.32936
t1314,28052.982253567607,5272.2859864323955,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35685.26824
t1315,29300.352308530863,3767.35137146914,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35427.70368
t1316,32424.013460000013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34784.01346
t1317,31440.441430000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33800.44143
t1318,30126.642040000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32486.64204
t1319,28869.838059999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31229.83806
t1320,28089.312,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30449.312
t1321,27488.40511,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29848.40511
t1322,27172.0441,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29532.0441
t1323,27244.85263,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29604.85263
t1324,27554.361820000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29914.36182
t1325,28535.216610004478,0.0,-205.2103700044781,0.0,0.0,0.0,0.0,0.0,0.0,-30690.00624
t1326,29327.54093029638,166.2203997036273,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31853.76133
t1327,37050.712146114536,0.0,-6608.336116114533,0.0,0.0,0.0,0.0,0.0,0.0,-32802.37603
t1328,28392.30123243964,4686.011626837448,-1922.3244892770851,0.0,0.0,0.0,0.0,0.0,0.0,-33515.98837
t1329,37635.93175611453,0.0,-6608.336116114533,0.0,0.0,0.0,0.0,0.0,0.0,-33387.59564
t1330,37367.094466114526,0.0,-6608.336116114533,0.0,0.0,0.0,0.0,0.0,0.0,-33118.75835
t1331,31331.587591470587,2957.3216873219726,-3651.014428792559,0.0,0.0,0.0,0.0,0.0,0.0,-32997.89485
t1332,31370.125501470593,2957.3216873219726,-3651.014428792559,0.0,0.0,0.0,0.0,0.0,0.0,-33036.43276
t1333,31470.744781470585,2957.3216873219726,-3651.014428792559,0.0,0.0,0.0,0.0,0.0,0.0,-33137.05204
t1334,24340.26531388547,6608.336116114533,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33308.60143
t1335,37919.81055611453,0.0,-6608.336116114533,0.0,0.0,0.0,0.0,0.0,0.0,-33671.47444
t1336,33711.87489441176,2263.628945851387,-4344.707170263146,0.0,0.0,0.0,0.0,0.0,0.0,-33990.79667
t1337,32728.79863147058,2957.3216873219726,-3651.014428792559,0.0,0.0,0.0,0.0,0.0,0.0,-34395.10589
t1338,34215.55610147059,2957.3216873219726,-3651.014428792559,0.0,0.0,0.0,0.0,0.0,0.0,-35881.86336
t1339,26775.559573885464,6608.336116114533,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35743.89569
