Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
1180,1.0,1.0,1.0,0.0,0.732554317,0.0,0.728101015,1.0,1.0,1.0
1181,1.0,1.0,1.0,0.0,0.708454549,0.0,0.633346379,1.0,1.0,1.0
1182,1.0,1.0,1.0,0.0009,0.579008579,0.0,0.533321559,1.0,1.0,1.0
1183,1.0,1.0,1.0,0.0705,0.070053943,0.0606,0.417850465,1.0,1.0,1.0
1184,1.0,1.0,1.0,0.1883,0.159217551,0.1575,0.30825302,1.0,1.0,1.0
1185,1.0,1.0,1.0,0.2657,0.145927742,0.1957,0.167522609,1.0,1.0,1.0
1186,1.0,1.0,1.0,0.3542,0.15139842,0.2839,0.118866235,1.0,1.0,1.0
1187,1.0,1.0,1.0,0.4061,0.031285115,0.3829,0.20584178,1.0,1.0,1.0
1188,1.0,1.0,1.0,0.451,0.181661546,0.4717,0.37851572,1.0,1.0,1.0
1189,1.0,1.0,1.0,0.5063,0.149828255,0.5667,0.516857505,1.0,1.0,1.0
1190,1.0,1.0,1.0,0.5355,0.266923249,0.5689,0.62402463,1.0,1.0,1.0
1191,1.0,1.0,1.0,0.5429,0.491031528,0.5189,0.67634964,1.0,1.0,1.0
1192,1.0,1.0,1.0,0.4437,0.47019124,0.3273,0.674855649,1.0,1.0,1.0
1193,1.0,1.0,1.0,0.2909,0.288553089,0.1738,0.797940016,1.0,1.0,1.0
1194,1.0,1.0,1.0,0.1575,0.326763928,0.0791,0.743645608,1.0,1.0,1.0
1195,1.0,1.0,1.0,0.0422,0.276301891,0.025,0.731648445,1.0,1.0,1.0
1196,1.0,1.0,1.0,0.0,0.036212094,0.0,0.756825149,1.0,1.0,1.0
1197,1.0,1.0,1.0,0.0,0.291960955,0.0,0.836522996,1.0,1.0,1.0
1198,1.0,1.0,1.0,0.0,0.555636585,0.0,0.748120904,1.0,1.0,1.0
1199,1.0,1.0,1.0,0.0,0.147788435,0.0,0.833764553,1.0,1.0,1.0
1200,1.0,1.0,1.0,0.0,0.03690565,0.0,0.773369551,1.0,1.0,1.0
1201,1.0,1.0,1.0,0.0,0.05028389,0.0,0.570466161,1.0,1.0,1.0
1202,1.0,1.0,1.0,0.0,0.309187025,0.0,0.509614289,1.0,1.0,1.0
1203,1.0,1.0,1.0,0.0,0.155633673,0.0,0.64368552,1.0,1.0,1.0
1204,1.0,1.0,1.0,0.0,0.02770661,0.0,0.4498294,1.0,1.0,1.0
1205,1.0,1.0,1.0,0.0,0.080907211,0.0,0.386471272,1.0,1.0,1.0
1206,1.0,1.0,1.0,0.0,0.107065812,0.0,0.226429671,1.0,1.0,1.0
1207,1.0,1.0,1.0,0.0696,0.480480909,0.0956,0.180741727,1.0,1.0,1.0
1208,1.0,1.0,1.0,0.2025,0.088204063,0.2315,0.256821513,1.0,1.0,1.0
1209,1.0,1.0,1.0,0.3519,0.061943814,0.3666,0.315360636,1.0,1.0,1.0
1210,1.0,1.0,1.0,0.4108,0.157626867,0.4424,0.276806056,1.0,1.0,1.0
1211,1.0,1.0,1.0,0.4738,0.795571804,0.4827,0.270952821,1.0,1.0,1.0
1212,1.0,1.0,1.0,0.5385,0.793277204,0.5894,0.457469642,1.0,1.0,1.0
1213,1.0,1.0,1.0,0.5878,0.666306376,0.6157,0.473373324,1.0,1.0,1.0
1214,1.0,1.0,1.0,0.5818,0.734931707,0.617,0.484023154,1.0,1.0,1.0
1215,1.0,1.0,1.0,0.4739,0.877784491,0.5598,0.690941334,1.0,1.0,1.0
1216,1.0,1.0,1.0,0.3739,0.877198219,0.4422,0.71916616,1.0,1.0,1.0
1217,1.0,1.0,1.0,0.294,0.770337343,0.3355,0.737506509,1.0,1.0,1.0
1218,1.0,1.0,1.0,0.1633,0.728996396,0.2068,0.709909439,1.0,1.0,1.0
1219,1.0,1.0,1.0,0.0589,0.717342496,0.0817,0.814069033,1.0,1.0,1.0
1220,1.0,1.0,1.0,0.0,0.705081284,0.0,0.941306412,1.0,1.0,1.0
1221,1.0,1.0,1.0,0.0,0.749585867,0.0,0.994492054,1.0,1.0,1.0
1222,1.0,1.0,1.0,0.0,0.713142335,0.0,0.996944606,1.0,1.0,1.0
1223,1.0,1.0,1.0,0.0,0.727296352,0.0,0.996489644,1.0,1.0,1.0
1224,1.0,1.0,1.0,0.0,0.974952281,0.0,0.982471108,1.0,1.0,1.0
1225,1.0,1.0,1.0,0.0,0.979996562,0.0,0.96164906,1.0,1.0,1.0
1226,1.0,1.0,1.0,0.0,0.821930289,0.0,0.988954306,1.0,1.0,1.0
1227,1.0,1.0,1.0,0.0,0.576981127,0.0,0.994898081,1.0,1.0,1.0
1228,1.0,1.0,1.0,0.0,0.349986792,0.0,0.986552358,1.0,1.0,1.0
1229,1.0,1.0,1.0,0.0,0.843137503,0.0,0.972140312,1.0,1.0,1.0
1230,1.0,1.0,1.0,0.125,0.658087611,0.1003,0.959644735,1.0,1.0,1.0
1231,1.0,1.0,1.0,0.0777,0.368311286,0.1147,0.871397495,1.0,1.0,1.0
1232,1.0,1.0,1.0,0.2219,0.316490531,0.253,0.536512017,1.0,1.0,1.0
1233,1.0,1.0,1.0,0.3995,0.636208177,0.4226,0.646966994,1.0,1.0,1.0
1234,1.0,1.0,1.0,0.5319,0.630149722,0.5498,0.477713019,1.0,1.0,1.0
1235,1.0,1.0,1.0,0.6343,0.640478194,0.6495,0.782113671,1.0,1.0,1.0
1236,1.0,1.0,1.0,0.6663,0.758580685,0.6885,0.610477984,1.0,1.0,1.0
1237,1.0,1.0,1.0,0.6765,0.712428987,0.6914,0.619778216,1.0,1.0,1.0
1238,1.0,1.0,1.0,0.6227,0.47575897,0.6275,0.736865222,1.0,1.0,1.0
1239,1.0,1.0,1.0,0.6104,0.55289042,0.6347,0.753465176,1.0,1.0,1.0
1240,1.0,1.0,1.0,0.4944,0.416191459,0.5308,0.730966687,1.0,1.0,1.0
1241,1.0,1.0,1.0,0.3509,0.457237422,0.4019,0.681679189,1.0,1.0,1.0
1242,1.0,1.0,1.0,0.1694,0.520943999,0.2241,0.423820138,1.0,1.0,1.0
1243,1.0,1.0,1.0,0.0685,0.100752443,0.0822,0.250648171,1.0,1.0,1.0
1244,1.0,1.0,1.0,0.0,0.101085603,0.0,0.28657788,1.0,1.0,1.0
1245,1.0,1.0,1.0,0.0,0.034562234,0.0,0.358344316,1.0,1.0,1.0
1246,1.0,1.0,1.0,0.0,0.049150672,0.0,0.43845439,1.0,1.0,1.0
1247,1.0,1.0,1.0,0.0,0.1262521,0.0,0.454698384,1.0,1.0,1.0
1248,1.0,1.0,1.0,0.0,0.173080131,0.0,0.295605659,1.0,1.0,1.0
1249,1.0,1.0,1.0,0.0,0.211928219,0.0,0.21863237,1.0,1.0,1.0
1250,1.0,1.0,1.0,0.0,0.497549713,0.0,0.215171725,1.0,1.0,1.0
1251,1.0,1.0,1.0,0.0,0.444829255,0.0,0.191714242,1.0,1.0,1.0
1252,1.0,1.0,1.0,0.0,0.582407892,0.0,0.195039183,1.0,1.0,1.0
1253,1.0,1.0,1.0,0.0,0.32800284,0.0,0.207614243,1.0,1.0,1.0
1254,1.0,1.0,1.0,0.002,0.641088128,0.0,0.208490029,1.0,1.0,1.0
1255,1.0,1.0,1.0,0.0439,0.566859007,0.0159,0.217176497,1.0,1.0,1.0
1256,1.0,1.0,1.0,0.1485,0.747884989,0.0875,0.262508631,1.0,1.0,1.0
1257,1.0,1.0,1.0,0.2769,0.272978216,0.257,0.095036045,1.0,1.0,1.0
1258,1.0,1.0,1.0,0.3301,0.49221769,0.305,0.040261149,1.0,1.0,1.0
1259,1.0,1.0,1.0,0.3681,0.542294681,0.3777,0.05415415,1.0,1.0,1.0
1260,1.0,1.0,1.0,0.3924,0.359153688,0.4231,0.125837162,1.0,1.0,1.0
1261,1.0,1.0,1.0,0.4272,0.256754071,0.5228,0.185695454,1.0,1.0,1.0
1262,1.0,1.0,1.0,0.4446,0.096323848,0.493,0.147830978,1.0,1.0,1.0
1263,1.0,1.0,1.0,0.4271,0.157160014,0.405,0.116055042,1.0,1.0,1.0
1264,1.0,1.0,1.0,0.3544,0.413438886,0.3971,0.09906435,1.0,1.0,1.0
1265,1.0,1.0,1.0,0.2766,0.383098572,0.2993,0.159681082,1.0,1.0,1.0
1266,1.0,1.0,1.0,0.1366,0.28505674,0.1671,0.151165038,1.0,1.0,1.0
1267,1.0,1.0,1.0,0.0193,0.135533303,0.0308,0.143348753,1.0,1.0,1.0
1268,1.0,1.0,1.0,0.0,0.096582443,0.0,0.096781731,1.0,1.0,1.0
1269,1.0,1.0,1.0,0.0,0.385506988,0.0,0.089646772,1.0,1.0,1.0
1270,1.0,1.0,1.0,0.0,0.171946287,0.0,0.022097789,1.0,1.0,1.0
1271,1.0,1.0,1.0,0.0,0.275845289,0.0,0.012253113,1.0,1.0,1.0
1272,1.0,1.0,1.0,0.0,0.445468217,0.0,0.014209658,1.0,1.0,1.0
1273,1.0,1.0,1.0,0.0,0.629154265,0.0,0.057549059,1.0,1.0,1.0
1274,1.0,1.0,1.0,0.0,0.279455632,0.0,0.103172697,1.0,1.0,1.0
1275,1.0,1.0,1.0,0.0,0.297149152,0.0,0.118226543,1.0,1.0,1.0
1276,1.0,1.0,1.0,0.0,0.23917307,0.0,0.128960252,1.0,1.0,1.0
1277,1.0,1.0,1.0,0.0,0.109199814,0.0,0.124063142,1.0,1.0,1.0
1278,1.0,1.0,1.0,0.0,0.124757096,0.0,0.113881245,1.0,1.0,1.0
1279,1.0,1.0,1.0,0.039,0.169885501,0.0636,0.201631308,1.0,1.0,1.0
1280,1.0,1.0,1.0,0.1519,0.09724471,0.1466,0.093774974,1.0,1.0,1.0
1281,1.0,1.0,1.0,0.2595,0.030027896,0.2744,0.062471069,1.0,1.0,1.0
1282,1.0,1.0,1.0,0.3365,0.028357293,0.3585,0.015506114,1.0,1.0,1.0
1283,1.0,1.0,1.0,0.4107,0.024169276,0.4481,0.011285286,1.0,1.0,1.0
1284,1.0,1.0,1.0,0.4512,0.004762101,0.4864,0.023937907,1.0,1.0,1.0
1285,1.0,1.0,1.0,0.4759,0.056682434,0.4768,0.050875943,1.0,1.0,1.0
1286,1.0,1.0,1.0,0.4776,0.067678563,0.4945,0.079704881,1.0,1.0,1.0
1287,1.0,1.0,1.0,0.3957,0.116307363,0.4109,0.127214387,1.0,1.0,1.0
1288,1.0,1.0,1.0,0.3695,0.162299857,0.3802,0.072986029,1.0,1.0,1.0
1289,1.0,1.0,1.0,0.2665,0.120731473,0.3145,0.109789379,1.0,1.0,1.0
1290,1.0,1.0,1.0,0.1424,0.043718897,0.1753,0.222751141,1.0,1.0,1.0
1291,1.0,1.0,1.0,0.0366,0.097648486,0.0558,0.309752792,1.0,1.0,1.0
1292,1.0,1.0,1.0,0.0,0.148402616,0.0,0.437559605,1.0,1.0,1.0
1293,1.0,1.0,1.0,0.0,0.104118586,0.0,0.415304601,1.0,1.0,1.0
1294,1.0,1.0,1.0,0.0,0.204713181,0.0,0.50082016,1.0,1.0,1.0
1295,1.0,1.0,1.0,0.0,0.1627675,0.0,0.558009028,1.0,1.0,1.0
1296,1.0,1.0,1.0,0.0,0.151212633,0.0,0.636257827,1.0,1.0,1.0
1297,1.0,1.0,1.0,0.0,0.233818233,0.0,0.679006934,1.0,1.0,1.0
1298,1.0,1.0,1.0,0.0,0.286923617,0.0,0.668383479,1.0,1.0,1.0
1299,1.0,1.0,1.0,0.0,0.383885324,0.0,0.721199095,1.0,1.0,1.0
1300,1.0,1.0,1.0,0.0,0.240453675,0.0,0.685527563,1.0,1.0,1.0
1301,1.0,1.0,1.0,0.0,0.269338757,0.0,0.555187643,1.0,1.0,1.0
1302,1.0,1.0,1.0,0.0,0.159007832,0.0,0.419839859,1.0,1.0,1.0
1303,1.0,1.0,1.0,0.0759,0.104083121,0.0696,0.34664306,1.0,1.0,1.0
1304,1.0,1.0,1.0,0.1942,0.021503555,0.2154,0.198819637,1.0,1.0,1.0
1305,1.0,1.0,1.0,0.3388,0.031963453,0.3492,0.141326487,1.0,1.0,1.0
1306,1.0,1.0,1.0,0.4434,0.041958526,0.3816,0.123227149,1.0,1.0,1.0
1307,1.0,1.0,1.0,0.5172,0.096781634,0.3968,0.026157066,1.0,1.0,1.0
1308,1.0,1.0,1.0,0.4947,0.174312145,0.4368,0.074200965,1.0,1.0,1.0
1309,1.0,1.0,1.0,0.4841,0.037923686,0.3948,0.164801538,1.0,1.0,1.0
1310,1.0,1.0,1.0,0.4469,0.029281907,0.3538,0.148995847,1.0,1.0,1.0
1311,1.0,1.0,1.0,0.3442,0.237692565,0.2453,0.131790459,1.0,1.0,1.0
1312,1.0,1.0,1.0,0.2529,0.360084385,0.1974,0.122902542,1.0,1.0,1.0
1313,1.0,1.0,1.0,0.1595,0.32215175,0.0995,0.156115338,1.0,1.0,1.0
1314,1.0,1.0,1.0,0.0649,0.185535595,0.0488,0.230884999,1.0,1.0,1.0
1315,1.0,1.0,1.0,0.0001,0.11909277,0.0018,0.30807817,1.0,1.0,1.0
1316,1.0,1.0,1.0,0.0,0.392790467,0.0,0.171230942,1.0,1.0,1.0
1317,1.0,1.0,1.0,0.0,0.636655867,0.0,0.142665043,1.0,1.0,1.0
1318,1.0,1.0,1.0,0.0,0.206172645,0.0,0.062825307,1.0,1.0,1.0
1319,1.0,1.0,1.0,0.0,0.058244888,0.0,0.052879386,1.0,1.0,1.0
1320,1.0,1.0,1.0,0.0,0.043493494,0.0,0.042289991,1.0,1.0,1.0
1321,1.0,1.0,1.0,0.0,0.083646268,0.0,0.06190715,1.0,1.0,1.0
1322,1.0,1.0,1.0,0.0,0.238442972,0.0,0.05007308,1.0,1.0,1.0
1323,1.0,1.0,1.0,0.0,0.266884178,0.0,0.022687217,1.0,1.0,1.0
1324,1.0,1.0,1.0,0.0,0.320777178,0.0,0.04265555,1.0,1.0,1.0
1325,1.0,1.0,1.0,0.0,0.207493842,0.0,0.076296762,1.0,1.0,1.0
1326,1.0,1.0,1.0,0.0,0.182788923,0.0,0.129397139,1.0,1.0,1.0
1327,1.0,1.0,1.0,0.0332,0.111883864,0.0514,0.108976513,1.0,1.0,1.0
1328,1.0,1.0,1.0,0.1747,0.017390583,0.2047,0.061598711,1.0,1.0,1.0
1329,1.0,1.0,1.0,0.2926,0.001600682,0.3065,0.023479396,1.0,1.0,1.0
1330,1.0,1.0,1.0,0.3854,1.2e-5,0.3813,0.031821597,1.0,1.0,1.0
1331,1.0,1.0,1.0,0.4568,0.022567702,0.4341,0.059751909,1.0,1.0,1.0
1332,1.0,1.0,1.0,0.4712,0.047610044,0.441,0.052140657,1.0,1.0,1.0
1333,1.0,1.0,1.0,0.4664,0.039290167,0.4547,0.133274838,1.0,1.0,1.0
1334,1.0,1.0,1.0,0.5758,0.024763504,0.5636,0.113429397,1.0,1.0,1.0
1335,1.0,1.0,1.0,0.3979,0.009788874,0.3996,0.057648621,1.0,1.0,1.0
1336,1.0,1.0,1.0,0.3435,0.000131154,0.3548,0.081942245,1.0,1.0,1.0
1337,1.0,1.0,1.0,0.2533,0.001019059,0.247,0.044573568,1.0,1.0,1.0
1338,1.0,1.0,1.0,0.1416,0.000613961,0.1639,0.150546938,1.0,1.0,1.0
1339,1.0,1.0,1.0,0.037,0.002940915,0.0612,0.159694746,1.0,1.0,1.0
1340,1.0,1.0,1.0,0.0,0.021703508,0.0,0.184309036,1.0,1.0,1.0
1341,1.0,1.0,1.0,0.0,0.039637364,0.0,0.197666094,1.0,1.0,1.0
1342,1.0,1.0,1.0,0.0,0.036990535,0.0,0.194875732,1.0,1.0,1.0
1343,1.0,1.0,1.0,0.0,0.150117502,0.0,0.254858881,1.0,1.0,1.0
1344,1.0,1.0,1.0,0.0,0.0,0.0,0.000942688,1.0,1.0,1.0
1345,1.0,1.0,1.0,0.0,0.024488203,0.0,0.211383402,1.0,1.0,1.0
1346,1.0,1.0,1.0,0.0,0.005497254,0.0,0.228788704,1.0,1.0,1.0
1347,1.0,1.0,1.0,0.0,0.000441103,0.0,0.238111526,1.0,1.0,1.0
1348,1.0,1.0,1.0,0.0,0.000736618,0.0,0.280220598,1.0,1.0,1.0
1349,1.0,1.0,1.0,0.0,0.013448789,0.0,0.335776538,1.0,1.0,1.0
1350,1.0,1.0,1.0,0.0,0.001552999,0.0,0.371844947,1.0,1.0,1.0
1351,1.0,1.0,1.0,0.0431,0.016414369,0.0466,0.379808933,1.0,1.0,1.0
1352,1.0,1.0,1.0,0.1775,0.005320419,0.1907,0.088616818,1.0,1.0,1.0
1353,1.0,1.0,1.0,0.3417,0.0,0.3665,0.001679926,1.0,1.0,1.0
1354,1.0,1.0,1.0,0.4808,0.0,0.4885,0.000457473,1.0,1.0,1.0
1355,1.0,1.0,1.0,0.5742,0.0,0.5011,0.000646615,1.0,1.0,1.0
1356,1.0,1.0,1.0,0.5341,0.0,0.4825,0.012560356,1.0,1.0,1.0
1357,1.0,1.0,1.0,0.4891,0.000754692,0.4556,0.019351425,1.0,1.0,1.0
1358,1.0,1.0,1.0,0.4521,0.038070913,0.4608,0.025946101,1.0,1.0,1.0
1359,1.0,1.0,1.0,0.4369,0.06807334,0.4621,0.106752187,1.0,1.0,1.0
1360,1.0,1.0,1.0,0.3852,0.120829791,0.4827,0.124011248,1.0,1.0,1.0
1361,1.0,1.0,1.0,0.2983,0.122325301,0.3694,0.168473959,1.0,1.0,1.0
1362,1.0,1.0,1.0,0.1453,0.214777768,0.1858,0.216642812,1.0,1.0,1.0
1363,1.0,1.0,1.0,0.0205,0.103976943,0.0151,0.324292243,1.0,1.0,1.0
1364,1.0,1.0,1.0,0.0,0.146478951,0.0,0.551609874,1.0,1.0,1.0
1365,1.0,1.0,1.0,0.0,0.081246406,0.0,0.481333166,1.0,1.0,1.0
1366,1.0,1.0,1.0,0.0,0.099981464,0.0,0.393494248,1.0,1.0,1.0
1367,1.0,1.0,1.0,0.0,0.121285483,0.0,0.333009362,1.0,1.0,1.0
1368,1.0,1.0,1.0,0.0,0.345799059,0.0,0.301646888,1.0,1.0,1.0
1369,1.0,1.0,1.0,0.0,0.358311385,0.0,0.245249376,1.0,1.0,1.0
1370,1.0,1.0,1.0,0.0,0.194117829,0.0,0.153551921,1.0,1.0,1.0
1371,1.0,1.0,1.0,0.0,0.110107139,0.0,0.090068094,1.0,1.0,1.0
1372,1.0,1.0,1.0,0.0,0.081565939,0.0,0.085924797,1.0,1.0,1.0
1373,1.0,1.0,1.0,0.0,0.281551629,0.0,0.240650654,1.0,1.0,1.0
1374,1.0,1.0,1.0,0.0,0.279634416,0.0,0.396836817,1.0,1.0,1.0
1375,1.0,1.0,1.0,0.0223,0.212583974,0.0276,0.381199241,1.0,1.0,1.0
1376,1.0,1.0,1.0,0.1784,0.361322314,0.2007,0.18445313,1.0,1.0,1.0
1377,1.0,1.0,1.0,0.3427,0.274970293,0.3705,0.131783009,1.0,1.0,1.0
1378,1.0,1.0,1.0,0.4846,0.310066044,0.515,0.054771841,1.0,1.0,1.0
1379,1.0,1.0,1.0,0.5725,0.549035251,0.617,0.057597555,1.0,1.0,1.0
1380,1.0,1.0,1.0,0.5996,0.357780188,0.6119,0.129023895,1.0,1.0,1.0
1381,1.0,1.0,1.0,0.5755,0.297160596,0.6042,0.175138921,1.0,1.0,1.0
1382,1.0,1.0,1.0,0.573,0.308325291,0.6034,0.146690637,1.0,1.0,1.0
1383,1.0,1.0,1.0,0.549,0.118818954,0.5902,0.112838358,1.0,1.0,1.0
1384,1.0,1.0,1.0,0.4675,0.116064131,0.4872,0.055768564,1.0,1.0,1.0
1385,1.0,1.0,1.0,0.317,0.126575261,0.3457,0.094371229,1.0,1.0,1.0
1386,1.0,1.0,1.0,0.1336,0.059000582,0.1521,0.047472261,1.0,1.0,1.0
1387,1.0,1.0,1.0,0.0148,0.057932265,0.0257,0.054275297,1.0,1.0,1.0
1388,1.0,1.0,1.0,0.0,0.058630191,0.0,0.121350482,1.0,1.0,1.0
1389,1.0,1.0,1.0,0.0,0.168209702,0.0,0.11250753,1.0,1.0,1.0
1390,1.0,1.0,1.0,0.0,0.110391833,0.0,0.131108373,1.0,1.0,1.0
1391,1.0,1.0,1.0,0.0,0.112563834,0.0,0.108525306,1.0,1.0,1.0
1392,1.0,1.0,1.0,0.0,0.187843025,0.0,0.193357229,1.0,1.0,1.0
1393,1.0,1.0,1.0,0.0,0.191884756,0.0,0.219419837,1.0,1.0,1.0
1394,1.0,1.0,1.0,0.0,0.289943606,0.0,0.173750401,1.0,1.0,1.0
1395,1.0,1.0,1.0,0.0,0.18661052,0.0,0.182981074,1.0,1.0,1.0
1396,1.0,1.0,1.0,0.0,0.261437118,0.0,0.214446887,1.0,1.0,1.0
1397,1.0,1.0,1.0,0.0,0.285387605,0.0,0.290568531,1.0,1.0,1.0
1398,1.0,1.0,1.0,0.0,0.183640614,0.0,0.296664894,1.0,1.0,1.0
1399,1.0,1.0,1.0,0.0642,0.059578352,0.064,0.280617714,1.0,1.0,1.0
1400,1.0,1.0,1.0,0.2111,0.02105093,0.2294,0.142356813,1.0,1.0,1.0
1401,1.0,1.0,1.0,0.383,0.000327676,0.4194,0.023166763,1.0,1.0,1.0
1402,1.0,1.0,1.0,0.5296,0.0,0.5294,0.036664654,1.0,1.0,1.0
1403,1.0,1.0,1.0,0.6173,0.0,0.606,0.01770059,1.0,1.0,1.0
1404,1.0,1.0,1.0,0.6147,0.0,0.6101,0.04053995,1.0,1.0,1.0
1405,1.0,1.0,1.0,0.5963,4.64e-5,0.552,0.061745696,1.0,1.0,1.0
1406,1.0,1.0,1.0,0.583,0.000644455,0.5537,0.117708616,1.0,1.0,1.0
1407,1.0,1.0,1.0,0.5717,0.012756106,0.5885,0.145780116,1.0,1.0,1.0
1408,1.0,1.0,1.0,0.4633,0.039040573,0.4848,0.150234714,1.0,1.0,1.0
1409,1.0,1.0,1.0,0.3282,0.091524944,0.3442,0.192582756,1.0,1.0,1.0
1410,1.0,1.0,1.0,0.1391,0.114686362,0.173,0.176951408,1.0,1.0,1.0
1411,1.0,1.0,1.0,0.0192,0.176582024,0.0385,0.275971234,1.0,1.0,1.0
1412,1.0,1.0,1.0,0.0,0.210110322,0.0,0.457726896,1.0,1.0,1.0
1413,1.0,1.0,1.0,0.0,0.243104339,0.0,0.566378832,1.0,1.0,1.0
1414,1.0,1.0,1.0,0.0,0.420706183,0.0,0.510715723,1.0,1.0,1.0
1415,1.0,1.0,1.0,0.0,0.370098799,0.0,0.560095489,1.0,1.0,1.0
1416,1.0,1.0,1.0,0.0,0.790265799,0.0,0.469285667,1.0,1.0,1.0
1417,1.0,1.0,1.0,0.0,0.661855102,0.0,0.450456172,1.0,1.0,1.0
1418,1.0,1.0,1.0,0.0,0.717997789,0.0,0.519352913,1.0,1.0,1.0
1419,1.0,1.0,1.0,0.0,0.733835995,0.0,0.545781553,1.0,1.0,1.0
1420,1.0,1.0,1.0,0.0,0.524593949,0.0,0.52260375,1.0,1.0,1.0
1421,1.0,1.0,1.0,0.0,0.374724686,0.0,0.578290582,1.0,1.0,1.0
1422,1.0,1.0,1.0,0.0,0.147474244,0.0,0.672654927,1.0,1.0,1.0
1423,1.0,1.0,1.0,0.0536,0.116236642,0.0656,0.698708355,1.0,1.0,1.0
1424,1.0,1.0,1.0,0.2156,0.10792923,0.2278,0.504605353,1.0,1.0,1.0
1425,1.0,1.0,1.0,0.3624,0.014900561,0.3432,0.148610294,1.0,1.0,1.0
1426,1.0,1.0,1.0,0.457,0.000839952,0.4161,0.088444382,1.0,1.0,1.0
1427,1.0,1.0,1.0,0.4909,0.000334627,0.4938,0.104066178,1.0,1.0,1.0
1428,1.0,1.0,1.0,0.5337,0.001384574,0.6022,0.205290958,1.0,1.0,1.0
1429,1.0,1.0,1.0,0.5614,0.006068298,0.6255,0.168278873,1.0,1.0,1.0
1430,1.0,1.0,1.0,0.5731,0.02413255,0.6169,0.283201665,1.0,1.0,1.0
1431,1.0,1.0,1.0,0.5627,0.043813463,0.5878,0.337751269,1.0,1.0,1.0
1432,1.0,1.0,1.0,0.4566,0.134383693,0.4864,0.334272325,1.0,1.0,1.0
1433,1.0,1.0,1.0,0.3138,0.183430493,0.3612,0.409378052,1.0,1.0,1.0
1434,1.0,1.0,1.0,0.1382,0.107053183,0.1829,0.373552203,1.0,1.0,1.0
1435,1.0,1.0,1.0,0.0157,0.127708003,0.036,0.411909223,1.0,1.0,1.0
1436,1.0,1.0,1.0,0.0,0.133422852,0.0,0.437734008,1.0,1.0,1.0
1437,1.0,1.0,1.0,0.0,0.285129964,0.0,0.521359563,1.0,1.0,1.0
1438,1.0,1.0,1.0,0.0,0.283379018,0.0,0.585067868,1.0,1.0,1.0
1439,1.0,1.0,1.0,0.0,0.159851655,0.0,0.577053666,1.0,1.0,1.0
1440,1.0,1.0,1.0,0.0,0.57962507,0.0,0.609774947,1.0,1.0,1.0
1441,1.0,1.0,1.0,0.0,0.754561901,0.0,0.609237015,1.0,1.0,1.0
1442,1.0,1.0,1.0,0.0,0.611357749,0.0,0.450032294,1.0,1.0,1.0
1443,1.0,1.0,1.0,0.0,0.372281522,0.0,0.338815153,1.0,1.0,1.0
1444,1.0,1.0,1.0,0.0,0.250736982,0.0,0.258467823,1.0,1.0,1.0
1445,1.0,1.0,1.0,0.0,0.109799281,0.0,0.191373512,1.0,1.0,1.0
1446,1.0,1.0,1.0,0.0,0.101276971,0.0,0.114194691,1.0,1.0,1.0
1447,1.0,1.0,1.0,0.0498,0.134444043,0.0666,0.110491574,1.0,1.0,1.0
1448,1.0,1.0,1.0,0.2088,0.163690537,0.2258,0.016773593,1.0,1.0,1.0
1449,1.0,1.0,1.0,0.3714,0.003203062,0.38,0.020016165,1.0,1.0,1.0
1450,1.0,1.0,1.0,0.483,0.0,0.4861,0.011504777,1.0,1.0,1.0
1451,1.0,1.0,1.0,0.5506,0.0,0.5247,0.027993515,1.0,1.0,1.0
1452,1.0,1.0,1.0,0.5401,0.0,0.5085,0.038645867,1.0,1.0,1.0
1453,1.0,1.0,1.0,0.5246,0.000301063,0.5305,0.032318179,1.0,1.0,1.0
1454,1.0,1.0,1.0,0.5164,0.011065927,0.5355,0.032075513,1.0,1.0,1.0
1455,1.0,1.0,1.0,0.4891,0.037177719,0.4995,0.019559074,1.0,1.0,1.0
1456,1.0,1.0,1.0,0.3955,0.055280887,0.4104,0.043799516,1.0,1.0,1.0
1457,1.0,1.0,1.0,0.2852,0.14146091,0.3526,0.049676921,1.0,1.0,1.0
1458,1.0,1.0,1.0,0.1296,0.155148029,0.1675,0.048560832,1.0,1.0,1.0
1459,1.0,1.0,1.0,0.0073,0.02911645,0.0205,0.123071775,1.0,1.0,1.0
1460,1.0,1.0,1.0,0.0,0.020586953,0.0,0.142420888,1.0,1.0,1.0
1461,1.0,1.0,1.0,0.0,0.017006775,0.0,0.183028519,1.0,1.0,1.0
1462,1.0,1.0,1.0,0.0,0.016090911,0.0,0.149926037,1.0,1.0,1.0
1463,1.0,1.0,1.0,0.0,0.034998387,0.0,0.211292326,1.0,1.0,1.0
1464,1.0,1.0,1.0,0.0,0.095579408,0.0,0.249545693,1.0,1.0,1.0
1465,1.0,1.0,1.0,0.0,0.176470742,0.0,0.21323733,1.0,1.0,1.0
1466,1.0,1.0,1.0,0.0,0.177451313,0.0,0.226848692,1.0,1.0,1.0
1467,1.0,1.0,1.0,0.0,0.2249275,0.0,0.218803883,1.0,1.0,1.0
1468,1.0,1.0,1.0,0.0,0.140706241,0.0,0.272590637,1.0,1.0,1.0
